dataset,panel,training_seed,level,candidate_index,unit_id,regime,epoch,trajectory_order,level_intervention_id,target_artifact_sha256
PhysionetMI,A,6,1,21,c84l1_a534f9c66646b2136f74bc122c695614,OACI,104,21,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,c6db4bdd81c51146342561c323cdbf440551cf484b1631ff07e57d9ae4ced5b6
PhysionetMI,A,6,1,22,c84l1_635fda5fca566e54dfe50e1e272dedee,OACI,109,22,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,83a50f9c50e28f7a0fcc41df8e342977da76131ece7d6f50bf9c29eecdb7443d
PhysionetMI,A,6,1,23,c84l1_b65a410430d5176ba9dd64c834b1663e,OACI,114,23,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,89c9e05e4cf46eae5de7aab7fb4b18f53d6ea5d5b61b5553437a3abfdb9d1d73
PhysionetMI,A,6,1,24,c84l1_8d031d93277efce5c5f011845f9afc63,OACI,119,24,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,577196f058c68d1f7f9e100b31e678ae2799d8c09635d5fc8ac384366fdc745f
PhysionetMI,A,6,1,25,c84l1_ad0633587b7c9d5e0247019631c9b526,OACI,124,25,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,699dc4d9fadb75681dc75d14c985217f53226271deaf146ff18a87aea76a5aeb
PhysionetMI,A,6,1,26,c84l1_d0ed9bb0c90f3b2f9c612af9c85af32d,OACI,129,26,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,77e848aee38362d4470bcfbf2135b9e3e4fbcbc895c897cad7ff387d26b1df3a
PhysionetMI,A,6,1,27,c84l1_fd636be384397620eb23897c6dd82bdb,OACI,134,27,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,6eb6c090e6338b68fec5374c2ca50fac7892ba42437d50d11e1aa2b9d5537e0b
PhysionetMI,A,6,1,28,c84l1_4ef40b1544a9b16faace6439ae82ba67,OACI,139,28,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,0322c70e92934fbde83efecd4b98de5153da4b0998e3492738768b193b7cd3d7
PhysionetMI,A,6,1,29,c84l1_0c4e9a1acc09594e0c4718d2a85b0f99,OACI,144,29,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8d31f7bb6b83cbaa782d6ba4a57252128ada5b5d89033002aa35660a6f1f946b
PhysionetMI,A,6,1,30,c84l1_711f89865b3ee3ec68a383de8d1d5791,OACI,149,30,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,4463f0f9ebaa554308b77c0894a0f8fbc1a5cef1cccb7540cf9667ad23005a1a
PhysionetMI,A,6,1,31,c84l1_533a7be38c846fdabd3bf9dc17da38e9,OACI,154,31,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,384afc98cb25d8fbe77bc58b3e7c9e70b110d0dd061caf2528817dce831a3ce6
PhysionetMI,A,6,1,32,c84l1_b061a202e4e32c8f009d00592ccb4e7c,OACI,159,32,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,5904f6f1bfc5850065915c662e1adafeb43162b3ac0cdc4e0df84cc0b4cde7db
PhysionetMI,A,6,1,33,c84l1_9d12e195bf9a72399ce7b99494c92e5e,OACI,164,33,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,85bc3150d5f3146466147a05917dbfa407cfd10afdba3c04bca42a6f1fa5bcc8
PhysionetMI,A,6,1,34,c84l1_e6a87cc631addb46fbd440b69bbf7012,OACI,169,34,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8b54f83bf44a79a93cf7a49db05c071e9297e997738d2e47b03ac7c9e2245ebf
PhysionetMI,A,6,1,35,c84l1_a05dda7a9cda71bd5a3db828e640f25d,OACI,174,35,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,df577c92337bb3e265eaa3d50650d161dd9fe24ffff19c9c0fca76e18cba54fe
PhysionetMI,A,6,1,36,c84l1_d8edf363b63ced1045a0c0166770c3ae,OACI,179,36,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,dc8ae41f84049fc5a54278c04ba5f3b34a4e325f80647b361b9c13e2f9d35128
PhysionetMI,A,6,1,37,c84l1_e8bd89cad2d01564565e1012c61e3265,OACI,184,37,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8e6e6be29637a833e490d3cf16c4b824538e0f7fc4bb67c627d8e1537c55e1f1
PhysionetMI,A,6,1,38,c84l1_7af062d2ba2c903656ff32b2c9c36892,OACI,189,38,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,46474935cb033736a9965ae4f11cd825d0330bb955ce93f63aae6f188e4c14f4
PhysionetMI,A,6,1,39,c84l1_d9cd730b55cbb418da071ea86ab60d8b,OACI,194,39,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,dd7762f50ba7d53a0c62e4614b4522b4b4ffcac2e8b2570efef500856f50bedf
PhysionetMI,A,6,1,40,c84l1_73a326aa91b6706b2d5c23b26c6e6e47,OACI,199,40,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,a70feb4028d88fc1d2ca9376ddeb2290d9e080f4fe7ce45f2324dde153c4800e
PhysionetMI,A,6,1,41,c84l1_4cb50f70a29cf77de49d716d5f9b0d68,SRC,4,1,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,bc57f26b63c1da237a61285d08b9c8b7583c51e7390b128d81909c6a634bd66e
PhysionetMI,A,6,1,42,c84l1_aa59184271587d19b0c634e7e5557603,SRC,9,2,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9884253313c66efb30e346e61ea1fe7f39cec9b02e5fccb6ffc1ce0a28bce9e1
PhysionetMI,A,6,1,43,c84l1_ae2850714a927bb0d98842105d8107c4,SRC,14,3,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,52f1de22376d4634e9506ca6c1346e638b18eb030a30211dbac2ad431bd767db
PhysionetMI,A,6,1,44,c84l1_2e679b18d928744e2cc7263fa2a1450b,SRC,19,4,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,4a3c1a97abb062c2bd6d16f7616f91855f674f9eaa74127f9e75fe41db047026
PhysionetMI,A,6,1,45,c84l1_1b0d6a28c9b219fc1bb891ff7bdacafc,SRC,24,5,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8ac9da6a0a5edeceb538c44ad9d724fcfe6d7775898f81e3a249cb41f5b43d80
PhysionetMI,A,6,1,46,c84l1_c0f0218dd4513109c0c6a1c0bcbfff7b,SRC,29,6,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,7cb44eac3f96045405f6a24125b4f172deb5225e63f3ff4a22e06b46bd4374a2
PhysionetMI,A,6,1,47,c84l1_1fb2b96be236897ba4c1497df4e6a983,SRC,34,7,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b7016f8f61e4fa4792b1f1e395ecf4c5a3e7cea0b934b1200d130ecb8793e95f
PhysionetMI,A,6,1,48,c84l1_84d5ef6e875c5a45429a1dc20153c736,SRC,39,8,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9aad33b4d9cbd0e41161427f5ae97827af1884d5aabc60ca233a9aa9441c9b20
PhysionetMI,A,6,1,49,c84l1_9d35e3f9fb210528ced3a53903172884,SRC,44,9,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f5e82e3d4e1a25015053e8b855038ce81aef602e330a8e5fbb07abd96a702add
PhysionetMI,A,6,1,50,c84l1_deb630775090531fec3bed36f6283876,SRC,49,10,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,859c217732f0f27e812e99314e2269f8d7d8579874abcc4fd9be5dae5f71fa88
PhysionetMI,A,6,1,51,c84l1_5115c5a764c4a040f82cb53d673230da,SRC,54,11,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,73913e86b1798cb087591a7f278e11553ae46bed8067544406dd991c3b5c9d15
PhysionetMI,A,6,1,52,c84l1_e6765506d3e3c430782fc8c09292e753,SRC,59,12,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,0830c08701b69b204f010947b56babb2729b862d45fe7b4f0bd31d1f706cc5eb
PhysionetMI,A,6,1,53,c84l1_f0a1f3601a70fc35dfff626d9d0d31c4,SRC,64,13,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,87c2590409a66f57b30f752496b438c185dafb109b9d378fad274471dea85a97
PhysionetMI,A,6,1,54,c84l1_3925a3a8477604d3e51dfdc07757ea75,SRC,69,14,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,df66b017538a89603803df1b92136778ba4df2a9454c758809f56034225907f6
PhysionetMI,A,6,1,55,c84l1_c24e4dd04129063d1e33a9cbc4cd6407,SRC,74,15,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,426f9cee01d3372e24e2233abc9532ec46bfeef17825f3ff085f9f5e1e2865df
PhysionetMI,A,6,1,56,c84l1_314d35ff1139cfe9eb884b902b41f885,SRC,79,16,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,efb81377b1465feea209c4248b47e89cc623f8d71ba6b9dc5c91495e680d1529
PhysionetMI,A,6,1,57,c84l1_94095bad9f202a4bedb41ef011d0cacb,SRC,84,17,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,959b4916dd230d11ffd32d69285db8c20ccd9f57e52642b9429732dade5e5e7b
PhysionetMI,A,6,1,58,c84l1_a0386341ec2ef6aadbe54a0b895f7ea8,SRC,89,18,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,54f5b5d1665100e97a8eaefcdb01a35dee738cec7dd99d26695eb5a71f4dacf1
PhysionetMI,A,6,1,59,c84l1_744a837f949176c9630f45fdd3c8a150,SRC,94,19,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,dff6b04425e901686d0ffca5f10fb5334d0dc21454e087731ede3b5b52844ad5
PhysionetMI,A,6,1,60,c84l1_74241df399d0d09cf7b454ef441c0f08,SRC,99,20,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ef0846110f40873c70a56f55cc6de835816833327f0f3d632f939d7e90e20ed2
PhysionetMI,A,6,1,61,c84l1_0069c4248758733b79002b1254f81d4f,SRC,104,21,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,b2f35c49a72d0a237de82b9ad2dc519caceb55af450e6a335df4dbf9f65a6b55
PhysionetMI,A,6,1,62,c84l1_635139c1790ce657e8d0f2666c75186a,SRC,109,22,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,5e7beb440b39b289f862499af6ef3b78158cd8572383603e5b45150229eb9996
PhysionetMI,A,6,1,63,c84l1_bd003285d6003bd80aa0c12f9b5ab6e8,SRC,114,23,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,6c4b2da8b8ec92ca0ee62f87542325c2f5b80afc35debc46640858555be14d7f
PhysionetMI,A,6,1,64,c84l1_17cb0178c7decedc773780619e3d41d7,SRC,119,24,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,ecbc789ce452a043910126fbe511b2618dd6a27180d58e54ca66bbd025b2caaa
PhysionetMI,A,6,1,65,c84l1_2e4d8a420384ce98c93c9bfe4df846c1,SRC,124,25,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,3b5d3777b34d201a8b16da63043572985855cc0ea626f39ce2ffb3a8606c0553
PhysionetMI,A,6,1,66,c84l1_1356c8f319a252c7733cf12b950ecdec,SRC,129,26,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,9e28a3ad2390fa2c757bffa175eae294024544cc08a69c5ed20c212a2b6d858a
PhysionetMI,A,6,1,67,c84l1_8196ce5be4c09b016a2e448bc75f89db,SRC,134,27,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,dd28f408909619cec849fa531cfc98842fb5032ff7c380d3f7aac4be8fd9575c
PhysionetMI,A,6,1,68,c84l1_1b64f7d30faea08262a471ff36ccbc0d,SRC,139,28,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,e812d45308d27ed7138d6ef4f4fdc0058206593781bd0b1519938463751e2ae8
PhysionetMI,A,6,1,69,c84l1_21e4c34a8b68cb823444d01ff253de43,SRC,144,29,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,6956f303d8ff7c33954173f53cf5d2b2b93e547df4168d62fd75442aaeeea4cf
PhysionetMI,A,6,1,70,c84l1_25086da80906f11a8c3930c320eaf01b,SRC,149,30,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,a9433b354e64f4948d5d2c031f903e05d9c11032e10cab30763321a5b097a2b9
PhysionetMI,A,6,1,71,c84l1_91598fc20ef0db7d050bc372b00f5b66,SRC,154,31,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,e9081339e54940683a64f560f123a4421f275ad61536c6018b1faa9b2ca883ab
PhysionetMI,A,6,1,72,c84l1_475c33040e0b618e60732c3aeaa7df59,SRC,159,32,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,cbd9dbefcac4871b3e1bc6530c4a519f9b9ec53305ef5a2f46b58fdff761ba87
PhysionetMI,A,6,1,73,c84l1_47ac7c4e309a168d1bfed2ae3570e141,SRC,164,33,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,e168cce347044611184d8d24185314cb35af384986fe4c58e1ad2efb1b6d78f8
PhysionetMI,A,6,1,74,c84l1_0e22c33133c0f2811c275a5458e68dbd,SRC,169,34,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,666426f982583ac6b9c08beabccdb4014888fdf8b25db7b8c56f2e4eb14558c8
PhysionetMI,A,6,1,75,c84l1_3b89836dd5d9530d34e1106298b3556a,SRC,174,35,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,8af15b8542b3f78564c34b477c6ca0658ec0a9c5c1de23068146ac6c70877287
PhysionetMI,A,6,1,76,c84l1_7f871fe7ce34802f56815a071518c62d,SRC,179,36,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,aba156f094f568ccb4b8c8aa7dfe42c88ab43e31a7913ab1f2b14fd5707da6c3
PhysionetMI,A,6,1,77,c84l1_325b71b518a5356a94d09b47df2e0dca,SRC,184,37,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,f1b4233a2a6fd7f4656ccedae90859fabafbc866bcce151e81dc529045fc9adc
PhysionetMI,A,6,1,78,c84l1_45cc88f69ae0862e8e0b6cb96d810ad7,SRC,189,38,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,277fec1663e27347df89dbb361139d342b8776b60f5c92c5814c5f65da0b69a1
PhysionetMI,A,6,1,79,c84l1_bcaf2df4250bb71ab3d853174e9928b8,SRC,194,39,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,1035c8452a72e3243dae14a07644b4a807aa168911d03890f83908b4d72e4500
PhysionetMI,A,6,1,80,c84l1_7900a24ea48bdd18fb59a80362e0981a,SRC,199,40,C84_LEVEL1_FIXED_PANEL_LEFT_HAND_CELL_DELETION_V1,90a7257d2cbf73e307b1412f461add100633371b0c9a5465fa440602aa8c336c
PhysionetMI,B,5,0,0,c84v2_7b7db63e420c5b1da546aca6461666f1,ERM,199,0,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ad32d366c262ccb6833082ae4e6acd573d6ad6718dce5650886a833f012ef2ee
PhysionetMI,B,5,0,1,c84v2_cf3635324e68d053b15acc8decd4d7e9,OACI,4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,2f05068402728790f49f95c89308569ad9b32183763918818f492874cc631b40
PhysionetMI,B,5,0,2,c84v2_ab30d6c03a053033018be1e5c570bbbb,OACI,9,2,C84_LEVEL0_FULL_SOURCE_PANEL_V1,78a4928fac69a2a7c40e3adc6dafc8a61522cfc2b2a8c56ff5d331f1eef51c75
PhysionetMI,B,5,0,3,c84v2_3f30a84c3f2bc0d895443d9ae8562396,OACI,14,3,C84_LEVEL0_FULL_SOURCE_PANEL_V1,50e6f49a5a160df70195c5042c3198c6ecc30cdc90b42b00688f42924192ce7a
PhysionetMI,B,5,0,4,c84v2_c7cf25c98a3997b2bc5ca8ad6600e1eb,OACI,19,4,C84_LEVEL0_FULL_SOURCE_PANEL_V1,db3eeae308d6bf28ff9d35ec7e1df336beba3b1b9d538837042bde4ded20ff7d
PhysionetMI,B,5,0,5,c84v2_5b107bc449ec365aac2ae7e86aa36f4f,OACI,24,5,C84_LEVEL0_FULL_SOURCE_PANEL_V1,d6806cfe92d007c1951aaeca44b8d97d60a435e049d89d771b532824d61cb203
PhysionetMI,B,5,0,6,c84v2_11245856b684b44d4c095c6b91c7ea4e,OACI,29,6,C84_LEVEL0_FULL_SOURCE_PANEL_V1,aed7c68c425477472992517bb05d04ffffbabcb7d8145575c7df9b38233185eb
PhysionetMI,B,5,0,7,c84v2_b57af2782451d8aaada735353c9ced02,OACI,34,7,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ca1445874e542036ab275e2cd9e1861fdf28b5c30306b2a56f41feacb5535dea
PhysionetMI,B,5,0,8,c84v2_3296f4e19914c6290c51ced80e4ee1eb,OACI,39,8,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e9154870aa7811dc70c35509e85d6f0c519259ee0f6b31212d5e189f3e492d90
PhysionetMI,B,5,0,9,c84v2_fa04aa48183efd5742a8d3abc9221aa1,OACI,44,9,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e8cb655b89a4f4dc6898457ac70315d0239a8f3a2dc58fda72506f114b4827dc
PhysionetMI,B,5,0,10,c84v2_60c5d4fe63a7d0adc84e9c0940f94f85,OACI,49,10,C84_LEVEL0_FULL_SOURCE_PANEL_V1,403ce28fe5a8046fb92a5144f0fd731b53ea1b15a5aa7944e2b77d9c0e0cd9fe
PhysionetMI,B,5,0,11,c84v2_848146b975ad9659a72e22f2caacb0d5,OACI,54,11,C84_LEVEL0_FULL_SOURCE_PANEL_V1,615a7387f933598a51253af45280d3ea6818661d746c177ae64942af44e4533e
PhysionetMI,B,5,0,12,c84v2_e9ebbc5a608e6b157d1a097b2846b140,OACI,59,12,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f73be178f79cc342a2719d0fc7e7313b4ceceeb02b9169f4dc6377a0ac3527eb
PhysionetMI,B,5,0,13,c84v2_118dd28139aec2b681cf79149344e255,OACI,64,13,C84_LEVEL0_FULL_SOURCE_PANEL_V1,17bba066c3af7d6a187d1782f4105f46372943ae9b917c7b0e9d9e36d0373f40
PhysionetMI,B,5,0,14,c84v2_66bf6020e60fa87f077166fae6a84c1b,OACI,69,14,C84_LEVEL0_FULL_SOURCE_PANEL_V1,b42cfd76437fda6de723ae842468c17978f830a415f5a75c9b56d4fba1773ee1
PhysionetMI,B,5,0,15,c84v2_eb32bf82623f5cbed728e322a303b969,OACI,74,15,C84_LEVEL0_FULL_SOURCE_PANEL_V1,65f6aafdaf03986137fdffa93f754189206445d5c4bb3c609632004f10809150
PhysionetMI,B,5,0,16,c84v2_7a1ce030efc824592bccb43004f91082,OACI,79,16,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e79e2868f78d23b1b96cd2586a0e7c0f197205ecc1c46c0db91a1eecc2ccd481
PhysionetMI,B,5,0,17,c84v2_d5cbcd8032c27f93a0d6fe0dc8ea28dd,OACI,84,17,C84_LEVEL0_FULL_SOURCE_PANEL_V1,facef07642fe4e3df3bb382b9b3df72ddb7a03b09115cec767139ba13b0d814a
PhysionetMI,B,5,0,18,c84v2_c1a43e10ae684cdf1c71a392778564fe,OACI,89,18,C84_LEVEL0_FULL_SOURCE_PANEL_V1,03ee7a7888866e5d187634878e03f0df582beedb260af857e7a97153a6530efb
PhysionetMI,B,5,0,19,c84v2_0d3facc19eef268f9750070f31b9b705,OACI,94,19,C84_LEVEL0_FULL_SOURCE_PANEL_V1,30cc6ee53068087f123c782e6b964d2baba3179bee1b526652d42be9253eccb4
PhysionetMI,B,5,0,20,c84v2_875ea013b0537f38a7d00753305b4882,OACI,99,20,C84_LEVEL0_FULL_SOURCE_PANEL_V1,8bd7f2c43a3266daaad8ac4aa7ee7fdc6f1d606b3939f7c3c91eb861acd943e5
PhysionetMI,B,5,0,21,c84v2_c4f4d71adf5db9309592adda9859b427,OACI,104,21,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f4f561908609819451c329b38c3979ba480b8c6d99cf01e0417184242dddb37f
PhysionetMI,B,5,0,22,c84v2_e901c5021c3bdf86c41028c9ed47798d,OACI,109,22,C84_LEVEL0_FULL_SOURCE_PANEL_V1,28b1ccf194b4dd823079017e5b439fd4f00a3932948bb7370dc0921b7e923ae8
PhysionetMI,B,5,0,23,c84v2_c0e5d04fdc72d60b33a9c7013812f409,OACI,114,23,C84_LEVEL0_FULL_SOURCE_PANEL_V1,4491ed2582b08e498f8e4653e2333b01efaf9a9ae2d2b238d2744cc3aa163a22
PhysionetMI,B,5,0,24,c84v2_021bbba22e3a6081ea56e4ccd5d22ca5,OACI,119,24,C84_LEVEL0_FULL_SOURCE_PANEL_V1,c3f68bafcbd3714ad771ada23ceb74393fdf756b1e73e553145b71af34106be3
PhysionetMI,B,5,0,25,c84v2_0cc4f66c4fd41b4c11c828f73cc496f8,OACI,124,25,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1573f38603e7ea184882d4584dcf4d3213d92c48150c5efddf7aec8159902538
PhysionetMI,B,5,0,26,c84v2_40f8b6026740d1c56dcc483b08de2cec,OACI,129,26,C84_LEVEL0_FULL_SOURCE_PANEL_V1,aa61c4238d07ede1330a0f204afc62a9db186804b5a293b73fc2f3b5d5ca8018
PhysionetMI,B,5,0,27,c84v2_546b73dc3efba404e1257d3da1d7a053,OACI,134,27,C84_LEVEL0_FULL_SOURCE_PANEL_V1,79bd92f22ea421ce93e1b39ab880e6c82fc989fe866b3f508c9053cff2c32aaf
PhysionetMI,B,5,0,28,c84v2_00b30f9ec7729922c716d68191c3f3ef,OACI,139,28,C84_LEVEL0_FULL_SOURCE_PANEL_V1,fb12d65940d0b9d92e8a4574d218c87caa4ab8b7a1ff8afe24c55daa36054bc0
PhysionetMI,B,5,0,29,c84v2_850e68f20a5c8a93d080ae697a8799d0,OACI,144,29,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e10996ec6962c3652f937a0441beb203fe99d6c1612b25e5ec59835185f2e507
PhysionetMI,B,5,0,30,c84v2_94603374a6e1256d3566636ef8d39788,OACI,149,30,C84_LEVEL0_FULL_SOURCE_PANEL_V1,75a805adfa32824d2463106463737e4f6417f72d184238c1e9150ace96a6942e
PhysionetMI,B,5,0,31,c84v2_468be212d5964805324da3aef6f9d9be,OACI,154,31,C84_LEVEL0_FULL_SOURCE_PANEL_V1,03584e809a6c0da99d2706545712758980eb9f1282415e6389bb2597ef26e7f4
PhysionetMI,B,5,0,32,c84v2_119fff8399aa93c840a4f440d3a2bcec,OACI,159,32,C84_LEVEL0_FULL_SOURCE_PANEL_V1,ae6f259ba061e34c4d4a71ed354ce2753d6ebe94096f95a1035826da913041c8
PhysionetMI,B,5,0,33,c84v2_c9c2d8d71d171e886486c3940a2d1bb7,OACI,164,33,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0b9e089652a1e2c4a7ec7483e3a6712e0be9ca952be04042be8a2096fad2dc6c
PhysionetMI,B,5,0,34,c84v2_89e597bb1d20e0b62254aaa733dd1c82,OACI,169,34,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e4b30209cacfcd1f9f0260330c2670a4f4ea4efb0914340264250e84d9bae478
PhysionetMI,B,5,0,35,c84v2_f7c65e42ba883fdfcbbaa2d27cf35ac0,OACI,174,35,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e215d72a4a07fba8228834b7b9e3c03de5396d24975072a1e39ab369cb46ebb6
PhysionetMI,B,5,0,36,c84v2_a62d6877cb285e66d1111a7c11ecfc3c,OACI,179,36,C84_LEVEL0_FULL_SOURCE_PANEL_V1,b8a60951363efbe1ab454cf30890dc0541b84909b023c5235787ddec96aaef21
PhysionetMI,B,5,0,37,c84v2_5dfce9655279321ca978152d4df4832b,OACI,184,37,C84_LEVEL0_FULL_SOURCE_PANEL_V1,9e4839136b9bd9f06dd138a554357b47321756c84909642be160e6d2948fcb8b
PhysionetMI,B,5,0,38,c84v2_db0eec42be277881bc6b1a94a058a667,OACI,189,38,C84_LEVEL0_FULL_SOURCE_PANEL_V1,b7d988a89610ece04cc6d9e4b1333386c4c62fe2f4cc5de751f878b79d33337d
PhysionetMI,B,5,0,39,c84v2_6e6440899662bcaae5e4e12107ce5d58,OACI,194,39,C84_LEVEL0_FULL_SOURCE_PANEL_V1,58589d7c1ca9245388c3884e8c0e72d36865a379d8fe965e3dff054cfcf41507
PhysionetMI,B,5,0,40,c84v2_effb693a49918abaff757edb81c14f1c,OACI,199,40,C84_LEVEL0_FULL_SOURCE_PANEL_V1,a9cd9aa0a8b262a06663b38b63ac0a9c2a94cb1d131f4cff501d102714298bf0
PhysionetMI,B,5,0,41,c84v2_51f1e6384065d1e58893b7b8e85234cf,SRC,4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,e743b21d45f8da7506df0020d8d365fd2ee0df337c12d226264036d96434c582
PhysionetMI,B,5,0,42,c84v2_4c97c83297431882357a91ffd0fb895a,SRC,9,2,C84_LEVEL0_FULL_SOURCE_PANEL_V1,c3c8b187abdfadf24e7731f742157a111a516bdedebd1a9e55221a97e0dc3204
PhysionetMI,B,5,0,43,c84v2_5dfb2316c29f36535b2a6cbee4e3f7af,SRC,14,3,C84_LEVEL0_FULL_SOURCE_PANEL_V1,143f999331d00c2ede00d0e056906517d63f6165c170dc86be059f7c5306684b
PhysionetMI,B,5,0,44,c84v2_c5ba40cff86b8b45cda35461e261f297,SRC,19,4,C84_LEVEL0_FULL_SOURCE_PANEL_V1,40f52ef4deec5e2045c4fcd91b99d094df210208b4c09fad9629916993afc42e
PhysionetMI,B,5,0,45,c84v2_0d7e76cf5a9bf46f0751d98981d40848,SRC,24,5,C84_LEVEL0_FULL_SOURCE_PANEL_V1,b3ef84a5c429634c69f631cac19b6fce8977bce2f38d8d1abdf84a0b0e832c66
PhysionetMI,B,5,0,46,c84v2_c578f4bb389acfa3098d9b8a138d60f9,SRC,29,6,C84_LEVEL0_FULL_SOURCE_PANEL_V1,dbb028182d706035cfb8e9c896d07a0e5538888fc0f6b589d19c0a5bade9119c
PhysionetMI,B,5,0,47,c84v2_8c3c4256f0daabd3e429a28568f7a7af,SRC,34,7,C84_LEVEL0_FULL_SOURCE_PANEL_V1,f56dec3e86626c925aa76478d68deba51c926f926a77220e802b3d2acfe6aae5
