dataset,unit_id,regime,epoch,trajectory_order,checkpoint_sha256,optimizer_sha256,sidecar_sha256,source_audit_sha256,target_unlabeled_sha256,Wz_plus_b_max_error,persisted_linear_max_error,softmax_max_error,repeat_logits_max_error,repeat_z_max_error,status
Lee2019_MI,c84l1_ba820ff115e6535caa3d5476af3bb497,OACI,134,27,250b746c6b3d0956d4277df387d20d95ab90caf021ecbd429e8a6d5732cc05ab,9fe99dddc2b287407e4dc090dc470158f9845789b639d3bfe1f06f6a35aeeda7,65a5395986fba671b93e68bae668434260df158843c3ab9e765f2680397a4ec8,64a752b4de54e0c4397ab0ed5001210a8328f0a5e950b567345276d54dfc226e,29dab82b3264e389c859fb2ecf6f8ee77bb35c4754e436d4a60f6a5ce5fe0e21,5.125999450683594e-06,2.384185791015625e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_bba291ad2d6cd37c0d1751f901a704cf,OACI,69,14,40890da9b7e715e935c4963674d6e5f9ad475aeeac8aeead16e82c3ae008a52a,2ba3ca8c695c01dd0a2611be3a69e651974b33653206ed878a0a482c36cfbde4,bedabc8e743848d90ac3e858b4cb8323302156b490a6f29bacc3e3e4073b324e,70993272fb2392f9e4647459205c2228eb8cd8328e2fe43981c541ca2ae33a77,10bde415161897332adcaaabb691b3067c97fb79ebbd8da856f22dbadb297f56,2.9802322387695312e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_bef9b9a91f9e3b07ebc77a103cb29d28,SRC,99,20,2119c623541bb7bcd76f1df081078b131cd5036bbe4af1ffad9cf68a51a69955,900ab92858eca120b753cc7d2d594b51afc29526aaa53d350ebad5d3ccd23409,7bcbfb864b1682b172cc29f8a91e2566ebdd5fc844eee567cd188c218799f9f5,f5b5647a9033eb2de4dc0a288cf2c5c792129017d90c0681403c73ea95529b25,a383b568ca2d73c9162c758d8fec65a6c6ddf319c023f37915b738664ad54aa7,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_c53337fc79afc23e31565daa407dac6c,OACI,164,33,1df4d91643b7201b59219ea6318214bf2ca66c8845d940de7ccd68b79a930f69,a6d6e8adfa296e72476ebc19dbd0c8d5f9da3031aacb1fb5433c0ce32ac254a1,dd278ca50ee3af3f03f293bc93c4c3863b311a5706749251a6d50a778d1125e5,022f1208b04965c11a0f675ef3b56755813280f24900224ffc3e080da4ab4765,3deba8c0e345f2b40b0af69363f4b311f19699d17e24690f487f8286563f5bc3,5.7220458984375e-06,2.384185791015625e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_cb17b54e04d7a0ac19e9a1b76dfeae30,OACI,49,10,62c991c21b039e69062b7df5a0b72f1dc313ca0449318a73ea13cf6210417211,7353df19c2bf1bbebdfab0602d2859a4d5f866050ad35adddf23d48a4d05e75e,eddf45f962b706462d8c82477695a8634869bc62e140070e53355a4201d1e504,3dffc1778b0c0f672011ed6130d08e00ee0c657ef9203318e4e9a04a98f768b4,c25645c729bb31f201d03aa39920676e9843acb01d4f3df0d9d486c75dec19ba,4.0531158447265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_cc0ca32f2232eaee2ea23d599eedde02,OACI,189,38,0f69dc0914e58f881699ef78a4d590e06cfb1fb4318dfc48971581fdd32b4b72,ebdfb939dc735a56382ab840479f8c8b93acc8dfd9f13ad8f595ae0491e0ada5,a89a4923cb1289dfe61312ea9f58b1473f2f28c48960d0f1470ed55d9eb85894,16031b4c72122a4aa43a85e05fce364316f1ccb2640393b20246a63448769421,efa0ba145ef821011c79255830ae56ca86c077fc90933613737263c4f2295b0d,4.291534423828125e-06,1.6689300537109375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_cc507785f393b26accbc6cb442bea04b,SRC,49,10,8d676e81631e199a6d71a60f730f65afcd4e609f05acc324b1991c3674e45a55,7e2f72796e6ba3a0d95f214d87ae6caea6e5187157b732b7db840741f63c75ca,fbc9374f4394254878c0357307ba202650ac11f62f3ee1f749793df752a11b85,d9466c961cbaf31a8863f4bf3524dfed5e9db692c8e38c1d1b3a9f391ddd57ee,bda5e4f606b546e80a5b178f16b3fad2db729560b337fd8644a7f78a54134b72,3.0994415283203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_d21035156b674fc8bdb397dd33667adc,OACI,114,23,65227ce4bf2d1ba72452058c156d9d4dcfc71ba18c7e18eb514d9e7c655961ee,440b7f159ace5e36700ed4aef3225d60f26550ad36d1ba2e787f2f3d617dc327,07c89d8f4ff6cc8cca33e5bb0075e0d360a5301d37a459255c35bc666d969e9c,e2ca81a83a4aa3126e805b201676afad027de02290f1dab1c7426e2d9ba5c2b0,e363a5f0decff5576d9896418ea7a9e11ce49e78cb64d759dee6eb6af3c9b6fa,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_d229128a8a2722e13a217b9d4573fc5d,OACI,144,29,2a3cf91b7c425bbdb03a5b870f7905e19e18360bac9a6cb97a8ccd5f3704bad3,1d309364d6428149d62c78f209688b2fbbc89947918df18a89741a6a3c7f96f6,7668d78910dc60e986decbed41ff0e7da54bda0a6e06bcf174d479d926c61d1d,9988fc9a00124a2dd3842ddec0ed12692beed46da571f23eccd0a16df0cced88,4894647eb4b8b4d60d53761986f9fdc001292741d689d61c2888b20d78250613,4.5299530029296875e-06,1.6689300537109375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_d2936e6542a88b2eab6470e158c84d85,SRC,44,9,7e08a719fce4c32f34086270ded310573f2e2c7db0d601fdb4814aa9aae35042,ae8de840d19763a4d6323b0f3a3320f8c5e6fe4d95072e7e9554f84f9f2bc6f4,dfa75e370e909a47528640a86256e2f9385138a49fad732f105842191c34c7a5,3ff6f172bc22ea38ab4b98b941b9521dd62c803b57d4e0138217a9e1a88f8a43,73786c84cfeba4880cf47f5bf15cf0b0b32b4f5d7617e21d50706d2b7a0876fc,2.86102294921875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_d6ca86a09fef9c72d208e386166683a1,SRC,114,23,b453815c2340f13d1a107023a4810d106ecbd1f6c28576c22886da6be70b727f,37278763d2e2f002d0b2e3359f5b0d4cdcfb34f757a146333c450cc7e8f5c5c0,413ec790b8ef9264d464fb07db1fe5440383749a4491995c7a72ae8b48858166,3d679f14c377717398a23a671c80da5e615cbb802619437bdaf04dd497a0e98c,5b5b5e777491ff7362b6990c9f6d98dc6708fdfcd521eb172eca79f915c30da8,3.635883331298828e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_de91e74bbd0e5587029467d15d3bab9a,SRC,79,16,24f627cff283001e72ee476d042ade4b90a20fd598052994d7a01706f51e92fb,3b7f198f983f95ed55d8b09bfce25cc2e8389c97b0e36a1dfb3c8158cb17d1dc,61aad2b0b90a39471c0991982a010302a23263bf9aef8058a24f38a7c2d2012f,34e5767dbd6bc40d0b8a8aa0b2f5ae52f0029ec767f048364a95be902688f85b,68a082989c83617be39131e25510b71a805d205c785d1eb96a046ac346b6d814,4.76837158203125e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_e7092479d043fa2332a01e3bfb4206b7,SRC,104,21,eef4fcf4ece2e2dfd5a6938ae3114af0c6b40120b8b8996e5d18c34dfe756dda,3f1b58d534f42f54c06abc77eddcc5affc3feb2939336fb1a57eefdddcd915fd,2b8a7b55f4a6c1c9c9e289ec96bce0e4da3685b110aa978c35afb4c37906e47e,6d40a4a8a4f83d3e7f659c5aef6543d119e233dac70a9c7c9d62a0d3775487aa,f6bbda31093bd2a061132b01f7a43e09d3bd6eb545a30dccd23d558c584407a6,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_ef24adb04ecfd4f9c2cd4b2a9a8e38dc,SRC,124,25,b89bd5f8e8161be8592c95f4e99364365b55225e35ec3602dd927bce25eae781,815541cd9abd9b1c37d360886495d0b1b0ae4157a86cfcaebc7e8b027ccf5ba1,5f18214ce59527bb6aa2c66d0ec9267ff0735d6b8188c13277961b8a18f9c2e9,c0de4f836d671a835983be65c5b88a5e7e3d4f88544fae5a598a5e454432c2f2,8642d4fe01b63ffd93d1d9d412088333a8a517ed7a9734c4c6a993cc924d0502,2.86102294921875e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_f186d2685f0cf150c57b39d47ee61bac,OACI,169,34,f508bfe68dc19dff7ad45b11629bca0fa9f2943862df6e52ad01549be3ee7d18,74703baee33525717829f10bb559183468737c2e686fc34a15f50220b793601f,a59a888f667d36bc5a34e258eb0dc1cc4e6a8436805a28c5ca23b8561452ad54,eb8644271ec29354961222453e42097b2f5daf59201074705992df306eebd6b1,08ee657b82dff5e0c2b9b71a06609c08b6e6a09491f49909b6b23a957fdf132d,6.198883056640625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_f1ca267350d737d2c100d3339baae447,OACI,179,36,bdc70e123395f54cfb8d18b2893bde2ad4c841a2d1c79e13c41f87373d2bf47e,4ce8dd36a36b3710d551c6863d4f5582988c12f3196832f91ad6c4858d6a8922,ce1692f86a5ebc61c600dc96ce23074592c96365167b178e7ef2188e0afa8fa7,4b9e72e212fa0bc8abaf9a4bb497bdd69a5776d9f5452fee2061557e90460016,02a8d1f92852890fb5c6951650b315ab6cf122054baf5f5b6b5c4db44a8f501e,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_f52c685c6f5c250799e5fcdcf0b49f7a,SRC,179,36,c92b000507e2ff968cd2440ea86f53f5223a3e3ada0c8aa7d1049260a24fe0a5,f9a8b6bed9647a1f6dc22a5d9c3261381f199ecc1aa92d40ea65d8ea92390768,39528b6cb1051d616cf0f819f9fc4276591b37e647bd3198f0e018d2cec680a4,a7227d9debc974553a9f24a81485e6334de6c06441479c324aafbb2947fda4c9,d176d441f1f03b00a52dd99440b88874b9d962b21f4b7d84c43a37e3e74699ec,4.76837158203125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_f53483bee53780da7763143b27f4ccd9,SRC,54,11,cf7c2b61df16c0ee6b7a8359c011fb76e7887be962df833df3362c0d8f9b2117,f182348d6ff8d1b2a3a83ad51f60ba81511a1d48dba254fe0f9a3eb28db50a73,6c0264897ec4eca55f66a5ce52c7b2366cac2037830b949168f12930122dfabc,dcf2bd879f87b607a8e14a59c9b4c142341035b296351aa31650970e173d586a,6c2bb3f6b5f59adad871fc6e55b80d1903e30bcb3a662aaa6f7fdedfcbac9411,2.86102294921875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_f68453ae485751af2d00e57af34df334,OACI,99,20,1df94e7bda1bb4e7f478885aea03ada59447e87563cc1ca97e3020651bed9f61,356bed57504d2ba7ce862caa574bcc6b2eebe308849d35a5047462ee05b2a973,87cbb26d6dc91c98e3f0219c814a4e4a9e926fe0ea3f2fc247a2ff3be2814287,9a8459acf36f1f4251adcdc997b861b0cbeebf9ce8ae72c7f1cd18069e8fbd3a,6f33df28766907f030183a9f40ac728ee81670a3a6f5a37ecf0ab6b14b06d3d2,4.76837158203125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_f9be50bbbc3c0651372e580f7c318cf9,SRC,194,39,d59b4e7c8076683731c68cf2a85b72884609dea6f20ffca5ef7d0ac072e59d92,9792699b522505b8daa81c3bb3a9d9bf005fcc2de1a77fb80dce2985c56bde50,b7e8808e070a557ec2b87ff31422d33b62c25e0a2995d122e786fb26c76834e0,35e730caaa8ccb604f1c2998a08149ae5ff52e859d62bf4bb287087fc866dd49,a052fa3b93d6ef50587a3cf3b2b9d96e4756991fd7c4e9895881c01afee42464,1.049041748046875e-05,2.86102294921875e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_fa51408d8619cc9b089f8b2346e67a4c,SRC,149,30,fb5eca8b1813004bebd466102db1393a92cf659147ff7a603115e436e1612c65,0486bf19d2de901a19834ef87a977c8d4633f1be76e80205b8ce227c30615366,4b27f24f0bf317e3d8d6a21ed07ed3091eb8454339785f90edbf01910b550a19,b5a90366f9a21580e0e678c37e99ec3cef4f385f0186530a1cf911858be87ce8,1e68f0e9a9e4f74712d816b3917329b1b71745ca7b491fb8f97216d6002610f1,5.7220458984375e-06,1.7881393432617188e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_fbc757bead3385f362b63cd1c6304361,SRC,159,32,bdf36ac93bc4e2647e68b2c56711ef1b87873144c1fbe7acdeff86d5d7edc8ee,3e903153c03de34c9c589ab8c0e9637532da94ed36ad7048f2b1fea2252d4e90,1babd76439ccafb0762b99a6e91ab8b2eae29602b231d1f82bb4d535610d5e15,50ec950c6ecca722515b4b6aed0f97078595fe48701198544379319f63080411,865bf7e02588f6cb27d6237c90fcf07ac2ce7602c097964c456c3f96939734b6,2.86102294921875e-06,2.86102294921875e-06,0.0,0.0,0.0,PASS
Lee2019_MI,c84l1_fe826d14fa2559faf216e9e4a2f3a6a9,OACI,109,22,d004ec985e986f667166ac5fd829878fcfd3a07e3c43d291e256add2fc9f6a21,2a63640aa55cc01777e1cd565bb9757e13244962b036bfc4533ac7094f97c8f6,65a4b20361fef4a73065d3fbbb804202c99c49171bd5e4cfd7e2fd3429cc149e,eaae456a30f293a893d21e82b2e044d975462966084dfcd32043ce89a49e79f1,1bacf973b349edb503611bb80cf79d7cebfcc96b77ca325c522968f22b547e29,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_04b6e1c085a02610a0d4aa4078794ffe,SRC,29,6,bbe90586761d6b31cfb4afa9c9380541086d84da0283d4e73493817bce0bbb0f,cd8bcb9dc2407458f0e1c8390a40292823d68c0d880a318fae670db85631b2c0,f2cf8c755e2c81b0ffd884121bf36899d3847519836fa586416d849fc9334b11,167dc6660a2da03b8fc978d69d12a0aa2cb5f68bf01bebd2c57b2941445c5177,a70b6f25660bacc1119cb9c7bd56ff1ba41a6152257aca63f46e7407de2186c8,3.337860107421875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_06b1331672a7a2962e0d055f98ecca2e,OACI,134,27,2e73f82b02c3853b774943613fe8bed1ce7c23341836a2159eedf16cd0c7500d,78824c30b5663ff076c45888434d5ad7f2a2fecffb595257f5c2c0fa53ab5f8f,721035f66dc79f0c36a16ab6bb7757833fc3fdc1b742c7a6286cf1c3d01140ca,66147f88ebe6af0863658b5214025784f54c0bc8656278cab735ee9ae9ff325b,521fce884f5e2e83ec3cbcc5e3fd99a12daa09f280c37db132d48742c2c72b0c,3.337860107421875e-06,1.6689300537109375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_0b6d628771478080035c8266b2a0bf1b,OACI,49,10,7e7f8e2f8a50b955841fe280b4029b8068cdfbe7e7b92ef6feef412862d26434,0bce98d5be2b2dea840cbf07930be66309ecfd153f018e1aec3a2035f301c72e,f705cdcb925d1e40f6c5cb720b9094f3fd3802687285a8e47bcf4550ca2cd3b6,a3e4aeac43a2cec6b2e8a41e80e0336ea380b7bc3a4f47afeda193a62795e9e8,e0e5a91e79c2e99aa4dc76528061e19f440777a18de38da56a5ac2aa5d10d088,3.337860107421875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_0e916afb05c39471720a0d1f6f66367f,OACI,64,13,abf077761fc3e2bfed99c431bb33d7d97dc82807853320f0770fa25864da7c81,0c48c24a517ca61cb8b254258a695fbbb14fce1a2af0d5b2665c94f6bc0a70fc,041eb81fd7da19d892216f020548030bc757487e68d7ae90edb2aa0d0962366d,715df4c8d0bf62c2fa100273b09e506211066a209f44a5d2c004a1a46d7a681f,e20c7ac9c6ec44a042d01fcf603eb806a322a9456042ca22658762a9b7ff2ffc,4.291534423828125e-06,1.5497207641601562e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_1018bbed40442207ac4d8396e8da03c2,OACI,19,4,0b00a8a3c37058d4b95aa59b4bc61eecb2710c10a2c600a5b8143f9dc65f6d39,e1d96324e2edba5475caa1f8f10eca4e618c8f8c89e22d2f76778b6696ae4f5f,2a2a38992c0e3a3e1781ca51ce6a2cb2675c44cfecdb6e9ac196b0b149a0a686,ae226f6303dece1529967367cfacf7ea7b7de31e574f83fbf372527730489dc8,4b4887db5a20f6c9db9a2da80eaa3bea170e1404015657e39d615a7a72640643,4.291534423828125e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_101fbc97c27b3c9ed7801c51cad50887,SRC,74,15,98b0af5691d7862987e4884c63b053ad19ffd5567917ec55586d48d6ade97a83,be75747b13588b3bc149a9b9a0e5158e9b9958c1f412df02f9d29182fb450a70,a443a4645697d1188b98935239b1d0d00cb2a5edf8262666a139a2f5f916f3a7,5b674336e78ded34c31fd2dd3f8c37b9473d867c22d2344f18ffe4d1aef85fe6,96141e2283ae055cd568846cc8834f7ffd7c2af2e514d962becc1dee6a02aa6f,4.291534423828125e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_1201720bb5426f7b5b0522ed9504cfd9,OACI,194,39,3c542e72e42dad2e2e8e70dfa6f221e7ebd129f7c29622c23319456a369b12b7,b976d02c300e62eb0287e5104adb6fc743577e6838a4c2e6ade1af0bc6a59601,e3679c9421858d0424fc2f793c2c93068ab19728fb11ff10ff36a95232acef39,c07af6928015ed06b0e123daf19cf8791a5957f43ad18ece9cbb4f194436faa4,f73c5396587c882a4291b3f2369eebdf1c29616be7ada1515e4feacc8ad562dc,7.152557373046875e-06,1.1622905731201172e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_137c47ce948448e2c78b12ac5567402d,OACI,164,33,f3679083ee56f265a91880556ab422ababde083980a7c7dc7abeba777ddd06d6,e7fa2dc5356fdfc95707afefeca48ae778f742a8c9f07b843b489a72eaea6a5f,acb46a9f185156f935f6794b43c5416eaa51a7a44e157501e8ee1ebcc357c06f,b665fae0c6c5c15833da1a5d0b0cc823252517e59a548a8df50d09bc33f6342a,b7aa902dea31d67aa429706a5f6ceb85e772f17b7e39b4c6e7fd264aa3390f78,3.337860107421875e-06,9.5367431640625e-07,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_140a7966c7f4e92c333a3eb7636694e2,SRC,24,5,e8aa4d150458ade9c49923c5319184e208d47fbee496027789e44ca60de47931,c0d61aa8fa3e7139481359812992338aa31e3ec827f223759f9f9096ca56e564,a09b945c025464cb8927d9b270eb52f54838832c72238778bd301e41be75d365,2ca75e6abecf93d560fe6aae78e7639c18c74379eaa4523aeed6eef27f4f5bec,ee8583cffe83cbfbaf50823a930c7979f9c94b3f7cdbfe64c8253f9057e1fcee,3.337860107421875e-06,2.1457672119140625e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_19387d08f4cf82553d4e96869f0a6b14,SRC,184,37,af47c38006afd7b7353bbd5b2f034fd093821dd58366ebdec45a334a6ad79d60,e4dcd53387f9011451b15a4647df89ef61cd09d89a00faa4ae105fd210fb69f2,b70c5a30b14e937a7d91e32e752e5300a6bbcaa8b9288fbddec31b35c40de7b8,c50e43432396cc4a47197df396507018a23df6cb334f38cc2e405a7d849e29bc,bc0fbd7f24c5f22edf68407b98edfa176b4377624077fde27b00558b950d7a3c,2.86102294921875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_1984e2c65444cec7979b47daac669177,OACI,54,11,c30b143f37fd248eb33e1b2665468f164796c5acb55468e894988ac626e0219d,a1719febc0e712feee5470f8798dd68e35acc5658643792f3eb2b06d81d93919,9abaa8c7da4fd6ee98de10f626b3da83610ddddf13a73dcadafe975df53c6765,f4e667c84a4632aa1264a425f6ac9b5df634c5116cb5e9247e48be6f7453f448,67023eb2ee41d3c0899cb150b8832e1cbef6f0f3a6e8db3fa833a7f9ea500509,2.86102294921875e-06,1.1920928955078125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_1a461d1e25392c99c749d256818f9443,SRC,154,31,d916080f536f9e85f5c399ce00a0e7e42818d7205cd8e931ea2f0bf8d88dddb9,92df472a5e73767e55ecfa4b073c0e8d71122fa1804bf1e4556197b90b937b02,fbafad8a04d6d9dad9763424ae33a24931fc58071ba9333e89b2c9d100bcd21d,ede088cdef82dcd4f50f935f3d7f7392244629b8670f53116a4d8aad7b9a389d,d725f73be68becc94ffbd7e4b00c9f74cbd38cea2416fcb47487cc6843e849f2,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_1d89231e36fa8a83653e9f20d7ff2b67,SRC,149,30,d102b9e301265c6eac58903a686b5e80e4f6350a06e34012239dbeff87cb64d5,b91e8059651d260733b380ede832562047081e2f735138a45f32477d679cc4e7,4304d02e4f0a7159ded27c0cab0af370deca0dc9d67870f408cde278bdcb2eab,c210d50602d2b49e27d6539a08a3d41d3087003059a5eeb56bfe7d55a30c1ed0,ab8a7b89d3cf744fdf14f7f19931b77e54ddc88eebd1785c78c2d37e74e42323,2.86102294921875e-06,2.86102294921875e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_24b6ca50ce682d08ce4e1857428d11b0,SRC,174,35,3ac1921cb43b3229c61b0ca4b31d2a435ebaf8109d52899b72b66e7e3cec0b96,82f38a940f64ec70442a1f267ca75b7317a6e1e31f9d9a3fe29a96006a2eaa21,77355cb206609d7b04307331c08188c19eb1029aa1b25b67042249fce009716c,f5768465838c63860d43d82b6cece7082f98e883f97af9c8f1ae4a373aaf5c02,99dac5eb2c4eb449927162363c390d29ccd24b3917c5f2e0b9d89d52b434ba0b,3.0994415283203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_25a6cffb595c1573789221fb68a30f64,OACI,184,37,f41174aed871890beed51ac44a88b7feb2e39166880aa1b86cacf1b671b4e724,d6417af24dd5e693d774f24be788a769379661233424f5909d7a31e9f228d7df,a2b38ab97763642248a269bde7d96dda1d25b6cce1e1f96d4c431a2316cd9b35,d7672411632654b54e07919b02b9ff3c3bdcae0f636ceddb38764640d37f47d2,081e3b5c5b232697abbb843ef888b63110ea927ec54d8d3105305fb53d3abfad,4.76837158203125e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_289d6dca17d4684a83db3f21dae9a6c3,OACI,169,34,91ee37b12b24214191bf23b711b174cfa076b7d508ce8e542749277d12e69745,f3acb852f16407148c3407a649b943b1c44a6da404749ab20049dc2fb92a279b,34accdf10afff455dcfa2e917a7ed0fd6a5af2cf8b1f872ff6abf4764e29e82d,d08c741c3022c947a98099a0c695b0caad105eed4357a1909641d37439ecdce0,b22633d5a90a93e99f04f05313cd186a7a935d343e741f420a79a2556f585557,3.814697265625e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_2addc5e4d825316d117bcb466580268b,OACI,69,14,2b823c8fc1e4afd245892105393d1494981ab37ba0da38d84e5136dc1e72d29e,93df4baa80ed761a0cc48f8a2a4e133d9c7e8dc9705175171f0b896800602619,e60f2c626796c393b411491249c2dcb48e6bc35afa1870e30cace66598f03ae6,54bd8802a5a07f314dfa2c361d20501798881348df1f6f199ca5e39b3e8e4610,80c29489e2de546e4e3da5c1d641cb0e3e2bb3f4ef285be6ffbb9f3676aee1cb,2.86102294921875e-06,1.2516975402832031e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_2cd4e23cbbb63a0eef966891ebe468b1,OACI,39,8,16c9943f39da790f28ab99d9430e2c235cebef39c6c1897e9b172e4862cfbbda,e6844a109624f286c0a20a2a93c1198233f989cbb88786927455beed16d3a70a,afe93e889ce60d124337908fce127d49c2515a9f39e1a2a384417c2a20038cb0,75e154332d4a55ea504ad7d0380e53a0dfb5d11e809ea8b43fb223d919e31c7d,ffeb4b394158a4efc28def82872478d50933a6db34fd575df252e2c7d915debb,2.86102294921875e-06,1.430511474609375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_2e363266e535a6054151e50e1568c663,SRC,39,8,a28945f41024544a7d8986fb16bc4b72327c75e081d4bc673a300cba1825c544,e98a692b73ce22c4c2470892c1311d6c91592165dd7e2d3818ef8502eadd8c5f,c53f6a42b8dffc239e325ec501fc90a96b86633ddb0b777f2a69bdd0b3a4b61f,dad85d44c6c2b4524a06de4758514f8084e21d4b70f955cde0e117bcee2e42b8,0ca0cdad8cf6471d442baa7b0b6ca99563e2cf01be42bc7a38111d3d14636e2a,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_3347729ec414ad85cbbf0e988de30312,SRC,124,25,b194b825a94a65372045c106afdf6af7e84213c745c51c797001a3c6ea5b1346,2dbad38bd5926072ac16eb6fa55f450443d3388a797d82526c6c54c9f19c4763,8c16f27a8212210a3da2ebd200ddd39f10f1594e8811273dd946de21c0b8efaa,5d21501f0f255b3699e29f6bb0331ed8185f884202c28fd6a1383d5703697213,87c8fd210a7359746c711679459b5bf36b9739e02a2125bf07791487cb3b6614,6.198883056640625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_342ffe178f922d34f1d716096394fdd0,OACI,59,12,4d50db9cc299be876271a56de820a1b03dfd9bc459ef1c8c7868db3926093a7d,d1b7a3a9022a587a64b5d000c0ac86b93ff50d5666b162450e4839524604e1cb,43f3d0661a1f33245fe6b372fdd966b0702e386d0c203c3d2f5c433e31e9431c,d19631f80c9b3190d9f751ff188f17966c4dfae2f2b0715b783976a6bea0ec65,4e9834f8e37a7f0ddda35a477062971744192acc587da7696998d8bc0dbd41e5,3.814697265625e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_35f7da014096ce5d99b612b5e59c313e,SRC,64,13,08a164a3402452e879c447bbece624c0c6936cd7e310c3953e1d82741b550e19,20a80097d80083c4d0f268a139f1e25a6377d80da30b0e1cabf47e4e06b4272f,b1c146851188c48acebec6c0d319e560c7f605f32e4d372e8185942b560c5509,0af0fcf39be1fd9bf05a8b4330a173ab79356a0527f2fa03830bb9be1cdf3492,88c26f3e0c6fc6f8797d0bd08868b1ee72870a727902fefa4005418dca21e4ac,3.0994415283203125e-06,1.6689300537109375e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_3b527b79f4c68a88ce25bb8982f890fa,OACI,104,21,76e465ab4042908830f14550b9844fc7a648860ebc06548778f3ecc6f4e44d50,3345a03f12ed3de481caf09ca9d6610f6b8b4911468ca760f5f929df6808087f,459bc29a92645f6a0f313db0e92acdad62162856c87ec807812bd60679cb63ce,dffb807c5fbe68aec5945798d5189588eacc59c2837e066837dfb7ccc8a93527,2232c246371f228948ea719b669caa38da1c7bf31df5100c312e179574a6f6e5,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
PhysionetMI,c84l1_3dd7bc422454f030429c91b0243ce617,SRC,119,24,bd90e8032f58d7cc876ed3f4fddbcece61d1fdc3c81883c2fe4d0bc81d7bb623,452a317e1e0b0f5b3b8cb2a42a94678c6963647741c58149bf4ca978b1490f93,22f2d5ba6f5c8df76d9d9f39fc09cb0c7dc963588f071daa2ceb27acd5f733a4,68367cde4bd4ce803007ad8b7a0fde05018fcc572d7586a14bb1cfa90cc1afb6,227da85fedbd7127dfbcb07b84897f5e10880f4dbafe2289cb8d12b880e096f2,4.76837158203125e-06,1.9073486328125e-06,0.0,0.0,0.0,PASS
