unit_id,dataset,canary_target_subject_id,canary_target_path,canary_target_sha256,historical_scope,complete_dataset_target_subjects,complete_target_artifact_reusable,C84F_all_target_subset_replay_required,trial_ID_and_numerical_identity_required
c84v2_4984bbf67a233a0199219045047c8d04,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_4984bbf67a233a0199219045047c8d04.npz,61a4b828799adf723a6cb2744046d53c6c6a7544a71f07bc6640bfa439397300,one_target_subject_slice,76,0,1,1
c84v2_f81694305d913f571b04995175674607,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_f81694305d913f571b04995175674607.npz,7d405b8ce241838b9a455549baa819d0bc6a999b17dea9010ace71ff2b044411,one_target_subject_slice,76,0,1,1
c84v2_d6123372ca0ac3be03f07678247bef56,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_d6123372ca0ac3be03f07678247bef56.npz,e4a5715bf59907c4840c16fc85faff094ec10f188d0787b2f9ac5a85afc4c0ba,one_target_subject_slice,76,0,1,1
c84v2_10b8baa5d940f014598ca9b94dd91e11,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_10b8baa5d940f014598ca9b94dd91e11.npz,fa99b902627ae76f980fe04ad67a53552bc48258dffc9b99dd2d32468e52825d,one_target_subject_slice,76,0,1,1
c84v2_12e0e6664e3bd1d399890f89ca6049da,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_12e0e6664e3bd1d399890f89ca6049da.npz,e83688429b2a242611b6084a0ace5e864aac8ae0524fdedd5f0e79a7d4402ac0,one_target_subject_slice,76,0,1,1
c84v2_fd9f03e3c9ac3f91cc3ed7230acb5765,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_fd9f03e3c9ac3f91cc3ed7230acb5765.npz,ecb9c0850a97cb06055be6cbe22f015fab08e46f9c21c60aa87368899d303a4f,one_target_subject_slice,76,0,1,1
c84v2_554c3f7ef0a4b48df55d6738e5fd0158,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_554c3f7ef0a4b48df55d6738e5fd0158.npz,9af53f9d28fbe32c1ee2f45dc5f7529bc8244025e38b4a81e94d424cd6fb7616,one_target_subject_slice,76,0,1,1
c84v2_f4b002cdfc1146fec859a4056b0d2313,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_f4b002cdfc1146fec859a4056b0d2313.npz,3be2dfd927ed4d1f749d67730b6f0a16e9d83f6b6783652ef2de8a41e690373b,one_target_subject_slice,76,0,1,1
c84v2_f880fa146563251cf6c5e5c14729d24c,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_f880fa146563251cf6c5e5c14729d24c.npz,1ef1358ca5b620d29b7f5d5dfdda055a9648e76a1da015e58ab3729303b6150b,one_target_subject_slice,76,0,1,1
c84v2_2bfbb93b9d5ed61d358b893568eaae33,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_2bfbb93b9d5ed61d358b893568eaae33.npz,4f8361e4055302e0b6c320d19dc99344af6d10ee5eb6a2be4b2ded4c7ddfd4df,one_target_subject_slice,76,0,1,1
c84v2_34defa98d07e82c876726adaa8448346,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_34defa98d07e82c876726adaa8448346.npz,9f316c30f4b370b9af800771ad6abc7749f38b46122b01fce12e110eb93a4289,one_target_subject_slice,76,0,1,1
c84v2_4c604ea195072b375f461a8df3df7ecd,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_4c604ea195072b375f461a8df3df7ecd.npz,309d320f0ce413ced860bed5edf55a1f9caf658e307fcf121301c21ba9446e23,one_target_subject_slice,76,0,1,1
c84v2_0de4ad30333d65c5688ea447b27758ac,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_0de4ad30333d65c5688ea447b27758ac.npz,7320bcb0707fe46763558c19aa3f7209ba4e5eec40b50bc8d86e99f8fba54269,one_target_subject_slice,76,0,1,1
c84v2_9ccf3a02cdf99d96c0e7d2522a9947fd,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_9ccf3a02cdf99d96c0e7d2522a9947fd.npz,f9aebb739090abc9e5cd4abc89c96df6c6e704dc3ff34472724684c94fda9a3b,one_target_subject_slice,76,0,1,1
c84v2_dd334d3dc7661ffd5254695dc102edd3,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_dd334d3dc7661ffd5254695dc102edd3.npz,e5c1a08859ac83b5d9ccd1cc17f40182cff92330821cfc43511ff56759b8d00b,one_target_subject_slice,76,0,1,1
c84v2_ded5857c45f196d5271e734d1c4af65f,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_ded5857c45f196d5271e734d1c4af65f.npz,c6fb1eb73daf6df1e860e495fb49ffd02fcf0f32b5a67188f47fa374b6db2e35,one_target_subject_slice,76,0,1,1
c84v2_42238c4a40661bf4ed01200cd92c794f,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_42238c4a40661bf4ed01200cd92c794f.npz,7fae70c83acc67fb22673f04c4bc5e7d2146fd31189a543e37187921b0085358,one_target_subject_slice,76,0,1,1
c84v2_ed449ebbbdca5d49cd5a93af8befbd54,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_ed449ebbbdca5d49cd5a93af8befbd54.npz,de0e0a08913762718c37b20ceed1e2063f5121fce94dd0af8609dfb682f8f4bb,one_target_subject_slice,76,0,1,1
c84v2_ccb3746b7a6ad55855e4d0b3bafcd735,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_ccb3746b7a6ad55855e4d0b3bafcd735.npz,159f50dbd627682b58fbf39224238ccf6c7569e29d4b792a668fd8d7b65b8bc5,one_target_subject_slice,76,0,1,1
c84v2_ea313373a578e0294018c1e296b1f526,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_ea313373a578e0294018c1e296b1f526.npz,3378c1c2e4cedd05b476f7bdc1324fcb61f6ae8913fc8e5893552d12b8d63c2a,one_target_subject_slice,76,0,1,1
c84v2_6d09a8d03f7460c45718e4dd65f61853,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_6d09a8d03f7460c45718e4dd65f61853.npz,b1ff9351b8e7a223e3765b9022f213b4718ad62b900d4ba1df50523edee2acd0,one_target_subject_slice,76,0,1,1
c84v2_af4df61e74455de5deb324768b3ac054,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_af4df61e74455de5deb324768b3ac054.npz,030697bf6673738dc6d2ce1161e07a76bddabc5c9a8a3f91f59769a116f6fff4,one_target_subject_slice,76,0,1,1
c84v2_2c412e738146e2301796cd68daee218d,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_2c412e738146e2301796cd68daee218d.npz,061a784d9dd065f2bca8d74b41c9f139ed64f4fa9d0e5e7d58a797ad501db84d,one_target_subject_slice,76,0,1,1
c84v2_e77ffe764d37ed9e8d1a03a691bbe09f,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_e77ffe764d37ed9e8d1a03a691bbe09f.npz,25a5f54d6d2e28021ba2f1c25b369e4735ca5235fe0e1b9798cad83846d823dd,one_target_subject_slice,76,0,1,1
c84v2_159ba8a33342dd6fb2bbb8826192558e,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_159ba8a33342dd6fb2bbb8826192558e.npz,f09f9983f4d23cc9327c23e1b91ef09c31924ec66ec3cb8b6c3f799a1e32b12e,one_target_subject_slice,76,0,1,1
c84v2_3ce4eec647eb639a429a2d13d38b81af,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_3ce4eec647eb639a429a2d13d38b81af.npz,03af4d6006cde24a71c4ace3e4cad0f5889013bbcc09b8304cf2eec4608826ed,one_target_subject_slice,76,0,1,1
c84v2_d60bd2a4c212156b85ca4624871cabb6,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_d60bd2a4c212156b85ca4624871cabb6.npz,cae180757b20d98246dde1ef8224115ce22f319932bfed94b8262f917bc830b4,one_target_subject_slice,76,0,1,1
c84v2_27926c110519c321bf14ac2dd56bc8e8,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_27926c110519c321bf14ac2dd56bc8e8.npz,4220a9f234b9a70c55ab123ef56c80b1d15ae80ba0362075707bccf391988414,one_target_subject_slice,76,0,1,1
c84v2_fb5610eddbac8288ceb6c329fd02bbbf,PhysionetMI,106,/projects/EEG-foundation-model/yinghao/oaci-c84-canary-v4/lock_c198607fb9e46ea2353f/PhysionetMI/target_unlabeled/c84v2_fb5610eddbac8288ceb6c329fd02bbbf.npz,a79f1cfa2e7a94c95d0c183e55e3640556e5c1060dfe4ff96cee9be9ebec7846,one_target_subject_slice,76,0,1,1
