unit_id,dataset,panel,training_seed,level,regime,epoch,trajectory_order,interface_id,montage_sha256,wave,wave_order,reuse_C84C_model_state_source_audit,train_in_C84F,target_subject_contexts,complete_target_artifact_required
c84v2_266a4f667d09db8a63905a438dc29f00,PhysionetMI,A,6,1,OACI,94,19,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_ec10384fe6cafcfcacd6655b58fe1715,PhysionetMI,A,6,1,OACI,99,20,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_36f34a4037ece902ce6c9d59da38a17b,PhysionetMI,A,6,1,OACI,104,21,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_eccc02bd9f2b16d809295350e8a5b07c,PhysionetMI,A,6,1,OACI,109,22,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_4f0e701dcfcc3f506fbb5720c943cff3,PhysionetMI,A,6,1,OACI,114,23,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_175f9cc17349488e8baaf89ddb4cb903,PhysionetMI,A,6,1,OACI,119,24,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_ed9e0191c3b4c1ca4ad1fb0d55b2f5c5,PhysionetMI,A,6,1,OACI,124,25,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_eeb521cdb5522ba3650731be746d9c08,PhysionetMI,A,6,1,OACI,129,26,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_c0562c0ea45b74acf7371b5abc98183d,PhysionetMI,A,6,1,OACI,134,27,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_0a2aba996316f98ebf1cac524eecdb59,PhysionetMI,A,6,1,OACI,139,28,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_62908f1b0cb4512772fcc5cc4c4f3c8c,PhysionetMI,A,6,1,OACI,144,29,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_6f45a09ec036a50f8e881c2fa01c6c49,PhysionetMI,A,6,1,OACI,149,30,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_960af752d54f53dc0ecd598d4e75954d,PhysionetMI,A,6,1,OACI,154,31,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_b62185920acd46197bce2df16526d180,PhysionetMI,A,6,1,OACI,159,32,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_2e1423b32e2905eef2a8f5b5cf329d1d,PhysionetMI,A,6,1,OACI,164,33,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_f3b3da4ae01236d729fc7e06d93ed855,PhysionetMI,A,6,1,OACI,169,34,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_7432dc067fbd25aab772fc757ef08ba4,PhysionetMI,A,6,1,OACI,174,35,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_12c4dff05d68572f8f4b6958375f7294,PhysionetMI,A,6,1,OACI,179,36,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_0c92e74caea1b109d78afffeee4d59a4,PhysionetMI,A,6,1,OACI,184,37,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_005f733dafae111028b7c42e354b1a16,PhysionetMI,A,6,1,OACI,189,38,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_8a4997e51010ee4f68515409423578eb,PhysionetMI,A,6,1,OACI,194,39,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_e190bf9e1ab9de786cf20e10626574aa,PhysionetMI,A,6,1,OACI,199,40,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_8dd29abccff921c6f0f8e291792d84c4,PhysionetMI,A,6,1,SRC,4,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_cfb4ccc5ccd179db8eb523abe9769856,PhysionetMI,A,6,1,SRC,9,2,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_749b387a87ab68e4ac57f10b9e69fa92,PhysionetMI,A,6,1,SRC,14,3,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_33ac390fd21918e77564332f6b800df5,PhysionetMI,A,6,1,SRC,19,4,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_2437697278115d627e36b0ce1f3ead6a,PhysionetMI,A,6,1,SRC,24,5,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_666b4a4dcd1cb70f2aa0af6b5c6b340c,PhysionetMI,A,6,1,SRC,29,6,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_84efa2857c33d54216413d6ea1c4831f,PhysionetMI,A,6,1,SRC,34,7,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_c4909e272dc26138739e650021018ef8,PhysionetMI,A,6,1,SRC,39,8,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_21c64bf7f5bd98ff1b6bdbf41787dad7,PhysionetMI,A,6,1,SRC,44,9,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_c5ae22039afb042fbb18bafa532d940e,PhysionetMI,A,6,1,SRC,49,10,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_33abce81da912568d63286677c38dbff,PhysionetMI,A,6,1,SRC,54,11,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_de695ad84c03a79b73702523f98a1795,PhysionetMI,A,6,1,SRC,59,12,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_d12531ab64d79d3cf07bdffbbd5381bc,PhysionetMI,A,6,1,SRC,64,13,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_025210e2ece9630fedc0c500710f3daf,PhysionetMI,A,6,1,SRC,69,14,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_2ee86995abf8e187400226708463aadb,PhysionetMI,A,6,1,SRC,74,15,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_7df0faa819934137e06a11deec6795bc,PhysionetMI,A,6,1,SRC,79,16,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_f1e7783afbadadc00f40c0fc8a2de26c,PhysionetMI,A,6,1,SRC,84,17,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_500d02938aa954442eaeab9e69d1f28b,PhysionetMI,A,6,1,SRC,89,18,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_7c21da157544b9f5ba544d847cb4edda,PhysionetMI,A,6,1,SRC,94,19,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_0938623df6d8dcf39928a114d4f2b4b2,PhysionetMI,A,6,1,SRC,99,20,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_9104559508e891a10100429b7bd9c068,PhysionetMI,A,6,1,SRC,104,21,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_ac0e694a0f6d258c9ec58c32c112c542,PhysionetMI,A,6,1,SRC,109,22,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_ee9133c1b724bbaaa86bef54bc5294c5,PhysionetMI,A,6,1,SRC,114,23,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_cf7aae6fb5fd451d64baa84fdb4430e4,PhysionetMI,A,6,1,SRC,119,24,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_7a6879d1ea5eb7ccb65155145b758dcd,PhysionetMI,A,6,1,SRC,124,25,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_25ff965e27e0d4bcf71aba6f856744ee,PhysionetMI,A,6,1,SRC,129,26,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_ba8ef16aa756f6be87dcc111a2949f56,PhysionetMI,A,6,1,SRC,134,27,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_211f9971241aad3ae96e130e120e521f,PhysionetMI,A,6,1,SRC,139,28,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_e03ccaaeb8797a76b6d028246cc68681,PhysionetMI,A,6,1,SRC,144,29,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_35bcffb324550d87729adffc66c81b5d,PhysionetMI,A,6,1,SRC,149,30,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_a6caa453c28276c9e375ce57e0f3270b,PhysionetMI,A,6,1,SRC,154,31,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_329770ce91d6aedc710e364416eb3bca,PhysionetMI,A,6,1,SRC,159,32,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_5133e61fc385809bf0dfb5432459f110,PhysionetMI,A,6,1,SRC,164,33,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_a2ba3b8586529fde0cb4a9b9c8a00324,PhysionetMI,A,6,1,SRC,169,34,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_cbbbae8349cf2719d831392aff48b30d,PhysionetMI,A,6,1,SRC,174,35,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_f09beccc81a611db974c8fb9f4fa6384,PhysionetMI,A,6,1,SRC,179,36,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_f7e7da29b6605a0ea987b098b6bbda62,PhysionetMI,A,6,1,SRC,184,37,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_f8e6b588cbaa747ccb91096dbd3e081c,PhysionetMI,A,6,1,SRC,189,38,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_56dc09fe36308a05a3d16c8b1b018f40,PhysionetMI,A,6,1,SRC,194,39,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_3755c013df77bba0f5db91d3c679b8e6,PhysionetMI,A,6,1,SRC,199,40,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,A,1,0,1,76,1
c84v2_7b7db63e420c5b1da546aca6461666f1,PhysionetMI,B,5,0,ERM,199,0,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_cf3635324e68d053b15acc8decd4d7e9,PhysionetMI,B,5,0,OACI,4,1,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_ab30d6c03a053033018be1e5c570bbbb,PhysionetMI,B,5,0,OACI,9,2,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_3f30a84c3f2bc0d895443d9ae8562396,PhysionetMI,B,5,0,OACI,14,3,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_c7cf25c98a3997b2bc5ca8ad6600e1eb,PhysionetMI,B,5,0,OACI,19,4,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_5b107bc449ec365aac2ae7e86aa36f4f,PhysionetMI,B,5,0,OACI,24,5,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_11245856b684b44d4c095c6b91c7ea4e,PhysionetMI,B,5,0,OACI,29,6,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_b57af2782451d8aaada735353c9ced02,PhysionetMI,B,5,0,OACI,34,7,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_3296f4e19914c6290c51ced80e4ee1eb,PhysionetMI,B,5,0,OACI,39,8,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_fa04aa48183efd5742a8d3abc9221aa1,PhysionetMI,B,5,0,OACI,44,9,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_60c5d4fe63a7d0adc84e9c0940f94f85,PhysionetMI,B,5,0,OACI,49,10,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_848146b975ad9659a72e22f2caacb0d5,PhysionetMI,B,5,0,OACI,54,11,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_e9ebbc5a608e6b157d1a097b2846b140,PhysionetMI,B,5,0,OACI,59,12,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_118dd28139aec2b681cf79149344e255,PhysionetMI,B,5,0,OACI,64,13,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_66bf6020e60fa87f077166fae6a84c1b,PhysionetMI,B,5,0,OACI,69,14,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_eb32bf82623f5cbed728e322a303b969,PhysionetMI,B,5,0,OACI,74,15,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_7a1ce030efc824592bccb43004f91082,PhysionetMI,B,5,0,OACI,79,16,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_d5cbcd8032c27f93a0d6fe0dc8ea28dd,PhysionetMI,B,5,0,OACI,84,17,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_c1a43e10ae684cdf1c71a392778564fe,PhysionetMI,B,5,0,OACI,89,18,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_0d3facc19eef268f9750070f31b9b705,PhysionetMI,B,5,0,OACI,94,19,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_875ea013b0537f38a7d00753305b4882,PhysionetMI,B,5,0,OACI,99,20,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_c4f4d71adf5db9309592adda9859b427,PhysionetMI,B,5,0,OACI,104,21,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_e901c5021c3bdf86c41028c9ed47798d,PhysionetMI,B,5,0,OACI,109,22,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_c0e5d04fdc72d60b33a9c7013812f409,PhysionetMI,B,5,0,OACI,114,23,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_021bbba22e3a6081ea56e4ccd5d22ca5,PhysionetMI,B,5,0,OACI,119,24,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_0cc4f66c4fd41b4c11c828f73cc496f8,PhysionetMI,B,5,0,OACI,124,25,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_40f8b6026740d1c56dcc483b08de2cec,PhysionetMI,B,5,0,OACI,129,26,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_546b73dc3efba404e1257d3da1d7a053,PhysionetMI,B,5,0,OACI,134,27,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_00b30f9ec7729922c716d68191c3f3ef,PhysionetMI,B,5,0,OACI,139,28,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_850e68f20a5c8a93d080ae697a8799d0,PhysionetMI,B,5,0,OACI,144,29,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_94603374a6e1256d3566636ef8d39788,PhysionetMI,B,5,0,OACI,149,30,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_468be212d5964805324da3aef6f9d9be,PhysionetMI,B,5,0,OACI,154,31,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_119fff8399aa93c840a4f440d3a2bcec,PhysionetMI,B,5,0,OACI,159,32,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_c9c2d8d71d171e886486c3940a2d1bb7,PhysionetMI,B,5,0,OACI,164,33,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_89e597bb1d20e0b62254aaa733dd1c82,PhysionetMI,B,5,0,OACI,169,34,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_f7c65e42ba883fdfcbbaa2d27cf35ac0,PhysionetMI,B,5,0,OACI,174,35,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_a62d6877cb285e66d1111a7c11ecfc3c,PhysionetMI,B,5,0,OACI,179,36,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_5dfce9655279321ca978152d4df4832b,PhysionetMI,B,5,0,OACI,184,37,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_db0eec42be277881bc6b1a94a058a667,PhysionetMI,B,5,0,OACI,189,38,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
c84v2_6e6440899662bcaae5e4e12107ce5d58,PhysionetMI,B,5,0,OACI,194,39,C84_LEFT_RIGHT_20CH_160HZ_0_3S_V2,988e8f89c3001a5144172a10f3a8b30eb50c28d485b900210b91ed1a0cf04f04,B0,2,0,1,76,1
