dataset,backbone,seed,fold,alpha,env,intervention,task_drop,domain_gain,n_env,tgt_bacc_full,tgt_bacc_eras,skip,fail
Lee2019_MI,EEGNet,0,5,1.0,covariance_cluster,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.0019078449782321538,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,margin_cluster,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,margin_cluster,leace,0.010424364135932285,0.4984905660377359,8,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,1.0,margin_cluster,rlace,0.010023057339734631,0.2875471698113208,8,0.8200000000000001,0.845,,
Lee2019_MI,EEGNet,0,5,1.0,margin_cluster,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,margin_cluster,tp_leace,0.0,0.26754716981132076,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,margin_cluster,alpha_leace,-0.0001842052309728448,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,margin_cluster,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.0019078449782321538,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,augmentation_shift,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,augmentation_shift,leace,0.010424364135932285,0.4984905660377359,8,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,1.0,augmentation_shift,rlace,0.010023057339734631,0.2875471698113208,8,0.8200000000000001,0.845,,
Lee2019_MI,EEGNet,0,5,1.0,augmentation_shift,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,augmentation_shift,tp_leace,0.0,0.26754716981132076,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,augmentation_shift,alpha_leace,-0.0001842052309728448,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,augmentation_shift,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.0019078449782321538,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,random,identity,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,random,leace,0.010424364135932285,0.4984905660377359,3,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,1.0,random,rlace,0.010023057339734631,0.2875471698113208,3,0.8200000000000001,0.845,,
Lee2019_MI,EEGNet,0,5,1.0,random,tos_vd,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,random,tp_leace,0.0,0.26754716981132076,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,random,alpha_leace,-0.0001842052309728448,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,random,random_k,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,1.0,random,oracle_nuisance_DIAGNOSTIC,0.0019078449782321538,0.48018867924528297,3,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,subject,identity,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,subject,leace,0.01136632432168394,0.4984905660377359,53,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,2.0,subject,rlace,0.004899987311413945,0.08641509433962269,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,subject,tos_vd,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,subject,tp_leace,0.0,0.26943396226415095,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,subject,alpha_leace,-0.00018719580681392234,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,subject,random_k,0.0,0.0,53,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,subject,oracle_nuisance_DIAGNOSTIC,0.0022822365918599985,0.48018867924528297,53,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,oracle,identity,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,oracle,leace,0.01136632432168394,0.4984905660377359,3,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,2.0,oracle,rlace,0.004899987311413945,0.08641509433962269,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,oracle,tos_vd,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,oracle,tp_leace,0.0,0.26943396226415095,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,oracle,alpha_leace,-0.00018719580681392234,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,oracle,random_k,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,oracle,oracle_nuisance_DIAGNOSTIC,0.0022822365918599985,0.48018867924528297,3,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,covariance_cluster,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,covariance_cluster,leace,0.01136632432168394,0.4984905660377359,8,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,2.0,covariance_cluster,rlace,0.004899987311413945,0.08641509433962269,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,covariance_cluster,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,covariance_cluster,tp_leace,0.0,0.26943396226415095,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,covariance_cluster,alpha_leace,-0.00018719580681392234,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,covariance_cluster,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,covariance_cluster,oracle_nuisance_DIAGNOSTIC,0.0022822365918599985,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,margin_cluster,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,margin_cluster,leace,0.01136632432168394,0.4984905660377359,8,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,2.0,margin_cluster,rlace,0.004899987311413945,0.08641509433962269,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,margin_cluster,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,margin_cluster,tp_leace,0.0,0.26943396226415095,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,margin_cluster,alpha_leace,-0.00018719580681392234,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,margin_cluster,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.0022822365918599985,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,augmentation_shift,identity,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,augmentation_shift,leace,0.01136632432168394,0.4984905660377359,8,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,2.0,augmentation_shift,rlace,0.004899987311413945,0.08641509433962269,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,augmentation_shift,tos_vd,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,augmentation_shift,tp_leace,0.0,0.26943396226415095,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,augmentation_shift,alpha_leace,-0.00018719580681392234,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,augmentation_shift,random_k,0.0,0.0,8,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.0022822365918599985,0.48018867924528297,8,0.8200000000000001,0.8300000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,random,identity,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,random,leace,0.01136632432168394,0.4984905660377359,3,0.8200000000000001,0.85,,
Lee2019_MI,EEGNet,0,5,2.0,random,rlace,0.004899987311413945,0.08641509433962269,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,random,tos_vd,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,random,tp_leace,0.0,0.26943396226415095,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,random,alpha_leace,-0.00018719580681392234,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,random,random_k,0.0,0.0,3,0.8200000000000001,0.8200000000000001,,
Lee2019_MI,EEGNet,0,5,2.0,random,oracle_nuisance_DIAGNOSTIC,0.0022822365918599985,0.48018867924528297,3,0.8200000000000001,0.8300000000000001,,
