dataset,backbone,seed,fold,alpha,env,intervention,task_drop,domain_gain,n_env,tgt_bacc_full,tgt_bacc_eras,skip,fail
Cho2017,EEGNet,0,5,2.0,margin_cluster,rlace,0.0021063701923077494,0.03527131782945736,8,0.57,0.58,,
Cho2017,EEGNet,0,5,2.0,margin_cluster,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,margin_cluster,tp_leace,0.0,0.19825581395348835,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,margin_cluster,alpha_leace,0.0003906250000000888,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,margin_cluster,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,margin_cluster,oracle_nuisance_DIAGNOSTIC,0.0015324519230769384,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,2.0,augmentation_shift,identity,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,augmentation_shift,leace,0.009287860576923102,0.49554263565891477,8,0.57,0.625,,
Cho2017,EEGNet,0,5,2.0,augmentation_shift,rlace,0.0021063701923077494,0.03527131782945736,8,0.57,0.58,,
Cho2017,EEGNet,0,5,2.0,augmentation_shift,tos_vd,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,augmentation_shift,tp_leace,0.0,0.19825581395348835,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,augmentation_shift,alpha_leace,0.0003906250000000888,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,augmentation_shift,random_k,0.0,0.0,8,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,augmentation_shift,oracle_nuisance_DIAGNOSTIC,0.0015324519230769384,0.4660852713178295,8,0.57,0.585,,
Cho2017,EEGNet,0,5,2.0,random,identity,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,random,leace,0.009287860576923102,0.49554263565891477,3,0.57,0.625,,
Cho2017,EEGNet,0,5,2.0,random,rlace,0.0021063701923077494,0.03527131782945736,3,0.57,0.58,,
Cho2017,EEGNet,0,5,2.0,random,tos_vd,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,random,tp_leace,0.0,0.19825581395348835,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,random,alpha_leace,0.0003906250000000888,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,random,random_k,0.0,0.0,3,0.57,0.57,,
Cho2017,EEGNet,0,5,2.0,random,oracle_nuisance_DIAGNOSTIC,0.0015324519230769384,0.4660852713178295,3,0.57,0.585,,
