orbit,replicate,path,candidate_density_order_spearman,kernel,bandwidth_factor,statistic,association,absolute_effect_retention,effect_sign_matches_baseline
O5,3,target_unlabeled,0.9852173913043477,rbf,2.0,centered_hsic,0.19714679325796827,0.9799792626004805,1
O5,3,target_unlabeled,0.9852173913043477,laplacian,0.5,normalized_alignment,0.023431491392104535,0.9159382282184855,1
O5,3,target_unlabeled,0.9852173913043477,laplacian,0.5,centered_hsic,0.23393786089777124,0.9911313958711192,1
O5,3,target_unlabeled,0.9852173913043477,laplacian,1.0,normalized_alignment,-0.005534316546014144,1.3842518021423416,1
O5,3,target_unlabeled,0.9852173913043477,laplacian,1.0,centered_hsic,0.23486587138847076,0.987974684136127,1
O5,3,target_unlabeled,0.9852173913043477,laplacian,2.0,normalized_alignment,-0.024655382538328555,1.036018310384526,1
O5,3,target_unlabeled,0.9852173913043477,laplacian,2.0,centered_hsic,0.23061454876370913,0.9861431814468421,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,rbf,0.5,normalized_alignment,0.05565496960507807,0.9636831795817742,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,rbf,0.5,centered_hsic,0.24801512417745172,0.9908875635269614,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,rbf,1.0,normalized_alignment,-0.0051991492646334065,1.3192612671194566,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,rbf,1.0,centered_hsic,0.2304167008801772,0.9867915951110773,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,rbf,2.0,normalized_alignment,-0.0335121562441051,1.010887674233248,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,rbf,2.0,centered_hsic,0.21155326485889214,0.9864749391288595,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,0.5,normalized_alignment,0.030252597983491163,0.9448701438165726,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,0.5,centered_hsic,0.2482429716559596,0.9938121298801682,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,1.0,normalized_alignment,-0.003981522056419901,1.4242211264575997,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,1.0,centered_hsic,0.2543825813664476,0.9912109838151417,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,2.0,normalized_alignment,-0.024054915779431342,1.0275108232047598,1
O5,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,2.0,centered_hsic,0.25145488817424116,0.9900188130213675,1
O6,0,strict_source,0.9852173913043477,rbf,0.5,normalized_alignment,0.026412964263430504,0.9867015357990792,1
O6,0,strict_source,0.9852173913043477,rbf,0.5,centered_hsic,0.21943991272649652,0.9976605601080253,1
O6,0,strict_source,0.9852173913043477,rbf,1.0,normalized_alignment,-0.014128791117403708,1.0627807688325839,1
O6,0,strict_source,0.9852173913043477,rbf,1.0,centered_hsic,0.20575325479275022,0.9839168802657472,1
O6,0,strict_source,0.9852173913043477,rbf,2.0,normalized_alignment,-0.03636360461115254,1.009138568731793,1
O6,0,strict_source,0.9852173913043477,rbf,2.0,centered_hsic,0.19080224966856477,0.9756024643755148,1
O6,0,strict_source,0.9852173913043477,laplacian,0.5,normalized_alignment,0.008613760213064793,0.9461663751565131,1
O6,0,strict_source,0.9852173913043477,laplacian,0.5,centered_hsic,0.23061398344570724,0.9980177239986775,1
O6,0,strict_source,0.9852173913043477,laplacian,1.0,normalized_alignment,-0.01507369686770433,1.042031696355731,1
O6,0,strict_source,0.9852173913043477,laplacian,1.0,centered_hsic,0.23267602127690903,0.9937320507398537,1
O6,0,strict_source,0.9852173913043477,laplacian,2.0,normalized_alignment,-0.029625031580863673,1.0140208495372638,1
O6,0,strict_source,0.9852173913043477,laplacian,2.0,centered_hsic,0.22928485682488361,0.9901942779728579,1
O6,0,target_unlabeled,0.9817391304347826,rbf,0.5,normalized_alignment,0.04553476349980139,1.041545996501566,1
O6,0,target_unlabeled,0.9817391304347826,rbf,0.5,centered_hsic,0.2225635468069774,1.012656427915852,1
O6,0,target_unlabeled,0.9817391304347826,rbf,1.0,normalized_alignment,-0.004056740536113012,1.208603258684952,1
O6,0,target_unlabeled,0.9817391304347826,rbf,1.0,centered_hsic,0.2104082474903428,0.9873882420896516,1
O6,0,target_unlabeled,0.9817391304347826,rbf,2.0,normalized_alignment,-0.033749846090187205,1.0108041440849285,1
O6,0,target_unlabeled,0.9817391304347826,rbf,2.0,centered_hsic,0.1958083469829218,0.9733261003959394,1
O6,0,target_unlabeled,0.9817391304347826,laplacian,0.5,normalized_alignment,0.027005670226241996,1.0556530664203334,1
O6,0,target_unlabeled,0.9817391304347826,laplacian,0.5,centered_hsic,0.23779833693861535,1.0074871879280571,1
O6,0,target_unlabeled,0.9817391304347826,laplacian,1.0,normalized_alignment,-0.0039600169074910695,0.9904855450772125,1
O6,0,target_unlabeled,0.9817391304347826,laplacian,1.0,centered_hsic,0.23813197579034492,1.0017137107802323,1
O6,0,target_unlabeled,0.9817391304347826,laplacian,2.0,normalized_alignment,-0.023999490224680845,1.0084577383462239,1
O6,0,target_unlabeled,0.9817391304347826,laplacian,2.0,centered_hsic,0.2329603745075752,0.9961742921229784,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,rbf,0.5,normalized_alignment,0.05722091252364889,0.9907979702558167,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,rbf,0.5,centered_hsic,0.2498125614120926,0.9980688118799917,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,rbf,1.0,normalized_alignment,-0.004775369272714392,1.2117289573775525,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,rbf,1.0,centered_hsic,0.23048574903758137,0.9870873034565403,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,rbf,2.0,normalized_alignment,-0.033449377157498496,1.008993955297708,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,rbf,2.0,centered_hsic,0.2103165088818154,0.9807079339350716,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,laplacian,0.5,normalized_alignment,0.03134118709129385,0.9788697146107229,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,laplacian,0.5,centered_hsic,0.24918133616580132,0.9975687640596131,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,laplacian,1.0,normalized_alignment,-0.003439886970778048,1.230474081766999,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,laplacian,1.0,centered_hsic,0.2552111539748739,0.9944395471308722,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,laplacian,2.0,normalized_alignment,-0.02381973823669083,1.0174651646476345,1
O6,0,target_unlabeled_full_C75,0.9913043478260868,laplacian,2.0,centered_hsic,0.2519171672417122,0.9918388809348819,1
O6,1,strict_source,0.9843478260869565,rbf,0.5,normalized_alignment,0.026176929244402982,0.9778840432429986,1
O6,1,strict_source,0.9843478260869565,rbf,0.5,centered_hsic,0.21921469504897784,0.9966366315459521,1
O6,1,strict_source,0.9843478260869565,rbf,1.0,normalized_alignment,-0.012855809080773837,0.9670258796592934,1
O6,1,strict_source,0.9843478260869565,rbf,1.0,centered_hsic,0.21003212016715772,1.0043785146369983,1
O6,1,strict_source,0.9843478260869565,rbf,2.0,normalized_alignment,-0.03576675281806418,0.9925751347526031,1
O6,1,strict_source,0.9843478260869565,rbf,2.0,centered_hsic,0.1981819579795431,1.0133360950170256,1
O6,1,strict_source,0.9843478260869565,laplacian,0.5,normalized_alignment,0.008934631068083683,0.9814119829139845,1
O6,1,strict_source,0.9843478260869565,laplacian,0.5,centered_hsic,0.23079492294760617,0.9988007677116756,1
O6,1,strict_source,0.9843478260869565,laplacian,1.0,normalized_alignment,-0.014253764100682825,0.9853504495709674,1
O6,1,strict_source,0.9843478260869565,laplacian,1.0,centered_hsic,0.23428905800102637,1.0006211417728663,1
O6,1,strict_source,0.9843478260869565,laplacian,2.0,normalized_alignment,-0.029007707507883253,0.9928907630016679,1
O6,1,strict_source,0.9843478260869565,laplacian,2.0,centered_hsic,0.2322115853437243,1.0028337076877885,1
O6,1,target_unlabeled,0.9826086956521738,rbf,0.5,normalized_alignment,0.039381055266556636,0.9007882615019597,1
O6,1,target_unlabeled,0.9826086956521738,rbf,0.5,centered_hsic,0.21526985220368275,0.9794703701393415,1
O6,1,target_unlabeled,0.9826086956521738,rbf,1.0,normalized_alignment,-0.0042867329494598976,1.2771236823525203,1
O6,1,target_unlabeled,0.9826086956521738,rbf,1.0,centered_hsic,0.21058611552312195,0.9882229280219025,1
O6,1,target_unlabeled,0.9826086956521738,rbf,2.0,normalized_alignment,-0.03348572700180788,1.0028938067058382,1
O6,1,target_unlabeled,0.9826086956521738,rbf,2.0,centered_hsic,0.20045803446052263,0.9964388136707609,1
O6,1,target_unlabeled,0.9826086956521738,laplacian,0.5,normalized_alignment,0.022576060502500248,0.8824993898502402,1
O6,1,target_unlabeled,0.9826086956521738,laplacian,0.5,centered_hsic,0.2336638004015229,0.9899702757293972,1
O6,1,target_unlabeled,0.9826086956521738,laplacian,1.0,normalized_alignment,-0.005422762140632056,1.3563496419743823,1
O6,1,target_unlabeled,0.9826086956521738,laplacian,1.0,centered_hsic,0.2351839128651683,0.9893125410398348,1
O6,1,target_unlabeled,0.9826086956521738,laplacian,2.0,normalized_alignment,-0.024409418457662497,1.025682908333035,1
O6,1,target_unlabeled,0.9826086956521738,laplacian,2.0,centered_hsic,0.23159120163472935,0.9903194989192662,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,rbf,0.5,normalized_alignment,0.05638361042608439,0.9762998229497076,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,rbf,0.5,centered_hsic,0.24904492267077438,0.9950018872939351,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,rbf,1.0,normalized_alignment,-0.004217743880070519,1.070233965671595,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,rbf,1.0,centered_hsic,0.23327406378945512,0.9990286495098547,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,rbf,2.0,normalized_alignment,-0.033172234786369686,1.000634009583049,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,rbf,2.0,centered_hsic,0.21464889869109538,1.0009099099066674,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,laplacian,0.5,normalized_alignment,0.0305828572667481,0.9551850310417302,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,laplacian,0.5,centered_hsic,0.2486534445802434,0.9954554109302597,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,laplacian,1.0,normalized_alignment,-0.00339064604866793,1.2128602244125222,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,laplacian,1.0,centered_hsic,0.2557468655752127,0.9965269668730599,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,laplacian,2.0,normalized_alignment,-0.023647103173966857,1.0100910213731362,1
O6,1,target_unlabeled_full_C75,0.9904347826086956,laplacian,2.0,centered_hsic,0.25333128817769335,0.9974065051742589,1
O6,2,strict_source,0.9791304347826085,rbf,0.5,normalized_alignment,0.029521875961797863,1.1028402590733135,1
O6,2,strict_source,0.9791304347826085,rbf,0.5,centered_hsic,0.22245525251598164,1.0113694863736093,1
O6,2,strict_source,0.9791304347826085,rbf,1.0,normalized_alignment,-0.012789870469659804,0.9620659161894392,1
O6,2,strict_source,0.9791304347826085,rbf,1.0,centered_hsic,0.21200738378020173,1.013824271467462,1
O6,2,strict_source,0.9791304347826085,rbf,2.0,normalized_alignment,-0.036057995484414636,1.0006575075156265,1
O6,2,strict_source,0.9791304347826085,rbf,2.0,centered_hsic,0.19802436171873627,1.0125302800924816,1
O6,2,strict_source,0.9791304347826085,laplacian,0.5,normalized_alignment,0.01050950209150398,1.1544014753900507,1
O6,2,strict_source,0.9791304347826085,laplacian,0.5,centered_hsic,0.23218751570554014,1.004827428514998,1
O6,2,strict_source,0.9791304347826085,laplacian,1.0,normalized_alignment,-0.013900189603362721,0.9609081487562301,1
O6,2,strict_source,0.9791304347826085,laplacian,1.0,centered_hsic,0.2357867514946173,1.0070176153699226,1
O6,2,strict_source,0.9791304347826085,laplacian,2.0,normalized_alignment,-0.029006474836905327,0.9928485705041232,1
O6,2,strict_source,0.9791304347826085,laplacian,2.0,centered_hsic,0.23333026459261497,1.00766485880033,1
O6,2,target_unlabeled,0.9817391304347826,rbf,0.5,normalized_alignment,0.04514750586294781,1.0326880029538175,1
O6,2,target_unlabeled,0.9817391304347826,rbf,0.5,centered_hsic,0.22229801307261615,1.0114482586231395,1
O6,2,target_unlabeled,0.9817391304347826,rbf,1.0,normalized_alignment,-0.003404369487305127,1.0142458014006874,1
O6,2,target_unlabeled,0.9817391304347826,rbf,1.0,centered_hsic,0.21480228662297057,1.008008263531718,1
O6,2,target_unlabeled,0.9817391304347826,rbf,2.0,normalized_alignment,-0.033518281235713925,1.0038688023977238,1
O6,2,target_unlabeled,0.9817391304347826,rbf,2.0,centered_hsic,0.2022586417405007,1.0053892904464954,1
O6,2,target_unlabeled,0.9817391304347826,laplacian,0.5,normalized_alignment,0.025119249344640708,0.9819127751578468,1
O6,2,target_unlabeled,0.9817391304347826,laplacian,0.5,centered_hsic,0.23626331734719574,1.0009837254081615,1
O6,2,target_unlabeled,0.9817391304347826,laplacian,1.0,normalized_alignment,-0.004237251011618527,1.0598277673847059,1
O6,2,target_unlabeled,0.9817391304347826,laplacian,1.0,centered_hsic,0.2385723836205226,1.0035663076873036,1
O6,2,target_unlabeled,0.9817391304347826,laplacian,2.0,normalized_alignment,-0.023942872953733083,1.0060786826047565,1
O6,2,target_unlabeled,0.9817391304347826,laplacian,2.0,centered_hsic,0.23478017537919793,1.0039560397653637,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,rbf,0.5,normalized_alignment,0.05955507308663447,1.0312146893548257,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,rbf,0.5,centered_hsic,0.2522814764999654,1.0079327960385822,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,rbf,1.0,normalized_alignment,-0.0038234827044954633,0.9701919257933976,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,rbf,1.0,centered_hsic,0.2351399897010925,1.0070197369599838,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,rbf,2.0,normalized_alignment,-0.03321559982623951,1.001942107575244,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,rbf,2.0,centered_hsic,0.2157545220733003,1.006065442530508,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,laplacian,0.5,normalized_alignment,0.032499823920599,1.0150570644751593,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,laplacian,0.5,centered_hsic,0.2501061167420016,1.0012710165261167,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,laplacian,1.0,normalized_alignment,-0.0026977450160535366,0.9650041846343439,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,laplacian,1.0,centered_hsic,0.2574034515865076,1.002981914539719,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,laplacian,2.0,normalized_alignment,-0.02341706980597995,1.0002650973303302,1
O6,2,target_unlabeled_full_C75,0.9869565217391304,laplacian,2.0,centered_hsic,0.2548778978953345,1.003495759306417,1
O6,3,strict_source,0.9808695652173912,rbf,0.5,normalized_alignment,0.025616756305862173,0.9569578233284636,1
O6,3,strict_source,0.9808695652173912,rbf,0.5,centered_hsic,0.2196834285791206,0.9987676794050828,1
O6,3,strict_source,0.9808695652173912,rbf,1.0,normalized_alignment,-0.014569300234758643,1.0959162731039693,1
O6,3,strict_source,0.9808695652173912,rbf,1.0,centered_hsic,0.2058452586344016,0.9843568447899598,1
O6,3,strict_source,0.9808695652173912,rbf,2.0,normalized_alignment,-0.03644671052092404,1.0114448686637378,1
O6,3,strict_source,0.9808695652173912,rbf,2.0,centered_hsic,0.19123983280854573,0.977839897060277,1
O6,3,strict_source,0.9808695652173912,laplacian,0.5,normalized_alignment,0.008190362934259003,0.8996588965838922,1
O6,3,strict_source,0.9808695652173912,laplacian,0.5,centered_hsic,0.23086408696312738,0.9991000856989101,1
O6,3,strict_source,0.9808695652173912,laplacian,1.0,normalized_alignment,-0.015334808056643825,1.0600820882095723,1
O6,3,strict_source,0.9808695652173912,laplacian,1.0,centered_hsic,0.23284940298324436,0.9944725437122357,1
O6,3,strict_source,0.9808695652173912,laplacian,2.0,normalized_alignment,-0.029735903124891147,1.0178158178888543,1
O6,3,strict_source,0.9808695652173912,laplacian,2.0,centered_hsic,0.2294462152181097,0.9908911236341368,1
O6,3,target_unlabeled,0.983478260869565,rbf,0.5,normalized_alignment,0.0419549737329158,0.9596631576891229,1
O6,3,target_unlabeled,0.983478260869565,rbf,0.5,centered_hsic,0.2181457103620732,0.9925554251344169,1
O6,3,target_unlabeled,0.983478260869565,rbf,1.0,normalized_alignment,-0.004014396024252726,1.1959877821549192,1
O6,3,target_unlabeled,0.983478260869565,rbf,1.0,centered_hsic,0.211585753893481,0.9929139569383403,1
O6,3,target_unlabeled,0.983478260869565,rbf,2.0,normalized_alignment,-0.03352269695093615,1.0040010525784742,1
O6,3,target_unlabeled,0.983478260869565,rbf,2.0,centered_hsic,0.2004588477963252,0.9964428566085479,1
O6,3,target_unlabeled,0.983478260869565,laplacian,0.5,normalized_alignment,0.024087007360022936,0.941562381806354,1
O6,3,target_unlabeled,0.983478260869565,laplacian,0.5,centered_hsic,0.23473270716612335,0.9944989443663969,1
O6,3,target_unlabeled,0.983478260869565,laplacian,1.0,normalized_alignment,-0.004737089231008147,1.1848480748096604,1
O6,3,target_unlabeled,0.983478260869565,laplacian,1.0,centered_hsic,0.2362166928018626,0.993656979955994,1
O6,3,target_unlabeled,0.983478260869565,laplacian,2.0,normalized_alignment,-0.02413631625863896,1.014207163499029,1
O6,3,target_unlabeled,0.983478260869565,laplacian,2.0,centered_hsic,0.2323855071691105,0.9937160712123614,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,rbf,0.5,normalized_alignment,0.05606226579739496,0.9707356403490456,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,rbf,0.5,centered_hsic,0.24885365077878444,0.9942377043044756,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,rbf,1.0,normalized_alignment,-0.004317796688947769,1.0956219260281377,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,rbf,1.0,centered_hsic,0.2324723181315721,0.9955950621284123,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,rbf,2.0,normalized_alignment,-0.033223555485431246,1.0021820884872075,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,rbf,2.0,centered_hsic,0.21385832850760766,0.9972234734238585,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,0.5,normalized_alignment,0.030869030616913547,0.9641229957968515,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,0.5,centered_hsic,0.2488943106510962,0.9964196904878773,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,1.0,normalized_alignment,-0.0032922023294341706,1.177646147305073,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,1.0,centered_hsic,0.25555297469997273,0.9957714640231122,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,2.0,normalized_alignment,-0.023624408210521152,1.0091216012019528,1
O6,3,target_unlabeled_full_C75,0.9913043478260868,laplacian,2.0,centered_hsic,0.2528775686489301,0.9956201375574975,1
O7,0,strict_source,0.9999999999999999,rbf,0.5,normalized_alignment,0.026768950189218054,1.0,1
O7,0,strict_source,0.9999999999999999,rbf,0.5,centered_hsic,0.21995448301848863,1.0,1
O7,0,strict_source,0.9999999999999999,rbf,1.0,normalized_alignment,-0.013294172732278115,1.0,1
O7,0,strict_source,0.9999999999999999,rbf,1.0,centered_hsic,0.20911650050884187,1.0,1
O7,0,strict_source,0.9999999999999999,rbf,2.0,normalized_alignment,-0.03603430265959559,1.0,1
O7,0,strict_source,0.9999999999999999,rbf,2.0,centered_hsic,0.1955737676315708,1.0,1
O7,0,strict_source,0.9999999999999999,laplacian,0.5,normalized_alignment,0.009103853655378443,1.0,1
O7,0,strict_source,0.9999999999999999,laplacian,0.5,centered_hsic,0.23107203198929646,1.0,1
O7,0,strict_source,0.9999999999999999,laplacian,1.0,normalized_alignment,-0.014465679806498362,1.0,1
O7,0,strict_source,0.9999999999999999,laplacian,1.0,centered_hsic,0.23414362161678998,1.0,1
O7,0,strict_source,0.9999999999999999,laplacian,2.0,normalized_alignment,-0.029215406758532333,1.0,1
O7,0,strict_source,0.9999999999999999,laplacian,2.0,centered_hsic,0.23155542495587772,1.0,1
O7,0,target_unlabeled,0.9999999999999999,rbf,0.5,normalized_alignment,0.04371843745043181,1.0,1
O7,0,target_unlabeled,0.9999999999999999,rbf,0.5,centered_hsic,0.21978189311950092,1.0,1
O7,0,target_unlabeled,0.9999999999999999,rbf,1.0,normalized_alignment,-0.003356552704091697,1.0,1
O7,0,target_unlabeled,0.9999999999999999,rbf,1.0,centered_hsic,0.21309575962242258,1.0,1
O7,0,target_unlabeled,0.9999999999999999,rbf,2.0,normalized_alignment,-0.03338910538474357,1.0,1
O7,0,target_unlabeled,0.9999999999999999,rbf,2.0,centered_hsic,0.2011744541765282,1.0,1
O7,0,target_unlabeled,0.9999999999999999,laplacian,0.5,normalized_alignment,0.025581955933512198,1.0,1
O7,0,target_unlabeled,0.9999999999999999,laplacian,0.5,centered_hsic,0.23603112752992755,1.0,1
O7,0,target_unlabeled,0.9999999999999999,laplacian,1.0,normalized_alignment,-0.003998056233301587,1.0,1
O7,0,target_unlabeled,0.9999999999999999,laplacian,1.0,centered_hsic,0.23772458460697768,1.0,1
O7,0,target_unlabeled,0.9999999999999999,laplacian,2.0,normalized_alignment,-0.02379821118140038,1.0,1
O7,0,target_unlabeled,0.9999999999999999,laplacian,2.0,centered_hsic,0.23385503555919518,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,rbf,0.5,normalized_alignment,0.05775235137883344,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,rbf,0.5,centered_hsic,0.2502959299384762,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,rbf,1.0,normalized_alignment,-0.003940954983075868,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,rbf,1.0,centered_hsic,0.23350087497881514,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,rbf,2.0,normalized_alignment,-0.03315121659735723,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,rbf,2.0,centered_hsic,0.21445376508572178,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,laplacian,0.5,normalized_alignment,0.03201773088235508,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,laplacian,0.5,centered_hsic,0.2497886312636295,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,laplacian,1.0,normalized_alignment,-0.002795578567439847,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,laplacian,1.0,centered_hsic,0.25663817847067893,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,laplacian,2.0,normalized_alignment,-0.023410863648526004,1.0,1
O7,0,target_unlabeled_full_C75,0.9999999999999999,laplacian,2.0,centered_hsic,0.25399000995429977,1.0,1
O7,1,strict_source,0.9999999999999999,rbf,0.5,normalized_alignment,0.026768950189218054,1.0,1
O7,1,strict_source,0.9999999999999999,rbf,0.5,centered_hsic,0.21995448301848863,1.0,1
O7,1,strict_source,0.9999999999999999,rbf,1.0,normalized_alignment,-0.013294172732278115,1.0,1
O7,1,strict_source,0.9999999999999999,rbf,1.0,centered_hsic,0.20911650050884187,1.0,1
O7,1,strict_source,0.9999999999999999,rbf,2.0,normalized_alignment,-0.03603430265959559,1.0,1
O7,1,strict_source,0.9999999999999999,rbf,2.0,centered_hsic,0.1955737676315708,1.0,1
O7,1,strict_source,0.9999999999999999,laplacian,0.5,normalized_alignment,0.009103853655378443,1.0,1
O7,1,strict_source,0.9999999999999999,laplacian,0.5,centered_hsic,0.23107203198929646,1.0,1
O7,1,strict_source,0.9999999999999999,laplacian,1.0,normalized_alignment,-0.014465679806498362,1.0,1
O7,1,strict_source,0.9999999999999999,laplacian,1.0,centered_hsic,0.23414362161678998,1.0,1
O7,1,strict_source,0.9999999999999999,laplacian,2.0,normalized_alignment,-0.029215406758532333,1.0,1
O7,1,strict_source,0.9999999999999999,laplacian,2.0,centered_hsic,0.23155542495587772,1.0,1
O7,1,target_unlabeled,0.9999999999999999,rbf,0.5,normalized_alignment,0.04371843745043181,1.0,1
O7,1,target_unlabeled,0.9999999999999999,rbf,0.5,centered_hsic,0.21978189311950092,1.0,1
O7,1,target_unlabeled,0.9999999999999999,rbf,1.0,normalized_alignment,-0.003356552704091697,1.0,1
O7,1,target_unlabeled,0.9999999999999999,rbf,1.0,centered_hsic,0.21309575962242258,1.0,1
O7,1,target_unlabeled,0.9999999999999999,rbf,2.0,normalized_alignment,-0.03338910538474357,1.0,1
O7,1,target_unlabeled,0.9999999999999999,rbf,2.0,centered_hsic,0.2011744541765282,1.0,1
O7,1,target_unlabeled,0.9999999999999999,laplacian,0.5,normalized_alignment,0.025581955933512198,1.0,1
O7,1,target_unlabeled,0.9999999999999999,laplacian,0.5,centered_hsic,0.23603112752992755,1.0,1
O7,1,target_unlabeled,0.9999999999999999,laplacian,1.0,normalized_alignment,-0.003998056233301587,1.0,1
O7,1,target_unlabeled,0.9999999999999999,laplacian,1.0,centered_hsic,0.23772458460697768,1.0,1
O7,1,target_unlabeled,0.9999999999999999,laplacian,2.0,normalized_alignment,-0.02379821118140038,1.0,1
O7,1,target_unlabeled,0.9999999999999999,laplacian,2.0,centered_hsic,0.23385503555919518,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,rbf,0.5,normalized_alignment,0.05775235137883344,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,rbf,0.5,centered_hsic,0.2502959299384762,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,rbf,1.0,normalized_alignment,-0.003940954983075868,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,rbf,1.0,centered_hsic,0.23350087497881514,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,rbf,2.0,normalized_alignment,-0.03315121659735723,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,rbf,2.0,centered_hsic,0.21445376508572178,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,laplacian,0.5,normalized_alignment,0.03201773088235508,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,laplacian,0.5,centered_hsic,0.2497886312636295,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,laplacian,1.0,normalized_alignment,-0.002795578567439847,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,laplacian,1.0,centered_hsic,0.25663817847067893,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,laplacian,2.0,normalized_alignment,-0.023410863648526004,1.0,1
O7,1,target_unlabeled_full_C75,0.9999999999999999,laplacian,2.0,centered_hsic,0.25399000995429977,1.0,1
O7,2,strict_source,0.9999999999999999,rbf,0.5,normalized_alignment,0.026768950189218054,1.0,1
O7,2,strict_source,0.9999999999999999,rbf,0.5,centered_hsic,0.21995448301848863,1.0,1
O7,2,strict_source,0.9999999999999999,rbf,1.0,normalized_alignment,-0.013294172732278115,1.0,1
O7,2,strict_source,0.9999999999999999,rbf,1.0,centered_hsic,0.20911650050884187,1.0,1
O7,2,strict_source,0.9999999999999999,rbf,2.0,normalized_alignment,-0.03603430265959559,1.0,1
O7,2,strict_source,0.9999999999999999,rbf,2.0,centered_hsic,0.1955737676315708,1.0,1
O7,2,strict_source,0.9999999999999999,laplacian,0.5,normalized_alignment,0.009103853655378443,1.0,1
O7,2,strict_source,0.9999999999999999,laplacian,0.5,centered_hsic,0.23107203198929646,1.0,1
