dataset,target_subject,source_seed,split_family,method,n_adapt,n_eval,class_counts_adapt,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,source_model_sha256,source_checkpoint_file_sha256,result_origin,target_label_leakage_detected,target_performance_selection_detected,classifier_frozen,backbone_frozen
Lee2019_MI,43,0,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.68,0.68,0.68,239ea0e3bf9f0c058e922774cd9169d01573409c7dc47325731702ab58aa4224,4870083a50f5198a9ae97d6672e5da703ab670222842b30b36c3b1b573a75222,ok,,82e265213d0586924e3f29044931b8c8e2d8445620f885bd10a775326099417e,98d7c712376e6a55d1dc976fdf66d351ddef8623f94e9fd854661a239de21b7b,P12_new_method,False,False,True,True
Lee2019_MI,43,0,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.68,0.68,0.68,239ea0e3bf9f0c058e922774cd9169d01573409c7dc47325731702ab58aa4224,56ab138eaffbf6a94dbfec52aa4ebf9055e0f0226e11f7fa5eecf34865c060b3,ok,,82e265213d0586924e3f29044931b8c8e2d8445620f885bd10a775326099417e,98d7c712376e6a55d1dc976fdf66d351ddef8623f94e9fd854661a239de21b7b,P12_new_method,False,False,True,True
Lee2019_MI,43,1,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,f645d0cca775afc60fc55305b0dbb848f2486dd3bcbb3e6bb8294a7af188343a,ok,,7d31cd8c622749cd6465c505e4ce738cd1158b86b5ca695ec6c45b49444aed03,c67d7026e774dd8b1cf18d38eb724dcd71eeaa6907e74798d4b7e28b7e30e90d,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,43,1,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.677938808373591,42eee2b8626cbff38731ce504564f476ef7548360774f898355f4a5a4d02ceb3,dcd04cadaa0a33d813b276e2c04aa246a84c546c34e4409cba4540a888f99ea0,ok,,7d31cd8c622749cd6465c505e4ce738cd1158b86b5ca695ec6c45b49444aed03,c67d7026e774dd8b1cf18d38eb724dcd71eeaa6907e74798d4b7e28b7e30e90d,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,43,1,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.7,0.7,0.696969696969697,185949c9164ad24cae7067c2697fc40160c07e2a14df06168eb854165384efd7,4cd2f22eaf9f33900e240518c24c56f479c65ff355c60188db206768f3ed669e,ok,,7d31cd8c622749cd6465c505e4ce738cd1158b86b5ca695ec6c45b49444aed03,c67d7026e774dd8b1cf18d38eb724dcd71eeaa6907e74798d4b7e28b7e30e90d,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,43,1,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.72,0.72,0.7159090909090908,b17690b3bb98f046640ea4c8bc400df1d355b52578752eece97b1377826ecf82,0ba02eb06f8b8d4c1fdea105fce94f9c14b8a14b2261f68a160cfd7627b44677,ok,,7d31cd8c622749cd6465c505e4ce738cd1158b86b5ca695ec6c45b49444aed03,c67d7026e774dd8b1cf18d38eb724dcd71eeaa6907e74798d4b7e28b7e30e90d,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,43,1,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.66,0.66,0.6427070197562001,ba430a82c27570f5699f9fd20f36ef835a81b083a48bb18e7c5d206f4796b661,d56d16a29447f92c14b2de0bb82f21c36584cbe719e6ab0ba7c250b02575e53d,ok,,7d31cd8c622749cd6465c505e4ce738cd1158b86b5ca695ec6c45b49444aed03,c67d7026e774dd8b1cf18d38eb724dcd71eeaa6907e74798d4b7e28b7e30e90d,P12_new_method,False,False,True,True
Lee2019_MI,43,1,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.6666666666666666,409451b1398cba8000ccb3eb2945ff3b1ecad9edffa61074d293ae3b66dd9e3c,151f3167fa59e4c2644e3f49cfd9b97963126941b678acadd61cde0e71a317cb,ok,,7d31cd8c622749cd6465c505e4ce738cd1158b86b5ca695ec6c45b49444aed03,c67d7026e774dd8b1cf18d38eb724dcd71eeaa6907e74798d4b7e28b7e30e90d,P12_new_method,False,False,True,True
Lee2019_MI,43,2,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.62,0.62,0.5824175824175825,d3113f0b17378e309c9a932449218de6b8934a53f3a30d00a07251d3c449f26a,0c0abae872437e884d767fe529c46640de750439985f06a480fe161b1b4b16ac,ok,,f536716742b78cbc6a3999f385134454097436058e5025dd1123277aa9dfd133,028b73d8888848b3bd49705e9134912543e84868ecd6aa28c295874af8b6c4fe,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,43,2,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.72,0.72,0.719551282051282,da9adbe8198768279fd13ba389fb9bbc11e178415251e7e206eb3bcb457da1a0,2681dde407b566d5087f174a206b1f1f5d57a0d3f4ad5ec9006199a23a778e8d,ok,,f536716742b78cbc6a3999f385134454097436058e5025dd1123277aa9dfd133,028b73d8888848b3bd49705e9134912543e84868ecd6aa28c295874af8b6c4fe,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,43,2,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.72,0.72,0.719551282051282,da9adbe8198768279fd13ba389fb9bbc11e178415251e7e206eb3bcb457da1a0,e3d2a6c2a9b912342d3ec73790c8b2d18e080e76ad3affee1ef683d546879b0e,ok,,f536716742b78cbc6a3999f385134454097436058e5025dd1123277aa9dfd133,028b73d8888848b3bd49705e9134912543e84868ecd6aa28c295874af8b6c4fe,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,43,2,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.74,0.74,0.7398959583833533,a5f564b9730fcc8dec5bc78a2a2d7c03288238002e159519f1c8e60cb4b03220,b85cec723a003daa885094dea6dac0ae123de61f6bd5782ffb7e8c48f7ce5473,ok,,f536716742b78cbc6a3999f385134454097436058e5025dd1123277aa9dfd133,028b73d8888848b3bd49705e9134912543e84868ecd6aa28c295874af8b6c4fe,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,43,2,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.7,0.7,0.696969696969697,6117f33ec013c4c4b0d2bec87f0ba37ecda378f27e6a606f0b6b409259f75642,14b56fc0c4ef06c0c60409ad18ee847720967c913bf6f49c16ebcd095f75ee89,ok,,f536716742b78cbc6a3999f385134454097436058e5025dd1123277aa9dfd133,028b73d8888848b3bd49705e9134912543e84868ecd6aa28c295874af8b6c4fe,P12_new_method,False,False,True,True
Lee2019_MI,43,2,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.72,0.72,0.7159090909090908,eb942d12cbda0c8a474c48e0223e145bb7c36ac6b9e7de7a871bf3a60cdbdddd,56dc05c91ea550db074cd87fdbf0375124711b093f821c5cef3a93da4fa638d3,ok,,f536716742b78cbc6a3999f385134454097436058e5025dd1123277aa9dfd133,028b73d8888848b3bd49705e9134912543e84868ecd6aa28c295874af8b6c4fe,P12_new_method,False,False,True,True
Lee2019_MI,44,0,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,c4978cd866cd21880e32d4f169ebbf6f588f0466177b8333313084f5ecb03d7d,ok,,aeca269fd496376c0bb3dd54c0179e40385638b2040daf22eab6dc65c23aaefd,6bec5ea57a9c76b2a99f2945b960aa706911fda6c0bd42f84462105d52049fa3,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,0,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.84,0.8400000000000001,0.8397435897435898,435516922a67784220c4715e7b139f415c27f03a79bfeaabc1d6ed73d23b5bbb,e33967958857da5ee297fbee6c3994196d3a22a5bf90118f6cb3d19351cf3cec,ok,,aeca269fd496376c0bb3dd54c0179e40385638b2040daf22eab6dc65c23aaefd,6bec5ea57a9c76b2a99f2945b960aa706911fda6c0bd42f84462105d52049fa3,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,0,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.78,0.78,0.7777777777777778,812fa484a1e88f6d743c15c7df9d8ec3f37d78e4170556c2715812e9cd55dc86,c4c376c8c7251f9c695df189647a66beb0b36d4d937cca14ea5e68bfef50c1ab,ok,,aeca269fd496376c0bb3dd54c0179e40385638b2040daf22eab6dc65c23aaefd,6bec5ea57a9c76b2a99f2945b960aa706911fda6c0bd42f84462105d52049fa3,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,0,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.76,0.76,0.7536945812807883,ddaf8da39f91dc8db662c35c78d7b58a1c68655a9a9cd60caf845da75c10bf11,c963da22989472291c70f032a34784aab48076afb3755e454180c0401e452996,ok,,aeca269fd496376c0bb3dd54c0179e40385638b2040daf22eab6dc65c23aaefd,6bec5ea57a9c76b2a99f2945b960aa706911fda6c0bd42f84462105d52049fa3,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,0,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.82,0.8200000000000001,0.8193496587715776,01e7f9978259f19cda6c752d032894cd1c93fc5521283fc258ee129c43b812ba,9c94aed079fb5f7eaef69095d66ed6c54ed4c7b06a41f86420eb1025dae18d22,ok,,aeca269fd496376c0bb3dd54c0179e40385638b2040daf22eab6dc65c23aaefd,6bec5ea57a9c76b2a99f2945b960aa706911fda6c0bd42f84462105d52049fa3,P12_new_method,False,False,True,True
Lee2019_MI,44,0,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.82,0.8200000000000001,0.8193496587715776,01e7f9978259f19cda6c752d032894cd1c93fc5521283fc258ee129c43b812ba,dac7c03dd1be6f043a9b82bbae50d8cb4feaf04fb4ea2f13e92111364164fb37,ok,,aeca269fd496376c0bb3dd54c0179e40385638b2040daf22eab6dc65c23aaefd,6bec5ea57a9c76b2a99f2945b960aa706911fda6c0bd42f84462105d52049fa3,P12_new_method,False,False,True,True
Lee2019_MI,44,1,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,f0182b188e91c1412f150a17a3402efb94b174f61412073f2ed9dc5eed84d47e,ok,,6c434e617b82e9f9cd77462a8562522c3470910e25c6625172ce3c1f9410e01c,7b88a90a76c6152848f129b5e94992325dcdfad5d5273258fbc744d7f45208e5,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,1,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.66,0.66,0.6598639455782312,39d83f03cce192f437e3a8f0d3d517882993197b52c80d5ca8122952c0850267,b4db205742cda0d44d721caa735c6ddf5c818a55072ff612475f6e960f308317,ok,,6c434e617b82e9f9cd77462a8562522c3470910e25c6625172ce3c1f9410e01c,7b88a90a76c6152848f129b5e94992325dcdfad5d5273258fbc744d7f45208e5,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,1,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.7,0.7,0.6899545266639107,d595e4a59a135bf643b0e232a6debb56f2454f0f1005b40b68363e1846a3cce5,303637bc233f4c2f5b69af5ca66d13c7565eba99f8226e8ae2e30ef7a443f919,ok,,6c434e617b82e9f9cd77462a8562522c3470910e25c6625172ce3c1f9410e01c,7b88a90a76c6152848f129b5e94992325dcdfad5d5273258fbc744d7f45208e5,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,1,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.6715927750410509,31d72e0b41a4c8c5a7518d85ffc3c067c310655105d8e9680d1f88bed5bc96cb,0d4ad59c19ce262d70b5ace0834a7241e2280b48fa73529ef96972b162210885,ok,,6c434e617b82e9f9cd77462a8562522c3470910e25c6625172ce3c1f9410e01c,7b88a90a76c6152848f129b5e94992325dcdfad5d5273258fbc744d7f45208e5,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,1,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.7,0.7,0.6989160979526294,366284a65cc4ca440bc758504d0361509ae4fa6494d746ab42b1afc015def8a3,d34d3903a1408dccc7cb14a115947c2278548e1c7f06b8cc08e40e895fe2e45e,ok,,6c434e617b82e9f9cd77462a8562522c3470910e25c6625172ce3c1f9410e01c,7b88a90a76c6152848f129b5e94992325dcdfad5d5273258fbc744d7f45208e5,P12_new_method,False,False,True,True
Lee2019_MI,44,1,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.677938808373591,96fedb97d1f7d81ce81a8c9c11f3d2a6afd89b54a75220cc4c310f09226d2402,bb47dc1e350cec2fb1450fdd54d6c07790b2931ed4589dd96c7b550dfc7041c5,ok,,6c434e617b82e9f9cd77462a8562522c3470910e25c6625172ce3c1f9410e01c,7b88a90a76c6152848f129b5e94992325dcdfad5d5273258fbc744d7f45208e5,P12_new_method,False,False,True,True
Lee2019_MI,44,2,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.68,0.6799999999999999,0.6527777777777778,be3f5acdac262aa89fb06f36a0b9fb074b109d238647df727700b857cadda6e2,93de693565e534e8b2b62a4b17bf5c366698677bce18179a601023a594929416,ok,,cd51a2b165fbbf78790facc9f1c97d9b37edc85d9cbcca60b73b2f717d6f9d98,746ce6e5ca4d0840037ed59c78b2eea2173c59e56d31e53185d8312c4c150405,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,2,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.78,0.78,0.7799119647859143,44149c5051a1f443d4972474eb1c556d5ad33bf1d95f5f15fd927615d526a5be,482a6c567909a225cb9e2032775bb7720f960ec03ba48f55099bc985f6293fee,ok,,cd51a2b165fbbf78790facc9f1c97d9b37edc85d9cbcca60b73b2f717d6f9d98,746ce6e5ca4d0840037ed59c78b2eea2173c59e56d31e53185d8312c4c150405,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,2,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.78,0.78,0.7799119647859143,44149c5051a1f443d4972474eb1c556d5ad33bf1d95f5f15fd927615d526a5be,9cad6b46829d9c71be6d1e5dd2eb88e661c2a9c24f6abd392dc4f74651f2acdc,ok,,cd51a2b165fbbf78790facc9f1c97d9b37edc85d9cbcca60b73b2f717d6f9d98,746ce6e5ca4d0840037ed59c78b2eea2173c59e56d31e53185d8312c4c150405,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,2,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.78,0.78,0.7726333195535345,d60eeb60b87a9a642ca31cad770cea9e70fc50bfdbc999b6300bf4647f83b306,c37cbdbc9c87697a6995d858a06b002c0c52e6362f68e02143859633a457687e,ok,,cd51a2b165fbbf78790facc9f1c97d9b37edc85d9cbcca60b73b2f717d6f9d98,746ce6e5ca4d0840037ed59c78b2eea2173c59e56d31e53185d8312c4c150405,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,44,2,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.76,0.76,0.7596153846153846,ac3df3fddb47810e334c7c56fd876d9b62980c27ade3b02e851d2ba90fc022d7,44da0064d6cf40b0ac04ae5c502c05ed318aad37b166bf4ed5125ec0c26ac66f,ok,,cd51a2b165fbbf78790facc9f1c97d9b37edc85d9cbcca60b73b2f717d6f9d98,746ce6e5ca4d0840037ed59c78b2eea2173c59e56d31e53185d8312c4c150405,P12_new_method,False,False,True,True
Lee2019_MI,44,2,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.78,0.78,0.7799119647859143,44149c5051a1f443d4972474eb1c556d5ad33bf1d95f5f15fd927615d526a5be,99ccc72b72b0402e79d77fd10a3b19b67de2a1064d0bce393897ca2585e148e8,ok,,cd51a2b165fbbf78790facc9f1c97d9b37edc85d9cbcca60b73b2f717d6f9d98,746ce6e5ca4d0840037ed59c78b2eea2173c59e56d31e53185d8312c4c150405,P12_new_method,False,False,True,True
Lee2019_MI,45,0,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.5,0.5,0.39290917921321034,60624fefc6c99183fa9faf34ec2b4f209327e562a3274443647175a35211f5e8,fb0ba80d114d3a3468a82be302f50fa933800a76e000b32c11b0826ec5e3b402,ok,,c2044dbe93962666942059f32daeaf9e98c81eadb30493dffb9bfd18db30832d,5a0711a6f285c30415d2eb3a7de092df7ca21543539fce9a5977bc0e71eeaf75,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,0,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.62,0.62,0.5703301673450927,b6db3096253dade521c02468782d299940bb94b34ab68dd21d52361027ae31d2,b46dbdb0bb6d96912a28d6e5c74d53ffe85bbe2e751b6d65c0480f0dc7e32db7,ok,,c2044dbe93962666942059f32daeaf9e98c81eadb30493dffb9bfd18db30832d,5a0711a6f285c30415d2eb3a7de092df7ca21543539fce9a5977bc0e71eeaf75,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,0,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.62,0.62,0.5703301673450927,b6db3096253dade521c02468782d299940bb94b34ab68dd21d52361027ae31d2,0d7c42dd8006ccc373ed36f3fcdfe6792aa94115c3358b7ee9894d3d98c4d6e3,ok,,c2044dbe93962666942059f32daeaf9e98c81eadb30493dffb9bfd18db30832d,5a0711a6f285c30415d2eb3a7de092df7ca21543539fce9a5977bc0e71eeaf75,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,0,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.62,0.62,0.5703301673450927,b6db3096253dade521c02468782d299940bb94b34ab68dd21d52361027ae31d2,b8d36721d145bce760f4c65fe36a051d672b2d32ea2877f3bc3ecf18fdcb502a,ok,,c2044dbe93962666942059f32daeaf9e98c81eadb30493dffb9bfd18db30832d,5a0711a6f285c30415d2eb3a7de092df7ca21543539fce9a5977bc0e71eeaf75,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,0,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.62,0.62,0.5558672276764843,d817632c67d89110c5d66c5cf8f4c2cca048f0b83f02aed2e80c021de4f9d67e,906e00f216cb1bf7e855df8789bf18d08b6a2501bb9c9ac9a4f1942bb9344152,ok,,c2044dbe93962666942059f32daeaf9e98c81eadb30493dffb9bfd18db30832d,5a0711a6f285c30415d2eb3a7de092df7ca21543539fce9a5977bc0e71eeaf75,P12_new_method,False,False,True,True
Lee2019_MI,45,0,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.62,0.62,0.5558672276764843,d817632c67d89110c5d66c5cf8f4c2cca048f0b83f02aed2e80c021de4f9d67e,cb1bc56464bf711ddbe57f433740bf5c97bf6b2808bf75be3036666ee403438b,ok,,c2044dbe93962666942059f32daeaf9e98c81eadb30493dffb9bfd18db30832d,5a0711a6f285c30415d2eb3a7de092df7ca21543539fce9a5977bc0e71eeaf75,P12_new_method,False,False,True,True
Lee2019_MI,45,1,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.58,0.5800000000000001,0.5798319327731092,2f37cd0ac88978241e4b6640305f0cb3e2c09b8d7d7dc1a9a0d900c7227f14fd,fc367a423ad7b056de326e5968ff54085fbde53613d7eb9dfc9faa068d6c0ae9,ok,,d55968d46703f8d07f5143d4100b8f3c20ed626e9eac04766f40ac20b95288e3,e1c7f75a0456dab7c5cacc47d9ebe275c0d443b9a1422445ee770464a4f81429,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,1,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.58,0.58,0.5091164095371669,dabf1f2fcb3f91659e20f993c02fb03ebbe40c2bd4980f1c544393d5533f165b,115a91a7b9764c11a2890ec7fb0f16a87574aa3ed24b61d0e427b78356024159,ok,,d55968d46703f8d07f5143d4100b8f3c20ed626e9eac04766f40ac20b95288e3,e1c7f75a0456dab7c5cacc47d9ebe275c0d443b9a1422445ee770464a4f81429,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,1,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.58,0.58,0.5091164095371669,dabf1f2fcb3f91659e20f993c02fb03ebbe40c2bd4980f1c544393d5533f165b,d2bb379d17fcf95b8ee2ef3525e6beafc2d8bce4ffd2d7592705f6f5b34c160c,ok,,d55968d46703f8d07f5143d4100b8f3c20ed626e9eac04766f40ac20b95288e3,e1c7f75a0456dab7c5cacc47d9ebe275c0d443b9a1422445ee770464a4f81429,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,1,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.58,0.58,0.5091164095371669,dabf1f2fcb3f91659e20f993c02fb03ebbe40c2bd4980f1c544393d5533f165b,fa4595591debbe1c24e83ac11c7b8db0f2bbf945bf05eb539f1f9371fe9a5fa2,ok,,d55968d46703f8d07f5143d4100b8f3c20ed626e9eac04766f40ac20b95288e3,e1c7f75a0456dab7c5cacc47d9ebe275c0d443b9a1422445ee770464a4f81429,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,1,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.56,0.56,0.45436507936507936,88ea405d8e746eeb32c3181ccb22e900cc535dda66cd913553c9edab25f52334,44d32494c48996e23247c965557f3cfb0039350382cac0bff7e9301093b4e0c0,ok,,d55968d46703f8d07f5143d4100b8f3c20ed626e9eac04766f40ac20b95288e3,e1c7f75a0456dab7c5cacc47d9ebe275c0d443b9a1422445ee770464a4f81429,P12_new_method,False,False,True,True
Lee2019_MI,45,1,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.56,0.56,0.45436507936507936,88ea405d8e746eeb32c3181ccb22e900cc535dda66cd913553c9edab25f52334,78ff5892dc43f3d4c2aefe071c8f13015aeeb7f1c41557bf3254319fe7db826d,ok,,d55968d46703f8d07f5143d4100b8f3c20ed626e9eac04766f40ac20b95288e3,e1c7f75a0456dab7c5cacc47d9ebe275c0d443b9a1422445ee770464a4f81429,P12_new_method,False,False,True,True
Lee2019_MI,45,2,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.62,0.62,0.5824175824175825,f008e55cbcbf7edf401063ebdd26022dedb743f17e1abe981dd90ef62571fa47,21b8416ce5be252faa81b74536b5c41875897a85ca3ad6289bd80864fc981489,ok,,fbb6ec0e89f80015325f87cb9ab2c955cf18b3e51c694e891ef257d5ac1058de,5a19f9971ecd6dfa48681644e7ad3b6bc16a2b335a8d3c707b94f336292ee40d,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,2,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.72,0.72,0.7181964573268921,672add8e963826207ab2c9ef3c73e23c58ed0619aaebbc12ab9126b9ce993aa3,2e6713f151161a34bf62b1932fdf9c52239ca538fcca69bf1ecde08497b48a90,ok,,fbb6ec0e89f80015325f87cb9ab2c955cf18b3e51c694e891ef257d5ac1058de,5a19f9971ecd6dfa48681644e7ad3b6bc16a2b335a8d3c707b94f336292ee40d,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,2,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.76,0.76,0.7596153846153846,089795d0dbb1bb10fcd598ccee57363f29249f7c53be6073367195e15549fe15,fefbabeafd2622a8c3e569f6570aadb90bcfeabd60a9609f2e2bcc031d8b4463,ok,,fbb6ec0e89f80015325f87cb9ab2c955cf18b3e51c694e891ef257d5ac1058de,5a19f9971ecd6dfa48681644e7ad3b6bc16a2b335a8d3c707b94f336292ee40d,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,2,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.78,0.78,0.7799119647859143,70ad901d3712d59b18b343fd15fff8b503605d7f95bfaa5c4e9b9a781248d801,ef100cff314808c1730f0bbf83b802ecae66f628a06e79c78554b9af5309f638,ok,,fbb6ec0e89f80015325f87cb9ab2c955cf18b3e51c694e891ef257d5ac1058de,5a19f9971ecd6dfa48681644e7ad3b6bc16a2b335a8d3c707b94f336292ee40d,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,45,2,class_stratified_half,Joint-GEM,50,50,"[25,25]","[25,25]",0.64,0.64,0.6305418719211823,7d58b7ec99f93e07db4be6e1fee5cfc55a3e51ec0569164480fd31d82364dab5,3c657e36a1f81bb3d98b232f05cf483b03e73397927aaade90baf879c6ce08ca,ok,,fbb6ec0e89f80015325f87cb9ab2c955cf18b3e51c694e891ef257d5ac1058de,5a19f9971ecd6dfa48681644e7ad3b6bc16a2b335a8d3c707b94f336292ee40d,P12_new_method,False,False,True,True
Lee2019_MI,45,2,class_stratified_half,FP-GEM,50,50,"[25,25]","[25,25]",0.64,0.64,0.625,546399a0207b6fdaecf0d8889bb0c62efe996ec5002f41a9c86dfdb6674daaf5,38077cfb24ba6009bdfafcdac6d162dbd3c2af01fc67a482a5d35ba17f870c3d,ok,,fbb6ec0e89f80015325f87cb9ab2c955cf18b3e51c694e891ef257d5ac1058de,5a19f9971ecd6dfa48681644e7ad3b6bc16a2b335a8d3c707b94f336292ee40d,P12_new_method,False,False,True,True
Lee2019_MI,46,0,class_stratified_half,source_only_tsmnet,50,50,"[25,25]","[25,25]",0.6,0.6000000000000001,0.554367201426025,9d0a706c7a3030d993567d2e742702270a65eee3e24c50e9b6c3e9a8a20fc2b2,cb8de1c2b30ecdcb7e8532c684edf1470ae3b06489152f14f84658f10a53838e,ok,,794c8dada31b4a2db50942fa1f43fea6d3c87746daa9518ae1aa9f053531107f,a79e13829e3d86d1add9a8cbd0b8d42a02e72ace69458003b6776c8d7277907b,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,46,0,class_stratified_half,rct,50,50,"[25,25]","[25,25]",0.6,0.6000000000000001,0.5993589743589745,b190d0720dda042004d4a8111168b894c68cf0317e87c51d102618e773cbfbad,84dcdb0d644dd17dde3c24035d263fdb5eef3fce360bf396ea486556691d80a2,ok,,794c8dada31b4a2db50942fa1f43fea6d3c87746daa9518ae1aa9f053531107f,a79e13829e3d86d1add9a8cbd0b8d42a02e72ace69458003b6776c8d7277907b,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,46,0,class_stratified_half,spdim_geodesic,50,50,"[25,25]","[25,25]",0.62,0.6200000000000001,0.6186270574066639,4a666e39dfbdd8d8e1389e5d56514c33c386fbffb73c17bc0ba9711f4d01eda7,519c2c0e40bfa36edeaa6a6244bda022c176b18b119debdb09db74bbe9d66042,ok,,794c8dada31b4a2db50942fa1f43fea6d3c87746daa9518ae1aa9f053531107f,a79e13829e3d86d1add9a8cbd0b8d42a02e72ace69458003b6776c8d7277907b,P12_same_checkpoint_control,False,False,True,True
Lee2019_MI,46,0,class_stratified_half,spdim_bias,50,50,"[25,25]","[25,25]",0.58,0.5800000000000001,0.5798319327731092,854efbd03aafe65f4fdd2d0a619d2f919880b687a4fd01154c566245bf7fc627,58ad647567ab362abd4b93733808e8319af58328cf788e98847ffa317d1881fa,ok,,794c8dada31b4a2db50942fa1f43fea6d3c87746daa9518ae1aa9f053531107f,a79e13829e3d86d1add9a8cbd0b8d42a02e72ace69458003b6776c8d7277907b,P12_same_checkpoint_control,False,False,True,True
