unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,wave,role,retention_rule,target_outcome_used_for_retention,primary
c79_9b6c56e524780d0cc510,BNCI2014_001,2,4,1,OACI,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b1f705d1441ff3cda311,BNCI2014_001,2,4,1,OACI,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_85434c88b95196dc3b8a,BNCI2014_001,2,4,1,OACI,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1c24e4135ffd0119ab28,BNCI2014_001,2,4,1,OACI,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fd56c41ce91ac0a1f219,BNCI2014_001,2,4,1,OACI,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7636b59961f19b1b6764,BNCI2014_001,2,4,1,OACI,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6666bf0830d7fd707369,BNCI2014_001,2,4,1,OACI,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9a67dd7ee4dbb81607dc,BNCI2014_001,2,4,1,OACI,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bbe9999adc306c1e3f1a,BNCI2014_001,2,4,1,OACI,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_56053d42265606078a3d,BNCI2014_001,2,4,1,OACI,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_070d6fd6eac474d4d6db,BNCI2014_001,2,4,1,SRC,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9486e6e731ec5df36b2c,BNCI2014_001,2,4,1,SRC,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f44a4496401b79dad17c,BNCI2014_001,2,4,1,SRC,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f6f835f73cd77fb9fde3,BNCI2014_001,2,4,1,SRC,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_aa55ac57a5aceb363517,BNCI2014_001,2,4,1,SRC,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cfc99c0bc6a8f8378c34,BNCI2014_001,2,4,1,SRC,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d845cde0d69c64229651,BNCI2014_001,2,4,1,SRC,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1b79a26b69f0dd30aed0,BNCI2014_001,2,4,1,SRC,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1269556dcab75487459f,BNCI2014_001,2,4,1,SRC,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_99eca3ead11285ae8a87,BNCI2014_001,2,4,1,SRC,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_93db579620f04f9e3993,BNCI2014_001,2,4,1,SRC,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d67334401626ff879a47,BNCI2014_001,2,4,1,SRC,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fdc7e93b99b239ce3c71,BNCI2014_001,2,4,1,SRC,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7fb99ab73f2bbfbc0dda,BNCI2014_001,2,4,1,SRC,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_edd6f65892279732561b,BNCI2014_001,2,4,1,SRC,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e3eb46b5809e37f57c2b,BNCI2014_001,2,4,1,SRC,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_766b07fde885822a6228,BNCI2014_001,2,4,1,SRC,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_73b6ec1a4f408e8054e2,BNCI2014_001,2,4,1,SRC,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e7fd72266c151b2bf1d6,BNCI2014_001,2,4,1,SRC,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7715b641bc2214489a8f,BNCI2014_001,2,4,1,SRC,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4bf1ab7248c0e7d45b9a,BNCI2014_001,2,4,1,SRC,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1592fd8b650587536ada,BNCI2014_001,2,4,1,SRC,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5fe2a400cecf3eb8267c,BNCI2014_001,2,4,1,SRC,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ec0ec60eb2878364b964,BNCI2014_001,2,4,1,SRC,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_72bd4ced80339988dbf6,BNCI2014_001,2,4,1,SRC,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f3d26cf8aa1801c2b00e,BNCI2014_001,2,4,1,SRC,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_18195bce2fe0bd7137a5,BNCI2014_001,2,4,1,SRC,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5fd861952c6eeeae6d3c,BNCI2014_001,2,4,1,SRC,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d19cdf9759d1d6a769d8,BNCI2014_001,2,4,1,SRC,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7b517974f3363c541e37,BNCI2014_001,2,4,1,SRC,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_13961e5c78b2bcb58155,BNCI2014_001,2,4,1,SRC,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_557e50e2c7fd7475074a,BNCI2014_001,2,4,1,SRC,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1357aa5096316bfacf01,BNCI2014_001,2,4,1,SRC,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b7395496e009ed1581ce,BNCI2014_001,2,4,1,SRC,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_56c717d4523f5d8724bb,BNCI2014_001,2,4,1,SRC,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bb6221bbd4f839d2adad,BNCI2014_001,2,4,1,SRC,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3709acc0dc3a7fdc1958,BNCI2014_001,2,4,1,SRC,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b65c62f9d73030899b85,BNCI2014_001,2,4,1,SRC,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cc00a93cc1f2d42787f2,BNCI2014_001,2,4,1,SRC,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7e1eab3c2a21b513017b,BNCI2014_001,2,4,1,SRC,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8d76ddefb66cd750ecf1,BNCI2014_001,7,4,0,ERM,199,0,B,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_f04149da3e7a31ee1934,BNCI2014_001,7,4,0,OACI,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3bda279fd158560cc2da,BNCI2014_001,7,4,0,OACI,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4c261cb0977165074c0a,BNCI2014_001,7,4,0,OACI,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2484bae47602b4dc59c1,BNCI2014_001,7,4,0,OACI,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9a771e8dc70f1af3762d,BNCI2014_001,7,4,0,OACI,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8a22f8b570b59ffbb460,BNCI2014_001,7,4,0,OACI,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6c51444b56547cd8f159,BNCI2014_001,7,4,0,OACI,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3bda87f95dc29464766d,BNCI2014_001,7,4,0,OACI,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_128135f232fdd6be12c3,BNCI2014_001,7,4,0,OACI,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7a63e200dd0340af3b45,BNCI2014_001,7,4,0,OACI,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b933818c61bd1156ff30,BNCI2014_001,7,4,0,OACI,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_35cf9b9b7649bac99ea1,BNCI2014_001,7,4,0,OACI,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_639ef6e5b41d9cee4e5b,BNCI2014_001,7,4,0,OACI,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c9143a730b1b53a074fe,BNCI2014_001,7,4,0,OACI,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_805bb0dd0046e4ed040c,BNCI2014_001,7,4,0,OACI,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4148db90017403fe0073,BNCI2014_001,7,4,0,OACI,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7894990229042de3845c,BNCI2014_001,7,4,0,OACI,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6775137a49ac07e6746f,BNCI2014_001,7,4,0,OACI,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_31d9a65e33ff554c50c0,BNCI2014_001,7,4,0,OACI,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fda130635bee625eff8a,BNCI2014_001,7,4,0,OACI,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_aa6a60145e915d77e46b,BNCI2014_001,7,4,0,OACI,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e52de5607ca49531811a,BNCI2014_001,7,4,0,OACI,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6a9840576a2c8a474e8c,BNCI2014_001,7,4,0,OACI,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_558c533d69f13e7aa320,BNCI2014_001,7,4,0,OACI,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e405d9c0d668cc8ee263,BNCI2014_001,7,4,0,OACI,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_33ad928b5cea34cf2bd3,BNCI2014_001,7,4,0,OACI,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e3667038ab6101380bae,BNCI2014_001,7,4,0,OACI,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3944121bc9829192c2a2,BNCI2014_001,7,4,0,OACI,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_299373a3bbe2be26ce51,BNCI2014_001,7,4,0,OACI,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d3dd32df493ad9fa3ab4,BNCI2014_001,7,4,0,OACI,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c814cc8d13e228cf5550,BNCI2014_001,7,4,0,OACI,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0ab080af20c79722c692,BNCI2014_001,7,4,0,OACI,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7713a8378811582edaf1,BNCI2014_001,7,4,0,OACI,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9585f504d5c66ab252a6,BNCI2014_001,7,4,0,OACI,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ec1952f85b2e86e62623,BNCI2014_001,7,4,0,OACI,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8e00bc88a5f8c896291c,BNCI2014_001,7,4,0,OACI,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_550774906974b4c2540a,BNCI2014_001,7,4,0,OACI,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3b14e9cdc9366cb09b7b,BNCI2014_001,7,4,0,OACI,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b66e5ac9b2bb33eab505,BNCI2014_001,7,4,0,OACI,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_df4b089e21fa713fa93b,BNCI2014_001,7,4,0,OACI,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0281a2896f013f29f584,BNCI2014_001,7,4,0,SRC,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8be8d2b359c052de8f82,BNCI2014_001,7,4,0,SRC,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b9f3c74d3e3334e0c728,BNCI2014_001,7,4,0,SRC,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_569bd4a8a1d8728c4868,BNCI2014_001,7,4,0,SRC,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e321f5054b22c5efee8b,BNCI2014_001,7,4,0,SRC,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6a43c32daab2c04e42d0,BNCI2014_001,7,4,0,SRC,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_dc577ae83f33846ff873,BNCI2014_001,7,4,0,SRC,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_df599907853a0e4161f3,BNCI2014_001,7,4,0,SRC,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_969972219047def74fe2,BNCI2014_001,7,4,0,SRC,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_dcca31b03c7bf5009a77,BNCI2014_001,7,4,0,SRC,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0799f87d52505634e26b,BNCI2014_001,7,4,0,SRC,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ff0516fcd573f7de31cf,BNCI2014_001,7,4,0,SRC,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6f5cc574d1c3d67ce1f5,BNCI2014_001,7,4,0,SRC,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_85f2d21002a93bb58e64,BNCI2014_001,7,4,0,SRC,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a62a4d6239aadc7e7b73,BNCI2014_001,7,4,0,SRC,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0f8efe9d57fbb15087c5,BNCI2014_001,7,4,0,SRC,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1c652d197b465211605a,BNCI2014_001,7,4,0,SRC,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3ef9103b1ced37f9e69c,BNCI2014_001,7,4,0,SRC,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f919c61ac000ff903cc7,BNCI2014_001,7,4,0,SRC,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6428fe467307770e4367,BNCI2014_001,7,4,0,SRC,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_56d7a7491634ae7b179c,BNCI2014_001,7,4,0,SRC,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7189066a216b761b4c76,BNCI2014_001,7,4,0,SRC,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f1c677c213c6c8bba3c4,BNCI2014_001,7,4,0,SRC,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_51ae65d2227e301b7259,BNCI2014_001,7,4,0,SRC,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a4c0cbcc1644f510e0c8,BNCI2014_001,7,4,0,SRC,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e41556ab80d4144982a6,BNCI2014_001,7,4,0,SRC,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_70a236bf8e369010d14d,BNCI2014_001,7,4,0,SRC,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a0388c393305b85722ec,BNCI2014_001,7,4,0,SRC,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5d7dfefc633215a1dbd6,BNCI2014_001,7,4,0,SRC,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6ee3cd12a02af81a05be,BNCI2014_001,7,4,0,SRC,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_cb93166bbd83e4886e3c,BNCI2014_001,7,4,0,SRC,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e6b9e491ad1c24249bd2,BNCI2014_001,7,4,0,SRC,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ce939fdfec81c96237c4,BNCI2014_001,7,4,0,SRC,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_8b8f53d8b63907cd9def,BNCI2014_001,7,4,0,SRC,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e1ae6bc96b314d1727e5,BNCI2014_001,7,4,0,SRC,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a4b4f7fb398826bed9d9,BNCI2014_001,7,4,0,SRC,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ff05b4e65a2392fcd06e,BNCI2014_001,7,4,0,SRC,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5c3ae8858003555bf791,BNCI2014_001,7,4,0,SRC,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0f6bb6234f67ab1d895d,BNCI2014_001,7,4,0,SRC,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bf823b6cffadbe587ce5,BNCI2014_001,7,4,0,SRC,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ea9988ad293833a7424f,BNCI2014_001,7,4,1,ERM,199,0,B,primary_seed4_replication,stage1_final_anchor_only,0,1
c79_0a3c34b9b6a03a73496a,BNCI2014_001,7,4,1,OACI,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_bf88d60cfb46c693c14b,BNCI2014_001,7,4,1,OACI,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_15ee7c30502de4a2c6fc,BNCI2014_001,7,4,1,OACI,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_874187973cf9107aedf5,BNCI2014_001,7,4,1,OACI,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0afb8ffd0dd4f8b36fe4,BNCI2014_001,7,4,1,OACI,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_21a5c9d21dcf094b1918,BNCI2014_001,7,4,1,OACI,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0100a7906b0c6d078c7f,BNCI2014_001,7,4,1,OACI,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_522420c8b9258a8651b0,BNCI2014_001,7,4,1,OACI,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7a74c4a1eb3f7258c662,BNCI2014_001,7,4,1,OACI,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6fa02821bb8d9fd1ea96,BNCI2014_001,7,4,1,OACI,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_271d2f19ac8962eb5ea3,BNCI2014_001,7,4,1,OACI,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_d6d061e7013fa55b3232,BNCI2014_001,7,4,1,OACI,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_eb7991c6a489dc4e2d37,BNCI2014_001,7,4,1,OACI,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e882ae87864ce12d0266,BNCI2014_001,7,4,1,OACI,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_24719ff8dff7979e6947,BNCI2014_001,7,4,1,OACI,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_be5fd52dd86f048941ea,BNCI2014_001,7,4,1,OACI,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ace7f5bc814ea2eb4d23,BNCI2014_001,7,4,1,OACI,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_3b2db933ef0f5c29c9fb,BNCI2014_001,7,4,1,OACI,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e8066cdf6d1bb3dc493b,BNCI2014_001,7,4,1,OACI,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6d949a2c7ccde5da8d10,BNCI2014_001,7,4,1,OACI,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4a8fe48f50d809671b51,BNCI2014_001,7,4,1,OACI,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5e3161b22b4218a97139,BNCI2014_001,7,4,1,OACI,109,22,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_184a9978515015291e2e,BNCI2014_001,7,4,1,OACI,114,23,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_716d0c6aca7ded72ecf2,BNCI2014_001,7,4,1,OACI,119,24,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f21d9b9e7ae32c570ce0,BNCI2014_001,7,4,1,OACI,124,25,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2aac0144b62ce135d252,BNCI2014_001,7,4,1,OACI,129,26,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e6601ac8c58039f4f753,BNCI2014_001,7,4,1,OACI,134,27,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_7077589355cf4d933f52,BNCI2014_001,7,4,1,OACI,139,28,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_74ea1b4ff1331a42ab96,BNCI2014_001,7,4,1,OACI,144,29,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_4dd7c98a14ebc8dfde39,BNCI2014_001,7,4,1,OACI,149,30,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_43d72311f02ca51db865,BNCI2014_001,7,4,1,OACI,154,31,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_988b71712585f08ddd69,BNCI2014_001,7,4,1,OACI,159,32,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9252bb254c52bc5ac6ab,BNCI2014_001,7,4,1,OACI,164,33,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_1311ff941018dac95b77,BNCI2014_001,7,4,1,OACI,169,34,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e2ebdda9e361b088f2a8,BNCI2014_001,7,4,1,OACI,174,35,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2f754cb3087bf2f64310,BNCI2014_001,7,4,1,OACI,179,36,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_6f0e14b10e84b0168968,BNCI2014_001,7,4,1,OACI,184,37,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ded5c2ba29055f25c2dd,BNCI2014_001,7,4,1,OACI,189,38,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b0e3661228a538eda901,BNCI2014_001,7,4,1,OACI,194,39,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_9044e03c67ee46cfe066,BNCI2014_001,7,4,1,OACI,199,40,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_885456bf243e2de60b85,BNCI2014_001,7,4,1,SRC,4,1,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a48785f1d889cf95a704,BNCI2014_001,7,4,1,SRC,9,2,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_c2fa9e4b0f043d987e4b,BNCI2014_001,7,4,1,SRC,14,3,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_89d61e70adaf1a184a5b,BNCI2014_001,7,4,1,SRC,19,4,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_5375e0d4753f003ffb01,BNCI2014_001,7,4,1,SRC,24,5,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_f815bc154b0638254bd3,BNCI2014_001,7,4,1,SRC,29,6,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_43ddaa0b4aeaccd52436,BNCI2014_001,7,4,1,SRC,34,7,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_fa993218d77538d93b77,BNCI2014_001,7,4,1,SRC,39,8,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_ba9f06d0c131decaa247,BNCI2014_001,7,4,1,SRC,44,9,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_96e9243f0140933f6b78,BNCI2014_001,7,4,1,SRC,49,10,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a327edfe759b09c61844,BNCI2014_001,7,4,1,SRC,54,11,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_812fa5ebf470a0bb026c,BNCI2014_001,7,4,1,SRC,59,12,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_2648d524deb8f8ab15d9,BNCI2014_001,7,4,1,SRC,64,13,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_88877683fb4041c9888f,BNCI2014_001,7,4,1,SRC,69,14,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_e836ebb99a56d1e64bdc,BNCI2014_001,7,4,1,SRC,74,15,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_b93b99a1ec581044b45b,BNCI2014_001,7,4,1,SRC,79,16,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_dbb4262b0a047e217831,BNCI2014_001,7,4,1,SRC,84,17,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_0ebe9b993f07189f4fd8,BNCI2014_001,7,4,1,SRC,89,18,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_496cd813db2b5779363a,BNCI2014_001,7,4,1,SRC,94,19,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_a23b82a81371b21dcb53,BNCI2014_001,7,4,1,SRC,99,20,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
c79_16614f05ff27ac8d24b5,BNCI2014_001,7,4,1,SRC,104,21,B,primary_seed4_replication,every_5_epochs_complete_trajectory,0,1
