subset_seed,unique_data_h,subject,windows,hours,recordings,group_ids
1,200,1334,43,0.358333333,1,1b459fa27e8ef82f_LE
1,200,1343,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1374,47,0.391666667,1,1b459fa27e8ef82f_LE
1,200,1395,48,0.400000000,1,1b459fa27e8ef82f_LE
1,200,1415,48,0.400000000,1,015e0f55bbea866b_LE
1,200,1435,7,0.058333333,1,015e0f55bbea866b_LE
1,200,1449,17,0.141666667,1,015e0f55bbea866b_LE
1,200,1479,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1518,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1539,48,0.400000000,1,015e0f55bbea866b_LE
1,200,1543,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1547,41,0.341666667,1,1b459fa27e8ef82f_LE
1,200,1548,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1570,61,0.508333333,1,1b459fa27e8ef82f_LE
1,200,1582,46,0.383333333,1,015e0f55bbea866b_LE
1,200,1586,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1600,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1601,44,0.366666667,1,1b459fa27e8ef82f_LE
1,200,1612,4,0.033333333,1,015e0f55bbea866b_LE
1,200,1621,45,0.375000000,1,1b459fa27e8ef82f_LE
1,200,1649,42,0.350000000,1,1b459fa27e8ef82f_LE
1,200,1671,51,0.425000000,1,015e0f55bbea866b_LE
1,200,1742,52,0.433333333,1,1b459fa27e8ef82f_LE
1,200,1758,39,0.325000000,1,015e0f55bbea866b_LE
1,200,1778,3,0.025000000,1,1b459fa27e8ef82f_LE
1,200,1835,1,0.008333333,1,1b459fa27e8ef82f_LE
1,200,1844,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1856,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,1900,43,0.358333333,1,1b459fa27e8ef82f_LE
1,200,1920,50,0.416666667,1,810e5e581c9b962e_REF
1,200,1921,178,1.483333333,1,1b459fa27e8ef82f_LE
1,200,1932,47,0.391666667,1,1b459fa27e8ef82f_LE
1,200,1933,45,0.375000000,1,015e0f55bbea866b_LE
1,200,1955,40,0.333333333,1,015e0f55bbea866b_LE
1,200,1962,53,0.441666667,1,015e0f55bbea866b_LE
1,200,1974,42,0.350000000,1,1b459fa27e8ef82f_LE
1,200,2023,51,0.425000000,1,1b459fa27e8ef82f_LE
1,200,2027,20,0.166666667,1,810e5e581c9b962e_REF
1,200,2037,40,0.333333333,1,015e0f55bbea866b_LE
1,200,2057,38,0.316666667,1,015e0f55bbea866b_LE
1,200,2075,18,0.150000000,1,1b459fa27e8ef82f_LE
1,200,2078,17,0.141666667,1,1b459fa27e8ef82f_LE
1,200,2080,8,0.066666667,1,4ac580a294689373_LE
1,200,2084,40,0.333333333,4,8f63aeb560d76a12_REF
1,200,2085,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,2114,41,0.341666667,1,015e0f55bbea866b_LE
1,200,2115,10,0.083333333,1,4ac580a294689373_LE
1,200,2121,42,0.350000000,1,015e0f55bbea866b_LE
1,200,2123,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,2124,15,0.125000000,1,1b459fa27e8ef82f_LE
1,200,2131,56,0.466666667,1,1b459fa27e8ef82f_LE
1,200,2134,6,0.050000000,1,4ac580a294689373_LE
1,200,2137,25,0.208333333,1,1b459fa27e8ef82f_LE
1,200,2138,19,0.158333333,1,1b459fa27e8ef82f_LE
1,200,2151,174,1.450000000,1,8f63aeb560d76a12_REF
1,200,2160,6,0.050000000,1,1b459fa27e8ef82f_LE
1,200,2185,1,0.008333333,1,1b459fa27e8ef82f_LE
1,200,2233,21,0.175000000,2,1b459fa27e8ef82f_LE
1,200,2240,42,0.350000000,1,015e0f55bbea866b_LE
1,200,2253,35,0.291666667,1,1b459fa27e8ef82f_LE
1,200,2263,6,0.050000000,1,4ac580a294689373_LE
1,200,2370,1,0.008333333,1,4ac580a294689373_LE
1,200,2411,57,0.475000000,1,4ac580a294689373_LE
1,200,2517,15,0.125000000,1,4ac580a294689373_LE
1,200,2558,7,0.058333333,1,4ac580a294689373_LE
1,200,2608,39,0.325000000,1,4ac580a294689373_LE
1,200,2635,60,0.500000000,4,810e5e581c9b962e_REF
1,200,2645,39,0.325000000,1,4ac580a294689373_LE
1,200,2646,40,0.333333333,1,4ac580a294689373_LE
1,200,2685,8,0.066666667,1,4ac580a294689373_LE
1,200,2713,40,0.333333333,1,1b459fa27e8ef82f_LE
1,200,2915,59,0.491666667,1,4ac580a294689373_LE
1,200,2939,15,0.125000000,1,4ac580a294689373_LE
1,200,3055,377,3.141666667,1,8f63aeb560d76a12_REF
1,200,3088,10,0.083333333,1,810e5e581c9b962e_REF
1,200,3139,2,0.016666667,1,810e5e581c9b962e_REF
1,200,4399,30,0.250000000,3,8f63aeb560d76a12_REF
1,200,4494,27,0.225000000,1,810e5e581c9b962e_REF
1,200,5254,18,0.150000000,2,810e5e581c9b962e_REF
1,200,5608,182,1.516666667,2,8f63aeb560d76a12_REF
1,200,5762,10,0.083333333,1,810e5e581c9b962e_REF
1,200,5792,40,0.333333333,2,810e5e581c9b962e_REF
1,200,5943,10,0.083333333,1,8f63aeb560d76a12_REF
1,200,5998,60,0.500000000,3,810e5e581c9b962e_REF
1,200,6136,20,0.166666667,1,810e5e581c9b962e_REF
1,200,6502,331,2.758333333,1,8f63aeb560d76a12_REF
1,200,6638,8,0.066666667,1,8f63aeb560d76a12_REF
1,200,6987,59,0.491666667,4,8f63aeb560d76a12_REF
1,200,7015,19,0.158333333,1,810e5e581c9b962e_REF
1,200,7756,426,3.550000000,1,810e5e581c9b962e_REF
1,200,7850,422,3.516666667,1,8f63aeb560d76a12_REF
1,200,8084,51,0.425000000,6,8f63aeb560d76a12_REF
1,200,8164,14,0.116666667,1,810e5e581c9b962e_REF
1,200,8187,20,0.166666667,1,810e5e581c9b962e_REF
1,200,8234,47,0.391666667,3,810e5e581c9b962e_REF
1,200,8371,1180,9.833333333,2,8f63aeb560d76a12_REF
1,200,8396,20,0.166666667,1,810e5e581c9b962e_REF
1,200,8411,522,4.350000000,3,810e5e581c9b962e_REF
1,200,8457,20,0.166666667,1,810e5e581c9b962e_REF
1,200,8593,20,0.166666667,1,810e5e581c9b962e_REF
1,200,8610,20,0.166666667,2,810e5e581c9b962e_REF
1,200,8656,16,0.133333333,1,6882d6283bd5a576_REF
1,200,8698,18,0.150000000,1,810e5e581c9b962e_REF
1,200,8768,29,0.241666667,2,810e5e581c9b962e_REF
1,200,8816,40,0.333333333,2,810e5e581c9b962e_REF
1,200,8878,10,0.083333333,1,810e5e581c9b962e_REF
1,200,8942,32,0.266666667,1,810e5e581c9b962e_REF
1,200,8967,20,0.166666667,1,810e5e581c9b962e_REF
1,200,9041,438,3.650000000,3,810e5e581c9b962e_REF
1,200,9067,30,0.250000000,2,810e5e581c9b962e_REF
1,200,9075,20,0.166666667,1,810e5e581c9b962e_REF
1,200,9087,49,0.408333333,3,810e5e581c9b962e_REF
1,200,9109,40,0.333333333,2,810e5e581c9b962e_REF
1,200,9121,10,0.083333333,1,810e5e581c9b962e_REF
1,200,9132,60,0.500000000,4,810e5e581c9b962e_REF
1,200,9178,3,0.025000000,1,810e5e581c9b962e_REF
1,200,9199,47,0.391666667,4,810e5e581c9b962e_REF
1,200,9203,20,0.166666667,2,810e5e581c9b962e_REF
1,200,9222,47,0.391666667,3,810e5e581c9b962e_REF
1,200,9248,99,0.825000000,4,810e5e581c9b962e_REF
1,200,9263,20,0.166666667,1,810e5e581c9b962e_REF
1,200,9278,20,0.166666667,1,810e5e581c9b962e_REF
1,200,9283,10,0.083333333,1,810e5e581c9b962e_REF
1,200,9332,9,0.075000000,1,810e5e581c9b962e_REF
1,200,9405,24,0.200000000,2,810e5e581c9b962e_REF
1,200,9470,50,0.416666667,1,810e5e581c9b962e_REF
1,200,9475,35,0.291666667,1,810e5e581c9b962e_REF
1,200,9476,30,0.250000000,2,810e5e581c9b962e_REF
1,200,9482,30,0.250000000,2,810e5e581c9b962e_REF
1,200,9493,20,0.166666667,1,810e5e581c9b962e_REF
1,200,9541,372,3.100000000,5,810e5e581c9b962e_REF
1,200,9576,20,0.166666667,1,810e5e581c9b962e_REF
1,200,9579,50,0.416666667,3,810e5e581c9b962e_REF
1,200,9583,30,0.250000000,2,810e5e581c9b962e_REF
1,200,9586,3,0.025000000,1,810e5e581c9b962e_REF
1,200,9601,5,0.041666667,1,810e5e581c9b962e_REF
1,200,9619,40,0.333333333,2,810e5e581c9b962e_REF
1,200,9714,40,0.333333333,1,810e5e581c9b962e_REF
1,200,9747,20,0.166666667,2,810e5e581c9b962e_REF
1,200,9787,29,0.241666667,1,6882d6283bd5a576_REF
1,200,9789,10,0.083333333,1,810e5e581c9b962e_REF
1,200,9795,20,0.166666667,1,810e5e581c9b962e_REF
1,200,9812,42,0.350000000,1,810e5e581c9b962e_REF
1,200,9958,20,0.166666667,1,810e5e581c9b962e_REF
1,200,9968,37,0.308333333,1,810e5e581c9b962e_REF
1,200,9971,10,0.083333333,1,810e5e581c9b962e_REF
1,200,9984,77,0.641666667,3,810e5e581c9b962e_REF
1,200,10002,38,0.316666667,4,8f63aeb560d76a12_REF
1,200,10020,140,1.166666667,9,810e5e581c9b962e_REF
1,200,10038,30,0.250000000,3,810e5e581c9b962e_REF
1,200,10111,57,0.475000000,1,8f63aeb560d76a12_REF
1,200,10328,82,0.683333333,1,810e5e581c9b962e_REF
1,200,10409,76,0.633333333,2,810e5e581c9b962e_REF
1,200,10448,51,0.425000000,3,810e5e581c9b962e_REF
1,200,10552,1776,14.800000000,2,8f63aeb560d76a12_REF
1,200,10572,75,0.625000000,2,810e5e581c9b962e_REF
1,200,10654,492,4.100000000,3,810e5e581c9b962e_REF
1,200,10690,2,0.016666667,1,8f63aeb560d76a12_REF
1,200,11206,1077,8.975000000,1,8f63aeb560d76a12_REF
1,200,11252,40,0.333333333,4,8f63aeb560d76a12_REF
1,200,11392,606,5.050000000,2,8f63aeb560d76a12_REF
1,200,11715,20,0.166666667,2,8f63aeb560d76a12_REF
1,200,11980,116,0.966666667,1,8f63aeb560d76a12_REF
1,200,12101,10,0.083333333,1,8f63aeb560d76a12_REF
1,200,12173,708,5.900000000,2,8f63aeb560d76a12_REF
1,200,12263,20,0.166666667,2,8f63aeb560d76a12_REF
1,200,12291,317,2.641666667,2,8f63aeb560d76a12_REF
1,200,12326,20,0.166666667,2,8f63aeb560d76a12_REF
1,200,12335,10,0.083333333,1,8f63aeb560d76a12_REF
1,200,12376,660,5.500000000,3,8f63aeb560d76a12_REF
1,200,12413,49,0.408333333,3,8f63aeb560d76a12_REF
1,200,12418,10,0.083333333,1,8f63aeb560d76a12_REF
1,200,12429,39,0.325000000,2,8f63aeb560d76a12_REF
1,200,12575,10,0.083333333,1,8f63aeb560d76a12_REF
1,200,12599,40,0.333333333,3,8f63aeb560d76a12_REF
1,200,12630,80,0.666666667,4,8f63aeb560d76a12_REF
1,200,12701,8,0.066666667,1,8f63aeb560d76a12_REF
1,200,12751,53,0.441666667,4,8f63aeb560d76a12_REF
1,200,12820,30,0.250000000,1,8f63aeb560d76a12_REF
1,200,13066,1120,9.333333333,3,8f63aeb560d76a12_REF
1,200,13148,81,0.675000000,1,8f63aeb560d76a12_REF
1,200,13172,743,6.191666667,1,8f63aeb560d76a12_REF
1,200,13183,40,0.333333333,4,8f63aeb560d76a12_REF
1,200,13242,1182,9.850000000,1,8f63aeb560d76a12_REF
1,200,13243,30,0.250000000,3,8f63aeb560d76a12_REF
1,200,13253,329,2.741666667,2,8f63aeb560d76a12_REF
1,200,13266,286,2.383333333,6,8f63aeb560d76a12_REF
1,200,13272,133,1.108333333,9,8f63aeb560d76a12_REF
1,200,13332,53,0.441666667,1,8f63aeb560d76a12_REF
1,200,13440,470,3.916666667,2,8f63aeb560d76a12_REF
1,1000,5,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,6,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,9,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,11,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,12,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,14,29,0.241666667,1,4ac580a294689373_LE
1,1000,18,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,20,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,21,40,0.333333333,2,015e0f55bbea866b_LE
1,1000,28,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,31,38,0.316666667,1,015e0f55bbea866b_LE
1,1000,33,1,0.008333333,1,4ac580a294689373_LE
1,1000,40,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,45,37,0.308333333,1,015e0f55bbea866b_LE
1,1000,47,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,49,36,0.300000000,1,015e0f55bbea866b_LE
1,1000,53,45,0.375000000,1,1b459fa27e8ef82f_LE
1,1000,54,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,59,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,60,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,62,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,64,86,0.716666667,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,68,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,70,53,0.441666667,4,015e0f55bbea866b_LE
1,1000,71,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,76,33,0.275000000,1,015e0f55bbea866b_LE
1,1000,78,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,79,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,83,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,85,81,0.675000000,2,1b459fa27e8ef82f_LE
1,1000,92,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,94,30,0.250000000,1,1b459fa27e8ef82f_LE
1,1000,98,2,0.016666667,1,015e0f55bbea866b_LE
1,1000,101,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,102,32,0.266666667,1,015e0f55bbea866b_LE
1,1000,103,35,0.291666667,1,015e0f55bbea866b_LE
1,1000,106,46,0.383333333,2,015e0f55bbea866b_LE
1,1000,111,51,0.425000000,1,015e0f55bbea866b_LE
1,1000,113,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,117,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,118,119,0.991666667,1,015e0f55bbea866b_LE
1,1000,119,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,122,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,125,36,0.300000000,2,015e0f55bbea866b_LE
1,1000,126,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,127,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,128,35,0.291666667,3,015e0f55bbea866b_LE
1,1000,131,35,0.291666667,1,015e0f55bbea866b_LE
1,1000,136,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,141,51,0.425000000,1,015e0f55bbea866b_LE
1,1000,142,9,0.075000000,1,015e0f55bbea866b_LE
1,1000,143,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,145,125,1.041666667,3,1b459fa27e8ef82f_LE
1,1000,150,21,0.175000000,1,015e0f55bbea866b_LE
1,1000,154,45,0.375000000,1,1b459fa27e8ef82f_LE
1,1000,156,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,157,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,159,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,160,5,0.041666667,1,015e0f55bbea866b_LE
1,1000,163,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,167,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,168,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,169,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,173,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,175,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,176,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,178,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,180,7,0.058333333,1,1b459fa27e8ef82f_LE
1,1000,182,12,0.100000000,2,1b459fa27e8ef82f_LE
1,1000,184,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,185,31,0.258333333,1,1b459fa27e8ef82f_LE
1,1000,187,2,0.016666667,1,015e0f55bbea866b_LE
1,1000,190,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,191,50,0.416666667,1,1b459fa27e8ef82f_LE
1,1000,192,37,0.308333333,1,1b459fa27e8ef82f_LE
1,1000,194,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,195,46,0.383333333,1,015e0f55bbea866b_LE
1,1000,196,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,197,3,0.025000000,1,015e0f55bbea866b_LE
1,1000,201,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,204,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,208,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,209,38,0.316666667,1,015e0f55bbea866b_LE
1,1000,211,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,212,41,0.341666667,1,015e0f55bbea866b_LE
1,1000,214,13,0.108333333,1,015e0f55bbea866b_LE
1,1000,216,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,222,5,0.041666667,1,015e0f55bbea866b_LE
1,1000,225,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,227,34,0.283333333,1,1b459fa27e8ef82f_LE
1,1000,228,29,0.241666667,1,015e0f55bbea866b_LE
1,1000,230,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,235,48,0.400000000,1,015e0f55bbea866b_LE
1,1000,237,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,240,34,0.283333333,1,1b459fa27e8ef82f_LE
1,1000,244,38,0.316666667,2,1b459fa27e8ef82f_LE
1,1000,245,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,247,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,258,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,263,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,266,39,0.325000000,2,1b459fa27e8ef82f_LE
1,1000,269,30,0.250000000,1,1b459fa27e8ef82f_LE
1,1000,270,49,0.408333333,2,1b459fa27e8ef82f_LE
1,1000,273,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,274,25,0.208333333,4,1b459fa27e8ef82f_LE
1,1000,275,98,0.816666667,2,1b459fa27e8ef82f_LE
1,1000,276,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,278,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,281,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,285,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,286,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,290,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,293,21,0.175000000,1,1b459fa27e8ef82f_LE
1,1000,294,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,295,84,0.700000000,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,296,19,0.158333333,1,015e0f55bbea866b_LE
1,1000,299,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,300,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,303,2,0.016666667,1,1b459fa27e8ef82f_LE
1,1000,304,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,306,33,0.275000000,2,1b459fa27e8ef82f_LE
1,1000,310,181,1.508333333,2,1b459fa27e8ef82f_LE
1,1000,311,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,314,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,315,54,0.450000000,1,015e0f55bbea866b_LE
1,1000,317,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,320,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,321,28,0.233333333,2,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,322,31,0.258333333,1,1b459fa27e8ef82f_LE
1,1000,323,34,0.283333333,1,1b459fa27e8ef82f_LE
1,1000,325,182,1.516666667,2,1b459fa27e8ef82f_LE
1,1000,329,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,330,2,0.016666667,1,1b459fa27e8ef82f_LE
1,1000,331,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,332,24,0.200000000,1,1b459fa27e8ef82f_LE
1,1000,335,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,343,5,0.041666667,1,015e0f55bbea866b_LE
1,1000,346,38,0.316666667,1,015e0f55bbea866b_LE
1,1000,347,17,0.141666667,1,015e0f55bbea866b_LE
1,1000,352,249,2.075000000,20,8f63aeb560d76a12_REF
1,1000,353,1,0.008333333,1,015e0f55bbea866b_LE
1,1000,363,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,365,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,366,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,370,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,377,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,378,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,379,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,380,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,383,45,0.375000000,1,1b459fa27e8ef82f_LE
1,1000,385,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,387,11,0.091666667,1,015e0f55bbea866b_LE
1,1000,388,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,392,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,397,1,0.008333333,1,1b459fa27e8ef82f_LE
1,1000,399,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,400,1,0.008333333,1,015e0f55bbea866b_LE
1,1000,401,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,407,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,408,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,410,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,411,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,413,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,414,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,415,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,416,26,0.216666667,1,1b459fa27e8ef82f_LE
1,1000,418,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,419,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,424,80,0.666666667,2,1b459fa27e8ef82f_LE
1,1000,427,46,0.383333333,1,1b459fa27e8ef82f_LE
1,1000,430,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,432,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,433,45,0.375000000,1,015e0f55bbea866b_LE
1,1000,436,44,0.366666667,1,015e0f55bbea866b_LE
1,1000,437,4,0.033333333,1,015e0f55bbea866b_LE
1,1000,440,18,0.150000000,3,1b459fa27e8ef82f_LE
1,1000,441,43,0.358333333,2,1b459fa27e8ef82f_LE
1,1000,442,6,0.050000000,1,1b459fa27e8ef82f_LE
1,1000,446,9,0.075000000,1,1b459fa27e8ef82f_LE
1,1000,449,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,450,1,0.008333333,1,015e0f55bbea866b_LE
1,1000,451,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,454,272,2.266666667,8,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,461,206,1.716666667,3,015e0f55bbea866b_LE
1,1000,467,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,468,20,0.166666667,5,1b459fa27e8ef82f_LE
1,1000,469,42,0.350000000,1,015e0f55bbea866b_LE
1,1000,471,74,0.616666667,5,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,474,98,0.816666667,3,015e0f55bbea866b_LE;1b459fa27e8ef82f_LE
1,1000,476,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,485,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,487,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,488,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,489,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,493,49,0.408333333,1,015e0f55bbea866b_LE
1,1000,495,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,498,61,0.508333333,3,1b459fa27e8ef82f_LE
1,1000,503,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,505,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,510,39,0.325000000,2,1b459fa27e8ef82f_LE
1,1000,518,8,0.066666667,2,1b459fa27e8ef82f_LE
1,1000,519,43,0.358333333,1,1b459fa27e8ef82f_LE
1,1000,521,13,0.108333333,1,1b459fa27e8ef82f_LE
1,1000,525,41,0.341666667,2,1b459fa27e8ef82f_LE
1,1000,527,15,0.125000000,1,1b459fa27e8ef82f_LE
1,1000,529,34,0.283333333,1,015e0f55bbea866b_LE
1,1000,531,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,534,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,535,60,0.500000000,1,015e0f55bbea866b_LE
1,1000,539,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,543,29,0.241666667,2,1b459fa27e8ef82f_LE
1,1000,544,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,550,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,553,39,0.325000000,1,015e0f55bbea866b_LE
1,1000,556,40,0.333333333,1,015e0f55bbea866b_LE
1,1000,559,38,0.316666667,2,015e0f55bbea866b_LE
1,1000,565,44,0.366666667,1,015e0f55bbea866b_LE
1,1000,566,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,567,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,570,372,3.100000000,6,1b459fa27e8ef82f_LE
1,1000,578,12,0.100000000,2,1b459fa27e8ef82f_LE
1,1000,580,37,0.308333333,1,1b459fa27e8ef82f_LE
1,1000,590,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,595,3,0.025000000,1,1b459fa27e8ef82f_LE
1,1000,597,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,600,49,0.408333333,1,015e0f55bbea866b_LE
1,1000,603,42,0.350000000,1,1b459fa27e8ef82f_LE
1,1000,608,13,0.108333333,1,015e0f55bbea866b_LE
1,1000,610,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,612,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,616,14,0.116666667,1,1b459fa27e8ef82f_LE
1,1000,619,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,631,41,0.341666667,1,1b459fa27e8ef82f_LE
1,1000,635,50,0.416666667,1,015e0f55bbea866b_LE
1,1000,636,49,0.408333333,2,1b459fa27e8ef82f_LE
1,1000,637,39,0.325000000,1,1b459fa27e8ef82f_LE
1,1000,641,37,0.308333333,1,1b459fa27e8ef82f_LE
1,1000,647,17,0.141666667,1,1b459fa27e8ef82f_LE
1,1000,648,28,0.233333333,2,1b459fa27e8ef82f_LE
1,1000,658,43,0.358333333,2,1b459fa27e8ef82f_LE
1,1000,660,40,0.333333333,1,1b459fa27e8ef82f_LE
1,1000,666,33,0.275000000,2,1b459fa27e8ef82f_LE
1,1000,672,35,0.291666667,2,015e0f55bbea866b_LE
1,1000,673,44,0.366666667,1,1b459fa27e8ef82f_LE
1,1000,674,40,0.333333333,1,1b459fa27e8ef82f_LE
