unit_id,dataset,target,seed,level,regime,epoch,trajectory_order,wave,role,retention_rule,target_outcome_used_for_retention
c78f_51f1ac886358f235032d,BNCI2014_001,7,3,1,SRC,84,17,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ac9f45005b6e52bfc7b2,BNCI2014_001,7,3,1,SRC,89,18,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_98e1d2b00dddf5d65c55,BNCI2014_001,7,3,1,SRC,94,19,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3586bfa4a08789a4398e,BNCI2014_001,7,3,1,SRC,99,20,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_da4fc44e7df9cba467c1,BNCI2014_001,7,3,1,SRC,104,21,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f4df972d36aae197cae3,BNCI2014_001,7,3,1,SRC,109,22,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e8054ce71cebd5ed9410,BNCI2014_001,7,3,1,SRC,114,23,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_766f66bb7b36b941bd3f,BNCI2014_001,7,3,1,SRC,119,24,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_c97e871d3fe345ab9c1c,BNCI2014_001,7,3,1,SRC,124,25,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_305220940a3c34e774a8,BNCI2014_001,7,3,1,SRC,129,26,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_49b90a49ad621b951e84,BNCI2014_001,7,3,1,SRC,134,27,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_fb83cf31a9094db29c26,BNCI2014_001,7,3,1,SRC,139,28,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f88aab95ecc54f9623f8,BNCI2014_001,7,3,1,SRC,144,29,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e05781bcea4cd2bf3f3b,BNCI2014_001,7,3,1,SRC,149,30,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_31d8f260707ee3207cbc,BNCI2014_001,7,3,1,SRC,154,31,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_a0a84aef03aec3966645,BNCI2014_001,7,3,1,SRC,159,32,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_d1af914f4e8ab771930e,BNCI2014_001,7,3,1,SRC,164,33,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_c8b187c77c7442d96bd1,BNCI2014_001,7,3,1,SRC,169,34,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e5b7ea00c011711f82c8,BNCI2014_001,7,3,1,SRC,174,35,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_55ae22997a14fd3988fa,BNCI2014_001,7,3,1,SRC,179,36,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_a682e5809ef3b4ff4858,BNCI2014_001,7,3,1,SRC,184,37,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_58c2cf2787df5416f18b,BNCI2014_001,7,3,1,SRC,189,38,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_352364379f8139ddaef6,BNCI2014_001,7,3,1,SRC,194,39,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_5ec10a95b461abaaa869,BNCI2014_001,7,3,1,SRC,199,40,B,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_89c483850873b0ad62cf,BNCI2014_001,8,3,0,ERM,199,0,A,shared_stage1_anchor,stage1_final_only,0
c78f_ca49d439404b347b2c42,BNCI2014_001,8,3,0,OACI,4,1,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_36ce1fafc3c02744effa,BNCI2014_001,8,3,0,OACI,9,2,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_9c9865bedbd03a34c614,BNCI2014_001,8,3,0,OACI,14,3,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_5b29528afd762076176d,BNCI2014_001,8,3,0,OACI,19,4,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_77d7c3f185d0e9db6a3d,BNCI2014_001,8,3,0,OACI,24,5,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_3ad6d53ae13834e03c9d,BNCI2014_001,8,3,0,OACI,29,6,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_448a023f4d7b3eb7e491,BNCI2014_001,8,3,0,OACI,34,7,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d0dfbd4b16012388619a,BNCI2014_001,8,3,0,OACI,39,8,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c36d02f7461fdd77cf77,BNCI2014_001,8,3,0,OACI,44,9,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_370eee569bc4328d1e6d,BNCI2014_001,8,3,0,OACI,49,10,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_93f260cc6945263b9880,BNCI2014_001,8,3,0,OACI,54,11,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_4c8b84d2a622cc9d4dce,BNCI2014_001,8,3,0,OACI,59,12,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_339c95952e4983ff32eb,BNCI2014_001,8,3,0,OACI,64,13,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_9e074ceb899f2add0a14,BNCI2014_001,8,3,0,OACI,69,14,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d1dbb20fe29b6dd82397,BNCI2014_001,8,3,0,OACI,74,15,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_2ed1c80e7efc92762bfe,BNCI2014_001,8,3,0,OACI,79,16,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_ea3b9809ccaeef2d92af,BNCI2014_001,8,3,0,OACI,84,17,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_00c498034c1d74b1bd61,BNCI2014_001,8,3,0,OACI,89,18,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c49cb45fc5e9430a6112,BNCI2014_001,8,3,0,OACI,94,19,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_0eae8a648d9273a594b7,BNCI2014_001,8,3,0,OACI,99,20,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_026db42425ef91efa4fc,BNCI2014_001,8,3,0,OACI,104,21,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_0eff46bd8785cba8dd27,BNCI2014_001,8,3,0,OACI,109,22,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_988ffa5e49d254a83c70,BNCI2014_001,8,3,0,OACI,114,23,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a6127acce23c7bea9c04,BNCI2014_001,8,3,0,OACI,119,24,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_5bf7a96d0b2f4b3369cb,BNCI2014_001,8,3,0,OACI,124,25,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_5484de57dce6390f35c8,BNCI2014_001,8,3,0,OACI,129,26,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_2a11170cbf4573aa1687,BNCI2014_001,8,3,0,OACI,134,27,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_6239ef8e32c45201bf35,BNCI2014_001,8,3,0,OACI,139,28,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_2c585ef7a301a0e3b13c,BNCI2014_001,8,3,0,OACI,144,29,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_0794f3560fcf008d8fa9,BNCI2014_001,8,3,0,OACI,149,30,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_f4e40d270d10ebf28bc7,BNCI2014_001,8,3,0,OACI,154,31,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_a260997e88af603ae94e,BNCI2014_001,8,3,0,OACI,159,32,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_34a3a432c2d3b7d4a877,BNCI2014_001,8,3,0,OACI,164,33,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_f34aa7fbcde13c3b0572,BNCI2014_001,8,3,0,OACI,169,34,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_57cd75de380e4408fef5,BNCI2014_001,8,3,0,OACI,174,35,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_68da8f4985eef5e30d95,BNCI2014_001,8,3,0,OACI,179,36,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_962b5bef2baedf5ab5f4,BNCI2014_001,8,3,0,OACI,184,37,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_e21f2e32ce9890def7f4,BNCI2014_001,8,3,0,OACI,189,38,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_62c245eddc714e4ac3c8,BNCI2014_001,8,3,0,OACI,194,39,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_828b6a0314a07e1a749f,BNCI2014_001,8,3,0,OACI,199,40,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_7b30477d2174007530fb,BNCI2014_001,8,3,0,SRC,4,1,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_6a91a9f2a20ba2f6a8ce,BNCI2014_001,8,3,0,SRC,9,2,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_91d516af8b047cf34f8a,BNCI2014_001,8,3,0,SRC,14,3,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_976cec604c5d269edee9,BNCI2014_001,8,3,0,SRC,19,4,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9b67dc05ac5e851d86a6,BNCI2014_001,8,3,0,SRC,24,5,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_17de315a2d9a44c895b8,BNCI2014_001,8,3,0,SRC,29,6,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_c1102d445472af133220,BNCI2014_001,8,3,0,SRC,34,7,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_4d8f6a14018c53215e9e,BNCI2014_001,8,3,0,SRC,39,8,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_69fb423c6bbb30f28673,BNCI2014_001,8,3,0,SRC,44,9,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_02908c67bb5af7c9fedd,BNCI2014_001,8,3,0,SRC,49,10,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_76de65f1540b18bc7291,BNCI2014_001,8,3,0,SRC,54,11,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_45a7e6946e74962a2e89,BNCI2014_001,8,3,0,SRC,59,12,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3d5c11317c3984aa9bf6,BNCI2014_001,8,3,0,SRC,64,13,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_160733599775031fd10e,BNCI2014_001,8,3,0,SRC,69,14,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ba81ca8e070023e624ef,BNCI2014_001,8,3,0,SRC,74,15,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_25c0f56d0cda0cdbac98,BNCI2014_001,8,3,0,SRC,79,16,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_626c7194420ff8a50ace,BNCI2014_001,8,3,0,SRC,84,17,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_94dffb5a19f2f9610300,BNCI2014_001,8,3,0,SRC,89,18,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9dcfb398a67a4b7d6bb7,BNCI2014_001,8,3,0,SRC,94,19,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_36a5fc1f92bffbd45ad3,BNCI2014_001,8,3,0,SRC,99,20,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_2e6b266518a5ba81f073,BNCI2014_001,8,3,0,SRC,104,21,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_56fc03c3198253412ff2,BNCI2014_001,8,3,0,SRC,109,22,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_38fdee51a0d472832bf5,BNCI2014_001,8,3,0,SRC,114,23,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_900ed5a3155ee6c5f709,BNCI2014_001,8,3,0,SRC,119,24,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_a45a699c66a13167098e,BNCI2014_001,8,3,0,SRC,124,25,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3d2759169b0e0be60225,BNCI2014_001,8,3,0,SRC,129,26,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_6280ce5f42d01539b308,BNCI2014_001,8,3,0,SRC,134,27,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_23d1738cd1e424caae3e,BNCI2014_001,8,3,0,SRC,139,28,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_536e9f1840e08b665a14,BNCI2014_001,8,3,0,SRC,144,29,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_00b95bcf06fe732d8d91,BNCI2014_001,8,3,0,SRC,149,30,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_d8c86f22fc3213636298,BNCI2014_001,8,3,0,SRC,154,31,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_3aaee407a3d077cf77db,BNCI2014_001,8,3,0,SRC,159,32,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_b5b06c5accf1760a1e2f,BNCI2014_001,8,3,0,SRC,164,33,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_666f5b785b3afdf185e5,BNCI2014_001,8,3,0,SRC,169,34,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e321dbb742f971960c36,BNCI2014_001,8,3,0,SRC,174,35,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_b5f3c1160c0f6c74d617,BNCI2014_001,8,3,0,SRC,179,36,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_2100ab3408d581b2d3ce,BNCI2014_001,8,3,0,SRC,184,37,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_99c84c39119536440e7f,BNCI2014_001,8,3,0,SRC,189,38,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_8e276ce864f6ed766528,BNCI2014_001,8,3,0,SRC,194,39,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_c928fef1eee0a772e8f2,BNCI2014_001,8,3,0,SRC,199,40,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_7a88ad921cfab5547bcb,BNCI2014_001,8,3,1,ERM,199,0,A,shared_stage1_anchor,stage1_final_only,0
c78f_7be8bc5996ed24e86fbb,BNCI2014_001,8,3,1,OACI,4,1,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_ed927c753c6a855f1dbd,BNCI2014_001,8,3,1,OACI,9,2,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_0c45f543eb2e19b0a6c1,BNCI2014_001,8,3,1,OACI,14,3,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_3722ceeaf53c28d43ba3,BNCI2014_001,8,3,1,OACI,19,4,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8f98be6c02b1e6887f42,BNCI2014_001,8,3,1,OACI,24,5,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8d9fb65bf63a70c2a1c8,BNCI2014_001,8,3,1,OACI,29,6,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_376645665869dd5a0fe8,BNCI2014_001,8,3,1,OACI,34,7,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_e5c39d34b313ec225304,BNCI2014_001,8,3,1,OACI,39,8,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c94adafd247a609f2c4a,BNCI2014_001,8,3,1,OACI,44,9,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_3d43eec47a9db375d1eb,BNCI2014_001,8,3,1,OACI,49,10,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_3d78d33c3434bc8ce82f,BNCI2014_001,8,3,1,OACI,54,11,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8b7073ba8f2fcc248593,BNCI2014_001,8,3,1,OACI,59,12,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_2c0a0f7406eb37f4b34e,BNCI2014_001,8,3,1,OACI,64,13,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_38c0e49b1346f7e77759,BNCI2014_001,8,3,1,OACI,69,14,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_eca419ce28e1ceea1ea4,BNCI2014_001,8,3,1,OACI,74,15,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_f46b68b9e3c8f54b182e,BNCI2014_001,8,3,1,OACI,79,16,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_cf7c37af1fe9d56b7405,BNCI2014_001,8,3,1,OACI,84,17,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_faab2bc958d03b098754,BNCI2014_001,8,3,1,OACI,89,18,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_61031b2c525ecca3f2de,BNCI2014_001,8,3,1,OACI,94,19,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_1781a723444002dad589,BNCI2014_001,8,3,1,OACI,99,20,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d33b4fb2ea8c9c512733,BNCI2014_001,8,3,1,OACI,104,21,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_422e5fd37b5ea8e11114,BNCI2014_001,8,3,1,OACI,109,22,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d429789664961dc34d14,BNCI2014_001,8,3,1,OACI,114,23,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_76d4c340901e6b6d4ba8,BNCI2014_001,8,3,1,OACI,119,24,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_9eb8cde75e1aacf3608d,BNCI2014_001,8,3,1,OACI,124,25,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_4e972ff46214fab3dfa8,BNCI2014_001,8,3,1,OACI,129,26,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_399fac45e6f04b61916d,BNCI2014_001,8,3,1,OACI,134,27,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_47e0e2cd7ac996e71440,BNCI2014_001,8,3,1,OACI,139,28,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_948d8a6f10fd5381bc99,BNCI2014_001,8,3,1,OACI,144,29,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_7289a7dfc0fb0d6dd2ea,BNCI2014_001,8,3,1,OACI,149,30,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_f25cf3d9e0c0a4032706,BNCI2014_001,8,3,1,OACI,154,31,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_bf4cd042e830892a598f,BNCI2014_001,8,3,1,OACI,159,32,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_af0812435f7d5843035d,BNCI2014_001,8,3,1,OACI,164,33,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d423547de471262c32be,BNCI2014_001,8,3,1,OACI,169,34,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_b37c9f4c0df417e5194e,BNCI2014_001,8,3,1,OACI,174,35,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_d28e2b271bdc01322e95,BNCI2014_001,8,3,1,OACI,179,36,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_7233dbbff143c9df0a45,BNCI2014_001,8,3,1,OACI,184,37,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_ca3cd4ab22ce99bb9b49,BNCI2014_001,8,3,1,OACI,189,38,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_47817a32c925b4cfff9b,BNCI2014_001,8,3,1,OACI,194,39,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_c479d851b78643f3bf9d,BNCI2014_001,8,3,1,OACI,199,40,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_8d1a79b610a68d73f903,BNCI2014_001,8,3,1,SRC,4,1,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ad57ddb185628a403be6,BNCI2014_001,8,3,1,SRC,9,2,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_d34eef24562d55b531f9,BNCI2014_001,8,3,1,SRC,14,3,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_b2a676310e903fef9f58,BNCI2014_001,8,3,1,SRC,19,4,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_64fcfc21150e99e5456a,BNCI2014_001,8,3,1,SRC,24,5,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_5c9ea6cbbe9496bf87ee,BNCI2014_001,8,3,1,SRC,29,6,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_c5f86584c352488a5a87,BNCI2014_001,8,3,1,SRC,34,7,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_cf927ea9253c827e6278,BNCI2014_001,8,3,1,SRC,39,8,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_43504e74e9af62679afb,BNCI2014_001,8,3,1,SRC,44,9,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_6cc5ecdd2b561f841f22,BNCI2014_001,8,3,1,SRC,49,10,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_31a82c136856a3c0cdc5,BNCI2014_001,8,3,1,SRC,54,11,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_4c4cc75c0ee3338ac73a,BNCI2014_001,8,3,1,SRC,59,12,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_8b2210c35ac67300dec0,BNCI2014_001,8,3,1,SRC,64,13,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_225476441d5cc93713b2,BNCI2014_001,8,3,1,SRC,69,14,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_83960aeffc2eb9385fc6,BNCI2014_001,8,3,1,SRC,74,15,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_968c7fda6406dde17307,BNCI2014_001,8,3,1,SRC,79,16,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_9bbe77ab2b13fbeb021b,BNCI2014_001,8,3,1,SRC,84,17,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_1f03db59dbffc5f291a4,BNCI2014_001,8,3,1,SRC,89,18,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_6a532abb8bdd56fe6921,BNCI2014_001,8,3,1,SRC,94,19,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_bb300b8813b6fb24b717,BNCI2014_001,8,3,1,SRC,99,20,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_261e11caf7a57ae0c9c0,BNCI2014_001,8,3,1,SRC,104,21,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_ac0d89abc0fbf008f764,BNCI2014_001,8,3,1,SRC,109,22,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_10104ad2de486678b338,BNCI2014_001,8,3,1,SRC,114,23,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_b5441232cdb50b503468,BNCI2014_001,8,3,1,SRC,119,24,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_b4c13982e91b13992255,BNCI2014_001,8,3,1,SRC,124,25,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_fd23ea42fc9008e67bd0,BNCI2014_001,8,3,1,SRC,129,26,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_4f445528f02fdbcb1198,BNCI2014_001,8,3,1,SRC,134,27,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_7d3c6b929e51a32a6c93,BNCI2014_001,8,3,1,SRC,139,28,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_631a910524a8f11539aa,BNCI2014_001,8,3,1,SRC,144,29,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f38647291631fed5b9ed,BNCI2014_001,8,3,1,SRC,149,30,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_f9acfa7799d8794b6aa2,BNCI2014_001,8,3,1,SRC,154,31,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_c8964ed4fc0eb1f4d7a2,BNCI2014_001,8,3,1,SRC,159,32,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_0aa380e0ea7752747845,BNCI2014_001,8,3,1,SRC,164,33,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_c793e23b54d9aec16eb5,BNCI2014_001,8,3,1,SRC,169,34,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e207d13ce7f9adb3b5fe,BNCI2014_001,8,3,1,SRC,174,35,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e725c0cc52e9472bc09f,BNCI2014_001,8,3,1,SRC,179,36,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_581eb48e50d2b962903e,BNCI2014_001,8,3,1,SRC,184,37,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_b0a2b1116901dc385a2a,BNCI2014_001,8,3,1,SRC,189,38,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_b172347e5193b93c1125,BNCI2014_001,8,3,1,SRC,194,39,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_502651a528f81c4cd054,BNCI2014_001,8,3,1,SRC,199,40,A,historical_negative_control_trajectory,every_5_epochs_complete_trajectory,0
c78f_e3c2ebb76e03b3f04532,BNCI2014_001,9,3,0,ERM,199,0,A,shared_stage1_anchor,stage1_final_only,0
c78f_f3408a8473120dd674f9,BNCI2014_001,9,3,0,OACI,4,1,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_af522e99dc95f3712501,BNCI2014_001,9,3,0,OACI,9,2,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
c78f_6a51b727739384f85dc5,BNCI2014_001,9,3,0,OACI,14,3,A,historical_primary_trajectory,every_5_epochs_complete_trajectory,0
