dataset,target_subject,token_seed,is_confirm4f,alpha,is_alpha_star,k,lam,bacc_orig,bacc_injected,induced_harm,E0_recovery,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E1_inj_bacc,E1_cln_bacc,E1_raw_rec,E1_netted_rec,E2_netted_rec,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2014_001,9,20260727,True,1.5,True,4,1.0,0.4115,0.4167,-0.0052,1.0,0.4028,0.4028,2.6667,1.0,0.375,0.3906,8.0,4.0,4.0,0.4184,0.4115,-0.3333,-0.3333,0.3194,0.2917,18.6667,-4.3333
BNCI2014_001,9,20260727,True,2.0,False,4,1.0,0.4115,0.4132,-0.0017,1.0,0.4028,0.4028,6.0,1.0,0.375,0.3924,22.0,11.0,10.0,0.4184,0.408,-3.0,-5.0,0.3264,0.2934,50.0,-18.0
BNCI2014_001,9,20260728,True,0.5,False,4,1.0,0.4115,0.401,0.0104,1.0,0.4028,0.4028,0.1667,1.0,0.375,0.3767,-2.5,0.8333,1.0,0.4184,0.4201,1.6667,0.8333,0.3125,0.3229,-8.5,0.0
BNCI2014_001,9,20260728,True,1.0,True,4,1.0,0.4115,0.3802,0.0313,1.0,0.4028,0.4028,0.7222,1.0,0.3733,0.3715,-0.2222,1.0556,0.6667,0.3993,0.4253,0.6111,0.1667,0.3073,0.3021,-2.3333,1.1667
BNCI2014_001,9,20260728,True,1.5,False,4,1.0,0.4115,0.3837,0.0278,1.0,0.4028,0.4028,0.6875,1.0,0.3854,0.3802,0.0625,1.1875,0.75,0.3889,0.4236,0.1875,-0.25,0.3038,0.309,-2.875,0.8125
BNCI2014_001,9,20260728,True,2.0,False,4,1.0,0.4115,0.3715,0.0399,1.0,0.4028,0.4028,0.7826,1.0,0.3837,0.3906,0.3043,0.8261,0.8261,0.3785,0.4167,0.1739,0.0435,0.316,0.3056,-1.3913,1.2609
BNCI2015_001,10,0,False,0.5,False,4,1.0,0.6167,0.6033,0.0133,1.0,0.575,0.575,-2.125,1.0,0.5867,0.5767,-1.25,1.75,1.75,0.64,0.595,2.75,4.375,0.5167,0.5017,-6.5,2.125
BNCI2015_001,10,0,False,1.0,True,4,1.0,0.6167,0.535,0.0817,1.0,0.575,0.575,0.4898,1.0,0.6017,0.5733,0.8163,1.3469,0.551,0.5717,0.5967,0.449,0.6939,0.575,0.5117,0.4898,1.7755
BNCI2015_001,10,0,False,1.5,False,4,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.6283,0.575,1.1,1.4571,1.0,0.5067,0.6117,0.0571,0.1,0.5417,0.52,0.3571,1.1857
BNCI2015_001,10,0,False,2.0,False,4,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.6467,0.575,1.2571,1.6143,1.0,0.5,0.6167,0.0,0.0,0.5067,0.5183,0.0571,0.9
BNCI2015_001,10,20260721,True,0.5,False,4,1.0,0.6167,0.6317,-0.015,1.0,0.575,0.575,3.7778,1.0,0.5733,0.575,3.8889,1.1111,1.1111,0.6467,0.6117,-1.0,-1.3333,0.5,0.5,8.7778,1.0
BNCI2015_001,10,20260721,True,1.0,False,4,1.0,0.6167,0.565,0.0517,1.0,0.575,0.575,0.1935,1.0,0.575,0.575,0.1935,1.0,1.0968,0.5767,0.6133,0.2258,0.2903,0.5033,0.5083,-1.1935,0.9032
BNCI2015_001,10,20260721,True,1.5,False,4,1.0,0.6167,0.5117,0.105,1.0,0.575,0.575,0.6032,1.0,0.5733,0.5767,0.5873,0.9683,1.0,0.5617,0.595,0.4762,0.6825,0.505,0.51,-0.0635,0.9524
BNCI2015_001,10,20260721,True,2.0,True,4,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.5683,0.5767,0.5857,0.9286,1.0,0.5,0.6167,0.0,0.0,0.505,0.5117,0.0429,0.9429
BNCI2015_001,10,20260722,True,0.5,False,4,1.0,0.6167,0.6,0.0167,1.0,0.575,0.575,-1.5,1.0,0.5817,0.5767,-1.1,1.3,1.0,0.6233,0.6117,1.4,1.7,0.52,0.495,-4.8,2.5
BNCI2015_001,10,20260722,True,1.0,False,4,1.0,0.6167,0.535,0.0817,1.0,0.575,0.575,0.4898,1.0,0.585,0.5717,0.6122,1.1633,0.8367,0.5783,0.6017,0.5306,0.7143,0.5567,0.5083,0.2653,1.5918
BNCI2015_001,10,20260722,True,1.5,True,4,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.5933,0.5717,0.8,1.1857,1.0,0.5017,0.6083,0.0143,0.0857,0.5783,0.5117,0.6714,1.5714
BNCI2015_001,10,20260722,True,2.0,False,4,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.6067,0.5733,0.9143,1.2857,1.0,0.5,0.6,0.0,0.1429,0.585,0.5133,0.7286,1.6143
BNCI2015_001,10,20260723,True,0.5,False,2,1.0,0.6167,0.5933,0.0233,1.0,0.575,0.575,-0.7857,1.0,0.5717,0.5717,-0.9286,1.0,1.0,0.5983,0.6117,0.2143,0.4286,0.505,0.505,-3.7857,1.0
BNCI2015_001,10,20260723,True,1.0,False,2,1.0,0.6167,0.52,0.0967,1.0,0.575,0.575,0.569,1.0,0.575,0.575,0.569,1.0,1.0172,0.55,0.61,0.3103,0.3793,0.505,0.5133,-0.1552,0.9138
BNCI2015_001,10,20260723,True,1.5,False,2,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.57,0.575,0.6,0.9571,1.0143,0.5,0.6183,0.0,-0.0143,0.505,0.515,0.0429,0.9143
BNCI2015_001,10,20260723,True,2.0,True,2,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.5683,0.5767,0.5857,0.9286,1.0,0.5,0.615,0.0,0.0143,0.505,0.52,0.0429,0.8714
BNCI2015_001,10,20260724,True,0.5,False,4,0.5,0.6167,0.5967,0.02,1.0,0.6267,0.5867,1.5,3.0,0.6233,0.5867,1.3333,2.8333,0.0833,0.6133,0.6117,0.8333,1.0833,0.5383,0.5033,-2.9167,2.75
BNCI2015_001,10,20260724,True,1.0,False,4,0.5,0.6167,0.52,0.0967,1.0,0.635,0.5867,1.1897,1.5,0.615,0.5883,0.9828,1.2759,0.431,0.53,0.6167,0.1034,0.1034,0.58,0.5067,0.6207,1.7586
BNCI2015_001,10,20260724,True,1.5,True,4,0.5,0.6167,0.5,0.1167,1.0,0.5783,0.5867,0.6714,0.9286,0.5733,0.5867,0.6286,0.8857,1.0,0.5,0.6167,0.0,0.0,0.5733,0.51,0.6286,1.5429
BNCI2015_001,10,20260724,True,2.0,False,4,0.5,0.6167,0.5,0.1167,1.0,0.5383,0.5867,0.3286,0.5857,0.5233,0.5867,0.2,0.4571,1.0,0.5,0.61,0.0,0.0571,0.5683,0.505,0.5857,1.5429
BNCI2015_001,10,20260725,True,0.5,False,1,1.0,0.6167,0.6333,-0.0167,1.0,0.575,0.575,3.5,1.0,0.575,0.575,3.5,1.0,1.0,0.645,0.6117,-0.7,-1.0,0.5067,0.505,7.6,0.9
BNCI2015_001,10,20260725,True,1.0,True,1,1.0,0.6167,0.57,0.0467,1.0,0.575,0.575,0.1071,1.0,0.5733,0.5767,0.0714,0.9286,1.1429,0.5667,0.6183,-0.0714,-0.1071,0.505,0.5217,-1.3929,0.6429
BNCI2015_001,10,20260725,True,1.5,False,1,1.0,0.6167,0.5133,0.1033,1.0,0.575,0.575,0.5968,1.0,0.5683,0.585,0.5323,0.8387,1.0806,0.5117,0.6167,-0.0161,-0.0161,0.5067,0.5217,-0.0645,0.8548
BNCI2015_001,10,20260725,True,2.0,False,1,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.5633,0.5883,0.5429,0.7857,1.0,0.5,0.6167,0.0,0.0,0.5033,0.52,0.0286,0.8571
BNCI2015_001,10,20260726,True,0.5,False,1,1.0,0.6167,0.6433,-0.0267,1.0,0.575,0.575,2.5625,1.0,0.5883,0.5733,2.0625,0.4375,0.75,0.6433,0.6167,-0.0,-0.0,0.53,0.5133,4.25,0.375
BNCI2015_001,10,20260726,True,1.0,False,1,1.0,0.6167,0.5733,0.0433,1.0,0.575,0.575,0.0385,1.0,0.5867,0.5733,0.3077,1.3077,0.5,0.5767,0.615,0.0769,0.1154,0.5667,0.5183,-0.1538,2.1154
BNCI2015_001,10,20260726,True,1.5,False,1,1.0,0.6167,0.5217,0.095,1.0,0.575,0.575,0.5614,1.0,0.6067,0.5767,0.8947,1.3158,1.0,0.5233,0.6167,0.0175,0.0175,0.5883,0.525,0.7018,1.6667
BNCI2015_001,10,20260726,True,2.0,True,1,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.625,0.5767,1.0714,1.4143,1.0,0.505,0.615,0.0429,0.0571,0.5583,0.525,0.5,1.2857
BNCI2015_001,10,20260727,True,0.5,False,2,1.0,0.6167,0.6033,0.0133,1.0,0.575,0.575,-2.125,1.0,0.5833,0.5783,-1.5,1.375,1.5,0.6017,0.6167,-0.125,-0.125,0.5833,0.545,-1.5,3.875
BNCI2015_001,10,20260727,True,1.0,True,2,1.0,0.6167,0.5217,0.095,1.0,0.575,0.575,0.5614,1.0,0.6,0.5767,0.8246,1.2456,0.807,0.5933,0.6,0.7544,0.9298,0.5883,0.5467,0.7018,1.4386
BNCI2015_001,10,20260727,True,1.5,False,2,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.6017,0.5767,0.8714,1.2143,0.9714,0.5,0.6083,0.0,0.0714,0.5833,0.5433,0.7143,1.3429
BNCI2015_001,10,20260727,True,2.0,False,2,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.6017,0.5767,0.8714,1.2143,1.0,0.5,0.6117,0.0,0.0429,0.585,0.5383,0.7286,1.4
BNCI2015_001,10,20260728,True,0.5,False,4,1.0,0.6167,0.605,0.0117,1.0,0.575,0.575,-2.5714,1.0,0.575,0.5733,-2.5714,1.1429,1.1429,0.64,0.5967,3.0,4.7143,0.52,0.5217,-7.2857,0.8571
BNCI2015_001,10,20260728,True,1.0,True,4,1.0,0.6167,0.5367,0.08,1.0,0.575,0.575,0.4792,1.0,0.57,0.575,0.4167,0.9375,1.125,0.5717,0.6,0.4375,0.6458,0.52,0.5333,-0.2083,0.8333
BNCI2015_001,10,20260728,True,1.5,False,4,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.5683,0.575,0.5857,0.9429,1.0286,0.5083,0.5983,0.0714,0.2286,0.5117,0.5317,0.1,0.8286
BNCI2015_001,10,20260728,True,2.0,False,4,1.0,0.6167,0.5,0.1167,1.0,0.575,0.575,0.6429,1.0,0.5667,0.575,0.5714,0.9286,1.0,0.5,0.6017,0.0,0.1286,0.51,0.5333,0.0857,0.8
BNCI2015_001,11,0,False,0.5,False,2,1.0,0.5083,0.5167,-0.0083,1.0,0.5017,0.5017,1.8,1.0,0.4967,0.495,2.4,0.8,1.6,0.5117,0.5067,0.6,0.4,0.5033,0.5183,1.6,2.8
BNCI2015_001,11,0,False,1.0,False,2,1.0,0.5083,0.5083,0.0,,0.5017,0.5017,,,0.5083,0.5,,,,0.5083,0.5067,,,0.5117,0.5333,,
BNCI2015_001,11,0,False,1.5,True,2,1.0,0.5083,0.535,-0.0267,1.0,0.5017,0.5017,1.25,1.0,0.515,0.505,0.75,0.625,0.1875,0.52,0.505,0.5625,0.4375,0.5167,0.5367,0.6875,1.75
BNCI2015_001,11,0,False,2.0,False,2,1.0,0.5083,0.5567,-0.0483,1.0,0.5017,0.5017,1.1379,1.0,0.5183,0.505,0.7931,0.7241,0.7241,0.5567,0.5033,-0.0,-0.1034,0.5167,0.5333,0.8276,1.3448
BNCI2015_001,11,20260721,True,0.5,False,4,1.0,0.5083,0.5083,0.0,,0.5017,0.5017,,,0.4983,0.4967,,,,0.51,0.505,,,0.5167,0.5533,,
BNCI2015_001,11,20260721,True,1.0,False,4,1.0,0.5083,0.5217,-0.0133,1.0,0.5017,0.5017,1.5,1.0,0.4967,0.5033,1.875,1.5,0.75,0.5133,0.5033,0.625,0.25,0.5067,0.545,1.125,3.875
BNCI2015_001,11,20260721,True,1.5,True,4,1.0,0.5083,0.5533,-0.045,1.0,0.5017,0.5017,1.1481,1.0,0.4967,0.505,1.2593,1.1852,1.0,0.5433,0.5033,0.2222,0.1111,0.505,0.5367,1.0741,1.7037
BNCI2015_001,11,20260721,True,2.0,False,4,1.0,0.5083,0.5467,-0.0383,1.0,0.5017,0.5017,1.1739,1.0,0.5,0.51,1.2174,1.2609,1.087,0.5383,0.5033,0.2174,0.087,0.5067,0.5333,1.0435,1.6957
BNCI2015_001,11,20260722,True,0.5,False,4,1.0,0.5083,0.525,-0.0167,1.0,0.5017,0.5017,1.4,1.0,0.5183,0.4983,0.4,-0.2,-1.3,0.5267,0.5067,-0.1,-0.2,0.5367,0.5367,-0.7,1.0
BNCI2015_001,11,20260722,True,1.0,True,4,1.0,0.5083,0.5167,-0.0083,1.0,0.5017,0.5017,1.8,1.0,0.5267,0.5017,-1.2,-2.0,1.0,0.5183,0.5033,-0.2,-0.8,0.5367,0.5433,-2.4,1.8
BNCI2015_001,11,20260722,True,1.5,False,4,1.0,0.5083,0.505,0.0033,1.0,0.5017,0.5017,-1.0,1.0,0.5367,0.5017,9.5,11.5,2.0,0.5133,0.5033,2.5,4.0,0.5317,0.5433,8.0,-2.5
BNCI2015_001,11,20260722,True,2.0,False,4,1.0,0.5083,0.5,0.0083,1.0,0.5017,0.5017,0.2,1.0,0.5433,0.5017,5.2,6.0,1.6,0.5017,0.5083,0.2,0.2,0.53,0.545,3.6,-0.8
BNCI2015_001,11,20260723,True,0.5,False,4,1.0,0.5083,0.5117,-0.0033,1.0,0.5017,0.5017,3.0,1.0,0.4983,0.5,4.0,1.5,0.5,0.5117,0.5033,-0.0,-1.5,0.56,0.5533,-14.5,-1.0
BNCI2015_001,11,20260723,True,1.0,False,4,1.0,0.5083,0.5233,-0.015,1.0,0.5017,0.5017,1.4444,1.0,0.5,0.5017,1.5556,1.1111,1.3333,0.5167,0.505,0.4444,0.2222,0.545,0.545,-1.4444,1.0
BNCI2015_001,11,20260723,True,1.5,False,4,1.0,0.5083,0.555,-0.0467,1.0,0.5017,0.5017,1.1429,1.0,0.5017,0.5033,1.1429,1.0357,0.6786,0.545,0.505,0.2143,0.1429,0.5483,0.545,0.1429,0.9286
BNCI2015_001,11,20260723,True,2.0,True,4,1.0,0.5083,0.555,-0.0467,1.0,0.5017,0.5017,1.1429,1.0,0.5133,0.505,0.8929,0.8214,0.9286,0.56,0.5033,-0.1071,-0.2143,0.55,0.5417,0.1071,0.8214
BNCI2015_001,11,20260724,True,0.5,False,4,1.0,0.5083,0.53,-0.0217,1.0,0.5017,0.5017,1.3077,1.0,0.5,0.5017,1.3846,1.0769,1.0769,0.52,0.5067,0.4615,0.3846,0.5417,0.53,-0.5385,0.4615
BNCI2015_001,11,20260724,True,1.0,False,4,1.0,0.5083,0.51,-0.0017,1.0,0.5017,0.5017,5.0,1.0,0.5067,0.5083,2.0,2.0,7.0,0.5083,0.505,1.0,-1.0,0.54,0.53,-18.0,-5.0
BNCI2015_001,11,20260724,True,1.5,False,4,1.0,0.5083,0.5,0.0083,1.0,0.5017,0.5017,0.2,1.0,0.505,0.505,0.6,1.0,1.6,0.5017,0.5017,0.2,1.0,0.5233,0.52,2.8,1.4
BNCI2015_001,11,20260724,True,2.0,True,4,1.0,0.5083,0.5017,0.0067,1.0,0.5017,0.5017,0.0,1.0,0.505,0.5033,0.5,1.25,0.75,0.495,0.505,-1.0,-0.5,0.515,0.5217,2.0,-0.0
BNCI2015_001,11,20260725,True,0.5,False,4,1.0,0.5083,0.5317,-0.0233,1.0,0.5017,0.5017,1.2857,1.0,0.51,0.5017,0.9286,0.6429,0.5,0.53,0.5067,0.0714,-0.0,0.5533,0.53,-0.9286,0.0
BNCI2015_001,11,20260725,True,1.0,False,4,1.0,0.5083,0.5133,-0.005,1.0,0.5017,0.5017,2.3333,1.0,0.5117,0.495,0.3333,-2.3333,0.3333,0.5133,0.505,-0.0,-0.6667,0.5333,0.535,-4.0,1.3333
BNCI2015_001,11,20260725,True,1.5,False,4,1.0,0.5083,0.5,0.0083,1.0,0.5017,0.5017,0.2,1.0,0.5217,0.4917,2.6,4.6,1.0,0.5017,0.505,0.2,0.6,0.5367,0.53,4.4,1.8
BNCI2015_001,11,20260725,True,2.0,True,4,1.0,0.5083,0.5,0.0083,1.0,0.5017,0.5017,0.2,1.0,0.525,0.4933,3.0,4.8,0.8,0.495,0.505,-0.6,-0.2,0.535,0.5267,4.2,2.0
BNCI2015_001,11,20260726,True,0.5,False,4,1.0,0.5083,0.5117,-0.0033,1.0,0.5017,0.5017,3.0,1.0,0.5017,0.4933,3.0,-1.5,-1.5,0.51,0.51,0.5,1.0,0.515,0.5133,-1.0,0.5
BNCI2015_001,11,20260726,True,1.0,False,4,1.0,0.5083,0.52,-0.0117,1.0,0.5017,0.5017,1.5714,1.0,0.51,0.4933,0.8571,-0.4286,1.5714,0.5083,0.5067,1.0,0.8571,0.5133,0.5167,0.5714,1.2857
BNCI2015_001,11,20260726,True,1.5,False,4,1.0,0.5083,0.5533,-0.045,1.0,0.5017,0.5017,1.1481,1.0,0.505,0.4917,1.0741,0.7037,0.3704,0.5383,0.5067,0.3333,0.2963,0.515,0.515,0.8519,1.0
BNCI2015_001,11,20260726,True,2.0,True,4,1.0,0.5083,0.5533,-0.045,1.0,0.5017,0.5017,1.1481,1.0,0.515,0.4917,0.8519,0.4815,0.2963,0.56,0.5067,-0.1481,-0.1852,0.52,0.515,0.7407,0.8889
BNCI2015_001,11,20260727,True,0.5,False,4,1.0,0.5083,0.5083,0.0,,0.5017,0.5017,,,0.4967,0.5067,,,,0.5133,0.5017,,,0.53,0.5333,,
BNCI2015_001,11,20260727,True,1.0,False,4,1.0,0.5083,0.5083,0.0,,0.5017,0.5017,,,0.4933,0.5,,,,0.5117,0.5033,,,0.5033,0.5267,,
BNCI2015_001,11,20260727,True,1.5,True,4,1.0,0.5083,0.515,-0.0067,1.0,0.5017,0.5017,2.0,1.0,0.49,0.4983,3.75,2.25,2.75,0.5033,0.5017,1.75,0.75,0.5033,0.525,1.75,4.25
BNCI2015_001,11,20260727,True,2.0,False,4,1.0,0.5083,0.5417,-0.0333,1.0,0.5017,0.5017,1.2,1.0,0.4883,0.5,1.6,1.35,0.95,0.515,0.5033,0.8,0.65,0.5183,0.5233,0.7,1.15
BNCI2015_001,11,20260728,True,0.5,False,4,1.0,0.5083,0.5117,-0.0033,1.0,0.5017,0.5017,3.0,1.0,0.4933,0.5,5.5,3.0,2.0,0.515,0.5,-1.0,-3.5,0.5233,0.5217,-3.5,0.5
BNCI2015_001,11,20260728,True,1.0,True,4,1.0,0.5083,0.52,-0.0117,1.0,0.5017,0.5017,1.5714,1.0,0.5067,0.5,1.1429,0.4286,1.5714,0.505,0.5067,1.2857,1.1429,0.52,0.5333,-0.0,2.1429
BNCI2015_001,11,20260728,True,1.5,False,4,1.0,0.5083,0.55,-0.0417,1.0,0.5017,0.5017,1.16,1.0,0.5117,0.5017,0.92,0.76,0.6,0.545,0.505,0.12,0.04,0.5133,0.53,0.88,1.4
BNCI2015_001,11,20260728,True,2.0,False,4,1.0,0.5083,0.5467,-0.0383,1.0,0.5017,0.5017,1.1739,1.0,0.5133,0.5017,0.8696,0.6957,1.1304,0.5483,0.505,-0.0435,-0.1304,0.51,0.53,0.9565,1.5217
BNCI2015_001,12,0,False,0.5,False,4,1.0,0.525,0.505,0.02,1.0,0.5825,0.5825,3.875,1.0,0.5625,0.5775,2.875,0.25,1.5,0.5075,0.5275,0.125,0.0,0.515,0.5275,0.5,0.375
BNCI2015_001,12,0,False,1.0,False,4,1.0,0.525,0.51,0.015,1.0,0.5825,0.5825,4.8333,1.0,0.5425,0.5775,2.1667,-1.3333,2.0,0.51,0.525,0.0,0.0,0.5125,0.5125,0.1667,1.0
BNCI2015_001,12,0,False,1.5,True,4,1.0,0.525,0.5175,0.0075,1.0,0.5825,0.5825,8.6667,1.0,0.525,0.575,1.0,-5.6667,1.0,0.5125,0.5275,-0.6667,-1.0,0.52,0.5175,0.3333,1.3333
BNCI2015_001,12,0,False,2.0,False,4,1.0,0.525,0.5075,0.0175,1.0,0.5825,0.5825,4.2857,1.0,0.525,0.5775,1.0,-2.0,1.4286,0.5175,0.5275,0.5714,0.4286,0.5175,0.515,0.5714,1.1429
BNCI2015_001,12,20260721,True,0.5,False,1,1.0,0.525,0.5125,0.0125,1.0,0.5825,0.5825,5.6,1.0,0.565,0.5725,4.2,0.4,1.2,0.5125,0.53,0.0,-0.4,0.5175,0.54,0.4,-0.8
BNCI2015_001,12,20260721,True,1.0,False,1,1.0,0.525,0.505,0.02,1.0,0.5825,0.5825,3.875,1.0,0.555,0.57,2.5,0.25,1.5,0.505,0.5275,0.0,-0.125,0.5175,0.5175,0.625,1.0
BNCI2015_001,12,20260721,True,1.5,True,1,1.0,0.525,0.4975,0.0275,1.0,0.5825,0.5825,3.0909,1.0,0.505,0.5725,0.2727,-1.4545,1.0909,0.5025,0.525,0.1818,0.1818,0.5025,0.5225,0.1818,0.2727
BNCI2015_001,12,20260721,True,2.0,False,1,1.0,0.525,0.515,0.01,1.0,0.5825,0.5825,6.75,1.0,0.4875,0.57,-2.75,-7.25,1.0,0.505,0.525,-1.0,-1.0,0.4875,0.5225,-2.75,-2.5
BNCI2015_001,12,20260722,True,0.5,False,2,1.0,0.525,0.585,-0.06,1.0,0.5825,0.5825,0.0417,1.0,0.58,0.5725,0.0833,0.875,0.9583,0.5875,0.525,-0.0417,-0.0417,0.5375,0.515,0.7917,0.625
BNCI2015_001,12,20260722,True,1.0,True,2,1.0,0.525,0.505,0.02,1.0,0.5825,0.5825,3.875,1.0,0.585,0.57,4.0,1.75,1.0,0.51,0.525,0.25,0.25,0.5425,0.5175,1.875,2.25
BNCI2015_001,12,20260722,True,1.5,False,2,1.0,0.525,0.5075,0.0175,1.0,0.5825,0.5825,4.2857,1.0,0.5725,0.5675,3.7143,1.2857,1.0,0.51,0.525,0.1429,0.1429,0.535,0.5125,1.5714,2.2857
BNCI2015_001,12,20260722,True,2.0,False,2,1.0,0.525,0.5,0.025,1.0,0.5825,0.5825,3.3,1.0,0.5725,0.5675,2.9,1.2,1.0,0.51,0.5275,0.4,0.3,0.53,0.5125,1.2,1.7
BNCI2015_001,12,20260723,True,0.5,False,4,1.0,0.525,0.5175,0.0075,1.0,0.5825,0.5825,8.6667,1.0,0.5725,0.5725,7.3333,1.0,0.0,0.5175,0.5275,0.0,-0.3333,0.54,0.525,3.0,3.0
BNCI2015_001,12,20260723,True,1.0,False,4,1.0,0.525,0.5125,0.0125,1.0,0.5825,0.5825,5.6,1.0,0.585,0.57,5.8,2.2,1.8,0.5175,0.5425,0.4,-1.0,0.5625,0.52,4.0,4.4
BNCI2015_001,12,20260723,True,1.5,False,4,1.0,0.525,0.505,0.02,1.0,0.5825,0.5825,3.875,1.0,0.585,0.5775,4.0,1.375,1.0,0.5175,0.5325,0.625,0.25,0.5625,0.515,2.875,3.375
BNCI2015_001,12,20260723,True,2.0,True,4,1.0,0.525,0.5125,0.0125,1.0,0.5825,0.5825,5.6,1.0,0.59,0.575,6.2,2.2,1.0,0.505,0.5325,-0.6,-1.2,0.5625,0.5175,4.0,4.6
BNCI2015_001,12,20260724,True,0.5,False,4,0.5,0.525,0.5125,0.0125,1.0,0.5225,0.5525,0.8,-1.4,0.52,0.56,0.6,-2.2,-3.2,0.5125,0.53,0.0,-0.4,0.51,0.5125,-0.2,0.8
BNCI2015_001,12,20260724,True,1.0,True,4,0.5,0.525,0.5075,0.0175,1.0,0.5125,0.5525,0.2857,-1.2857,0.5175,0.5625,0.5714,-1.5714,3.7143,0.5075,0.525,0.0,0.0,0.5125,0.51,0.2857,1.1429
BNCI2015_001,12,20260724,True,1.5,False,4,0.5,0.525,0.51,0.015,1.0,0.5075,0.5525,-0.1667,-2.0,0.5125,0.56,0.1667,-2.1667,1.5,0.515,0.5275,0.3333,0.1667,0.5125,0.5125,0.1667,1.0
BNCI2015_001,12,20260724,True,2.0,False,4,0.5,0.525,0.515,0.01,1.0,0.505,0.5525,-1.0,-3.75,0.5025,0.5575,-1.25,-4.5,1.5,0.515,0.525,0.0,0.0,0.5125,0.5125,-0.25,1.0
BNCI2015_001,12,20260725,True,0.5,False,4,1.0,0.525,0.5075,0.0175,1.0,0.5825,0.5825,4.2857,1.0,0.57,0.5725,3.5714,0.8571,0.5714,0.5175,0.53,0.5714,0.2857,0.525,0.515,1.0,1.5714
BNCI2015_001,12,20260725,True,1.0,False,4,1.0,0.525,0.51,0.015,1.0,0.5825,0.5825,4.8333,1.0,0.5825,0.575,4.8333,1.5,1.3333,0.5125,0.5275,0.1667,0.0,0.5475,0.52,2.5,2.8333
BNCI2015_001,12,20260725,True,1.5,False,4,1.0,0.525,0.5175,0.0075,1.0,0.5825,0.5825,8.6667,1.0,0.5625,0.5725,6.0,-0.3333,1.6667,0.5175,0.5275,0.0,-0.3333,0.525,0.515,1.0,2.3333
BNCI2015_001,12,20260725,True,2.0,True,4,1.0,0.525,0.5025,0.0225,1.0,0.5825,0.5825,3.5556,1.0,0.565,0.575,2.7778,0.5556,1.4444,0.51,0.5325,0.3333,0.0,0.5225,0.51,0.8889,1.5556
BNCI2015_001,12,20260726,True,0.5,False,4,1.0,0.525,0.52,0.005,1.0,0.5825,0.5825,12.5,1.0,0.58,0.5725,12.0,2.5,1.0,0.5175,0.5275,-0.5,-1.0,0.5125,0.51,-1.5,1.5
BNCI2015_001,12,20260726,True,1.0,False,4,1.0,0.525,0.505,0.02,1.0,0.5825,0.5825,3.875,1.0,0.56,0.58,2.75,0.0,0.875,0.51,0.5275,0.25,0.125,0.51,0.51,0.25,1.0
BNCI2015_001,12,20260726,True,1.5,True,4,1.0,0.525,0.51,0.015,1.0,0.5825,0.5825,4.8333,1.0,0.56,0.5825,3.3333,-0.5,1.1667,0.51,0.535,0.0,-0.6667,0.505,0.51,-0.3333,0.6667
BNCI2015_001,12,20260726,True,2.0,False,4,1.0,0.525,0.51,0.015,1.0,0.5825,0.5825,4.8333,1.0,0.5325,0.58,1.5,-2.1667,1.0,0.5075,0.5425,-0.1667,-1.3333,0.5125,0.5125,0.1667,1.0
BNCI2015_001,12,20260727,True,0.5,False,4,1.0,0.525,0.5775,-0.0525,1.0,0.5825,0.5825,-0.0952,1.0,0.575,0.5775,0.0476,1.0476,1.1905,0.5825,0.5275,-0.0952,-0.0476,0.545,0.5175,0.619,0.4762
BNCI2015_001,12,20260727,True,1.0,True,4,1.0,0.525,0.5175,0.0075,1.0,0.5825,0.5825,8.6667,1.0,0.5825,0.575,8.6667,2.0,-0.0,0.5675,0.5325,6.6667,5.6667,0.545,0.5175,3.6667,4.6667
BNCI2015_001,12,20260727,True,1.5,False,4,1.0,0.525,0.505,0.02,1.0,0.5825,0.5825,3.875,1.0,0.5925,0.5725,4.375,2.0,0.75,0.505,0.5325,0.0,-0.375,0.5425,0.5175,1.875,2.25
BNCI2015_001,12,20260727,True,2.0,False,4,1.0,0.525,0.505,0.02,1.0,0.5825,0.5825,3.875,1.0,0.57,0.5725,3.25,0.875,1.0,0.51,0.5275,0.25,0.125,0.535,0.5175,1.5,1.875
