candidate_id,seed,target,level,regime,candidate_order,raw_replay_index,candidate_role,origin,is_erm,selected_oaci,epoch,lambda,R_src,shared_tau,risk_slack_to_tau,feasible,balanced_err,train_surrogate,selection_leakage_point,audit_leakage_point,source_guard_worst_bacc,source_guard_worst_nll,source_guard_worst_ece,source_audit_worst_bacc,source_audit_worst_nll,source_audit_worst_ece,target_worst_bacc,target_worst_nll,target_worst_ece,actual_selector_score_name,actual_selector_score_ucl,actual_selector_score_available,per_candidate_selector_ucl_available,actual_selector_rank_known,actual_selector_rank,actual_selector_relation,selection_reason,selection_status,n_feasible,checkpoint_hash_available,checkpoint_hash_emitted,tie_break_metadata_available
s2_t004_l000_S0_full_support_o027,2,4,0,S0_full_support,27,28,OACI,OACI,0,0,184,0.0,0.8494842684419752,0.8495125648689336,2.829642695834078e-05,1,0.34375,1.7917557857721251,1.1381506100842713,0.6606433125944512,0.3888888888888889,1.4287272480076705,0.15091296896520837,0.2534722222222222,2.4432713864141617,0.5372667986103338,0.33333333333333337,1.527022758383715,0.22226620665045713,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S2_rare_cells_o027,2,4,0,S2_rare_cells,27,28,OACI,OACI,0,0,184,0.0,0.8494842684419752,0.8495125648689336,2.829642695834078e-05,1,0.34375,1.7917557857721251,1.1381506100842713,0.6606433125944512,0.3888888888888889,1.4287272480076705,0.15091296896520837,0.2534722222222222,2.4432713864141617,0.5372667986103338,0.33333333333333337,1.527022758383715,0.22226620665045713,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S3_nonestimable_cells_o027,2,4,0,S3_nonestimable_cells,27,28,OACI,OACI,0,0,184,0.0,0.8494842684419752,0.8495125648689336,2.829642695834078e-05,1,0.34375,1.7917557857721251,1.1381506100842713,0.6606433125944512,0.3888888888888889,1.4287272480076705,0.15091296896520837,0.2534722222222222,2.4432713864141617,0.5372667986103338,0.33333333333333337,1.527022758383715,0.22226620665045713,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S0_full_support_o028,2,4,0,S0_full_support,28,29,OACI,OACI,0,0,189,0.0,0.8493586768640347,0.8495125648689336,0.00015388800489890553,1,0.34346064814814814,1.7917566524767496,1.138294909642562,0.660670279718356,0.390625,1.428572122120261,0.1495047354350377,0.2534722222222222,2.4429714769588244,0.5372409560768721,0.3350694444444444,1.5270513880758738,0.22053342198784046,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S2_rare_cells_o028,2,4,0,S2_rare_cells,28,29,OACI,OACI,0,0,189,0.0,0.8493586768640347,0.8495125648689336,0.00015388800489890553,1,0.34346064814814814,1.7917566524767496,1.138294909642562,0.660670279718356,0.390625,1.428572122120261,0.1495047354350377,0.2534722222222222,2.4429714769588244,0.5372409560768721,0.3350694444444444,1.5270513880758738,0.22053342198784046,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S3_nonestimable_cells_o028,2,4,0,S3_nonestimable_cells,28,29,OACI,OACI,0,0,189,0.0,0.8493586768640347,0.8495125648689336,0.00015388800489890553,1,0.34346064814814814,1.7917566524767496,1.138294909642562,0.660670279718356,0.390625,1.428572122120261,0.1495047354350377,0.2534722222222222,2.4429714769588244,0.5372409560768721,0.3350694444444444,1.5270513880758738,0.22053342198784046,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S0_full_support_o029,2,4,0,S0_full_support,29,30,OACI,OACI,0,0,194,4.444427825300856e-05,0.8494950759715248,0.8495125648689336,1.7488897408712845e-05,1,0.34375,1.7917573093625665,1.138145414120104,0.6606763322569551,0.3888888888888889,1.428796881251125,0.15126472514799952,0.2534722222222222,2.44297138095096,0.5371879711241133,0.3350694444444444,1.5270699221305746,0.22052050238774523,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S2_rare_cells_o029,2,4,0,S2_rare_cells,29,30,OACI,OACI,0,0,194,4.444427825300856e-05,0.8494950759715248,0.8495125648689336,1.7488897408712845e-05,1,0.34375,1.7917573093625665,1.138145414120104,0.6606763322569551,0.3888888888888889,1.428796881251125,0.15126472514799952,0.2534722222222222,2.44297138095096,0.5371879711241133,0.3350694444444444,1.5270699221305746,0.22052050238774523,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S3_nonestimable_cells_o029,2,4,0,S3_nonestimable_cells,29,30,OACI,OACI,0,0,194,4.444427825300856e-05,0.8494950759715248,0.8495125648689336,1.7488897408712845e-05,1,0.34375,1.7917573093625665,1.138145414120104,0.6606763322569551,0.3888888888888889,1.428796881251125,0.15126472514799952,0.2534722222222222,2.44297138095096,0.5371879711241133,0.3350694444444444,1.5270699221305746,0.22052050238774523,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S0_full_support_o030,2,4,0,S0_full_support,30,31,OACI,OACI,0,0,199,4.574029859483186e-06,0.8495188634592018,0.8495125648689336,-6.298590268238868e-06,1,0.34403935185185186,1.7917578013385624,1.1389772917793155,0.6606678646188505,0.3888888888888889,1.428853132547569,0.1512725613090287,0.2534722222222222,2.442901615482153,0.5371427039076531,0.3350694444444444,1.527093006741712,0.2205163508863848,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S2_rare_cells_o030,2,4,0,S2_rare_cells,30,31,OACI,OACI,0,0,199,4.574029859483186e-06,0.8495188634592018,0.8495125648689336,-6.298590268238868e-06,1,0.34403935185185186,1.7917578013385624,1.1389772917793155,0.6606678646188505,0.3888888888888889,1.428853132547569,0.1512725613090287,0.2534722222222222,2.442901615482153,0.5371427039076531,0.3350694444444444,1.527093006741712,0.2205163508863848,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l000_S3_nonestimable_cells_o030,2,4,0,S3_nonestimable_cells,30,31,OACI,OACI,0,0,199,4.574029859483186e-06,0.8495188634592018,0.8495125648689336,-6.298590268238868e-06,1,0.34403935185185186,1.7917578013385624,1.1389772917793155,0.6606678646188505,0.3888888888888889,1.428853132547569,0.1512725613090287,0.2534722222222222,2.442901615482153,0.5371427039076531,0.3350694444444444,1.527093006741712,0.2205163508863848,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,31,1,0,0
s2_t004_l001_S0_full_support_erm,2,4,1,S0_full_support,-1,0,ERM,ERM,1,0,199,0.0,0.8252141673110078,0.8552141673110079,0.030000000000000027,1,0.31828703703703703,0.0,1.487605121642889,0.6671424093456635,,1.7317692045978095,0.2325581789375158,0.2482638888888889,2.9447538579732604,0.44164580957702954,0.2708333333333333,2.5863263061357524,0.5557262994561919,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_erm,2,4,1,S2_rare_cells,-1,0,ERM,ERM,1,0,199,0.0,0.8252141673110078,0.8552141673110079,0.030000000000000027,1,0.31828703703703703,0.0,1.487605121642889,0.6671424093456635,,1.7317692045978095,0.2325581789375158,0.2482638888888889,2.9447538579732604,0.44164580957702954,0.2708333333333333,2.5863263061357524,0.5557262994561919,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_erm,2,4,1,S3_nonestimable_cells,-1,0,ERM,ERM,1,0,199,0.0,0.8252141673110078,0.8552141673110079,0.030000000000000027,1,0.31828703703703703,0.0,1.487605121642889,0.6671424093456635,,1.7317692045978095,0.2325581789375158,0.2482638888888889,2.9447538579732604,0.44164580957702954,0.2708333333333333,2.5863263061357524,0.5557262994561919,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o000,2,4,1,S0_full_support,0,1,OACI,OACI,0,0,4,6.093344891369671,0.7450263956051492,0.8552141673110079,0.1101877717058587,1,0.3032407407407407,1.4366295695505928,1.335130137239585,0.6695480984410055,,1.330112682387732,0.1681776967157583,0.25,2.7411466435514065,0.6066635143399847,0.3888888888888889,1.5237667872383445,0.18437173781106575,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o000,2,4,1,S2_rare_cells,0,1,OACI,OACI,0,0,4,6.093344891369671,0.7450263956051492,0.8552141673110079,0.1101877717058587,1,0.3032407407407407,1.4366295695505928,1.335130137239585,0.6695480984410055,,1.330112682387732,0.1681776967157583,0.25,2.7411466435514065,0.6066635143399847,0.3888888888888889,1.5237667872383445,0.18437173781106575,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o000,2,4,1,S3_nonestimable_cells,0,1,OACI,OACI,0,0,4,6.093344891369671,0.7450263956051492,0.8552141673110079,0.1101877717058587,1,0.3032407407407407,1.4366295695505928,1.335130137239585,0.6695480984410055,,1.330112682387732,0.1681776967157583,0.25,2.7411466435514065,0.6066635143399847,0.3888888888888889,1.5237667872383445,0.18437173781106575,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o001,2,4,1,S0_full_support,1,2,OACI,OACI,0,0,14,1.8942785634178918,0.7998240776019615,0.8552141673110079,0.05539008970904635,1,0.32934027777777775,0.705127941837151,1.2871763010331776,0.6733936831029828,,1.374335311068686,0.1691886641462841,0.2708333333333333,2.4009929067830313,0.40628425500700993,0.3628472222222222,1.543630229946357,0.23302961016628215,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o001,2,4,1,S2_rare_cells,1,2,OACI,OACI,0,0,14,1.8942785634178918,0.7998240776019615,0.8552141673110079,0.05539008970904635,1,0.32934027777777775,0.705127941837151,1.2871763010331776,0.6733936831029828,,1.374335311068686,0.1691886641462841,0.2708333333333333,2.4009929067830313,0.40628425500700993,0.3628472222222222,1.543630229946357,0.23302961016628215,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o001,2,4,1,S3_nonestimable_cells,1,2,OACI,OACI,0,0,14,1.8942785634178918,0.7998240776019615,0.8552141673110079,0.05539008970904635,1,0.32934027777777775,0.705127941837151,1.2871763010331776,0.6733936831029828,,1.374335311068686,0.1691886641462841,0.2708333333333333,2.4009929067830313,0.40628425500700993,0.3628472222222222,1.543630229946357,0.23302961016628215,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o002,2,4,1,S0_full_support,2,3,OACI,OACI,0,0,24,1.1463979503102317,0.8528104258528468,0.8552141673110079,0.002403741458161024,1,0.3495949074074074,0.6907809585533928,1.319726300880698,0.6655103074536004,,1.4588596658758037,0.1361473650765765,0.2534722222222222,2.511257309770535,0.4872658083801517,0.3524305555555555,1.4197378792775648,0.1822029467887017,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o002,2,4,1,S2_rare_cells,2,3,OACI,OACI,0,0,24,1.1463979503102317,0.8528104258528468,0.8552141673110079,0.002403741458161024,1,0.3495949074074074,0.6907809585533928,1.319726300880698,0.6655103074536004,,1.4588596658758037,0.1361473650765765,0.2534722222222222,2.511257309770535,0.4872658083801517,0.3524305555555555,1.4197378792775648,0.1822029467887017,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o002,2,4,1,S3_nonestimable_cells,2,3,OACI,OACI,0,0,24,1.1463979503102317,0.8528104258528468,0.8552141673110079,0.002403741458161024,1,0.3495949074074074,0.6907809585533928,1.319726300880698,0.6655103074536004,,1.4588596658758037,0.1361473650765765,0.2534722222222222,2.511257309770535,0.4872658083801517,0.3524305555555555,1.4197378792775648,0.1822029467887017,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o003,2,4,1,S0_full_support,3,4,OACI,OACI,0,0,39,18.756220589877042,0.7785960579674591,0.8552141673110079,0.07661810934354873,1,0.31221064814814814,1.5561138982154321,1.3166559544598688,0.672177229424139,,1.3061821137338343,0.1411620683613707,0.26215277777777773,2.2200156436917795,0.45156263287136544,0.3368055555555555,1.4348619039333323,0.19950859028106238,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o003,2,4,1,S2_rare_cells,3,4,OACI,OACI,0,0,39,18.756220589877042,0.7785960579674591,0.8552141673110079,0.07661810934354873,1,0.31221064814814814,1.5561138982154321,1.3166559544598688,0.672177229424139,,1.3061821137338343,0.1411620683613707,0.26215277777777773,2.2200156436917795,0.45156263287136544,0.3368055555555555,1.4348619039333323,0.19950859028106238,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o003,2,4,1,S3_nonestimable_cells,3,4,OACI,OACI,0,0,39,18.756220589877042,0.7785960579674591,0.8552141673110079,0.07661810934354873,1,0.31221064814814814,1.5561138982154321,1.3166559544598688,0.672177229424139,,1.3061821137338343,0.1411620683613707,0.26215277777777773,2.2200156436917795,0.45156263287136544,0.3368055555555555,1.4348619039333323,0.19950859028106238,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o004,2,4,1,S0_full_support,4,5,OACI,OACI,0,0,44,13.422667919604288,0.7418095392752446,0.8552141673110079,0.11340462803576323,1,0.29473379629629626,1.5138200323996958,1.344979590509672,0.6721608218110835,,1.4537867565106406,0.19693327865452623,0.2604166666666667,2.5837641055306397,0.44687173445456696,0.34027777777777773,1.6223898860985202,0.2928121188878329,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o004,2,4,1,S2_rare_cells,4,5,OACI,OACI,0,0,44,13.422667919604288,0.7418095392752446,0.8552141673110079,0.11340462803576323,1,0.29473379629629626,1.5138200323996958,1.344979590509672,0.6721608218110835,,1.4537867565106406,0.19693327865452623,0.2604166666666667,2.5837641055306397,0.44687173445456696,0.34027777777777773,1.6223898860985202,0.2928121188878329,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o004,2,4,1,S3_nonestimable_cells,4,5,OACI,OACI,0,0,44,13.422667919604288,0.7418095392752446,0.8552141673110079,0.11340462803576323,1,0.29473379629629626,1.5138200323996958,1.344979590509672,0.6721608218110835,,1.4537867565106406,0.19693327865452623,0.2604166666666667,2.5837641055306397,0.44687173445456696,0.34027777777777773,1.6223898860985202,0.2928121188878329,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o005,2,4,1,S0_full_support,5,6,OACI,OACI,0,0,49,4.7212651047314536,0.6504676474505569,0.8552141673110079,0.204746519860451,1,0.25625,1.7247587969393012,1.2666197297005484,0.670847716235144,,1.2260868972952441,0.13751419803782558,0.2586805555555555,2.5059585358650653,0.46598355790676244,0.3454861111111111,1.6634256809448766,0.29031947613962633,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o005,2,4,1,S2_rare_cells,5,6,OACI,OACI,0,0,49,4.7212651047314536,0.6504676474505569,0.8552141673110079,0.204746519860451,1,0.25625,1.7247587969393012,1.2666197297005484,0.670847716235144,,1.2260868972952441,0.13751419803782558,0.2586805555555555,2.5059585358650653,0.46598355790676244,0.3454861111111111,1.6634256809448766,0.29031947613962633,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o005,2,4,1,S3_nonestimable_cells,5,6,OACI,OACI,0,0,49,4.7212651047314536,0.6504676474505569,0.8552141673110079,0.204746519860451,1,0.25625,1.7247587969393012,1.2666197297005484,0.670847716235144,,1.2260868972952441,0.13751419803782558,0.2586805555555555,2.5059585358650653,0.46598355790676244,0.3454861111111111,1.6634256809448766,0.29031947613962633,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o006,2,4,1,S0_full_support,6,7,OACI,OACI,0,0,64,1.229386598889735,0.7944300749312215,0.8552141673110079,0.060784092379786325,1,0.3138888888888889,1.3716485383190107,1.2887391033454283,0.6667310214719773,,1.3234329017682276,0.19058525762188402,0.25,2.279366478705978,0.45219581436704215,0.3020833333333333,1.6757603221004498,0.3090428054650028,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o006,2,4,1,S2_rare_cells,6,7,OACI,OACI,0,0,64,1.229386598889735,0.7944300749312215,0.8552141673110079,0.060784092379786325,1,0.3138888888888889,1.3716485383190107,1.2887391033454283,0.6667310214719773,,1.3234329017682276,0.19058525762188402,0.25,2.279366478705978,0.45219581436704215,0.3020833333333333,1.6757603221004498,0.3090428054650028,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o006,2,4,1,S3_nonestimable_cells,6,7,OACI,OACI,0,0,64,1.229386598889735,0.7944300749312215,0.8552141673110079,0.060784092379786325,1,0.3138888888888889,1.3716485383190107,1.2887391033454283,0.6667310214719773,,1.3234329017682276,0.19058525762188402,0.25,2.279366478705978,0.45219581436704215,0.3020833333333333,1.6757603221004498,0.3090428054650028,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o007,2,4,1,S0_full_support,7,8,OACI,OACI,0,0,69,2.202051010230973,0.8068016400905941,0.8552141673110079,0.04841252722041378,1,0.32459490740740743,1.4008684097058963,1.2067435102149655,0.6596032750155898,,1.3831741875362187,0.1881756254964855,0.2465277777777778,2.4610503286640113,0.48636583617217216,0.3559027777777778,1.4721463423100103,0.1824026870985217,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o007,2,4,1,S2_rare_cells,7,8,OACI,OACI,0,0,69,2.202051010230973,0.8068016400905941,0.8552141673110079,0.04841252722041378,1,0.32459490740740743,1.4008684097058963,1.2067435102149655,0.6596032750155898,,1.3831741875362187,0.1881756254964855,0.2465277777777778,2.4610503286640113,0.48636583617217216,0.3559027777777778,1.4721463423100103,0.1824026870985217,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o007,2,4,1,S3_nonestimable_cells,7,8,OACI,OACI,0,0,69,2.202051010230973,0.8068016400905941,0.8552141673110079,0.04841252722041378,1,0.32459490740740743,1.4008684097058963,1.2067435102149655,0.6596032750155898,,1.3831741875362187,0.1881756254964855,0.2465277777777778,2.4610503286640113,0.48636583617217216,0.3559027777777778,1.4721463423100103,0.1824026870985217,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o008,2,4,1,S0_full_support,8,9,OACI,OACI,0,0,74,1.6727481389822323,0.847612380409555,0.8552141673110079,0.007601786901452856,1,0.3428240740740741,1.2868308792091798,1.2226569813673618,0.6752318884218477,,1.4198291825599132,0.16245083774337427,0.2569444444444444,2.425235907150485,0.43711615387619823,0.359375,1.416776746170464,0.1796012419886729,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o008,2,4,1,S2_rare_cells,8,9,OACI,OACI,0,0,74,1.6727481389822323,0.847612380409555,0.8552141673110079,0.007601786901452856,1,0.3428240740740741,1.2868308792091798,1.2226569813673618,0.6752318884218477,,1.4198291825599132,0.16245083774337427,0.2569444444444444,2.425235907150485,0.43711615387619823,0.359375,1.416776746170464,0.1796012419886729,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o008,2,4,1,S3_nonestimable_cells,8,9,OACI,OACI,0,0,74,1.6727481389822323,0.847612380409555,0.8552141673110079,0.007601786901452856,1,0.3428240740740741,1.2868308792091798,1.2226569813673618,0.6752318884218477,,1.4198291825599132,0.16245083774337427,0.2569444444444444,2.425235907150485,0.43711615387619823,0.359375,1.416776746170464,0.1796012419886729,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o009,2,4,1,S0_full_support,9,10,OACI,OACI,0,0,79,1.3697386441816515,0.8136708649298978,0.8552141673110079,0.04154330238111004,1,0.325,1.305646889304359,1.1845552206111065,0.6758108239384144,,1.3504838193614142,0.1719031079487578,0.2534722222222222,2.293164110746611,0.44278652273773994,0.37326388888888884,1.4036872737230746,0.14754420074896377,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o009,2,4,1,S2_rare_cells,9,10,OACI,OACI,0,0,79,1.3697386441816515,0.8136708649298978,0.8552141673110079,0.04154330238111004,1,0.325,1.305646889304359,1.1845552206111065,0.6758108239384144,,1.3504838193614142,0.1719031079487578,0.2534722222222222,2.293164110746611,0.44278652273773994,0.37326388888888884,1.4036872737230746,0.14754420074896377,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o009,2,4,1,S3_nonestimable_cells,9,10,OACI,OACI,0,0,79,1.3697386441816515,0.8136708649298978,0.8552141673110079,0.04154330238111004,1,0.325,1.305646889304359,1.1845552206111065,0.6758108239384144,,1.3504838193614142,0.1719031079487578,0.2534722222222222,2.293164110746611,0.44278652273773994,0.37326388888888884,1.4036872737230746,0.14754420074896377,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o010,2,4,1,S0_full_support,10,11,OACI,OACI,0,0,84,2.279545206511401,0.8018740671394442,0.8552141673110079,0.053340100171563654,1,0.3071180555555556,1.1782727897368264,1.2158762528485123,0.6676006798842844,,1.398386184226806,0.1795960523334754,0.2586805555555555,2.352026235442402,0.4351649290696719,0.3298611111111111,1.5430976550300413,0.24184883777631996,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o010,2,4,1,S2_rare_cells,10,11,OACI,OACI,0,0,84,2.279545206511401,0.8018740671394442,0.8552141673110079,0.053340100171563654,1,0.3071180555555556,1.1782727897368264,1.2158762528485123,0.6676006798842844,,1.398386184226806,0.1795960523334754,0.2586805555555555,2.352026235442402,0.4351649290696719,0.3298611111111111,1.5430976550300413,0.24184883777631996,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o010,2,4,1,S3_nonestimable_cells,10,11,OACI,OACI,0,0,84,2.279545206511401,0.8018740671394442,0.8552141673110079,0.053340100171563654,1,0.3071180555555556,1.1782727897368264,1.2158762528485123,0.6676006798842844,,1.398386184226806,0.1795960523334754,0.2586805555555555,2.352026235442402,0.4351649290696719,0.3298611111111111,1.5430976550300413,0.24184883777631996,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o011,2,4,1,S0_full_support,11,12,OACI,OACI,0,0,109,2.1573581387040557,0.8098833175787958,0.8552141673110079,0.04533084973221202,1,0.33113425925925927,0.7601274907790017,0.997073090954489,0.667665411962564,,1.3012060663410132,0.12853802831918681,0.2586805555555555,2.4671603308834307,0.534279080943875,0.3454861111111111,1.4594986043792217,0.20942425671760756,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o011,2,4,1,S2_rare_cells,11,12,OACI,OACI,0,0,109,2.1573581387040557,0.8098833175787958,0.8552141673110079,0.04533084973221202,1,0.33113425925925927,0.7601274907790017,0.997073090954489,0.667665411962564,,1.3012060663410132,0.12853802831918681,0.2586805555555555,2.4671603308834307,0.534279080943875,0.3454861111111111,1.4594986043792217,0.20942425671760756,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o011,2,4,1,S3_nonestimable_cells,11,12,OACI,OACI,0,0,109,2.1573581387040557,0.8098833175787958,0.8552141673110079,0.04533084973221202,1,0.33113425925925927,0.7601274907790017,0.997073090954489,0.667665411962564,,1.3012060663410132,0.12853802831918681,0.2586805555555555,2.4671603308834307,0.534279080943875,0.3454861111111111,1.4594986043792217,0.20942425671760756,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o012,2,4,1,S0_full_support,12,13,OACI,OACI,0,0,114,1.92404541346404,0.8366197618114206,0.8552141673110079,0.01859440549958724,1,0.3286458333333333,0.8342464477024865,1.0551391987452514,0.668527804467368,,1.3383403594919363,0.16377042020616267,0.265625,2.551119837573564,0.4574336229640037,0.390625,1.3759146151899122,0.16705284065031673,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S2_rare_cells_o012,2,4,1,S2_rare_cells,12,13,OACI,OACI,0,0,114,1.92404541346404,0.8366197618114206,0.8552141673110079,0.01859440549958724,1,0.3286458333333333,0.8342464477024865,1.0551391987452514,0.668527804467368,,1.3383403594919363,0.16377042020616267,0.265625,2.551119837573564,0.4574336229640037,0.390625,1.3759146151899122,0.16705284065031673,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S3_nonestimable_cells_o012,2,4,1,S3_nonestimable_cells,12,13,OACI,OACI,0,0,114,1.92404541346404,0.8366197618114206,0.8552141673110079,0.01859440549958724,1,0.3286458333333333,0.8342464477024865,1.0551391987452514,0.668527804467368,,1.3383403594919363,0.16377042020616267,0.265625,2.551119837573564,0.4574336229640037,0.390625,1.3759146151899122,0.16705284065031673,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
s2_t004_l001_S0_full_support_o013,2,4,1,S0_full_support,13,14,OACI,OACI,0,0,134,1.640971025047269,0.8428502527321042,0.8552141673110079,0.012363914578903623,1,0.32957175925925924,0.5236322716079544,0.9712675460262846,0.6708590567359309,,1.3212213401956687,0.15530225258286706,0.26041666666666663,2.2010517866002703,0.41842091876945264,0.37152777777777773,1.4965083643529498,0.19730501357748254,selection_bootstrap_ucl,,0,0,0,,not_selected_by_actual_rule,,estimable,20,1,0,0
