scope,seed,target,level,regime,candidate_order,neighbor_seed,neighbor_target,neighbor_level,neighbor_regime,neighbor_order,neighbor_relation,same_target,same_trajectory,source_distance,source_distance_primary,source_distance_rank_l1,source_distance_family_block,target_utility_gap,joint_good_disagreement,pareto_good_disagreement,preference_robust_disagreement,target_gauge_gap,endpoint_vector_gap_raw,endpoint_vector_gap_z,target_divergent,source_equivalent_q01,source_equivalent_q02,source_equivalent_q05,source_equivalent_q10,target_labels_diagnostic_only
within_trajectory,2,3,1,S3_nonestimable_cells,4,2,3,1,S3_nonestimable_cells,5,nearest_source,1,1,3.1228755600593736,3.1228755600593736,0.09625668449197862,0.6508028393927071,0.7721050424845219,0,0,1,0.03298611111111116,0.04992802338752158,0.7865402764027931,1,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,4,2,3,1,S2_rare_cells,4,nearest_source,1,0,0.053423126287148445,0.053423126287148445,0.0,0.00793340128408686,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,4,1,4,1,S2_rare_cells,21,nearest_source,0,0,3.7592801579253163,3.759280157925316,0.15717275052313415,0.7103409840829636,1.2191132249755612,1,0,1,0.052083333333333426,0.6491845951478784,3.3424864510032806,1,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,4,2,3,1,S3_nonestimable_cells,5,nearest_source,1,1,3.1228755600593736,3.1228755600593736,0.09625668449197862,0.6508028393927071,0.7721050424845219,0,0,1,0.03298611111111116,0.04992802338752158,0.7865402764027931,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,5,2,3,1,S3_nonestimable_cells,4,nearest_source,1,1,3.1228755600593736,3.1228755600593736,0.09625668449197862,0.6508028393927071,0.7721050424845219,0,0,1,0.03298611111111116,0.04992802338752158,0.7865402764027931,1,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,5,2,3,1,S2_rare_cells,5,nearest_source,1,0,0.007178422501617695,0.007178422501617695,0.0,0.0011685706813941825,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,5,0,4,1,S3_nonestimable_cells,2,nearest_source,0,0,3.954118704637642,3.954118704637642,0.10061115355233001,0.7043303600485875,0.08127421499836895,0,0,0,0.0034722222222221544,0.05634408494045284,0.545630587722255,0,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,5,2,3,1,S3_nonestimable_cells,4,nearest_source,1,1,3.1228755600593736,3.1228755600593736,0.09625668449197862,0.6508028393927071,0.7721050424845219,0,0,1,0.03298611111111116,0.04992802338752158,0.7865402764027931,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,6,2,3,1,S3_nonestimable_cells,3,nearest_source,1,1,4.467542768771009,4.467542768771009,0.1550802139037433,0.9949583608729242,0.20318553749592683,0,0,0,0.00868055555555558,0.0235383422641587,0.24929286886433094,0,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,6,2,3,1,S2_rare_cells,6,nearest_source,1,0,0.07976097125552824,0.07976097125552824,0.0,0.011742203621006433,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,6,2,2,1,S0_full_support,4,nearest_source,0,0,3.7367107500491694,3.7367107500491694,0.1276180926916221,0.874299138294911,1.6254842999674126,0,0,0,0.06944444444444448,0.13409796561058349,1.7043082781167205,1,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,6,0,3,0,S3_nonestimable_cells,8,nearest_source,1,0,3.7323687053458694,3.73236870534587,0.17201426024955438,0.7455917480353611,1.7453104091235319,1,0,0,0.14409722222222232,0.2475703483368085,3.466934330818176,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,7,2,3,1,S3_nonestimable_cells,9,nearest_source,1,1,4.32295915968088,4.32295915968088,0.15508021390374332,0.9513437139661212,0.18477608348595148,1,0,0,0.014938158679398628,0.05534971290491311,1.1637743270246272,1,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,7,2,3,1,S2_rare_cells,7,nearest_source,1,0,0.10591707253430918,0.10591707253430918,0.0,0.015119788393621162,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,7,0,4,1,S3_nonestimable_cells,7,nearest_source,0,0,3.2253669258937205,3.225366925893721,0.12322383498854086,0.7270060560132091,0.7130584809753624,0,1,0,0.007631285765045903,0.24674232775770577,1.4145609209895107,1,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,7,0,4,1,S3_nonestimable_cells,7,nearest_source,0,0,3.2253669258937205,3.225366925893721,0.12322383498854086,0.7270060560132091,0.7130584809753624,0,1,0,0.007631285765045903,0.24674232775770577,1.4145609209895107,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,8,2,3,1,S3_nonestimable_cells,11,nearest_source,1,1,3.1952204382316576,3.1952204382316576,0.15864527629233513,0.5954913579085233,0.12191132249755676,0,0,0,0.00520833333333337,0.04601263697476412,0.3273583640437355,0,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,8,2,3,1,S2_rare_cells,8,nearest_source,1,0,0.007598709072624674,0.007598709072624674,0.0,0.0012494386680187155,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,8,0,4,0,S0_full_support,12,nearest_source,0,0,3.0308646724903388,3.0308646724903388,0.1988297295202666,0.6440715320262423,2.153766697456822,1,0,0,0.09201388888888895,0.6546687849818553,3.699286797857526,1,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,8,0,4,0,S3_nonestimable_cells,12,nearest_source,0,0,3.0428954572103053,3.0428954572103053,0.19115709524916688,0.6454983878535113,2.153766697456822,1,0,0,0.09201388888888895,0.6546687849818553,3.699286797857526,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,9,2,3,1,S3_nonestimable_cells,10,nearest_source,1,1,2.2770727307321277,2.2770727307321277,0.11942959001782531,0.32230642961487715,0.8127421499837058,0,1,0,0.03472222222222221,0.10647672388554132,1.027995562732478,1,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,9,2,3,1,S0_full_support,9,nearest_source,1,0,0.07381624865687425,0.07381624865687425,0.005347593582887699,0.011561848239775224,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,9,0,4,1,S0_full_support,7,nearest_source,0,0,2.335034069012662,2.3350340690126616,0.06119174942704354,0.5758327402449843,0.5282823974894109,1,1,0,0.02256944444444453,0.256100780221037,1.2766937480638654,1,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,9,2,3,1,S3_nonestimable_cells,10,nearest_source,1,1,2.2770727307321277,2.2770727307321277,0.11942959001782531,0.32230642961487715,0.8127421499837058,0,1,0,0.03472222222222221,0.10647672388554132,1.027995562732478,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,10,2,3,1,S3_nonestimable_cells,9,nearest_source,1,1,2.2770727307321277,2.2770727307321277,0.11942959001782531,0.32230642961487715,0.8127421499837058,0,1,0,0.03472222222222221,0.10647672388554132,1.027995562732478,1,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,10,2,3,1,S2_rare_cells,10,nearest_source,1,0,0.08579026772849925,0.08579026772849925,0.003565062388591797,0.012464798794030384,0.0,0,0,0,0.0,0.0,0.0,0,0,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,10,0,4,1,S0_full_support,7,nearest_source,0,0,2.9393944621995147,2.9393944621995147,0.1413547237076649,0.6844303813111067,1.3410245474731166,1,0,0,0.05729166666666674,0.35829500584526414,2.2165373454014112,1,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,10,2,3,1,S3_nonestimable_cells,9,nearest_source,1,1,2.2770727307321277,2.2770727307321277,0.11942959001782531,0.32230642961487715,0.8127421499837058,0,1,0,0.03472222222222221,0.10647672388554132,1.027995562732478,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,11,2,3,1,S3_nonestimable_cells,1,nearest_source,1,1,2.951893485699195,2.9518934856991956,0.1229946524064171,0.6354369151534305,1.4231536891211016,0,1,0,0.06944444444444442,0.14309808838407698,1.80354287886097,1,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,11,2,3,1,S2_rare_cells,11,nearest_source,1,0,0.009057274276300434,0.009057274276300434,0.003565062388591797,0.0014048600051356096,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,11,1,4,1,S0_full_support,14,nearest_source,0,0,2.3526482315087867,2.3526482315087867,0.22471518251569406,0.48394134382271875,2.5601377724486754,1,0,0,0.10937500000000006,0.6993452531984595,4.300888113708064,1,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,11,1,4,1,S3_nonestimable_cells,14,nearest_source,0,0,2.3852237009526878,2.3852237009526878,0.22471518251569403,0.4838295703282588,2.5601377724486754,1,0,0,0.10937500000000006,0.6993452531984595,4.300888113708064,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,12,2,3,1,S3_nonestimable_cells,11,nearest_source,1,1,3.2176938515636455,3.217693851563645,0.1907308377896613,0.6499494727024226,0.7314679349853355,0,0,0,0.03125,0.03953930992718134,0.7795942696290147,1,0,0,0,0,1
within_target,2,3,1,S3_nonestimable_cells,12,2,3,1,S2_rare_cells,12,nearest_source,1,0,0.03246433650067165,0.03246433650067166,0.0,0.0046860299645063875,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,12,1,1,0,S0_full_support,23,nearest_source,0,0,1.2808017406906722,1.2808017406906722,0.15121806298276885,0.2172722903411409,2.1131295899576372,1,0,0,0.09027777777777785,0.6197665483026271,4.026296035193183,1,0,0,0,0,1
same_regime,2,3,1,S3_nonestimable_cells,12,1,1,0,S3_nonestimable_cells,23,nearest_source,0,0,1.3087738010244578,1.3087738010244578,0.15339671222024165,0.24242850303829605,2.1131295899576372,1,0,0,0.09027777777777785,0.6197665483026271,4.026296035193183,1,0,0,0,0,1
within_trajectory,2,3,1,S3_nonestimable_cells,13,2,3,1,S3_nonestimable_cells,17,nearest_source,1,1,0.7278125731431561,0.7278125731431561,0.1853832442067736,0.18969724988157846,0.15878678214144415,0,0,0,0.006944444444444531,0.017833560482168664,0.1871488806387332,0,0,0,0,1,1
within_target,2,3,1,S3_nonestimable_cells,13,2,3,1,S2_rare_cells,13,nearest_source,1,0,0.012832334978127233,0.012832334978127233,0.0,0.0018493936978024538,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,13,0,4,1,S3_nonestimable_cells,19,nearest_source,0,0,0.9777472546412483,0.9777472546412483,0.24224598930481284,0.23514774169172648,0.24006099713981177,0,0,0,0.01041666666666663,0.1747021406733523,0.6993978585847909,0,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,13,2,3,1,S3_nonestimable_cells,17,nearest_source,1,1,0.7278125731431561,0.7278125731431561,0.1853832442067736,0.18969724988157846,0.15878678214144415,0,0,0,0.006944444444444531,0.017833560482168664,0.1871488806387332,0,0,0,0,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,14,2,3,1,S3_nonestimable_cells,15,nearest_source,1,1,0.31872174007566434,0.31872174007566434,0.05169340463458114,0.06651344157760468,0.040637107499186476,0,0,0,0.0017361111111111605,0.008031754556352935,0.08146439548178833,0,0,0,1,1,1
within_target,2,3,1,S3_nonestimable_cells,14,2,3,1,S2_rare_cells,14,nearest_source,1,0,0.004706180691386669,0.004706180691386669,0.0,0.00068977495771473,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,14,0,4,1,S3_nonestimable_cells,28,nearest_source,0,0,0.9925768453425278,0.9925768453425279,0.31074611662846957,0.20292296797496542,0.08127421499837029,0,0,0,0.00347222222222221,0.177970176598659,0.7019467058452181,0,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,14,2,3,1,S3_nonestimable_cells,15,nearest_source,1,1,0.31872174007566434,0.31872174007566434,0.05169340463458114,0.06651344157760468,0.040637107499186476,0,0,0,0.0017361111111111605,0.008031754556352935,0.08146439548178833,0,0,0,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,15,2,3,1,S3_nonestimable_cells,14,nearest_source,1,1,0.31872174007566434,0.31872174007566434,0.05169340463458114,0.06651344157760468,0.040637107499186476,0,0,0,0.0017361111111111605,0.008031754556352935,0.08146439548178833,0,0,0,1,1,1
within_target,2,3,1,S3_nonestimable_cells,15,2,3,1,S2_rare_cells,15,nearest_source,1,0,0.0028112830784346905,0.0028112830784346905,0.0,0.00042269208484493475,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,15,0,4,1,S3_nonestimable_cells,28,nearest_source,0,0,0.8874734370144206,0.8874734370144207,0.26261777438248024,0.18015734440197972,0.04063710749918381,0,0,0,0.0017361111111110494,0.1837327135790023,0.7402588727204348,0,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,15,2,3,1,S3_nonestimable_cells,14,nearest_source,1,1,0.31872174007566434,0.31872174007566434,0.05169340463458114,0.06651344157760468,0.040637107499186476,0,0,0,0.0017361111111111605,0.008031754556352935,0.08146439548178833,0,0,0,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,16,2,3,1,S3_nonestimable_cells,20,nearest_source,1,1,0.24160766446405052,0.24160766446405052,0.12121212121212123,0.05080979863611805,0.08127421499837295,0,0,0,0.003472222222222321,0.007235107968054509,0.08489936437023629,0,0,0,1,1,1
within_target,2,3,1,S3_nonestimable_cells,16,2,3,1,S2_rare_cells,16,nearest_source,1,0,0.004427216693248701,0.004427216693248701,0.0,0.000654855709979022,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,16,0,4,1,S3_nonestimable_cells,27,nearest_source,0,0,0.9319548397620273,0.9319548397620274,0.26363636363636367,0.18512204563579213,2.6645352591003757e-15,0,0,0,1.1102230246251565e-16,0.18708213221708597,0.7377900565266287,0,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,16,2,3,1,S3_nonestimable_cells,20,nearest_source,1,1,0.24160766446405052,0.24160766446405052,0.12121212121212123,0.05080979863611805,0.08127421499837295,0,0,0,0.003472222222222321,0.007235107968054509,0.08489936437023629,0,0,0,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,17,2,3,1,S3_nonestimable_cells,18,nearest_source,1,1,0.14144581316967125,0.14144581316967125,0.0766488413547237,0.032300679390251476,0.0,0,0,0,0.0,0.001609374701503128,0.008793190363279076,0,0,0,1,1,1
within_target,2,3,1,S3_nonestimable_cells,17,2,3,1,S2_rare_cells,17,nearest_source,1,0,0.007481259510184723,0.007481259510184723,0.0,0.0010891867510529987,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,17,0,4,1,S3_nonestimable_cells,20,nearest_source,0,0,0.8538489021103712,0.8538489021103712,0.16165011459129108,0.16090533660369613,0.08127421499836762,0,0,0,0.003472222222222099,0.18950695462199943,0.7256604515926717,0,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,17,2,3,1,S3_nonestimable_cells,18,nearest_source,1,1,0.14144581316967125,0.14144581316967125,0.0766488413547237,0.032300679390251476,0.0,0,0,0,0.0,0.001609374701503128,0.008793190363279076,0,0,0,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,18,2,3,1,S3_nonestimable_cells,17,nearest_source,1,1,0.14144581316967125,0.14144581316967125,0.0766488413547237,0.032300679390251476,0.0,0,0,0,0.0,0.001609374701503128,0.008793190363279076,0,0,0,1,1,1
within_target,2,3,1,S3_nonestimable_cells,18,2,3,1,S2_rare_cells,18,nearest_source,1,0,0.004813494040961491,0.004813494040961491,0.0035650623885918036,0.0007139298795196233,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,18,0,4,1,S3_nonestimable_cells,20,nearest_source,0,0,0.8427375692431756,0.8427375692431754,0.12920804685510565,0.1610580597874852,0.08127421499836762,0,0,0,0.003472222222222099,0.19096041913275416,0.7298102725343125,0,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,18,2,3,1,S3_nonestimable_cells,17,nearest_source,1,1,0.14144581316967125,0.14144581316967125,0.0766488413547237,0.032300679390251476,0.0,0,0,0,0.0,0.001609374701503128,0.008793190363279076,0,0,0,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,19,2,3,1,S3_nonestimable_cells,25,nearest_source,1,1,0.13109465093048292,0.13109465093048292,0.21033868092691624,0.02926627020492743,0.0026879749968123923,0,0,0,0.0017361111111111605,0.004442746714637735,0.05049801048678965,0,0,0,1,1,1
within_target,2,3,1,S3_nonestimable_cells,19,2,3,1,S2_rare_cells,19,nearest_source,1,0,0.012190738368062205,0.012190738368062205,0.0,0.0017600589935964383,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,19,0,4,1,S3_nonestimable_cells,28,nearest_source,0,0,0.8683618703181742,0.8683618703181742,0.24769544181308886,0.17353342073132955,0.08127421499837029,0,0,0,0.00347222222222221,0.19243646998256128,0.752814078431022,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,19,2,3,1,S3_nonestimable_cells,25,nearest_source,1,1,0.13109465093048292,0.13109465093048292,0.21033868092691624,0.02926627020492743,0.0026879749968123923,0,0,0,0.0017361111111111605,0.004442746714637735,0.05049801048678965,0,0,0,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,20,2,3,1,S3_nonestimable_cells,21,nearest_source,1,1,0.05174875573504561,0.05174875573504561,0.04099821746880569,0.011627248659729375,0.00465772205334547,0,0,0,0.00347222222222221,0.004119701122216872,0.08481283544167396,0,0,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,20,2,3,1,S2_rare_cells,20,nearest_source,1,0,0.01030878731818098,0.01030878731818098,0.0,0.0014951671162925632,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,20,0,4,1,S3_nonestimable_cells,27,nearest_source,0,0,0.8171664823264244,0.8171664823264244,0.17114845938375353,0.15805533706307154,0.08127421499837029,0,0,0,0.00347222222222221,0.19345884867947716,0.7665963368884735,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,20,2,3,1,S3_nonestimable_cells,21,nearest_source,1,1,0.05174875573504561,0.05174875573504561,0.04099821746880569,0.011627248659729375,0.00465772205334547,0,0,0,0.00347222222222221,0.004119701122216872,0.08481283544167396,0,0,1,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,21,2,3,1,S3_nonestimable_cells,20,nearest_source,1,1,0.05174875573504561,0.05174875573504561,0.04099821746880569,0.011627248659729375,0.00465772205334547,0,0,0,0.00347222222222221,0.004119701122216872,0.08481283544167396,0,0,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,21,2,3,1,S2_rare_cells,21,nearest_source,1,0,0.007161133990929656,0.007161133990929656,0.014260249554367202,0.001050518331990801,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,21,0,4,1,S3_nonestimable_cells,27,nearest_source,0,0,0.7925096940879028,0.7925096940879027,0.15062388591800357,0.15128953333335135,0.08593193705171576,0,0,0,0.00694444444444442,0.19397675637675754,0.7741565798081983,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,21,2,3,1,S3_nonestimable_cells,20,nearest_source,1,1,0.05174875573504561,0.05174875573504561,0.04099821746880569,0.011627248659729375,0.00465772205334547,0,0,0,0.00347222222222221,0.004119701122216872,0.08481283544167396,0,0,1,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,22,2,3,1,S3_nonestimable_cells,21,nearest_source,1,1,0.053975482007317284,0.053975482007317284,0.11942959001782531,0.01306584634797064,0.002510644245569238,0,0,0,0.0017361111111110494,0.0042450594606269695,0.05956795505899932,0,0,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,22,2,3,1,S2_rare_cells,22,nearest_source,1,0,0.008298229739459213,0.008298229739459213,0.0,0.0012124157229955201,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,22,0,4,1,S3_nonestimable_cells,27,nearest_source,0,0,0.7736969516061601,0.77369695160616,0.16666666666666669,0.14587464850863183,0.08342129280614652,0,0,0,0.00520833333333337,0.19502451340179874,0.7831818463526515,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,22,2,3,1,S3_nonestimable_cells,21,nearest_source,1,1,0.053975482007317284,0.053975482007317284,0.11942959001782531,0.01306584634797064,0.002510644245569238,0,0,0,0.0017361111111110494,0.0042450594606269695,0.05956795505899932,0,0,1,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,23,2,3,1,S3_nonestimable_cells,22,nearest_source,1,1,0.06737456908827916,0.06737456908827916,0.0837789661319073,0.014062904540688115,0.0024342620157726813,0,0,0,0.0,0.0010925173988193704,0.010290566699175,0,0,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,23,2,3,1,S2_rare_cells,23,nearest_source,1,0,0.00970500023961404,0.00970500023961404,0.0,0.001412227708690655,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,23,0,4,1,S3_nonestimable_cells,27,nearest_source,0,0,0.7618750857841777,0.7618750857841778,0.16508785332314746,0.14391107868586267,0.08098703079037384,0,0,0,0.00520833333333337,0.19556434688953525,0.7819908618252489,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,23,2,3,1,S3_nonestimable_cells,22,nearest_source,1,1,0.06737456908827916,0.06737456908827916,0.0837789661319073,0.014062904540688115,0.0024342620157726813,0,0,0,0.0,0.0010925173988193704,0.010290566699175,0,0,1,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,24,2,3,1,S3_nonestimable_cells,25,nearest_source,1,1,0.02739158392800688,0.02739158392800688,0.06506238859180033,0.005888272624190291,0.0011876275610287479,0,0,0,0.0,0.0016399268542987594,0.018374801782432355,0,1,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,24,2,3,1,S2_rare_cells,24,nearest_source,1,0,0.008786947621809855,0.008786947621809857,0.007130124777183601,0.0012829037969712305,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,24,0,4,1,S3_nonestimable_cells,28,nearest_source,0,0,0.7976800021316461,0.7976800021316461,0.1306340718105424,0.15822339048824033,0.07977386756258664,0,0,0,0.00520833333333337,0.19589065196498728,0.7830701176309868,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,24,2,3,1,S3_nonestimable_cells,25,nearest_source,1,1,0.02739158392800688,0.02739158392800688,0.06506238859180033,0.005888272624190291,0.0011876275610287479,0,0,0,0.0,0.0016399268542987594,0.018374801782432355,0,1,1,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,25,2,3,1,S3_nonestimable_cells,26,nearest_source,1,1,0.012304310349570437,0.012304310349570437,0.04723707664884135,0.002372908465960398,0.0009481880885457983,0,0,0,0.0,0.00025422340875129364,0.0009687853459177603,0,1,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,25,2,3,1,S2_rare_cells,25,nearest_source,1,0,0.009249291153751373,0.009249291153751373,0.007130124777183598,0.0013488940720451181,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,25,0,4,1,S3_nonestimable_cells,28,nearest_source,0,0,0.7890375393853076,0.7890375393853076,0.08309141838553603,0.15574706634849492,0.0785862400015579,0,0,0,0.00520833333333337,0.19602226111311988,0.7781817610746372,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,25,2,3,1,S3_nonestimable_cells,26,nearest_source,1,1,0.012304310349570437,0.012304310349570437,0.04723707664884135,0.002372908465960398,0.0009481880885457983,0,0,0,0.0,0.00025422340875129364,0.0009687853459177603,0,1,1,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,26,2,3,1,S3_nonestimable_cells,27,nearest_source,1,1,0.011794790586376211,0.011794790586376211,0.03921568627450981,0.002326576044123028,0.0007495552967125008,0,0,0,0.0,0.00020052932856042677,0.0007507880661731159,0,1,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,26,2,3,1,S2_rare_cells,26,nearest_source,1,0,0.011166970096833583,0.011166970096833583,0.0,0.001620759880935095,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,26,0,4,1,S3_nonestimable_cells,28,nearest_source,0,0,0.7912101974543608,0.7912101974543608,0.1053730583142348,0.15674565335051371,0.0776380519130121,0,0,0,0.00520833333333337,0.1962761735224798,0.7791318043274428,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,26,2,3,1,S3_nonestimable_cells,27,nearest_source,1,1,0.011794790586376211,0.011794790586376211,0.03921568627450981,0.002326576044123028,0.0007495552967125008,0,0,0,0.0,0.00020052932856042677,0.0007507880661731159,0,1,1,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,27,2,3,1,S3_nonestimable_cells,26,nearest_source,1,1,0.011794790586376211,0.011794790586376211,0.03921568627450981,0.002326576044123028,0.0007495552967125008,0,0,0,0.0,0.00020052932856042677,0.0007507880661731159,0,1,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,27,2,3,1,S2_rare_cells,27,nearest_source,1,0,0.01125864689374775,0.011258646893747748,0.0,0.001634095155020433,0.0,0,0,0,0.0,0.0,0.0,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,27,0,4,1,S3_nonestimable_cells,28,nearest_source,0,0,0.7854116082762709,0.7854116082762709,0.0971224853577795,0.1550539844456446,0.0768884966162996,0,0,0,0.00520833333333337,0.196475794046542,0.779846822637209,1,0,0,0,1,1
same_regime,2,3,1,S3_nonestimable_cells,27,2,3,1,S3_nonestimable_cells,26,nearest_source,1,1,0.011794790586376211,0.011794790586376211,0.03921568627450981,0.002326576044123028,0.0007495552967125008,0,0,0,0.0,0.00020052932856042677,0.0007507880661731159,0,1,1,1,1,1
within_trajectory,2,3,1,S3_nonestimable_cells,28,2,3,1,S3_nonestimable_cells,31,nearest_source,1,1,0.006518766805254962,0.006518766805254962,0.07486631016042779,0.0015408489747385692,0.0009126133234161893,0,0,0,0.0017361111111111605,0.0024673830458495907,0.045207821997357664,0,1,1,1,1,1
within_target,2,3,1,S3_nonestimable_cells,28,2,3,1,S3_nonestimable_cells,31,nearest_source,1,1,0.006518766805254962,0.006518766805254962,0.07486631016042779,0.0015408489747385692,0.0009126133234161893,0,0,0,0.0017361111111111605,0.0024673830458495907,0.045207821997357664,0,1,1,1,1,1
cross_target,2,3,1,S3_nonestimable_cells,28,0,4,1,S3_nonestimable_cells,28,nearest_source,0,0,0.7848376490115464,0.7848376490115464,0.07048637636872931,0.15529514293003924,0.07604316445044834,0,0,0,0.00520833333333337,0.19670176599666295,0.7806808444354529,1,0,0,0,1,1
