scalarization_id,grid_family,selection_rule,label,n_trajectories,mean_pairwise_auc_vs_target_utility,mean_hit_rate,mean_random_baseline,mean_enrichment_ratio,mean_regret_vs_target_oracle,mean_target_utility_delta_vs_oaci,hindsight_diagnostic_only
leakage_rank_risk__leakage_0.4__rank_0.2__risk_0.4,leakage_source_rank_source_risk,top5,pareto_good,162,0.5728441816644952,0.1876543209876543,0.1377191744332418,1.295019784742007,0.2515644206494747,0.12358546490912996,1
leakage_rank_risk__leakage_0.4__rank_0.2__risk_0.4,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5728441816644952,0.028395061728395066,0.03019713146878921,0.9771929824561404,0.2515644206494747,0.12358546490912996,1
leakage_rank_risk__leakage_0.4__rank_0.2__risk_0.4,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5728441816644952,0.5288065843621399,0.4297233780360411,1.559178650025969,0.3951463253441226,0.12358546490912996,1
leakage_rank_risk__leakage_0.4__rank_0.2__risk_0.4,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5728441816644952,0.19238683127572015,0.1377191744332418,1.3390920122401602,0.3951463253441226,0.12358546490912996,1
leakage_rank_risk__leakage_0.4__rank_0.2__risk_0.4,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5728441816644952,0.03652263374485596,0.03019713146878921,1.2580409356725148,0.3951463253441226,0.12358546490912996,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5801421734317868,0.5,0.4297233780360411,1.8331845048185655,0.70202885987643,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top1,pareto_good,162,0.5801421734317868,0.19135802469135801,0.1377191744332418,1.5939814814814817,0.70202885987643,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5801421734317868,0.07407407407407407,0.03019713146878921,2.736842105263158,0.70202885987643,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5801421734317868,0.5349794238683127,0.4297233780360411,1.5454267519603455,0.325948720009655,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top3,pareto_good,162,0.5801421734317868,0.1831275720164609,0.1377191744332418,1.3511831275720163,0.325948720009655,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5801421734317868,0.037037037037037035,0.03019713146878921,1.3011695906432748,0.325948720009655,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5801421734317868,0.5222222222222221,0.4297233780360411,1.4163822125655359,0.22914966389698557,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top5,pareto_good,162,0.5801421734317868,0.19012345679012344,0.1377191744332418,1.4176432415321307,0.22914966389698557,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5801421734317868,0.029629629629629634,0.03019713146878921,1.010526315789474,0.22914966389698557,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5801421734317868,0.5174897119341564,0.4297233780360411,1.351408134412316,0.37072735642168364,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5801421734317868,0.1676954732510288,0.1377191744332418,1.1432929724596388,0.37072735642168364,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.3__risk_0.3,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5801421734317868,0.03652263374485596,0.03019713146878921,1.2580409356725148,0.37072735642168364,0.12194475920111152,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5875488881246996,0.5123456790123457,0.4297233780360411,1.714824433517318,0.7131833611920373,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top1,pareto_good,162,0.5875488881246996,0.1728395061728395,0.1377191744332418,1.4242283950617285,0.7131833611920373,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5875488881246996,0.06790123456790123,0.03019713146878921,2.56140350877193,0.7131833611920373,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5875488881246996,0.5288065843621399,0.4297233780360411,1.4963974353416403,0.2917734539717775,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top3,pareto_good,162,0.5875488881246996,0.18724279835390945,0.1377191744332418,1.432801783264746,0.2917734539717775,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5875488881246996,0.03909465020576131,0.03019713146878921,1.3596491228070176,0.2917734539717775,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5875488881246996,0.5172839506172839,0.4297233780360411,1.350113128580189,0.2096011925742234,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top5,pareto_good,162,0.5875488881246996,0.18641975308641973,0.1377191744332418,1.5127619499841725,0.2096011925742234,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5875488881246996,0.03580246913580248,0.03019713146878921,1.1929824561403508,0.2096011925742234,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5875488881246996,0.5133744855967077,0.4297233780360411,1.3121827393622385,0.34270529551383694,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5875488881246996,0.162037037037037,0.1377191744332418,1.1485702226442966,0.34270529551383694,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.4__risk_0.2,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5875488881246996,0.03652263374485596,0.03019713146878921,1.2580409356725148,0.34270529551383694,0.11079025788550428,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5929009525686262,0.5061728395061729,0.4297233780360411,1.3711249957002332,0.7090897840222503,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top1,pareto_good,162,0.5929009525686262,0.13580246913580246,0.1377191744332418,1.121141975308642,0.7090897840222503,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5929009525686262,0.07407407407407407,0.03019713146878921,2.675438596491228,0.7090897840222503,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5929009525686262,0.522633744855967,0.4297233780360411,1.4305659410211031,0.2801058907634554,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top3,pareto_good,162,0.5929009525686262,0.18930041152263374,0.1377191744332418,1.6670953360768177,0.2801058907634554,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5929009525686262,0.03909465020576131,0.03019713146878921,1.3596491228070176,0.2801058907634554,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5929009525686262,0.5049382716049382,0.4297233780360411,1.3536321696508349,0.2012245376488797,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top5,pareto_good,162,0.5929009525686262,0.18888888888888888,0.1377191744332418,1.5523868312757203,0.2012245376488797,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5929009525686262,0.044444444444444446,0.03019713146878921,1.5087719298245614,0.2012245376488797,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5929009525686262,0.5102880658436214,0.4297233780360411,1.2730396982007428,0.319412779305756,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5929009525686262,0.16460905349794236,0.1377191744332418,1.3811728395061729,0.319412779305756,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.5__risk_0.1,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5929009525686262,0.03343621399176954,0.03019713146878921,1.1703216374269008,0.319412779305756,0.1148838350552913,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5955887328682483,0.5185185185185185,0.4297233780360411,1.241998131279251,0.6682117161730414,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top1,pareto_good,162,0.5955887328682483,0.14814814814814814,0.1377191744332418,1.2950102880658438,0.6682117161730414,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5955887328682483,0.05555555555555555,0.03019713146878921,2.008771929824561,0.6682117161730414,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5955887328682483,0.5102880658436213,0.4297233780360411,1.3870240047813982,0.2835790388253498,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top3,pareto_good,162,0.5955887328682483,0.1810699588477366,0.1377191744332418,1.514900548696845,0.2835790388253498,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5955887328682483,0.04938271604938271,0.03019713146878921,1.6959064327485378,0.2835790388253498,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5955887328682483,0.4987654320987654,0.4297233780360411,1.3202060315188144,0.19189030080224712,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top5,pareto_good,162,0.5955887328682483,0.19259259259259257,0.1377191744332418,1.5911728395061728,0.19189030080224712,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5955887328682483,0.043209876543209874,0.03019713146878921,1.4719298245614036,0.19189030080224712,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5955887328682483,0.5092592592592593,0.4297233780360411,1.2552000177849973,0.3038174718253841,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5955887328682483,0.1697530864197531,0.1377191744332418,1.3900891632373114,0.3038174718253841,0.15576190290450012,1
leakage_rank_risk__leakage_0.4__rank_0.6__risk_0.0,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5955887328682483,0.043209876543209874,0.03019713146878921,1.5431286549707603,0.3038174718253841,0.15576190290450012,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5470095612863052,0.5185185185185185,0.4297233780360411,1.7964501127208519,0.7275025587687259,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top1,pareto_good,162,0.5470095612863052,0.14814814814814814,0.1377191744332418,1.462962962962963,0.7275025587687259,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5470095612863052,0.05555555555555555,0.03019713146878921,2.1315789473684212,0.7275025587687259,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5470095612863052,0.49382716049382713,0.4297233780360411,1.4508707507280703,0.34426045438747366,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top3,pareto_good,162,0.5470095612863052,0.17901234567901234,0.1377191744332418,1.3605452674897118,0.34426045438747366,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5470095612863052,0.037037037037037035,0.03019713146878921,1.3508771929824561,0.34426045438747366,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5470095612863052,0.4777777777777778,0.4297233780360411,1.2731796636271189,0.2748777179484236,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top5,pareto_good,162,0.5470095612863052,0.17037037037037037,0.1377191744332418,1.159021842355176,0.2748777179484236,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5470095612863052,0.029629629629629634,0.03019713146878921,1.0421052631578949,0.2748777179484236,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5470095612863052,0.4876543209876543,0.4297233780360411,1.386699627733418,0.37393988503658815,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5470095612863052,0.16358024691358025,0.1377191744332418,1.1929843304843304,0.37393988503658815,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.0__risk_0.5,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5470095612863052,0.038580246913580245,0.03019713146878921,1.3662280701754386,0.37393988503658815,0.09647106030881578,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5558712220168693,0.5740740740740741,0.4297233780360411,1.989645037749687,0.6476149164364777,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top1,pareto_good,162,0.5558712220168693,0.2037037037037037,0.1377191744332418,1.6606481481481483,0.6476149164364777,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5558712220168693,0.07407407407407407,0.03019713146878921,2.736842105263158,0.6476149164364777,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5558712220168693,0.4876543209876543,0.4297233780360411,1.4301420903574662,0.3432584561668994,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top3,pareto_good,162,0.5558712220168693,0.1707818930041152,0.1377191744332418,1.299159807956104,0.3432584561668994,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5558712220168693,0.03909465020576131,0.03019713146878921,1.4239766081871343,0.3432584561668994,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5558712220168693,0.4790123456790124,0.4297233780360411,1.2731315200495636,0.2674904365090601,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top5,pareto_good,162,0.5558712220168693,0.1691358024691358,0.1377191744332418,1.1671082621082622,0.2674904365090601,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5558712220168693,0.032098765432098775,0.03019713146878921,1.1473684210526316,0.2674904365090601,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5558712220168693,0.49279835390946497,0.4297233780360411,1.4121738929775038,0.36028867197612563,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5558712220168693,0.1707818930041152,0.1377191744332418,1.2222024374802152,0.36028867197612563,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.1__risk_0.4,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5558712220168693,0.04063786008230452,0.03019713146878921,1.439327485380117,0.36028867197612563,0.17635870264106385,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5658236429186689,0.5493827160493827,0.4297233780360411,1.9073743672437222,0.7029124456200295,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top1,pareto_good,162,0.5658236429186689,0.18518518518518517,0.1377191744332418,1.5097222222222224,0.7029124456200295,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5658236429186689,0.07407407407407407,0.03019713146878921,2.736842105263158,0.7029124456200295,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5658236429186689,0.48559670781893,0.4297233780360411,1.4114316642166995,0.36354049049390647,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top3,pareto_good,162,0.5658236429186689,0.1728395061728395,0.1377191744332418,1.3214163237311383,0.36354049049390647,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5658236429186689,0.037037037037037035,0.03019713146878921,1.3157894736842106,0.36354049049390647,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5658236429186689,0.48518518518518516,0.4297233780360411,1.2966257547467945,0.2594475722135476,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top5,pareto_good,162,0.5658236429186689,0.17407407407407408,0.1377191744332418,1.2578798670465339,0.2594475722135476,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5658236429186689,0.030864197530864203,0.03019713146878921,1.068421052631579,0.2594475722135476,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5658236429186689,0.48559670781893,0.4297233780360411,1.2524581758314464,0.3885563625036911,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5658236429186689,0.16049382716049382,0.1377191744332418,1.185062519784742,0.3885563625036911,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.2__risk_0.3,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5658236429186689,0.038580246913580245,0.03019713146878921,1.331140350877193,0.3885563625036911,0.12106117345751213,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.575177378695532,0.5432098765432098,0.4297233780360411,1.498207281606048,0.6928509849477713,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top1,pareto_good,162,0.575177378695532,0.1728395061728395,0.1377191744332418,1.0935699588477368,0.6928509849477713,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.575177378695532,0.08024691358024691,0.03019713146878921,2.789473684210526,0.6928509849477713,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.575177378695532,0.48148148148148145,0.4297233780360411,1.390384532442924,0.35097638009598164,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top3,pareto_good,162,0.575177378695532,0.1625514403292181,0.1377191744332418,1.2600651577503428,0.35097638009598164,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.575177378695532,0.04938271604938271,0.03019713146878921,1.678362573099415,0.35097638009598164,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.575177378695532,0.47283950617283954,0.4297233780360411,1.2274028720291021,0.23371388120839642,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top5,pareto_good,162,0.575177378695532,0.17037037037037037,0.1377191744332418,1.3397111427666981,0.23371388120839642,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.575177378695532,0.03827160493827161,0.03019713146878921,1.2824561403508772,0.23371388120839642,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.575177378695532,0.47942386831275724,0.4297233780360411,1.180990875990444,0.37804141573264605,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.575177378695532,0.1455761316872428,0.1377191744332418,1.0799699271921495,0.37804141573264605,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.3__risk_0.2,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.575177378695532,0.0426954732510288,0.03019713146878921,1.465643274853801,0.37804141573264605,0.1311226341297703,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5823197463975719,0.5246913580246914,0.4297233780360411,1.3492499208839817,0.696592939072502,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top1,pareto_good,162,0.5823197463975719,0.14814814814814814,0.1377191744332418,0.9217592592592594,0.696592939072502,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5823197463975719,0.09259259259259259,0.03019713146878921,3.175438596491228,0.696592939072502,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5823197463975719,0.4876543209876543,0.4297233780360411,1.3183721928351253,0.321957784869208,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top3,pareto_good,162,0.5823197463975719,0.15432098765432098,0.1377191744332418,1.3438443072702333,0.321957784869208,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5823197463975719,0.05555555555555555,0.03019713146878921,1.89766081871345,0.321957784869208,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5823197463975719,0.471604938271605,0.4297233780360411,1.2383283399488993,0.2201822804355101,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top5,pareto_good,162,0.5823197463975719,0.17160493827160497,0.1377191744332418,1.5026060462171575,0.2201822804355101,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top5,preference_robust_better_candidate,162,0.5823197463975719,0.04814814814814815,0.03019713146878921,1.6228070175438596,0.2201822804355101,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top_decile,primary_joint_good,162,0.5823197463975719,0.4840534979423868,0.4297233780360411,1.1978169836389423,0.33807383768022903,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top_decile,pareto_good,162,0.5823197463975719,0.14146090534979422,0.1377191744332418,1.210778727445394,0.33807383768022903,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.4__risk_0.1,leakage_source_rank_source_risk,top_decile,preference_robust_better_candidate,162,0.5823197463975719,0.05864197530864197,0.03019713146878921,2.005116959064327,0.33807383768022903,0.12738068000503958,1
leakage_rank_risk__leakage_0.5__rank_0.5__risk_0.0,leakage_source_rank_source_risk,top1,primary_joint_good,162,0.5871992300242647,0.5061728395061729,0.4297233780360411,1.2885911746268581,0.701345334832833,0.12262828424470852,1
leakage_rank_risk__leakage_0.5__rank_0.5__risk_0.0,leakage_source_rank_source_risk,top1,pareto_good,162,0.5871992300242647,0.16049382716049382,0.1377191744332418,1.228343621399177,0.701345334832833,0.12262828424470852,1
leakage_rank_risk__leakage_0.5__rank_0.5__risk_0.0,leakage_source_rank_source_risk,top1,preference_robust_better_candidate,162,0.5871992300242647,0.05555555555555555,0.03019713146878921,1.9824561403508771,0.701345334832833,0.12262828424470852,1
leakage_rank_risk__leakage_0.5__rank_0.5__risk_0.0,leakage_source_rank_source_risk,top3,primary_joint_good,162,0.5871992300242647,0.48559670781893,0.4297233780360411,1.278979506304791,0.2726086101924589,0.12262828424470852,1
leakage_rank_risk__leakage_0.5__rank_0.5__risk_0.0,leakage_source_rank_source_risk,top3,pareto_good,162,0.5871992300242647,0.1625514403292181,0.1377191744332418,1.5012174211248284,0.2726086101924589,0.12262828424470852,1
leakage_rank_risk__leakage_0.5__rank_0.5__risk_0.0,leakage_source_rank_source_risk,top3,preference_robust_better_candidate,162,0.5871992300242647,0.06790123456790123,0.03019713146878921,2.3362573099415203,0.2726086101924589,0.12262828424470852,1
leakage_rank_risk__leakage_0.5__rank_0.5__risk_0.0,leakage_source_rank_source_risk,top5,primary_joint_good,162,0.5871992300242647,0.4679012345679012,0.4297233780360411,1.2168240351222777,0.19035314029584396,0.12262828424470852,1
