dataset,target_subject,token_seed,injtype,is_confirm,alpha,is_alpha_star,lam,k,bacc_orig,bacc_injected,induced_harm,mean_disp,E4_inj_bacc,E4_cln_bacc,E4_raw_rec,E4_netted_rec,E4b_inj_bacc,E4b_cln_bacc,E4b_raw_rec,E4b_netted_rec,E4bO_inj_bacc,E4bO_cln_bacc,E4bO_netted_rec,inj_dominance,vc_overlap,arm_overlap,E3_inj_bacc,E3_cln_bacc,E3_raw_rec,E3_netted_rec,ERASE_inj_bacc,ERASE_cln_bacc,ERASE_raw_rec,ERASE_netted_rec
BNCI2015_001,4,20260726,covtoken,True,3.0,False,0.5,2,0.755,0.535,0.22,0.0,0.53,0.7525,-0.0227,-0.0114,0.555,0.755,0.0909,0.0909,0.5375,0.755,0.0114,0.512,0.706,0.6363,0.535,0.755,0.0,0.0,0.5325,0.655,-0.0114,0.4432
BNCI2015_001,4,20260727,varmod,True,1.0,True,1.0,2,0.755,0.6625,0.0925,0.0,0.67,0.77,0.0811,-0.0811,0.6825,0.7525,0.2162,0.2432,0.6825,0.755,0.2162,0.9782,0.5174,0.6756,0.6625,0.755,0.0,0.0,0.53,0.655,-1.4324,-0.3514
BNCI2015_001,4,20260727,varmod,True,2.0,False,1.0,2,0.755,0.5375,0.2175,0.0,0.53,0.77,-0.0345,-0.1034,0.635,0.7525,0.4483,0.4598,0.635,0.755,0.4483,0.9949,0.502,0.6399,0.5375,0.755,0.0,0.0,0.5325,0.655,-0.023,0.4368
BNCI2015_001,4,20260727,varmod,True,3.0,False,1.0,2,0.755,0.525,0.23,0.0,0.5275,0.77,0.0109,-0.0543,0.6475,0.7525,0.5326,0.5435,0.6475,0.755,0.5326,0.9979,0.5014,0.6356,0.5225,0.755,-0.0109,-0.0109,0.5325,0.655,0.0326,0.4674
BNCI2015_001,4,20260727,covtoken,True,1.0,False,1.0,2,0.755,0.69,0.065,0.0,0.6675,0.77,-0.3462,-0.5769,0.7,0.7525,0.1538,0.1923,0.7,0.755,0.1538,0.5262,0.7032,0.4488,0.6775,0.755,-0.1923,-0.1923,0.535,0.655,-2.3846,-0.8462
BNCI2015_001,4,20260727,covtoken,True,2.0,True,1.0,2,0.755,0.59,0.165,0.0,0.5825,0.77,-0.0455,-0.1364,0.6525,0.7525,0.3788,0.3939,0.6525,0.755,0.3788,0.5478,0.6983,0.4764,0.59,0.755,0.0,0.0,0.5375,0.655,-0.3182,0.2879
BNCI2015_001,4,20260727,covtoken,True,3.0,False,1.0,2,0.755,0.47,0.285,0.0,0.4725,0.77,0.0088,-0.0439,0.6125,0.7525,0.5,0.5088,0.57,0.755,0.3509,0.538,0.7008,0.4612,0.47,0.755,0.0,0.0,0.5325,0.655,0.2193,0.5702
BNCI2015_001,4,20260728,varmod,True,1.0,False,1.0,2,0.755,0.7025,0.0525,0.0,0.71,0.77,0.1429,-0.1429,0.695,0.7525,-0.1429,-0.0952,0.695,0.755,-0.1429,0.9914,0.5165,0.7371,0.705,0.755,0.0476,0.0476,0.53,0.655,-3.2857,-1.381
BNCI2015_001,4,20260728,varmod,True,2.0,True,1.0,2,0.755,0.5825,0.1725,0.0,0.5475,0.77,-0.2029,-0.2899,0.6425,0.7525,0.3478,0.3623,0.6425,0.755,0.3478,0.9992,0.5102,0.6955,0.585,0.755,0.0145,0.0145,0.5325,0.655,-0.2899,0.2899
BNCI2015_001,4,20260728,varmod,True,3.0,False,1.0,2,0.755,0.475,0.28,0.0,0.475,0.77,0.0,-0.0536,0.5725,0.7525,0.3482,0.3571,0.575,0.755,0.3571,0.9993,0.5006,0.6915,0.475,0.755,0.0,0.0,0.5275,0.655,0.1875,0.5446
BNCI2015_001,4,20260728,covtoken,True,1.0,True,1.0,2,0.755,0.665,0.09,0.0,0.675,0.77,0.1111,-0.0556,0.6775,0.7525,0.1389,0.1667,0.6825,0.755,0.1944,0.4764,0.69,0.4679,0.665,0.755,0.0,0.0,0.5375,0.655,-1.4167,-0.3056
BNCI2015_001,4,20260728,covtoken,True,2.0,False,1.0,2,0.755,0.565,0.19,0.0,0.5625,0.77,-0.0132,-0.0921,0.66,0.7525,0.5,0.5132,0.645,0.755,0.4211,0.5254,0.7006,0.6032,0.565,0.755,0.0,0.0,0.5425,0.655,-0.1184,0.4079
BNCI2015_001,4,20260728,covtoken,True,3.0,False,1.0,2,0.755,0.485,0.27,0.0,0.4825,0.77,-0.0093,-0.0648,0.5975,0.7525,0.4167,0.4259,0.605,0.755,0.4444,0.4939,0.5906,0.2195,0.485,0.755,0.0,0.0,0.5425,0.655,0.213,0.5833
BNCI2015_001,5,0,varmod,False,1.0,False,1.0,1,0.725,0.5375,0.1875,0.0,0.5475,0.685,0.0533,0.2667,0.5525,0.725,0.08,0.08,0.5425,0.725,0.0267,1.7144,0.9156,0.2377,0.5375,0.725,0.0,0.0,0.5525,0.7,0.08,0.2133
BNCI2015_001,5,0,varmod,False,2.0,True,1.0,1,0.725,0.49,0.235,0.0,0.49,0.685,0.0,0.1702,0.5,0.725,0.0426,0.0426,0.4975,0.725,0.0319,1.1437,0.9959,0.1725,0.49,0.725,0.0,0.0,0.5175,0.7,0.117,0.2234
BNCI2015_001,5,0,varmod,False,3.0,False,1.0,1,0.725,0.4625,0.2625,0.0,0.4625,0.685,0.0,0.1524,0.47,0.725,0.0286,0.0286,0.47,0.725,0.0286,1.0637,0.9988,0.1611,0.4625,0.725,0.0,0.0,0.515,0.7,0.2,0.2952
BNCI2015_001,5,0,covtoken,False,1.0,True,1.0,1,0.725,0.5775,0.1475,0.0,0.5625,0.685,-0.1017,0.1695,0.5475,0.725,-0.2034,-0.2034,0.56,0.725,-0.1186,1.0325,0.6151,0.116,0.575,0.725,-0.0169,-0.0169,0.565,0.7,-0.0847,0.0847
BNCI2015_001,5,0,covtoken,False,2.0,False,1.0,1,0.725,0.5025,0.2225,0.0,0.51,0.685,0.0337,0.2135,0.5025,0.725,0.0,0.0,0.5525,0.725,0.2247,0.8852,0.7916,0.1222,0.5025,0.725,0.0,0.0,0.595,0.7,0.4157,0.5281
BNCI2015_001,5,0,covtoken,False,3.0,False,1.0,1,0.725,0.5175,0.2075,0.0,0.5175,0.685,0.0,0.1928,0.5225,0.725,0.0241,0.0241,0.5925,0.725,0.3614,0.8511,0.7966,0.1141,0.5175,0.725,0.0,0.0,0.5875,0.7,0.3373,0.4578
BNCI2015_001,5,20260721,varmod,True,1.0,False,1.0,2,0.725,0.5075,0.2175,0.0,0.5125,0.685,0.023,0.2069,0.53,0.725,0.1034,0.1034,0.5175,0.725,0.046,1.5671,0.4712,0.2255,0.505,0.725,-0.0115,-0.0115,0.535,0.685,0.1264,0.3103
BNCI2015_001,5,20260721,varmod,True,2.0,True,1.0,2,0.725,0.49,0.235,0.0,0.485,0.685,-0.0213,0.1489,0.4975,0.725,0.0319,0.0319,0.4975,0.725,0.0319,1.1229,0.4986,0.1724,0.49,0.725,0.0,0.0,0.52,0.685,0.1277,0.2979
BNCI2015_001,5,20260721,varmod,True,3.0,False,1.0,2,0.725,0.5225,0.2025,0.0,0.5225,0.685,0.0,0.1975,0.535,0.725,0.0617,0.0617,0.535,0.725,0.0617,1.0524,0.5,0.1604,0.5225,0.725,0.0,0.0,0.515,0.685,-0.037,0.1605
BNCI2015_001,5,20260721,covtoken,True,1.0,True,0.5,2,0.725,0.5475,0.1775,0.0,0.5575,0.6925,0.0563,0.2394,0.555,0.725,0.0423,0.0423,0.5475,0.725,0.0,0.6257,0.6374,0.018,0.5525,0.725,0.0282,0.0282,0.545,0.685,-0.0141,0.2113
BNCI2015_001,5,20260721,covtoken,True,2.0,False,0.5,2,0.725,0.505,0.22,0.0,0.505,0.6925,0.0,0.1477,0.5075,0.725,0.0114,0.0114,0.5075,0.725,0.0114,0.5631,0.7053,0.0311,0.505,0.725,0.0,0.0,0.52,0.685,0.0682,0.25
BNCI2015_001,5,20260721,covtoken,True,3.0,False,0.5,2,0.725,0.495,0.23,0.0,0.495,0.6925,0.0,0.1413,0.5025,0.725,0.0326,0.0326,0.5075,0.725,0.0543,0.5568,0.7027,0.0443,0.4975,0.725,0.0109,0.0109,0.515,0.685,0.087,0.2609
BNCI2015_001,5,20260722,varmod,True,1.0,False,0.5,1,0.725,0.5125,0.2125,0.0,0.52,0.6925,0.0353,0.1882,0.5225,0.725,0.0471,0.0471,0.515,0.725,0.0118,1.7104,0.9222,0.2316,0.5125,0.725,0.0,0.0,0.54,0.7,0.1294,0.2471
BNCI2015_001,5,20260722,varmod,True,2.0,True,0.5,1,0.725,0.485,0.24,0.0,0.485,0.6925,0.0,0.1354,0.485,0.725,0.0,0.0,0.485,0.725,0.0,1.141,0.997,0.1708,0.485,0.725,0.0,0.0,0.515,0.7,0.125,0.2292
BNCI2015_001,5,20260722,varmod,True,3.0,False,0.5,1,0.725,0.505,0.22,0.0,0.505,0.6925,0.0,0.1477,0.51,0.725,0.0227,0.0227,0.51,0.725,0.0227,1.0596,0.9996,0.1618,0.505,0.725,0.0,0.0,0.515,0.7,0.0455,0.1591
BNCI2015_001,5,20260722,covtoken,True,1.0,True,0.5,1,0.725,0.525,0.2,0.0,0.5375,0.6925,0.0625,0.225,0.52,0.725,-0.025,-0.025,0.5225,0.725,-0.0125,0.9351,0.4246,0.0876,0.525,0.725,0.0,0.0,0.5475,0.7,0.1125,0.2375
BNCI2015_001,5,20260722,covtoken,True,2.0,False,0.5,1,0.725,0.5025,0.2225,0.0,0.5025,0.6925,0.0,0.1461,0.5025,0.725,0.0,0.0,0.505,0.725,0.0112,0.8869,0.6848,0.1203,0.5025,0.725,0.0,0.0,0.595,0.7,0.4157,0.5281
BNCI2015_001,5,20260722,covtoken,True,3.0,False,0.5,1,0.725,0.4525,0.2725,0.0,0.4525,0.6925,0.0,0.1193,0.4525,0.725,0.0,0.0,0.4525,0.725,0.0,0.8656,0.7292,0.1236,0.455,0.725,0.0092,0.0092,0.53,0.7,0.2844,0.3761
BNCI2015_001,5,20260723,varmod,True,1.0,True,0.5,1,0.725,0.59,0.135,0.0,0.5925,0.6925,0.0185,0.2593,0.5925,0.725,0.0185,0.0185,0.5925,0.725,0.0185,1.7319,0.919,0.2485,0.59,0.725,0.0,0.0,0.5575,0.7,-0.2407,-0.0556
BNCI2015_001,5,20260723,varmod,True,2.0,False,0.5,1,0.725,0.49,0.235,0.0,0.49,0.6925,0.0,0.1383,0.49,0.725,0.0,0.0,0.49,0.725,0.0,1.152,0.9965,0.1762,0.49,0.725,0.0,0.0,0.515,0.7,0.1064,0.2128
BNCI2015_001,5,20260723,varmod,True,3.0,False,0.5,1,0.725,0.48,0.245,0.0,0.48,0.6925,0.0,0.1327,0.49,0.725,0.0408,0.0408,0.49,0.725,0.0408,1.0652,0.9994,0.1624,0.48,0.725,0.0,0.0,0.515,0.7,0.1429,0.2449
BNCI2015_001,5,20260723,covtoken,True,1.0,True,0.5,1,0.725,0.555,0.17,0.0,0.5625,0.6925,0.0441,0.2353,0.5525,0.725,-0.0147,-0.0147,0.5575,0.725,0.0147,0.9584,0.252,0.0863,0.555,0.725,0.0,0.0,0.5825,0.7,0.1618,0.3088
BNCI2015_001,5,20260723,covtoken,True,2.0,False,0.5,1,0.725,0.5275,0.1975,0.0,0.5275,0.6925,0.0,0.1646,0.5275,0.725,0.0,0.0,0.525,0.725,-0.0127,0.9676,0.1486,0.0533,0.5275,0.725,0.0,0.0,0.5275,0.7,0.0,0.1266
BNCI2015_001,5,20260723,covtoken,True,3.0,False,0.5,1,0.725,0.5325,0.1925,0.0,0.5325,0.6925,0.0,0.1688,0.535,0.725,0.013,0.013,0.54,0.725,0.039,1.0127,0.639,0.1269,0.5325,0.725,0.0,0.0,0.5525,0.7,0.1039,0.2338
BNCI2015_001,5,20260724,varmod,True,1.0,False,1.0,1,0.725,0.5425,0.1825,0.0,0.555,0.685,0.0685,0.2877,0.57,0.725,0.1507,0.1507,0.56,0.725,0.0959,1.6378,0.9355,0.2351,0.5425,0.725,0.0,0.0,0.54,0.7,-0.0137,0.1233
BNCI2015_001,5,20260724,varmod,True,2.0,True,1.0,1,0.725,0.49,0.235,0.0,0.49,0.685,0.0,0.1702,0.505,0.725,0.0638,0.0638,0.5025,0.725,0.0532,1.1394,0.9956,0.1735,0.49,0.725,0.0,0.0,0.5175,0.7,0.117,0.2234
BNCI2015_001,5,20260724,varmod,True,3.0,False,1.0,1,0.725,0.5175,0.2075,0.0,0.52,0.685,0.012,0.2048,0.53,0.725,0.0602,0.0602,0.53,0.725,0.0602,1.0582,0.9994,0.1631,0.5175,0.725,0.0,0.0,0.5175,0.7,0.0,0.1205
BNCI2015_001,5,20260724,covtoken,True,1.0,False,0.5,2,0.725,0.5175,0.2075,0.0,0.5175,0.6925,0.0,0.1566,0.5375,0.725,0.0964,0.0964,0.53,0.725,0.0602,0.6361,0.6179,0.069,0.5175,0.725,0.0,0.0,0.5475,0.685,0.1446,0.3373
BNCI2015_001,5,20260724,covtoken,True,2.0,True,0.5,2,0.725,0.5075,0.2175,0.0,0.5075,0.6925,0.0,0.1494,0.5125,0.725,0.023,0.023,0.51,0.725,0.0115,0.5664,0.7053,0.0047,0.5075,0.725,0.0,0.0,0.515,0.685,0.0345,0.2184
BNCI2015_001,5,20260724,covtoken,True,3.0,False,0.5,2,0.725,0.495,0.23,0.0,0.4925,0.6925,-0.0109,0.1304,0.5,0.725,0.0217,0.0217,0.5,0.725,0.0217,0.5412,0.7056,0.0084,0.495,0.725,0.0,0.0,0.515,0.685,0.087,0.2609
BNCI2015_001,5,20260725,varmod,True,1.0,False,1.0,1,0.725,0.565,0.16,0.0,0.5875,0.685,0.1406,0.3906,0.6075,0.725,0.2656,0.2656,0.57,0.725,0.0313,1.6015,0.9192,0.11,0.565,0.725,0.0,0.0,0.5525,0.7,-0.0781,0.0781
BNCI2015_001,5,20260725,varmod,True,2.0,True,1.0,1,0.725,0.5475,0.1775,0.0,0.5475,0.685,0.0,0.2254,0.5525,0.725,0.0282,0.0282,0.5525,0.725,0.0282,1.1311,0.9962,0.0819,0.5475,0.725,0.0,0.0,0.5175,0.7,-0.169,-0.0282
BNCI2015_001,5,20260725,varmod,True,3.0,False,1.0,1,0.725,0.5375,0.1875,0.0,0.5375,0.685,0.0,0.2133,0.555,0.725,0.0933,0.0933,0.555,0.725,0.0933,1.0551,0.9994,0.077,0.54,0.725,0.0133,0.0133,0.515,0.7,-0.12,0.0133
BNCI2015_001,5,20260725,covtoken,True,1.0,True,1.0,1,0.725,0.5825,0.1425,0.0,0.59,0.685,0.0526,0.3333,0.5675,0.725,-0.1053,-0.1053,0.585,0.725,0.0175,1.0101,0.3458,0.272,0.5825,0.725,0.0,0.0,0.6075,0.7,0.1754,0.3509
BNCI2015_001,5,20260725,covtoken,True,2.0,False,1.0,1,0.725,0.525,0.2,0.0,0.525,0.685,0.0,0.2,0.5225,0.725,-0.0125,-0.0125,0.5525,0.725,0.1375,0.9345,0.6991,0.236,0.525,0.725,0.0,0.0,0.515,0.7,-0.05,0.075
BNCI2015_001,5,20260725,covtoken,True,3.0,False,1.0,1,0.725,0.47,0.255,0.0,0.47,0.685,0.0,0.1569,0.475,0.725,0.0196,0.0196,0.5175,0.725,0.1863,0.8937,0.7395,0.224,0.4675,0.725,-0.0098,-0.0098,0.505,0.7,0.1373,0.2353
BNCI2015_001,5,20260726,varmod,True,1.0,False,0.5,2,0.725,0.55,0.175,0.0,0.545,0.6925,-0.0286,0.1571,0.555,0.725,0.0286,0.0286,0.55,0.725,0.0,1.655,0.4507,0.1193,0.55,0.725,0.0,0.0,0.545,0.685,-0.0286,0.2
BNCI2015_001,5,20260726,varmod,True,2.0,True,0.5,2,0.725,0.5,0.225,0.0,0.5,0.6925,0.0,0.1444,0.5075,0.725,0.0333,0.0333,0.5075,0.725,0.0333,1.1505,0.4991,0.0773,0.5,0.725,0.0,0.0,0.5225,0.685,0.1,0.2778
BNCI2015_001,5,20260726,varmod,True,3.0,False,0.5,2,0.725,0.55,0.175,0.0,0.55,0.6925,0.0,0.1857,0.56,0.725,0.0571,0.0571,0.56,0.725,0.0571,1.0628,0.5009,0.0778,0.55,0.725,0.0,0.0,0.515,0.685,-0.2,0.0286
BNCI2015_001,5,20260726,covtoken,True,1.0,True,0.5,1,0.725,0.56,0.165,0.0,0.5625,0.6925,0.0152,0.2121,0.565,0.725,0.0303,0.0303,0.5625,0.725,0.0152,1.0672,0.2565,0.0701,0.56,0.725,0.0,0.0,0.5875,0.7,0.1667,0.3182
BNCI2015_001,5,20260726,covtoken,True,2.0,False,0.5,1,0.725,0.455,0.27,0.0,0.4525,0.6925,-0.0093,0.1111,0.455,0.725,0.0,0.0,0.46,0.725,0.0185,0.9471,0.3061,0.054,0.455,0.725,0.0,0.0,0.465,0.7,0.037,0.1296
BNCI2015_001,5,20260726,covtoken,True,3.0,False,0.5,1,0.725,0.4525,0.2725,0.0,0.455,0.6925,0.0092,0.1284,0.4575,0.725,0.0183,0.0183,0.4625,0.725,0.0367,0.9413,0.4472,0.0442,0.4525,0.725,0.0,0.0,0.48,0.7,0.1009,0.1927
BNCI2015_001,5,20260727,varmod,True,1.0,False,1.0,1,0.725,0.545,0.18,0.0,0.5575,0.685,0.0694,0.2917,0.5575,0.725,0.0694,0.0694,0.5525,0.725,0.0417,1.6133,0.9383,0.2409,0.545,0.725,0.0,0.0,0.545,0.7,0.0,0.1389
BNCI2015_001,5,20260727,varmod,True,2.0,True,1.0,1,0.725,0.5,0.225,0.0,0.5,0.685,0.0,0.1778,0.515,0.725,0.0667,0.0667,0.515,0.725,0.0667,1.1332,0.9967,0.1772,0.5,0.725,0.0,0.0,0.52,0.7,0.0889,0.2
BNCI2015_001,5,20260727,varmod,True,3.0,False,1.0,1,0.725,0.5,0.225,0.0,0.5,0.685,0.0,0.1778,0.505,0.725,0.0222,0.0222,0.505,0.725,0.0222,1.0569,0.9994,0.1631,0.5,0.725,0.0,0.0,0.515,0.7,0.0667,0.1778
BNCI2015_001,5,20260727,covtoken,True,1.0,True,1.0,2,0.725,0.52,0.205,0.0,0.52,0.685,0.0,0.1951,0.54,0.725,0.0976,0.0976,0.52,0.725,0.0,0.6304,0.6033,0.1802,0.5225,0.725,0.0122,0.0122,0.545,0.685,0.122,0.3171
BNCI2015_001,5,20260727,covtoken,True,2.0,False,1.0,2,0.725,0.4675,0.2575,0.0,0.4675,0.685,0.0,0.1553,0.5025,0.725,0.1359,0.1359,0.49,0.725,0.0874,0.5398,0.6903,0.1268,0.4675,0.725,0.0,0.0,0.5225,0.685,0.2136,0.3689
BNCI2015_001,5,20260727,covtoken,True,3.0,False,1.0,2,0.725,0.4925,0.2325,0.0,0.4925,0.685,0.0,0.172,0.5175,0.725,0.1075,0.1075,0.5325,0.725,0.172,0.5207,0.7053,0.0917,0.4925,0.725,0.0,0.0,0.5175,0.685,0.1075,0.2796
BNCI2015_001,5,20260728,varmod,True,1.0,True,1.0,2,0.725,0.5625,0.1625,0.0,0.5775,0.685,0.0923,0.3385,0.5875,0.725,0.1538,0.1538,0.575,0.725,0.0769,1.5318,0.4672,0.0987,0.5625,0.725,0.0,0.0,0.5525,0.685,-0.0615,0.1846
BNCI2015_001,5,20260728,varmod,True,2.0,False,1.0,2,0.725,0.5175,0.2075,0.0,0.5175,0.685,0.0,0.1928,0.53,0.725,0.0602,0.0602,0.5275,0.725,0.0482,1.1266,0.5006,0.0731,0.5175,0.725,0.0,0.0,0.52,0.685,0.012,0.2048
BNCI2015_001,5,20260728,varmod,True,3.0,False,1.0,2,0.725,0.485,0.24,0.0,0.485,0.685,0.0,0.1667,0.4825,0.725,-0.0104,-0.0104,0.4825,0.725,-0.0104,1.0538,0.5003,0.0738,0.485,0.725,0.0,0.0,0.5125,0.685,0.1146,0.2812
BNCI2015_001,5,20260728,covtoken,True,1.0,False,1.0,2,0.725,0.5675,0.1575,0.0,0.57,0.685,0.0159,0.2698,0.5725,0.725,0.0317,0.0317,0.5725,0.725,0.0317,0.7337,0.6743,0.0826,0.57,0.725,0.0159,0.0159,0.55,0.685,-0.1111,0.1429
BNCI2015_001,5,20260728,covtoken,True,2.0,True,1.0,2,0.725,0.5175,0.2075,0.0,0.5175,0.685,0.0,0.1928,0.5425,0.725,0.1205,0.1205,0.5675,0.725,0.241,0.6259,0.6946,0.0452,0.5175,0.725,0.0,0.0,0.52,0.685,0.012,0.2048
BNCI2015_001,5,20260728,covtoken,True,3.0,False,1.0,2,0.725,0.51,0.215,0.0,0.515,0.685,0.0233,0.2093,0.5825,0.725,0.3372,0.3372,0.4825,0.725,-0.1279,0.623,0.691,0.0435,0.51,0.725,0.0,0.0,0.52,0.685,0.0465,0.2326
BNCI2015_001,6,0,varmod,False,1.0,True,0.5,2,0.625,0.5825,0.0425,0.0,0.5825,0.6275,0.0,-0.0588,0.59,0.625,0.1765,0.1765,0.59,0.625,0.1765,1.1318,0.5034,0.4215,0.5825,0.625,0.0,0.0,0.5375,0.6125,-1.0588,-0.7647
BNCI2015_001,6,0,varmod,False,2.0,False,0.5,2,0.625,0.505,0.12,0.0,0.4975,0.6275,-0.0625,-0.0833,0.515,0.625,0.0833,0.0833,0.515,0.625,0.0833,1.0318,0.5034,0.3861,0.5075,0.625,0.0208,0.0208,0.525,0.6125,0.1667,0.2708
BNCI2015_001,6,0,varmod,False,3.0,False,0.5,2,0.625,0.4925,0.1325,0.0,0.4925,0.6275,0.0,-0.0189,0.4875,0.625,-0.0377,-0.0377,0.4875,0.625,-0.0377,1.014,0.5032,0.3761,0.4925,0.625,0.0,0.0,0.525,0.6125,0.2453,0.3396
BNCI2015_001,6,0,covtoken,False,1.0,True,1.0,2,0.625,0.5775,0.0475,0.0,0.5725,0.6375,-0.1053,-0.3684,0.57,0.6225,-0.1579,-0.1053,0.595,0.625,0.3684,0.5902,0.7009,0.3231,0.5775,0.625,0.0,0.0,0.5375,0.6125,-0.8421,-0.5789
BNCI2015_001,6,0,covtoken,False,2.0,False,1.0,2,0.625,0.5325,0.0925,0.0,0.53,0.6375,-0.027,-0.1622,0.5425,0.6225,0.1081,0.1351,0.53,0.625,-0.027,0.5619,0.6997,0.3259,0.5325,0.625,0.0,0.0,0.53,0.6125,-0.027,0.1081
BNCI2015_001,6,0,covtoken,False,3.0,False,1.0,2,0.625,0.5525,0.0725,0.0,0.545,0.6375,-0.1034,-0.2759,0.5525,0.6225,0.0,0.0345,0.535,0.625,-0.2414,0.5434,0.7022,0.3138,0.5575,0.625,0.069,0.069,0.53,0.6125,-0.3103,-0.1379
BNCI2015_001,6,20260721,varmod,True,1.0,True,0.5,2,0.625,0.62,0.005,0.0,0.6175,0.6275,-0.5,-1.0,0.63,0.625,2.0,2.0,0.625,0.625,1.0,1.1194,0.5127,0.4342,0.6225,0.625,0.5,0.5,0.5375,0.6125,-16.5,-14.0
BNCI2015_001,6,20260721,varmod,True,2.0,False,0.5,2,0.625,0.53,0.095,0.0,0.53,0.6275,0.0,-0.0263,0.5475,0.625,0.1842,0.1842,0.5475,0.625,0.1842,1.0298,0.5018,0.3772,0.53,0.625,0.0,0.0,0.5275,0.6125,-0.0263,0.1053
BNCI2015_001,6,20260721,varmod,True,3.0,False,0.5,2,0.625,0.5125,0.1125,0.0,0.5125,0.6275,0.0,-0.0222,0.505,0.625,-0.0667,-0.0667,0.505,0.625,-0.0667,1.0133,0.5031,0.3746,0.5125,0.625,0.0,0.0,0.525,0.6125,0.1111,0.2222
BNCI2015_001,6,20260721,covtoken,True,1.0,True,1.0,2,0.625,0.575,0.05,0.0,0.56,0.6375,-0.3,-0.55,0.5625,0.6225,-0.25,-0.2,0.57,0.625,-0.1,0.557,0.6989,0.3798,0.5775,0.625,0.05,0.05,0.5325,0.6125,-0.85,-0.6
BNCI2015_001,6,20260721,covtoken,True,2.0,False,1.0,2,0.625,0.5,0.125,0.0,0.5,0.6375,0.0,-0.1,0.535,0.6225,0.28,0.3,0.535,0.625,0.28,0.5062,0.7004,0.3488,0.5,0.625,0.0,0.0,0.5275,0.6125,0.22,0.32
BNCI2015_001,6,20260721,covtoken,True,3.0,False,1.0,2,0.625,0.53,0.095,0.0,0.53,0.6375,0.0,-0.1316,0.555,0.6225,0.2632,0.2895,0.5475,0.625,0.1842,0.5234,0.6842,0.3976,0.5275,0.625,-0.0263,-0.0263,0.525,0.6125,-0.0526,0.0789
BNCI2015_001,6,20260722,varmod,True,1.0,False,0.5,2,0.625,0.595,0.03,0.0,0.5825,0.6275,-0.4167,-0.5,0.575,0.625,-0.6667,-0.6667,0.5775,0.625,-0.5833,1.1006,0.5131,0.4422,0.595,0.625,0.0,0.0,0.5375,0.6125,-1.9167,-1.5
BNCI2015_001,6,20260722,varmod,True,2.0,True,0.5,2,0.625,0.4675,0.1575,0.0,0.4675,0.6275,0.0,-0.0159,0.4825,0.625,0.0952,0.0952,0.4825,0.625,0.0952,1.0273,0.5003,0.3933,0.47,0.625,0.0159,0.0159,0.535,0.6125,0.4286,0.5079
BNCI2015_001,6,20260722,varmod,True,3.0,False,0.5,2,0.625,0.4975,0.1275,0.0,0.4975,0.6275,0.0,-0.0196,0.5,0.625,0.0196,0.0196,0.5,0.625,0.0196,1.0122,0.5005,0.3821,0.4975,0.625,0.0,0.0,0.5275,0.6125,0.2353,0.3333
BNCI2015_001,6,20260722,covtoken,True,1.0,False,1.0,2,0.625,0.595,0.03,0.0,0.5875,0.6375,-0.25,-0.6667,0.575,0.6225,-0.6667,-0.5833,0.575,0.625,-0.6667,0.5659,0.7006,0.4009,0.595,0.625,0.0,0.0,0.54,0.6125,-1.8333,-1.4167
BNCI2015_001,6,20260722,covtoken,True,2.0,True,1.0,2,0.625,0.5125,0.1125,0.0,0.52,0.6375,0.0667,-0.0444,0.545,0.6225,0.2889,0.3111,0.5475,0.625,0.3111,0.5407,0.7023,0.3883,0.515,0.625,0.0222,0.0222,0.5325,0.6125,0.1778,0.2889
BNCI2015_001,6,20260722,covtoken,True,3.0,False,1.0,2,0.625,0.49,0.135,0.0,0.4875,0.6375,-0.0185,-0.1111,0.54,0.6225,0.3704,0.3889,0.5125,0.625,0.1667,0.5261,0.7044,0.3737,0.4875,0.625,-0.0185,-0.0185,0.535,0.6125,0.3333,0.4259
BNCI2015_001,6,20260723,varmod,True,1.0,False,1.0,1,0.625,0.6125,0.0125,0.0,0.5925,0.6375,-1.6,-2.6,0.59,0.6225,-1.8,-1.6,0.5925,0.625,-1.6,1.1754,0.9862,0.4516,0.6125,0.625,0.0,0.0,0.54,0.61,-5.8,-4.6
BNCI2015_001,6,20260723,varmod,True,2.0,True,1.0,1,0.625,0.51,0.115,0.0,0.5175,0.6375,0.0652,-0.0435,0.555,0.6225,0.3913,0.413,0.5525,0.625,0.3696,1.0412,0.9993,0.3861,0.51,0.625,0.0,0.0,0.53,0.61,0.1739,0.3043
BNCI2015_001,6,20260723,varmod,True,3.0,False,1.0,1,0.625,0.5375,0.0875,0.0,0.5275,0.6375,-0.1143,-0.2571,0.5425,0.6225,0.0571,0.0857,0.5425,0.625,0.0571,1.018,0.9999,0.3711,0.5375,0.625,0.0,0.0,0.525,0.61,-0.1429,0.0286
BNCI2015_001,6,20260723,covtoken,True,1.0,False,1.0,2,0.625,0.575,0.05,0.0,0.5625,0.6375,-0.25,-0.5,0.5825,0.6225,0.15,0.2,0.57,0.625,-0.1,0.5378,0.5523,0.0762,0.5775,0.625,0.05,0.05,0.5325,0.6125,-0.85,-0.6
BNCI2015_001,6,20260723,covtoken,True,2.0,True,1.0,2,0.625,0.5425,0.0825,0.0,0.535,0.6375,-0.0909,-0.2424,0.5425,0.6225,0.0,0.0303,0.5575,0.625,0.1818,0.5196,0.7068,0.1757,0.545,0.625,0.0303,0.0303,0.53,0.6125,-0.1515,0.0
