dataset,method,seed,fold,conditioning,k,task_drop,subject_leak_drop,removal_mode,firewall_passed
BNCI2015_001,erm,1,0,random_subspace,4,0.0,0.017546780776370174,head_replay,True
BNCI2015_001,erm,1,0,random_subspace,8,0.019999999999999907,0.011843143016280866,head_replay,True
BNCI2015_001,erm,1,10,label_conditional,1,-0.02833333333333332,0.02272071279104515,head_replay,True
BNCI2015_001,erm,1,10,label_conditional,2,-0.030000000000000027,0.08451842406772192,head_replay,True
BNCI2015_001,erm,1,10,label_conditional,4,-0.040000000000000036,0.17478640407136714,head_replay,True
BNCI2015_001,erm,1,10,label_conditional,8,-0.10499999999999998,0.42864257143467877,head_replay,True
BNCI2015_001,erm,1,10,marginal_domain,1,-0.01666666666666672,0.0340365049732525,head_replay,True
BNCI2015_001,erm,1,10,marginal_domain,2,-0.018333333333333313,0.08489954486712048,head_replay,True
BNCI2015_001,erm,1,10,marginal_domain,4,-0.030000000000000027,0.16558928694017006,head_replay,True
BNCI2015_001,erm,1,10,marginal_domain,8,-0.015000000000000013,0.3896462105615043,head_replay,True
BNCI2015_001,erm,1,10,random_subspace,1,-0.011666666666666714,0.009973580341227306,head_replay,True
BNCI2015_001,erm,1,10,random_subspace,2,-0.021666666666666612,0.008141624418362192,head_replay,True
BNCI2015_001,erm,1,10,random_subspace,4,-0.018333333333333313,0.0077997295959171264,head_replay,True
BNCI2015_001,erm,1,10,random_subspace,8,-0.025000000000000022,0.01785515591832132,head_replay,True
BNCI2015_001,erm,1,11,label_conditional,1,-0.00500000000000006,0.018288231912090502,head_replay,True
BNCI2015_001,erm,1,11,label_conditional,2,-0.017500000000000016,0.04954071959431916,head_replay,True
BNCI2015_001,erm,1,11,label_conditional,4,0.010000000000000009,0.14186322587930977,head_replay,True
BNCI2015_001,erm,1,11,label_conditional,8,-0.02250000000000002,0.4143794026084893,head_replay,True
BNCI2015_001,erm,1,11,marginal_domain,1,-0.0025000000000000022,0.01050130499649804,head_replay,True
BNCI2015_001,erm,1,11,marginal_domain,2,-0.0025000000000000022,0.05904030623609424,head_replay,True
BNCI2015_001,erm,1,11,marginal_domain,4,0.0,0.1581845795450918,head_replay,True
BNCI2015_001,erm,1,11,marginal_domain,8,0.0050000000000000044,0.3910399445147448,head_replay,True
BNCI2015_001,erm,1,11,random_subspace,1,-0.00500000000000006,-0.007071526957890484,head_replay,True
BNCI2015_001,erm,1,11,random_subspace,2,0.007500000000000007,-0.008018496654860208,head_replay,True
BNCI2015_001,erm,1,11,random_subspace,4,0.015000000000000013,0.002135160782521517,head_replay,True
BNCI2015_001,erm,1,11,random_subspace,8,-0.014999999999999958,-0.014210052322104927,head_replay,True
BNCI2015_001,erm,1,1,label_conditional,1,0.0,0.032580216129681316,head_replay,True
BNCI2015_001,erm,1,1,label_conditional,2,-0.0025000000000000577,0.065624130911348,head_replay,True
BNCI2015_001,erm,1,1,label_conditional,4,0.01749999999999996,0.16544413207826858,head_replay,True
BNCI2015_001,erm,1,1,label_conditional,8,0.15999999999999992,0.3485819737287592,head_replay,True
BNCI2015_001,erm,1,1,marginal_domain,1,0.0024999999999999467,0.006086714322360298,head_replay,True
BNCI2015_001,erm,1,1,marginal_domain,2,-0.010000000000000009,0.07733698273644418,head_replay,True
BNCI2015_001,erm,1,1,marginal_domain,4,-0.010000000000000009,0.1733683244071893,head_replay,True
BNCI2015_001,erm,1,1,marginal_domain,8,0.02749999999999997,0.34726689305458003,head_replay,True
BNCI2015_001,erm,1,1,random_subspace,1,0.0024999999999999467,0.0025924832743015047,head_replay,True
BNCI2015_001,erm,1,1,random_subspace,2,-0.0050000000000000044,0.0022136953955135263,head_replay,True
BNCI2015_001,erm,1,1,random_subspace,4,-0.010000000000000009,0.013177119226584488,head_replay,True
BNCI2015_001,erm,1,1,random_subspace,8,-0.01000000000000012,0.014525158442270758,head_replay,True
BNCI2015_001,erm,1,2,label_conditional,1,0.03749999999999998,0.010573049713027416,head_replay,True
BNCI2015_001,erm,1,2,label_conditional,2,0.0824999999999999,0.03793165603937676,head_replay,True
BNCI2015_001,erm,1,2,label_conditional,4,0.10999999999999999,0.15577758489680837,head_replay,True
BNCI2015_001,erm,1,2,label_conditional,8,0.12749999999999995,0.38835853681608934,head_replay,True
BNCI2015_001,erm,1,2,marginal_domain,1,0.02749999999999997,0.008389864185852192,head_replay,True
BNCI2015_001,erm,1,2,marginal_domain,2,0.025000000000000022,0.04623921652204532,head_replay,True
BNCI2015_001,erm,1,2,marginal_domain,4,0.04500000000000004,0.13691215395585232,head_replay,True
BNCI2015_001,erm,1,2,marginal_domain,8,0.11250000000000004,0.35733751898212496,head_replay,True
BNCI2015_001,erm,1,2,random_subspace,1,0.007499999999999951,-0.008815125693271142,head_replay,True
BNCI2015_001,erm,1,2,random_subspace,2,0.0050000000000000044,-0.01319300587760286,head_replay,True
BNCI2015_001,erm,1,2,random_subspace,4,0.009999999999999898,-0.009259120070315596,head_replay,True
BNCI2015_001,erm,1,2,random_subspace,8,0.015000000000000013,-0.007028659836422868,head_replay,True
BNCI2015_001,erm,1,3,label_conditional,1,0.04749999999999999,0.016666160172840838,head_replay,True
BNCI2015_001,erm,1,3,label_conditional,2,0.0625,0.04474013063470261,head_replay,True
BNCI2015_001,erm,1,3,label_conditional,4,0.1499999999999999,0.1870472801089429,head_replay,True
BNCI2015_001,erm,1,3,label_conditional,8,0.18499999999999994,0.4185280459081165,head_replay,True
BNCI2015_001,erm,1,3,marginal_domain,1,0.03249999999999997,0.01803104719276205,head_replay,True
BNCI2015_001,erm,1,3,marginal_domain,2,0.03249999999999997,0.04300357911338648,head_replay,True
BNCI2015_001,erm,1,3,marginal_domain,4,0.06000000000000005,0.18104910022492138,head_replay,True
BNCI2015_001,erm,1,3,marginal_domain,8,0.0675,0.38436920209707837,head_replay,True
BNCI2015_001,erm,1,3,random_subspace,1,0.02749999999999997,0.014054776268735303,head_replay,True
BNCI2015_001,erm,1,3,random_subspace,2,0.02749999999999997,0.005732332458675327,head_replay,True
BNCI2015_001,erm,1,3,random_subspace,4,0.03749999999999998,0.014925813833321255,head_replay,True
BNCI2015_001,erm,1,3,random_subspace,8,0.03499999999999992,0.02392969684770252,head_replay,True
BNCI2015_001,erm,1,4,label_conditional,1,0.0024999999999999467,0.035570322701972135,head_replay,True
BNCI2015_001,erm,1,4,label_conditional,2,0.03249999999999997,0.05234817111478196,head_replay,True
BNCI2015_001,erm,1,4,label_conditional,4,0.057499999999999996,0.16340956435134357,head_replay,True
BNCI2015_001,erm,1,4,label_conditional,8,0.09250000000000003,0.40984407701709547,head_replay,True
BNCI2015_001,erm,1,4,marginal_domain,1,-0.007500000000000062,0.050822936331922364,head_replay,True
BNCI2015_001,erm,1,4,marginal_domain,2,0.012499999999999956,0.0742661376431073,head_replay,True
BNCI2015_001,erm,1,4,marginal_domain,4,0.010000000000000009,0.16711447048077566,head_replay,True
BNCI2015_001,erm,1,4,marginal_domain,8,0.04249999999999998,0.3685566944785026,head_replay,True
BNCI2015_001,erm,1,4,random_subspace,1,-0.010000000000000009,0.012041219649915336,head_replay,True
BNCI2015_001,erm,1,4,random_subspace,2,-0.010000000000000009,0.011770656879352526,head_replay,True
BNCI2015_001,erm,1,4,random_subspace,4,-0.010000000000000009,0.011697931827154173,head_replay,True
BNCI2015_001,erm,1,4,random_subspace,8,-0.015000000000000013,0.006453235658896772,head_replay,True
BNCI2015_001,erm,1,5,label_conditional,1,0.06999999999999995,0.019969103870202898,head_replay,True
BNCI2015_001,erm,1,5,label_conditional,2,0.06999999999999995,0.023736487512952986,head_replay,True
BNCI2015_001,erm,1,5,label_conditional,4,0.07499999999999996,0.129104938858717,head_replay,True
BNCI2015_001,erm,1,5,label_conditional,8,0.10749999999999993,0.3759580856339798,head_replay,True
BNCI2015_001,erm,1,5,marginal_domain,1,0.03249999999999997,0.00746696285529147,head_replay,True
BNCI2015_001,erm,1,5,marginal_domain,2,0.02749999999999997,0.021273380444582934,head_replay,True
BNCI2015_001,erm,1,5,marginal_domain,4,0.06999999999999995,0.10222475210337978,head_replay,True
BNCI2015_001,erm,1,5,marginal_domain,8,0.10749999999999993,0.3522941565729266,head_replay,True
BNCI2015_001,erm,1,5,random_subspace,1,-0.0025000000000000577,-0.006277056277056325,head_replay,True
BNCI2015_001,erm,1,5,random_subspace,2,0.0024999999999999467,-0.00527255030534457,head_replay,True
BNCI2015_001,erm,1,5,random_subspace,4,0.01749999999999996,-0.007149869671591369,head_replay,True
BNCI2015_001,erm,1,5,random_subspace,8,0.012499999999999956,0.0023820605300443054,head_replay,True
BNCI2015_001,erm,1,6,label_conditional,1,0.03500000000000003,0.006630061717723845,head_replay,True
BNCI2015_001,erm,1,6,label_conditional,2,0.020000000000000018,0.03482496162789406,head_replay,True
BNCI2015_001,erm,1,6,label_conditional,4,0.020000000000000018,0.17546776602017633,head_replay,True
BNCI2015_001,erm,1,6,label_conditional,8,0.04500000000000004,0.4226843828202965,head_replay,True
BNCI2015_001,erm,1,6,marginal_domain,1,0.030000000000000027,0.008712218691185214,head_replay,True
BNCI2015_001,erm,1,6,marginal_domain,2,0.03500000000000003,0.037021499127450674,head_replay,True
BNCI2015_001,erm,1,6,marginal_domain,4,0.025000000000000078,0.14416446510318404,head_replay,True
BNCI2015_001,erm,1,6,marginal_domain,8,0.010000000000000009,0.3716602943558045,head_replay,True
BNCI2015_001,erm,1,6,random_subspace,1,-0.009999999999999898,-5.974417739118554e-05,head_replay,True
BNCI2015_001,erm,1,6,random_subspace,2,0.010000000000000009,0.00359356752342066,head_replay,True
BNCI2015_001,erm,1,6,random_subspace,4,0.01750000000000007,0.003523267014315601,head_replay,True
BNCI2015_001,erm,1,6,random_subspace,8,0.025000000000000078,0.016308938859062816,head_replay,True
BNCI2015_001,erm,1,7,label_conditional,1,0.011666666666666603,0.012688315052177934,head_replay,True
BNCI2015_001,erm,1,7,label_conditional,2,-0.01666666666666672,0.04719582251993937,head_replay,True
BNCI2015_001,erm,1,7,label_conditional,4,-0.018333333333333424,0.1727966054725507,head_replay,True
BNCI2015_001,erm,1,7,label_conditional,8,0.02333333333333326,0.3967428452575673,head_replay,True
BNCI2015_001,erm,1,7,marginal_domain,1,0.008333333333333304,0.005653683017545874,head_replay,True
BNCI2015_001,erm,1,7,marginal_domain,2,-0.0050000000000001155,0.03999144523862053,head_replay,True
BNCI2015_001,erm,1,7,marginal_domain,4,-0.00666666666666671,0.17057836600400944,head_replay,True
BNCI2015_001,erm,1,7,marginal_domain,8,0.016666666666666607,0.3689336796732974,head_replay,True
BNCI2015_001,erm,1,7,random_subspace,1,-0.015000000000000013,0.0,head_replay,True
BNCI2015_001,erm,1,7,random_subspace,2,-0.03333333333333344,0.004319321029847445,head_replay,True
BNCI2015_001,erm,1,7,random_subspace,4,-0.025000000000000133,0.016527113237639557,head_replay,True
BNCI2015_001,erm,1,7,random_subspace,8,-0.026666666666666727,0.0013148680524841527,head_replay,True
BNCI2015_001,erm,1,8,label_conditional,1,0.05499999999999994,0.026153756413396234,head_replay,True
BNCI2015_001,erm,1,8,label_conditional,2,0.053333333333333344,0.06362381919691118,head_replay,True
BNCI2015_001,erm,1,8,label_conditional,4,0.04999999999999993,0.17977320421417364,head_replay,True
BNCI2015_001,erm,1,8,label_conditional,8,0.04833333333333334,0.4059178575910452,head_replay,True
BNCI2015_001,erm,1,8,marginal_domain,1,0.023333333333333317,0.019503863254551668,head_replay,True
BNCI2015_001,erm,1,8,marginal_domain,2,0.020000000000000018,0.06633409479872676,head_replay,True
BNCI2015_001,erm,1,8,marginal_domain,4,0.018333333333333313,0.19409983137623577,head_replay,True
BNCI2015_001,erm,1,8,marginal_domain,8,0.018333333333333313,0.37090077863315796,head_replay,True
BNCI2015_001,erm,1,8,random_subspace,1,0.023333333333333317,0.004104683195592429,head_replay,True
BNCI2015_001,erm,1,8,random_subspace,2,0.019999999999999907,0.009835377232737974,head_replay,True
BNCI2015_001,erm,1,8,random_subspace,4,0.0050000000000000044,0.005978260869565322,head_replay,True
BNCI2015_001,erm,1,8,random_subspace,8,0.011666666666666603,0.00022302995181089358,head_replay,True
BNCI2015_001,erm,1,9,label_conditional,1,-0.0033333333333331883,0.041155665076326065,head_replay,True
BNCI2015_001,erm,1,9,label_conditional,2,0.02833333333333332,0.08758393918681007,head_replay,True
BNCI2015_001,erm,1,9,label_conditional,4,0.008333333333333415,0.15605378838533301,head_replay,True
BNCI2015_001,erm,1,9,label_conditional,8,0.026666666666666727,0.40869849523887514,head_replay,True
BNCI2015_001,erm,1,9,marginal_domain,1,0.0,0.0655735153936623,head_replay,True
BNCI2015_001,erm,1,9,marginal_domain,2,0.020000000000000018,0.08216567724701074,head_replay,True
BNCI2015_001,erm,1,9,marginal_domain,4,0.03500000000000009,0.16158551568868107,head_replay,True
BNCI2015_001,erm,1,9,marginal_domain,8,0.018333333333333424,0.37661466574810654,head_replay,True
BNCI2015_001,erm,1,9,random_subspace,1,0.010000000000000009,0.00772790934555645,head_replay,True
BNCI2015_001,erm,1,9,random_subspace,2,-0.0016666666666665941,0.00991929323048868,head_replay,True
BNCI2015_001,erm,1,9,random_subspace,4,0.0050000000000000044,0.010730981542176998,head_replay,True
BNCI2015_001,erm,1,9,random_subspace,8,0.01333333333333342,0.030780349919366845,head_replay,True
BNCI2015_001,erm,2,0,label_conditional,1,0.007499999999999951,0.0161024222985946,head_replay,True
BNCI2015_001,erm,2,0,label_conditional,2,0.029999999999999916,0.03141728276586653,head_replay,True
BNCI2015_001,erm,2,0,label_conditional,4,-0.010000000000000009,0.14504739191080984,head_replay,True
BNCI2015_001,erm,2,0,label_conditional,8,-0.0050000000000001155,0.4144943648301729,head_replay,True
BNCI2015_001,erm,2,0,marginal_domain,1,0.0024999999999999467,0.016319375108426515,head_replay,True
BNCI2015_001,erm,2,0,marginal_domain,2,0.01749999999999996,0.044692791841770996,head_replay,True
BNCI2015_001,erm,2,0,marginal_domain,4,-0.0050000000000000044,0.14490081915692965,head_replay,True
BNCI2015_001,erm,2,0,marginal_domain,8,0.010000000000000009,0.3597817770107943,head_replay,True
BNCI2015_001,erm,2,0,random_subspace,1,-0.030000000000000027,0.002462014270314672,head_replay,True
BNCI2015_001,erm,2,0,random_subspace,2,-0.030000000000000027,0.013053791496716816,head_replay,True
BNCI2015_001,erm,2,0,random_subspace,4,-0.032500000000000084,-0.003160207835315898,head_replay,True
BNCI2015_001,erm,2,0,random_subspace,8,-0.11750000000000005,0.007178045836206737,head_replay,True
BNCI2015_001,erm,2,10,label_conditional,1,0.02833333333333332,0.008759037211722664,head_replay,True
BNCI2015_001,erm,2,10,label_conditional,2,-0.0050000000000000044,0.04195783331582548,head_replay,True
BNCI2015_001,erm,2,10,label_conditional,4,-0.015000000000000013,0.11358166185030594,head_replay,True
BNCI2015_001,erm,2,10,label_conditional,8,-0.06500000000000006,0.3589864497739784,head_replay,True
BNCI2015_001,erm,2,10,marginal_domain,1,0.033333333333333326,0.005803788126442666,head_replay,True
BNCI2015_001,erm,2,10,marginal_domain,2,0.015000000000000013,0.06475153356622576,head_replay,True
BNCI2015_001,erm,2,10,marginal_domain,4,-0.0033333333333332993,0.13443681957017983,head_replay,True
BNCI2015_001,erm,2,10,marginal_domain,8,0.0,0.37809391491974154,head_replay,True
BNCI2015_001,erm,2,10,random_subspace,1,0.0033333333333332993,0.01334472544998866,head_replay,True
BNCI2015_001,erm,2,10,random_subspace,2,0.0033333333333332993,0.0057257448433919444,head_replay,True
BNCI2015_001,erm,2,10,random_subspace,4,0.0033333333333332993,0.01389418457210223,head_replay,True
BNCI2015_001,erm,2,10,random_subspace,8,0.015000000000000013,0.001413014812345792,head_replay,True
BNCI2015_001,erm,2,11,label_conditional,1,-0.015000000000000013,0.009777196795445642,head_replay,True
BNCI2015_001,erm,2,11,label_conditional,2,-0.04249999999999998,0.0333342084705488,head_replay,True
BNCI2015_001,erm,2,11,label_conditional,4,0.0,0.1621772932352712,head_replay,True
BNCI2015_001,erm,2,11,label_conditional,8,-0.02749999999999997,0.3758930850096297,head_replay,True
BNCI2015_001,erm,2,11,marginal_domain,1,-0.0050000000000000044,0.017548761369254318,head_replay,True
BNCI2015_001,erm,2,11,marginal_domain,2,-0.020000000000000018,0.03256468165155679,head_replay,True
BNCI2015_001,erm,2,11,marginal_domain,4,0.0024999999999999467,0.14697432813744715,head_replay,True
BNCI2015_001,erm,2,11,marginal_domain,8,-0.010000000000000009,0.36846946550298687,head_replay,True
BNCI2015_001,erm,2,11,random_subspace,1,-0.0050000000000000044,0.0006864182623196324,head_replay,True
BNCI2015_001,erm,2,11,random_subspace,2,0.0,0.009902717120321647,head_replay,True
BNCI2015_001,erm,2,11,random_subspace,4,-0.0024999999999999467,0.0185754886436289,head_replay,True
BNCI2015_001,erm,2,11,random_subspace,8,0.0,0.01407970621886534,head_replay,True
BNCI2015_001,erm,2,1,label_conditional,1,-0.03749999999999998,0.007350907361828862,head_replay,True
BNCI2015_001,erm,2,1,label_conditional,2,-0.04500000000000004,0.044728879480376404,head_replay,True
BNCI2015_001,erm,2,1,label_conditional,4,0.07500000000000007,0.15177557109710782,head_replay,True
BNCI2015_001,erm,2,1,label_conditional,8,0.3,0.36895058308424833,head_replay,True
BNCI2015_001,erm,2,1,marginal_domain,1,-0.03749999999999998,0.009867315684688904,head_replay,True
BNCI2015_001,erm,2,1,marginal_domain,2,-0.05249999999999999,0.035360369071654185,head_replay,True
BNCI2015_001,erm,2,1,marginal_domain,4,0.0025000000000000577,0.12722705094217923,head_replay,True
BNCI2015_001,erm,2,1,marginal_domain,8,0.02749999999999997,0.38345075687826846,head_replay,True
BNCI2015_001,erm,2,1,random_subspace,1,-0.007499999999999951,-0.00997899159663862,head_replay,True
BNCI2015_001,erm,2,1,random_subspace,2,-0.010000000000000009,-0.004361471861471955,head_replay,True
BNCI2015_001,erm,2,1,random_subspace,4,-0.01749999999999996,0.0031884057971014457,head_replay,True
BNCI2015_001,erm,2,1,random_subspace,8,-0.03749999999999998,0.01480853325647491,head_replay,True
BNCI2015_001,erm,2,2,label_conditional,1,0.057499999999999996,0.038260942068655046,head_replay,True
BNCI2015_001,erm,2,2,label_conditional,2,0.0625,0.06022446681133853,head_replay,True
BNCI2015_001,erm,2,2,label_conditional,4,0.19999999999999996,0.14553793631034417,head_replay,True
BNCI2015_001,erm,2,2,label_conditional,8,0.22749999999999998,0.3813433502626321,head_replay,True
BNCI2015_001,erm,2,2,marginal_domain,1,0.03749999999999998,0.03132007348494836,head_replay,True
BNCI2015_001,erm,2,2,marginal_domain,2,0.040000000000000036,0.058487941870158044,head_replay,True
BNCI2015_001,erm,2,2,marginal_domain,4,0.0,0.12719826172921533,head_replay,True
BNCI2015_001,erm,2,2,marginal_domain,8,0.15000000000000002,0.3557143688209572,head_replay,True
BNCI2015_001,erm,2,2,random_subspace,1,0.01749999999999996,-0.0011609602518694029,head_replay,True
BNCI2015_001,erm,2,2,random_subspace,2,0.019999999999999907,0.01281670752460995,head_replay,True
BNCI2015_001,erm,2,2,random_subspace,4,0.029999999999999916,0.004534565022181081,head_replay,True
BNCI2015_001,erm,2,2,random_subspace,8,0.020000000000000018,0.004969308297481656,head_replay,True
BNCI2015_001,erm,2,3,label_conditional,1,0.04499999999999993,0.02406592668519214,head_replay,True
BNCI2015_001,erm,2,3,label_conditional,2,0.04999999999999993,0.03675571674477984,head_replay,True
BNCI2015_001,erm,2,3,label_conditional,4,0.14749999999999996,0.1519630811963878,head_replay,True
BNCI2015_001,erm,2,3,label_conditional,8,0.12499999999999989,0.3604695040520641,head_replay,True
BNCI2015_001,erm,2,3,marginal_domain,1,0.02749999999999997,0.01637824812658495,head_replay,True
BNCI2015_001,erm,2,3,marginal_domain,2,0.029999999999999916,0.05780068325501653,head_replay,True
BNCI2015_001,erm,2,3,marginal_domain,4,0.06999999999999995,0.1278004843377848,head_replay,True
BNCI2015_001,erm,2,3,marginal_domain,8,0.09750000000000003,0.3550966053009627,head_replay,True
BNCI2015_001,erm,2,3,random_subspace,1,-0.0050000000000000044,0.0011713067773785335,head_replay,True
BNCI2015_001,erm,2,3,random_subspace,2,-0.0025000000000000577,-0.004430518933142835,head_replay,True
BNCI2015_001,erm,2,3,random_subspace,4,-0.015000000000000013,-0.014667854657742785,head_replay,True
BNCI2015_001,erm,2,3,random_subspace,8,-0.04250000000000009,0.004842237708723163,head_replay,True
BNCI2015_001,erm,2,4,label_conditional,1,0.02750000000000008,0.0021043411343260043,head_replay,True
BNCI2015_001,erm,2,4,label_conditional,2,0.050000000000000044,0.04061586902258818,head_replay,True
BNCI2015_001,erm,2,4,label_conditional,4,0.14,0.1478807372743962,head_replay,True
BNCI2015_001,erm,2,4,label_conditional,8,0.14250000000000007,0.36411534432418063,head_replay,True
BNCI2015_001,erm,2,4,marginal_domain,1,0.010000000000000009,0.01239875695389614,head_replay,True
BNCI2015_001,erm,2,4,marginal_domain,2,0.025000000000000022,0.034267249667339295,head_replay,True
BNCI2015_001,erm,2,4,marginal_domain,4,0.09750000000000003,0.143703697633206,head_replay,True
BNCI2015_001,erm,2,4,marginal_domain,8,0.11750000000000005,0.3710140919378782,head_replay,True
BNCI2015_001,erm,2,4,random_subspace,1,-0.004999999999999893,-0.0006555060672208679,head_replay,True
BNCI2015_001,erm,2,4,random_subspace,2,0.0025000000000000577,0.00034439982398937197,head_replay,True
BNCI2015_001,erm,2,4,random_subspace,4,-0.012499999999999956,0.006303153303303222,head_replay,True
BNCI2015_001,erm,2,4,random_subspace,8,0.03750000000000009,0.012033508894676359,head_replay,True
BNCI2015_001,erm,2,5,label_conditional,1,0.039999999999999925,0.03178042030209216,head_replay,True
BNCI2015_001,erm,2,5,label_conditional,2,0.03249999999999997,0.04489572466990421,head_replay,True
BNCI2015_001,erm,2,5,label_conditional,4,0.08999999999999997,0.11655566108806703,head_replay,True
BNCI2015_001,erm,2,5,label_conditional,8,0.08999999999999997,0.3377701799192404,head_replay,True
BNCI2015_001,erm,2,5,marginal_domain,1,0.015000000000000013,0.0219607471655191,head_replay,True
BNCI2015_001,erm,2,5,marginal_domain,2,0.01749999999999996,0.049435418721982205,head_replay,True
BNCI2015_001,erm,2,5,marginal_domain,4,0.04249999999999998,0.10948382588614569,head_replay,True
BNCI2015_001,erm,2,5,marginal_domain,8,0.04249999999999998,0.28100331572614,head_replay,True
BNCI2015_001,erm,2,5,random_subspace,1,0.010000000000000009,-0.005443548387096708,head_replay,True
BNCI2015_001,erm,2,5,random_subspace,2,0.020000000000000018,-0.010468289688576049,head_replay,True
BNCI2015_001,erm,2,5,random_subspace,4,0.012499999999999956,-0.013068469323213039,head_replay,True
BNCI2015_001,erm,2,5,random_subspace,8,0.0024999999999999467,-0.008316750453847166,head_replay,True
BNCI2015_001,erm,2,6,label_conditional,1,0.0025000000000000022,0.015031995524003583,head_replay,True
BNCI2015_001,erm,2,6,label_conditional,2,0.0,0.044105816322775215,head_replay,True
BNCI2015_001,erm,2,6,label_conditional,4,0.017500000000000016,0.13405127222833424,head_replay,True
BNCI2015_001,erm,2,6,label_conditional,8,-0.012500000000000011,0.3503109925237089,head_replay,True
BNCI2015_001,erm,2,6,marginal_domain,1,0.0025000000000000022,0.016466066546359848,head_replay,True
BNCI2015_001,erm,2,6,marginal_domain,2,0.0025000000000000022,0.052039431053890084,head_replay,True
BNCI2015_001,erm,2,6,marginal_domain,4,0.027500000000000024,0.12309384614274133,head_replay,True
BNCI2015_001,erm,2,6,marginal_domain,8,0.022499999999999964,0.3475456890499593,head_replay,True
BNCI2015_001,erm,2,6,random_subspace,1,0.010000000000000009,-0.0034798534798534675,head_replay,True
BNCI2015_001,erm,2,6,random_subspace,2,0.010000000000000009,0.002580752580752521,head_replay,True
BNCI2015_001,erm,2,6,random_subspace,4,0.0025000000000000022,-0.0033912864608602877,head_replay,True
BNCI2015_001,erm,2,6,random_subspace,8,-0.0025000000000000022,-0.0033589158050879586,head_replay,True
BNCI2015_001,erm,2,7,label_conditional,1,-0.00666666666666671,0.027268095448249152,head_replay,True
BNCI2015_001,erm,2,7,label_conditional,2,0.013333333333333308,0.05040148495660868,head_replay,True
BNCI2015_001,erm,2,7,label_conditional,4,0.006666666666666599,0.14700097857488292,head_replay,True
BNCI2015_001,erm,2,7,label_conditional,8,0.011666666666666603,0.35463166731101325,head_replay,True
BNCI2015_001,erm,2,7,marginal_domain,1,0.013333333333333308,0.006935171500070503,head_replay,True
BNCI2015_001,erm,2,7,marginal_domain,2,-0.015000000000000013,0.05931230502574458,head_replay,True
BNCI2015_001,erm,2,7,marginal_domain,4,-0.0016666666666667052,0.1249513656154908,head_replay,True
BNCI2015_001,erm,2,7,marginal_domain,8,0.008333333333333304,0.3661911847106504,head_replay,True
BNCI2015_001,erm,2,7,random_subspace,1,0.0,-0.0046121727243009225,head_replay,True
BNCI2015_001,erm,2,7,random_subspace,2,-0.0016666666666667052,0.0034065940993337485,head_replay,True
BNCI2015_001,erm,2,7,random_subspace,4,0.0033333333333332993,0.006161607531224744,head_replay,True
BNCI2015_001,erm,2,7,random_subspace,8,0.006666666666666599,-0.009463069425058146,head_replay,True
BNCI2015_001,erm,2,8,label_conditional,1,0.02833333333333332,0.021686489241005247,head_replay,True
BNCI2015_001,erm,2,8,label_conditional,2,0.016666666666666663,0.07904042765169095,head_replay,True
BNCI2015_001,erm,2,8,label_conditional,4,0.023333333333333317,0.1634094511747085,head_replay,True
BNCI2015_001,erm,2,8,label_conditional,8,0.016666666666666663,0.3644360137140574,head_replay,True
BNCI2015_001,erm,2,8,marginal_domain,1,0.021666666666666667,0.025384799206644937,head_replay,True
BNCI2015_001,erm,2,8,marginal_domain,2,0.016666666666666663,0.05186814899686232,head_replay,True
BNCI2015_001,erm,2,8,marginal_domain,4,0.006666666666666599,0.17366086387287583,head_replay,True
BNCI2015_001,erm,2,8,marginal_domain,8,0.00666666666666671,0.3256871751749162,head_replay,True
BNCI2015_001,erm,2,8,random_subspace,1,-0.0033333333333332993,0.00035290796160358795,head_replay,True
BNCI2015_001,erm,2,8,random_subspace,2,0.0016666666666665941,0.0019005270092224968,head_replay,True
BNCI2015_001,erm,2,8,random_subspace,4,0.0033333333333332993,0.0013528138528138278,head_replay,True
BNCI2015_001,erm,2,8,random_subspace,8,-0.010000000000000009,0.002944359562006671,head_replay,True
BNCI2015_001,erm,2,9,label_conditional,1,0.03500000000000003,0.023780243347953034,head_replay,True
BNCI2015_001,erm,2,9,label_conditional,2,0.046666666666666634,0.04956114248446719,head_replay,True
BNCI2015_001,erm,2,9,label_conditional,4,0.05500000000000005,0.16340260897106718,head_replay,True
BNCI2015_001,erm,2,9,label_conditional,8,0.023333333333333317,0.32275213601055175,head_replay,True
BNCI2015_001,erm,2,9,marginal_domain,1,0.025000000000000022,0.024641198584697044,head_replay,True
BNCI2015_001,erm,2,9,marginal_domain,2,0.04833333333333334,0.0959320066189846,head_replay,True
BNCI2015_001,erm,2,9,marginal_domain,4,0.04833333333333334,0.15338104550416443,head_replay,True
BNCI2015_001,erm,2,9,marginal_domain,8,0.03166666666666673,0.303893686688731,head_replay,True
BNCI2015_001,erm,2,9,random_subspace,1,0.016666666666666607,0.004015721120984361,head_replay,True
BNCI2015_001,erm,2,9,random_subspace,2,0.016666666666666607,0.004567736185383309,head_replay,True
BNCI2015_001,erm,2,9,random_subspace,4,0.025000000000000022,0.013961675579322708,head_replay,True
BNCI2015_001,erm,2,9,random_subspace,8,0.0050000000000000044,0.011889734362644733,head_replay,True
BNCI2015_001,cigl_graph_node,0,0,label_conditional,1,-0.0050000000000000044,0.05709844534772124,head_replay,True
BNCI2015_001,cigl_graph_node,0,0,label_conditional,2,0.18,0.07435786057742283,head_replay,True
