dataset,target_subject,source_seed,q,method,checkpoint_hash,adaptation_manifest_hash,n_adapt,class_counts_adapt,n_eval,class_counts_eval,acc,bacc,macro_f1,prediction_hash,logits_hash,status,failure_reason,result_origin,target_labels_passed_to_adaptation,q_passed_to_method,target_performance_selection
Lee2019_MI,50,2,0.9,source_only_tsmnet,a2edeaa9eebaddf80c08fe19ff8946682f65157198b2fef1f992030fb7bfb97a,8189c1098749b44548455a062a79823ed2714b42b0263fa7277961106f53f793,50,"[45,5]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,3da756e3138fada7e1262ec3510a9e05cda932ebc5b2febbd23e0d5739adcdf9,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,50,2,0.9,rct,a2edeaa9eebaddf80c08fe19ff8946682f65157198b2fef1f992030fb7bfb97a,8189c1098749b44548455a062a79823ed2714b42b0263fa7277961106f53f793,50,"[45,5]",50,"[25,25]",0.62,0.62,0.6161616161616161,c4d265a7ce9e38d0c063cd1870203056e77f111207d07ea3784cb84b0784eb61,93f629ca20dd5ddde015d5bc9e641145572957061bbb43df6568ece4bba8ea5b,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,50,2,0.9,spdim_geodesic,a2edeaa9eebaddf80c08fe19ff8946682f65157198b2fef1f992030fb7bfb97a,8189c1098749b44548455a062a79823ed2714b42b0263fa7277961106f53f793,50,"[45,5]",50,"[25,25]",0.6,0.6000000000000001,0.5974235104669887,633f942ff558ecb2673929acf22062503c9fa7ede4718834ca6ca5bd79c5a62d,7d278282cf781734cfa7519819220b7de1bedce470b944ed896984f026a73abf,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,50,2,0.9,spdim_bias,a2edeaa9eebaddf80c08fe19ff8946682f65157198b2fef1f992030fb7bfb97a,8189c1098749b44548455a062a79823ed2714b42b0263fa7277961106f53f793,50,"[45,5]",50,"[25,25]",0.48,0.48000000000000004,0.47665056360708535,d2b366aa31b4d5b719d858f4ea963c6e6ad6163920361cc2e0c218b8bc3ea3c4,05303ac4c9057398082dab76f17c1f246b71a2a913a3bb12cb17e7f600224db1,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,50,2,0.9,Joint-GEM,a2edeaa9eebaddf80c08fe19ff8946682f65157198b2fef1f992030fb7bfb97a,8189c1098749b44548455a062a79823ed2714b42b0263fa7277961106f53f793,50,"[45,5]",50,"[25,25]",0.48,0.48,0.4724025974025974,7297447218ea20b53cf39bd237bfeddefea34252ba2864d775071f09c7768d94,ee599e26368470ccc585885d17c1923a384b815e890481237caf166fa8cdfcb4,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,50,2,0.9,FP-GEM,a2edeaa9eebaddf80c08fe19ff8946682f65157198b2fef1f992030fb7bfb97a,8189c1098749b44548455a062a79823ed2714b42b0263fa7277961106f53f793,50,"[45,5]",50,"[25,25]",0.56,0.56,0.5592948717948718,5aa259ae802b3a1025123ab978ce963ec6b88d2d7c4afa2ef7e88cbb50d6cbdc,1ac2c7083b9a1971aa695ff47f94532e7903b34373ea0655a4b82bd67bad1ea8,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.1,source_only_tsmnet,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.56,0.56,0.45436507936507936,44c031ee91df0b3531cce4ca14a1e92ea60fcd3d9363bfd8518a745e01614577,34cbba30151b1621c7fc3617b42208ab1a50bf94af5c5c53905afad31aa59125,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,51,0,0.1,rct,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.52,0.52,0.5169082125603865,76ea5229bdc21ad347be05dd9e8bb5dafd086c590af3591901ea97e0b98ccafb,801bd0dab0e72f1936a7f93fd20ace488e3173dab9b19c1bbe0d9d301e48d652,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.1,spdim_geodesic,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.52,0.52,0.5169082125603865,76ea5229bdc21ad347be05dd9e8bb5dafd086c590af3591901ea97e0b98ccafb,8d27103356494c3cc5fa03a6be4955002771b5f87928be43e1cbc2242d2cf8cd,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.1,spdim_bias,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.56,0.56,0.5592948717948718,83a2f543152f1d6beedf0e8f05acf25fd5ad133b61ca0a9bfa6bc9f80a7814c0,24892a51d48c10f7f9f673142f8f90680a9afefddadf5e2449d6b52e3869a0bf,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.1,Joint-GEM,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.52,0.52,0.5169082125603865,76ea5229bdc21ad347be05dd9e8bb5dafd086c590af3591901ea97e0b98ccafb,4696b306a206805bbec6a230e5c429195f2ba952dfc222b3204a27897a2208e2,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.1,FP-GEM,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.54,0.54,0.5383380168606985,41f9838e592387451dadb2c599314be9ce23f356944c889d59ced0c8f9ff7e0a,6c283504c6f38923796c884017c9c0d770397c658391ffe8759c02936d632511,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.5,source_only_tsmnet,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.56,0.56,0.45436507936507936,44c031ee91df0b3531cce4ca14a1e92ea60fcd3d9363bfd8518a745e01614577,34cbba30151b1621c7fc3617b42208ab1a50bf94af5c5c53905afad31aa59125,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,0,0.5,rct,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.56,0.56,0.5592948717948718,83a2f543152f1d6beedf0e8f05acf25fd5ad133b61ca0a9bfa6bc9f80a7814c0,6a6ebe691a357d64d201de684d65989d760eb03f7f4ec0a19e553228fb6ef759,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,0,0.5,spdim_geodesic,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.58,0.5800000000000001,0.5798319327731092,cfb83e4372a832b2539a3269e90869019ec95151adb971c6dd205934fa1c4b68,46b9b3ac6fccb26dd5843b7b18b6f2f244b033e2f9f1708611e5f9f3f5140dbf,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,0,0.5,spdim_bias,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.56,0.56,0.5592948717948718,83a2f543152f1d6beedf0e8f05acf25fd5ad133b61ca0a9bfa6bc9f80a7814c0,c0998717cc8f1fa45c5b31811db398a99a025bdd82c8608308e895c94abe4550,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,0,0.5,Joint-GEM,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.56,0.56,0.5592948717948718,83a2f543152f1d6beedf0e8f05acf25fd5ad133b61ca0a9bfa6bc9f80a7814c0,2bda0931074c2a63a683eda2f5495343c62e8f621d5896b6110908ad76b586c1,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,0,0.5,FP-GEM,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.6,0.6,0.6,d2ef632370ab6ac52035b339175637669715d2de67220d60bbdac1c49673f6e2,bff814b474c4bae26b39060a883fd264401905253052f0058cf63709683ec86a,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,0,0.9,source_only_tsmnet,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.56,0.56,0.45436507936507936,44c031ee91df0b3531cce4ca14a1e92ea60fcd3d9363bfd8518a745e01614577,34cbba30151b1621c7fc3617b42208ab1a50bf94af5c5c53905afad31aa59125,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,51,0,0.9,rct,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.6,0.6000000000000001,0.5974235104669887,cd51c9236d07bf2330f4e0ae00be2395852c59b5f50a86e98d9e70ea9a6086eb,90ef9755950e00645f8d34335cf59d48549093dbfb95e154ccda5272a577aa4a,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.9,spdim_geodesic,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.64,0.64,0.6305418719211823,4f0af300732872116df86c6526740a5e142f8b8bfeea196f7862ead84b211373,25b7ed39b4e322b517a047c5a16e110c9273872d43934456e5a9e35f1b5266bd,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.9,spdim_bias,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.62,0.62,0.6072757337742869,0ae62f7e396b8d47924ba3eae444f4f22f248632554650dd6c91a13ed16db1af,ee616efda084fe8f4e703cd94f6bead807836d70bdb730d59e7e9e0b46397205,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.9,Joint-GEM,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.58,0.5800000000000001,0.5757575757575757,a370ae65677ea7301551beacb4c65ae21287a5adf1bdf618adc7f9e411b9c27c,2edbc0a685947ff1876da46d927822a8e7f48bdf9db144c2f5784f9e310410fb,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,0,0.9,FP-GEM,7e11ed3bda5ed6ccfaea32ae5a1f2feffd9f45cf92b5db7d09bf96a06a36c4a1,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.58,0.5800000000000001,0.5757575757575757,a370ae65677ea7301551beacb4c65ae21287a5adf1bdf618adc7f9e411b9c27c,020afaae43bc2773891535f89a21c7964c992ee28ea1e4ed2b4dbc7498469063,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.1,source_only_tsmnet,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,489f61127d53dfb11239933a1e513f9c5a378b4c6ab77a656c3061e0d6bb5dae,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,51,1,0.1,rct,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.64,0.64,0.64,d878fb452f775e2aeb69ed8e57a69374b7c3ff059f9676b2db6158164827f997,cca25ed6e2e235ea0505401c496c7c001f399a338f53819ee6d3fb01214f91c7,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.1,spdim_geodesic,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.64,0.64,0.64,d878fb452f775e2aeb69ed8e57a69374b7c3ff059f9676b2db6158164827f997,84afc3e80d15d81534c9158d1f7f53f06550d6d32e030788ed93dc689da293fe,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.1,spdim_bias,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.64,0.64,0.64,d878fb452f775e2aeb69ed8e57a69374b7c3ff059f9676b2db6158164827f997,34eb25fc48d8c8ff296092314032dc70ec7b45abbe99bd71f92a9a05a5ff450c,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.1,Joint-GEM,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.62,0.62,0.6198479391756703,464acdac8a614f1a5a00cb36749bdea95ba1ca3569fbc29fe010871967c326ad,6101a93bbf7743a4383278d4fa059e8d342584ed11651fdd6ee836e223b3abc5,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.1,FP-GEM,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.62,0.62,0.6198479391756703,464acdac8a614f1a5a00cb36749bdea95ba1ca3569fbc29fe010871967c326ad,49265e0e4b91ba71140a4183689f0f7259d0b39be6e181d5a3cb0b71a380cd67,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.5,source_only_tsmnet,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,489f61127d53dfb11239933a1e513f9c5a378b4c6ab77a656c3061e0d6bb5dae,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,1,0.5,rct,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.62,0.62,0.6161616161616161,2b55ff45ff5478a32db9d4743d615a6d37952b64210f86d907664c15d708de4e,bd828a19bd8a574a6293347b886d9a30c641b3d483c0aaa9288c8dfd17c42fd4,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,1,0.5,spdim_geodesic,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.62,0.62,0.6198479391756703,59fe246fae62c22f6c18e9ae639abf0053c286305e5ac312d3764c34fa307dd6,a5ce02ed376f4244309c49d8e52f7bb79f59f8063d77b2261ec882c0e6ca2cc6,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,1,0.5,spdim_bias,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.64,0.64,0.64,d878fb452f775e2aeb69ed8e57a69374b7c3ff059f9676b2db6158164827f997,9afea3a0ac1a4863694bf8ef9d32cb13d0c9f9d9657f4bff2b460e66c24cd261,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,1,0.5,Joint-GEM,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.62,0.62,0.6198479391756703,05f10a67f4fa1fa868ec9aed6e8ec9735e29dab51e3b47564dc31a3953b07a87,c0eaf232ce0e41eb8723dbaddde631bbbbf08f1f0bd0005ac322cf56ec65460e,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,1,0.5,FP-GEM,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.62,0.6200000000000001,0.6186270574066639,c91150ce1352368d726ddd10448e582844a915669342db0b373cd2975fb20fde,4eb6692140da2030c537e2043e586c1f43c32e16eca73d8fc22d0cacbc3c14ca,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,1,0.9,source_only_tsmnet,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,489f61127d53dfb11239933a1e513f9c5a378b4c6ab77a656c3061e0d6bb5dae,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,51,1,0.9,rct,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.62,0.62,0.6124031007751938,f48a121045d2b2522edd4390c591e4b7f37c3e4adb02e3a2d8a90181f27ebed1,3cd6f90a306161eccfbc6f7299cb45f8f595f94bdaffe3837b1c32eaf74e4c02,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.9,spdim_geodesic,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.62,0.62,0.6124031007751938,f48a121045d2b2522edd4390c591e4b7f37c3e4adb02e3a2d8a90181f27ebed1,04e94a879de6a4e96ed8119c94fd36e2b47dc067402551f85324f3f4e0d2a15b,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.9,spdim_bias,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.64,0.64,0.6305418719211823,cc7670f699f90af63f904cc370ba66f5958fc6732a74273e962eb8b1b1f845e3,69285a95c500567931720f02e91b0d0c15a0ab2c2a31f064874e50e68d9fe4df,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.9,Joint-GEM,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.64,0.64,0.6347402597402598,3c51620ae6b789a899911abc6406f63e3fcfcb22ebab8a985359eac284b730b8,478f7a127a4d5a4666f40afd9b7df5a2d0f4db0dabeea6932a3e3fa658c3bdc8,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,1,0.9,FP-GEM,df080edb0665b234468a81a78d6e074838dae7fd2ecec4363c10fe31ca78ea11,be59429ef8aaff1b1f3af3f6a0995d4c15176b987db66e8f3a8c047f698575a4,50,"[45,5]",50,"[25,25]",0.64,0.64,0.6347402597402598,3c51620ae6b789a899911abc6406f63e3fcfcb22ebab8a985359eac284b730b8,32f8a5cc3d4c5c4797e9ccae11d7134e8d024bd3418e7295c8ce12542b4ddb8f,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,2,0.1,source_only_tsmnet,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,1024ec018a7d941850131c67e79e67edc95b1215c09b6061239d04801c73f03d,ok,,P12_source_only_reused,False,False,False
Lee2019_MI,51,2,0.1,rct,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.6,0.6000000000000001,0.5993589743589745,24d62520e766889b297d15367c43932351c530e6282a4c2c0082c71347d1a7a0,b9c3577a3d71085abd30c2b4445a03d93601c3a61a3fd3ba0504b489d89480b2,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,2,0.1,spdim_geodesic,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.6,0.6,0.6,f3bfb6e855d674300507f15cee500630f3e6a590f18ab8f4229120d81b12f937,ef3f8636d09ae46446c56c55b6af8fa8fae95877269d4165ed47d66bce8d0dfc,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,2,0.1,spdim_bias,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.6,0.6,0.6,f3bfb6e855d674300507f15cee500630f3e6a590f18ab8f4229120d81b12f937,274b8971cfbb2eede848897555621af659c046968cd148622274ae4f3031981f,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,2,0.1,Joint-GEM,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.64,0.64,0.6394230769230769,ac02c624f5c3a0685d35cbc1c82a3c44f830fd008ff1360d5254440d26667503,cc7ff9333605dd001d176f2159e2c2be18ef30956a6eac4842604c887eae6835,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,2,0.1,FP-GEM,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,53cdb23a5848ec5872b3e33b46121701733ea81ed4d5385e97238c75acc094b1,50,"[5,45]",50,"[25,25]",0.62,0.62,0.6198479391756703,784b66fef48663537f90957f79b0b42062795bacb46bbfd8dfaa1a0ac6ea2408,b5c5da0583ade5049da75554636922f5ba79b6ce87fe5e3fbb2e7f9d684f9a28,ok,,P13_new_prevalence_adaptation,False,False,False
Lee2019_MI,51,2,0.5,source_only_tsmnet,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.5,0.5,0.3333333333333333,d839af64379b649e2da543df1e1f60e4ee3301aba1b5cd37a284432223cb0049,1024ec018a7d941850131c67e79e67edc95b1215c09b6061239d04801c73f03d,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,2,0.5,rct,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.58,0.5800000000000001,0.5798319327731092,5fde1913d2f43c818cf7ec97292a1ec9f12d58cbeaf1ed67ac453e414c50d213,2f3911929518b734baa65b263b12022fe5274cf5a6e6e9120bf540d1b6baf35f,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,2,0.5,spdim_geodesic,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.58,0.5800000000000001,0.5798319327731092,5fde1913d2f43c818cf7ec97292a1ec9f12d58cbeaf1ed67ac453e414c50d213,b1619093c7b395ba0c79024b70846e38293c9160e5a534afec42b91f9fcdb851,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,2,0.5,spdim_bias,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.6,0.6,0.6,f3bfb6e855d674300507f15cee500630f3e6a590f18ab8f4229120d81b12f937,4e48761594470303c69624f738e6afbed786843e22f86057ce91807aa54234db,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,2,0.5,Joint-GEM,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.56,0.56,0.5571658615136876,e9da98c96596cbdac726231e2ec27963c9c596f2db998dda01471dad3db72121,231f39ee1752674927adcff2d555f721d825ab451cb53d24dbfa075230287978,ok,,P12_q05_reused,False,False,False
Lee2019_MI,51,2,0.5,FP-GEM,e26c5d8dd6853866c324d3343f8db32eb965bc65a56938241b2e484c404fd925,3a1b512ccbbb390cb64fee5a271329f302bba4de400cb6899f70699c0ff60498,50,"[25,25]",50,"[25,25]",0.58,0.5800000000000001,0.5757575757575757,81f79dca3462f07ac8e4c98bcd58384f859b0d9af8ec4320aa44e92e389f3d59,db6978e659da6978e8f5439dcf06ccb50424efe2b081013014c7f1b7e6618b2d,ok,,P12_q05_reused,False,False,False
