subject,sequence,chronological_epoch_start,chronological_epoch_end,shape,label_shape,classes_present,sequence_path,label_path,sequence_contract_pass
8,42,840,859,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-42.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-42.npy,True
8,43,860,879,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-43.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-43.npy,True
8,44,880,899,20;6;6000,20,0;1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-44.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-44.npy,True
8,45,900,919,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-45.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-45.npy,True
8,46,920,939,20;6;6000,20,0;1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-46.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-46.npy,True
8,47,940,959,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-8/ISRUC-group3-8-47.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-8/ISRUC-group3-8-47.npy,True
9,0,0,19,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-0.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-0.npy,True
9,1,20,39,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-1.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-1.npy,True
9,2,40,59,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-2.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-2.npy,True
9,3,60,79,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-3.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-3.npy,True
9,4,80,99,20;6;6000,20,1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-4.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-4.npy,True
9,5,100,119,20;6;6000,20,0;1;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-5.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-5.npy,True
9,6,120,139,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-6.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-6.npy,True
9,7,140,159,20;6;6000,20,1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-7.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-7.npy,True
9,8,160,179,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-8.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-8.npy,True
9,9,180,199,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-9.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-9.npy,True
9,10,200,219,20;6;6000,20,0;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-10.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-10.npy,True
9,11,220,239,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-11.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-11.npy,True
9,12,240,259,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-12.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-12.npy,True
9,13,260,279,20;6;6000,20,0;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-13.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-13.npy,True
9,14,280,299,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-14.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-14.npy,True
9,15,300,319,20;6;6000,20,0;1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-15.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-15.npy,True
9,16,320,339,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-16.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-16.npy,True
9,17,340,359,20;6;6000,20,0;1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-17.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-17.npy,True
9,18,360,379,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-18.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-18.npy,True
9,19,380,399,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-19.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-19.npy,True
9,20,400,419,20;6;6000,20,1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-20.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-20.npy,True
9,21,420,439,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-21.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-21.npy,True
9,22,440,459,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-22.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-22.npy,True
9,23,460,479,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-23.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-23.npy,True
9,24,480,499,20;6;6000,20,1;2;3;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-24.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-24.npy,True
9,25,500,519,20;6;6000,20,0;1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-25.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-25.npy,True
9,26,520,539,20;6;6000,20,0;1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-26.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-26.npy,True
9,27,540,559,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-27.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-27.npy,True
9,28,560,579,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-28.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-28.npy,True
9,29,580,599,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-29.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-29.npy,True
9,30,600,619,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-30.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-30.npy,True
9,31,620,639,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-31.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-31.npy,True
9,32,640,659,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-32.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-32.npy,True
9,33,660,679,20;6;6000,20,0;1;2;3;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-33.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-33.npy,True
9,34,680,699,20;6;6000,20,0;1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-34.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-34.npy,True
9,35,700,719,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-35.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-35.npy,True
9,36,720,739,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-36.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-36.npy,True
9,37,740,759,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-37.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-37.npy,True
9,38,760,779,20;6;6000,20,0;1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-38.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-38.npy,True
9,39,780,799,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-39.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-39.npy,True
9,40,800,819,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-40.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-40.npy,True
9,41,820,839,20;6;6000,20,2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-41.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-41.npy,True
9,42,840,859,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-42.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-42.npy,True
9,43,860,879,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-43.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-43.npy,True
9,44,880,899,20;6;6000,20,1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-44.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-44.npy,True
9,45,900,919,20;6;6000,20,2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-9/ISRUC-group3-9-45.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-9/ISRUC-group3-9-45.npy,True
10,0,0,19,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-0.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-0.npy,True
10,1,20,39,20;6;6000,20,0,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-1.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-1.npy,True
10,2,40,59,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-2.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-2.npy,True
10,3,60,79,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-3.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-3.npy,True
10,4,80,99,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-4.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-4.npy,True
10,5,100,119,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-5.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-5.npy,True
10,6,120,139,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-6.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-6.npy,True
10,7,140,159,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-7.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-7.npy,True
10,8,160,179,20;6;6000,20,0;1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-8.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-8.npy,True
10,9,180,199,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-9.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-9.npy,True
10,10,200,219,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-10.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-10.npy,True
10,11,220,239,20;6;6000,20,4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-11.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-11.npy,True
10,12,240,259,20;6;6000,20,4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-12.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-12.npy,True
10,13,260,279,20;6;6000,20,2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-13.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-13.npy,True
10,14,280,299,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-14.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-14.npy,True
10,15,300,319,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-15.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-15.npy,True
10,16,320,339,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-16.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-16.npy,True
10,17,340,359,20;6;6000,20,3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-17.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-17.npy,True
10,18,360,379,20;6;6000,20,0;1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-18.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-18.npy,True
10,19,380,399,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-19.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-19.npy,True
10,20,400,419,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-20.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-20.npy,True
10,21,420,439,20;6;6000,20,4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-21.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-21.npy,True
10,22,440,459,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-22.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-22.npy,True
10,23,460,479,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-23.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-23.npy,True
10,24,480,499,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-24.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-24.npy,True
10,25,500,519,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-25.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-25.npy,True
10,26,520,539,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-26.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-26.npy,True
10,27,540,559,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-27.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-27.npy,True
10,28,560,579,20;6;6000,20,0;1,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-28.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-28.npy,True
10,29,580,599,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-29.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-29.npy,True
10,30,600,619,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-30.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-30.npy,True
10,31,620,639,20;6;6000,20,0;1;2,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-31.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-31.npy,True
10,32,640,659,20;6;6000,20,0;1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-32.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-32.npy,True
10,33,660,679,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-33.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-33.npy,True
10,34,680,699,20;6;6000,20,1;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-34.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-34.npy,True
10,35,700,719,20;6;6000,20,1;2;4,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-35.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-35.npy,True
10,36,720,739,20;6;6000,20,1;2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-36.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-36.npy,True
10,37,740,759,20;6;6000,20,2;3,${ISRUC_PROCESSED_ROOT}/seq/ISRUC-group3-10/ISRUC-group3-10-37.npy,${ISRUC_PROCESSED_ROOT}/labels/ISRUC-group3-10/ISRUC-group3-10-37.npy,True
