dataset,panel,training_seed,level,regime,epoch,trajectory_order,historical_unit_id,operative_unit_id,identity_unchanged,level_intervention_id,C84C_reusable
Cho2017,A,5,0,SRC,84,17,c84v2_5d9ebe2d0f6b7c754cda7666326b0ce4,c84v2_5d9ebe2d0f6b7c754cda7666326b0ce4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,89,18,c84v2_c6542c4ef2ad32741512f1adfeb6a962,c84v2_c6542c4ef2ad32741512f1adfeb6a962,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,94,19,c84v2_f2073fc2b0a98dea1b9f874efc1893da,c84v2_f2073fc2b0a98dea1b9f874efc1893da,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,99,20,c84v2_5cb6640524bae3684a0219843d8833f3,c84v2_5cb6640524bae3684a0219843d8833f3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,104,21,c84v2_0c989db07724c0be1a95582e5e144fe9,c84v2_0c989db07724c0be1a95582e5e144fe9,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,109,22,c84v2_3c7fc21fd357370e490cc9ef5752548c,c84v2_3c7fc21fd357370e490cc9ef5752548c,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,114,23,c84v2_c258dd6fe328f8b7cf6d56db1021b8d7,c84v2_c258dd6fe328f8b7cf6d56db1021b8d7,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,119,24,c84v2_a91bbf43fa8f53d8e80d22e3b6e05ffd,c84v2_a91bbf43fa8f53d8e80d22e3b6e05ffd,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,124,25,c84v2_dbefccf503e4b1002b80fbac08d5cbda,c84v2_dbefccf503e4b1002b80fbac08d5cbda,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,129,26,c84v2_43da19595aad237a14b1c08a042a179a,c84v2_43da19595aad237a14b1c08a042a179a,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,134,27,c84v2_ffc780af25e9676343aee0a577836948,c84v2_ffc780af25e9676343aee0a577836948,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,139,28,c84v2_1fdd1b0ebd4728d35155f1e3a6d0b552,c84v2_1fdd1b0ebd4728d35155f1e3a6d0b552,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,144,29,c84v2_023c7cb639b76981dfdbb707ae3202c7,c84v2_023c7cb639b76981dfdbb707ae3202c7,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,149,30,c84v2_2f55915bb4fa278c931c8f92e252d552,c84v2_2f55915bb4fa278c931c8f92e252d552,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,154,31,c84v2_785b53df16d33e84dd0c853f9606866f,c84v2_785b53df16d33e84dd0c853f9606866f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,159,32,c84v2_45daa35a318a61b2239a90a09bd7ebbe,c84v2_45daa35a318a61b2239a90a09bd7ebbe,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,164,33,c84v2_135c0606ea166f918deea05cec01e865,c84v2_135c0606ea166f918deea05cec01e865,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,169,34,c84v2_92423e0db521d44948bc71f6e6a9e093,c84v2_92423e0db521d44948bc71f6e6a9e093,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,174,35,c84v2_201507352d0a39fb6ff751fab0e37c35,c84v2_201507352d0a39fb6ff751fab0e37c35,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,179,36,c84v2_bd87d63c242cabb8756565360f9ed227,c84v2_bd87d63c242cabb8756565360f9ed227,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,184,37,c84v2_211a5be97c008bc3ff74ebcc56d839f4,c84v2_211a5be97c008bc3ff74ebcc56d839f4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,189,38,c84v2_d1df26db06f49541fabfa1a8a4ebe471,c84v2_d1df26db06f49541fabfa1a8a4ebe471,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,194,39,c84v2_beb61493c256be07567f6bdb7f9788c3,c84v2_beb61493c256be07567f6bdb7f9788c3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,5,0,SRC,199,40,c84v2_f07ab67bb45f1cfccbe5bb34ed7a3fe2,c84v2_f07ab67bb45f1cfccbe5bb34ed7a3fe2,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,1
Cho2017,A,6,0,ERM,199,0,c84v2_ecb6017dd4f8dbbb7bd043a0f64d3615,c84v2_ecb6017dd4f8dbbb7bd043a0f64d3615,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,4,1,c84v2_6817e4bb2fc04cc11777f5a4af944653,c84v2_6817e4bb2fc04cc11777f5a4af944653,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,9,2,c84v2_08528e08a659c411b755f75466e9ea90,c84v2_08528e08a659c411b755f75466e9ea90,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,14,3,c84v2_25fa1d1dd5ab9ce1f0d4ba4f37981d01,c84v2_25fa1d1dd5ab9ce1f0d4ba4f37981d01,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,19,4,c84v2_f9b0aa436170ea870ee14d9dd115bad1,c84v2_f9b0aa436170ea870ee14d9dd115bad1,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,24,5,c84v2_6f16cb9d82d2e94ba3bf82b8da56b1c0,c84v2_6f16cb9d82d2e94ba3bf82b8da56b1c0,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,29,6,c84v2_9f12ecea2d92690cda3def278f66ee57,c84v2_9f12ecea2d92690cda3def278f66ee57,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,34,7,c84v2_02e611fe0c1c2541bb2ea2f4a86a1ff4,c84v2_02e611fe0c1c2541bb2ea2f4a86a1ff4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,39,8,c84v2_6565e869f9867e142fa4378202666d53,c84v2_6565e869f9867e142fa4378202666d53,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,44,9,c84v2_70750018f3c895d5fca37866b62b18da,c84v2_70750018f3c895d5fca37866b62b18da,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,49,10,c84v2_a70ecbb15b970e66d7eb2bd46fbbff34,c84v2_a70ecbb15b970e66d7eb2bd46fbbff34,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,54,11,c84v2_d93ab4328f930f2b69daeb0262897fa2,c84v2_d93ab4328f930f2b69daeb0262897fa2,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,59,12,c84v2_5ef615af9d2bcb66a97277f449095ce2,c84v2_5ef615af9d2bcb66a97277f449095ce2,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,64,13,c84v2_afa8f1968fd6cd5941d884bde6e9e5ff,c84v2_afa8f1968fd6cd5941d884bde6e9e5ff,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,69,14,c84v2_b935ce80d78616635e283487b530943e,c84v2_b935ce80d78616635e283487b530943e,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,74,15,c84v2_95f2949e1617bda3edf8640c23821a05,c84v2_95f2949e1617bda3edf8640c23821a05,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,79,16,c84v2_57614f1ce3e7771255ca0df2ca7425e6,c84v2_57614f1ce3e7771255ca0df2ca7425e6,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,84,17,c84v2_358ae52b118bd2995ebad8f8c11308ed,c84v2_358ae52b118bd2995ebad8f8c11308ed,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,89,18,c84v2_202e26abf873b881cca5c8aed9cede74,c84v2_202e26abf873b881cca5c8aed9cede74,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,94,19,c84v2_3879075218680511e570d88e671c0b03,c84v2_3879075218680511e570d88e671c0b03,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,99,20,c84v2_4df67a731e177f90afb7d4263b11701c,c84v2_4df67a731e177f90afb7d4263b11701c,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,104,21,c84v2_c4c5152fcf775bac1a26e28ab5565bf2,c84v2_c4c5152fcf775bac1a26e28ab5565bf2,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,109,22,c84v2_feb5d09f9dc61deec27c73fb553ce15f,c84v2_feb5d09f9dc61deec27c73fb553ce15f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,114,23,c84v2_68fd7cddfdf3c27626f362d7525469de,c84v2_68fd7cddfdf3c27626f362d7525469de,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,119,24,c84v2_5f44e6f25c57a9f359a263726117068e,c84v2_5f44e6f25c57a9f359a263726117068e,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,124,25,c84v2_cbb87ea9fbd544d78f992d1045685f5f,c84v2_cbb87ea9fbd544d78f992d1045685f5f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,129,26,c84v2_b8c0aea35d7de1c96d6ac8b745998773,c84v2_b8c0aea35d7de1c96d6ac8b745998773,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,134,27,c84v2_bc7c1d454acf9df267ae44a1904e7901,c84v2_bc7c1d454acf9df267ae44a1904e7901,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,139,28,c84v2_2aad4bf798d94b7b7f8b64b274e0005f,c84v2_2aad4bf798d94b7b7f8b64b274e0005f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,144,29,c84v2_93cc0e57269adbd96bc6ccac3a5afc00,c84v2_93cc0e57269adbd96bc6ccac3a5afc00,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,149,30,c84v2_6ce8c595aada85a6460db42b99fb1c24,c84v2_6ce8c595aada85a6460db42b99fb1c24,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,154,31,c84v2_3ebc9ac0d90eac4620309ba1ee77f528,c84v2_3ebc9ac0d90eac4620309ba1ee77f528,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,159,32,c84v2_6094c05036b596a71bde48a8574e2d56,c84v2_6094c05036b596a71bde48a8574e2d56,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,164,33,c84v2_530ef7cf8ec546a108dc1a82147a0835,c84v2_530ef7cf8ec546a108dc1a82147a0835,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,169,34,c84v2_e29cb297a3db4f024045e3a039817fe9,c84v2_e29cb297a3db4f024045e3a039817fe9,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,174,35,c84v2_90a447ee9bc33fb1d61b3e4bc37fe4d9,c84v2_90a447ee9bc33fb1d61b3e4bc37fe4d9,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,179,36,c84v2_dd826e716a9f9ea1bbb3c51da897cf3a,c84v2_dd826e716a9f9ea1bbb3c51da897cf3a,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,184,37,c84v2_679321726ac6a9be7cb3e2804ee13752,c84v2_679321726ac6a9be7cb3e2804ee13752,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,189,38,c84v2_bd76656c6574d889d8236cd18547b511,c84v2_bd76656c6574d889d8236cd18547b511,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,194,39,c84v2_5e98fa3fa8bbb08ee6c7e1f02a0b8010,c84v2_5e98fa3fa8bbb08ee6c7e1f02a0b8010,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,OACI,199,40,c84v2_4b2e44a7a8432e8e1243e3e934b58db3,c84v2_4b2e44a7a8432e8e1243e3e934b58db3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,4,1,c84v2_506e804767583160eb46f76f65fdf721,c84v2_506e804767583160eb46f76f65fdf721,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,9,2,c84v2_c3ad0985acfa2640699fea7e75cf5a53,c84v2_c3ad0985acfa2640699fea7e75cf5a53,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,14,3,c84v2_04762076c60b367ce1217d4b826f6706,c84v2_04762076c60b367ce1217d4b826f6706,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,19,4,c84v2_869ff9e7c366362a3fe0c5e46ff03828,c84v2_869ff9e7c366362a3fe0c5e46ff03828,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,24,5,c84v2_5e67422c1b6bc12e32d3a476a8ea4e43,c84v2_5e67422c1b6bc12e32d3a476a8ea4e43,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,29,6,c84v2_b516c3481af22f77b93bb20f9b20580b,c84v2_b516c3481af22f77b93bb20f9b20580b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,34,7,c84v2_e618a54b1fb296efa250ba600e29a010,c84v2_e618a54b1fb296efa250ba600e29a010,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,39,8,c84v2_e3ffed5491accb7e23ba74c8436d1b52,c84v2_e3ffed5491accb7e23ba74c8436d1b52,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,44,9,c84v2_a5766d70073d36ca28cfc46787fb193d,c84v2_a5766d70073d36ca28cfc46787fb193d,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,49,10,c84v2_4d990459c207beb23cd8018443ee9cff,c84v2_4d990459c207beb23cd8018443ee9cff,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,54,11,c84v2_1a4d8b2a0ceeacbf13142608043d2bbb,c84v2_1a4d8b2a0ceeacbf13142608043d2bbb,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,59,12,c84v2_16c41025e7ed5d09bd361ff74d9846c3,c84v2_16c41025e7ed5d09bd361ff74d9846c3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,64,13,c84v2_4b385af262c62cfdcdaaf19a82034331,c84v2_4b385af262c62cfdcdaaf19a82034331,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,69,14,c84v2_e96a5530e3e6e460405457d7a3ea02e2,c84v2_e96a5530e3e6e460405457d7a3ea02e2,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,74,15,c84v2_85073c0affcf3af6a639d7cd45bdbaf9,c84v2_85073c0affcf3af6a639d7cd45bdbaf9,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,79,16,c84v2_19fa24d505cb9a66b492dcb3258294aa,c84v2_19fa24d505cb9a66b492dcb3258294aa,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,84,17,c84v2_1eb55a907485dcfec72490455fa348c3,c84v2_1eb55a907485dcfec72490455fa348c3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,89,18,c84v2_c3858389519addefdbf3a8072ad1a6e0,c84v2_c3858389519addefdbf3a8072ad1a6e0,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,94,19,c84v2_260bb0a5c81560724a1de511bc4f25bc,c84v2_260bb0a5c81560724a1de511bc4f25bc,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,99,20,c84v2_aba23bdcabd7d391b590484f8b9e488a,c84v2_aba23bdcabd7d391b590484f8b9e488a,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,104,21,c84v2_2b36984e5d6a23ee425c8c86e68980b4,c84v2_2b36984e5d6a23ee425c8c86e68980b4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,109,22,c84v2_178f17104bc3d5d67be131b3b488f62f,c84v2_178f17104bc3d5d67be131b3b488f62f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,114,23,c84v2_d4c68e0456cd4c356144815d1d52e3a1,c84v2_d4c68e0456cd4c356144815d1d52e3a1,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,119,24,c84v2_ae52fa9d50a8cc0783e8b3b1dee4ec84,c84v2_ae52fa9d50a8cc0783e8b3b1dee4ec84,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,124,25,c84v2_b00e90349294a625865f5b31b5e9f077,c84v2_b00e90349294a625865f5b31b5e9f077,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,129,26,c84v2_51652968af9279567e3cad1a7eeb59c5,c84v2_51652968af9279567e3cad1a7eeb59c5,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,134,27,c84v2_7905cc4cfcd95bff98900467a6a805d1,c84v2_7905cc4cfcd95bff98900467a6a805d1,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,139,28,c84v2_be02cbc39325ee936ffbfb2ed9d8c3c9,c84v2_be02cbc39325ee936ffbfb2ed9d8c3c9,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,144,29,c84v2_225f90f673050c6a3ec1a37065e393c3,c84v2_225f90f673050c6a3ec1a37065e393c3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,149,30,c84v2_bdf017b487272750626e482beb6dfcd7,c84v2_bdf017b487272750626e482beb6dfcd7,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,154,31,c84v2_f5786cc47bd5a311828d088700e625c2,c84v2_f5786cc47bd5a311828d088700e625c2,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,159,32,c84v2_29d25acd248a1157a5d985b961c41c20,c84v2_29d25acd248a1157a5d985b961c41c20,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,164,33,c84v2_e64bc043ef9e31509f7259f7b775e7df,c84v2_e64bc043ef9e31509f7259f7b775e7df,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,169,34,c84v2_bd192ba8827930268c670274b9724627,c84v2_bd192ba8827930268c670274b9724627,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,174,35,c84v2_32a179ebbf16fce7a315517955344c12,c84v2_32a179ebbf16fce7a315517955344c12,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,179,36,c84v2_38dc75ae3c98654ca8828dfc2d6e6bdc,c84v2_38dc75ae3c98654ca8828dfc2d6e6bdc,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,184,37,c84v2_832ef0b64fb3a6fd1145708961c3919a,c84v2_832ef0b64fb3a6fd1145708961c3919a,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,189,38,c84v2_c2e45852e19286eb91bc9ed93a0b6fa3,c84v2_c2e45852e19286eb91bc9ed93a0b6fa3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,194,39,c84v2_ce72bf33aedaac58f75a0aa02bd72d7d,c84v2_ce72bf33aedaac58f75a0aa02bd72d7d,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,A,6,0,SRC,199,40,c84v2_db62dd146d764a3eca72583f69058e41,c84v2_db62dd146d764a3eca72583f69058e41,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,ERM,199,0,c84v2_1f74d33b736aa36b3cacd1fcfd0d6ff8,c84v2_1f74d33b736aa36b3cacd1fcfd0d6ff8,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,4,1,c84v2_e087a845514dfe986f8918a5d14c09f3,c84v2_e087a845514dfe986f8918a5d14c09f3,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,9,2,c84v2_ea05ddc5357b09793fcbe17f3363fb62,c84v2_ea05ddc5357b09793fcbe17f3363fb62,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,14,3,c84v2_b476b3c1d93912c4a82f3138a234a156,c84v2_b476b3c1d93912c4a82f3138a234a156,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,19,4,c84v2_b650476d73caf0e9a448c2021ce8de03,c84v2_b650476d73caf0e9a448c2021ce8de03,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,24,5,c84v2_e2ade0a9e32f2aaa41cdc66439bb02fb,c84v2_e2ade0a9e32f2aaa41cdc66439bb02fb,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,29,6,c84v2_d69cc235c4f475828821151fd35d562b,c84v2_d69cc235c4f475828821151fd35d562b,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,34,7,c84v2_77c2917a810352a6673057e053424320,c84v2_77c2917a810352a6673057e053424320,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,39,8,c84v2_361503ee18f484ab7b632b5bf5ae0e41,c84v2_361503ee18f484ab7b632b5bf5ae0e41,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,44,9,c84v2_c8419a4c07fc87fc8a94aafdd336681d,c84v2_c8419a4c07fc87fc8a94aafdd336681d,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,49,10,c84v2_b6554789935ebbfc5cc833d7c1fdaffa,c84v2_b6554789935ebbfc5cc833d7c1fdaffa,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,54,11,c84v2_82f61d9901d58b60b8f54fe485869efc,c84v2_82f61d9901d58b60b8f54fe485869efc,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,59,12,c84v2_1115fbc042246ce708519afe246c3d81,c84v2_1115fbc042246ce708519afe246c3d81,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,64,13,c84v2_b2c3a60b02470e9c0126dfacd0c8aed6,c84v2_b2c3a60b02470e9c0126dfacd0c8aed6,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,69,14,c84v2_c5d07d417f3889aa22d75cbfb32faa91,c84v2_c5d07d417f3889aa22d75cbfb32faa91,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,74,15,c84v2_ec8e9d296d46fac8beeda954de69bc4d,c84v2_ec8e9d296d46fac8beeda954de69bc4d,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,79,16,c84v2_13418cf104480e94dfbe082ffb8f84ed,c84v2_13418cf104480e94dfbe082ffb8f84ed,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,84,17,c84v2_61f2d5227d480e210e78be01fef1da9f,c84v2_61f2d5227d480e210e78be01fef1da9f,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,89,18,c84v2_d903225b2a4d24b525fcd39381a6b87a,c84v2_d903225b2a4d24b525fcd39381a6b87a,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,94,19,c84v2_2209444f5e198401b44a2ac47b29e1a7,c84v2_2209444f5e198401b44a2ac47b29e1a7,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,99,20,c84v2_8969e20cba0c016d340704d87e42cf1d,c84v2_8969e20cba0c016d340704d87e42cf1d,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,104,21,c84v2_1a1fab7cb2bd225c4b9ccec47fbe83d4,c84v2_1a1fab7cb2bd225c4b9ccec47fbe83d4,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,109,22,c84v2_7b3a290a39a8027074071ee6a7c1a232,c84v2_7b3a290a39a8027074071ee6a7c1a232,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,114,23,c84v2_4e7d13e390c20957ed81759f8ad43b50,c84v2_4e7d13e390c20957ed81759f8ad43b50,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
Cho2017,B,5,0,OACI,119,24,c84v2_ca0645e06501b4bfb2f535dcea13a403,c84v2_ca0645e06501b4bfb2f535dcea13a403,1,C84_LEVEL0_FULL_SOURCE_PANEL_V1,0
