dataset,panel,training_seed,level,regime,epoch,trajectory_order,historical_planned_level1_unit_id,operative_level1_unit_id,historical_identity_preserved,historical_identity_operative,new_identity_operative,reason
Cho2017,A,5,1,SRC,199,40,c84v2_fcb105118ecf799186839d145fce21ab,c84l1_a6f768045a164704cc750c59e7585e52,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,ERM,199,0,c84v2_a075a1486748de653ed9c25fcf77b617,c84l1_df12447f367b975eae5e064f0f3b69db,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,4,1,c84v2_a02c465dd8202f7eb00bf98730760b88,c84l1_273944e84c533caf7dbe2f00a55a1570,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,9,2,c84v2_acfbfdea34b5066f90fc76759e315871,c84l1_6e49c31d701e3add0d281b599836bb43,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,14,3,c84v2_2a478f66806e167a4db278b59bff028a,c84l1_b38931a387aa917c6482d6edff4db4e6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,19,4,c84v2_c4d981c0e43154cb360dd463e60c9098,c84l1_e4b9725a518dfcf02229acc3fe89705d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,24,5,c84v2_9d0ec88e0d8a76aedf5e5668045281fa,c84l1_ffd3123fc12e45107d6351dc3824fedd,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,29,6,c84v2_47f09ddde0784fb67b910b5449f3234a,c84l1_74754568c8a004a6005f09bbae7c726f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,34,7,c84v2_c747caf5890c210041f28ada84a4a5c2,c84l1_944b2bd3eff2d3a5cdb1cdfe768b665d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,39,8,c84v2_ac3727c4e5c50ecec6c04816b9215e96,c84l1_6e1a42e755c9f6713c8e188e9e1ee4f2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,44,9,c84v2_918a45b3cd3118a4a2f2c50c9213829b,c84l1_7cab1a43edbd02240434f776af480068,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,49,10,c84v2_91fa21f1f49b5f91fa65930f3231a75e,c84l1_53a367375365a68b22e8dfd73a5f90b5,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,54,11,c84v2_9d9dc946249f3df8cb22b86ec6b59df6,c84l1_e12d57de5f52db67e2abefcd2feb965e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,59,12,c84v2_08d8973fdcdcfc3238b14643678e069d,c84l1_f4a40ae6f13cd35ed5f75671c22d6e99,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,64,13,c84v2_b5efc9d56f29b68bf161457abd026d23,c84l1_05e93c5284f2d022c23bf0aa53712745,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,69,14,c84v2_ad1f8965c268f2cbd2c4232800e5bc10,c84l1_791dae4ff327c10d0d2cf031d6ac4b76,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,74,15,c84v2_a59f582924d52ecdca7b3f8981b1f628,c84l1_bf4c2fe5c166382dc0be1390efeb2f2f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,79,16,c84v2_5a88272947cb216e912ccd36cbae74fd,c84l1_f89a790f1730f2f38e482f51e523d572,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,84,17,c84v2_1fe0ed746a19bb469bbdac75efeaf00d,c84l1_1b674405b153b16fc4379a3006c4dcc4,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,89,18,c84v2_83d5578e1b612468f996445922c17c35,c84l1_0b9d4adc2d4e81e126efeb812078bf87,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,94,19,c84v2_cc95bd709265b3d801d38576b5da1803,c84l1_e602ee506e3d5d7feefdf2e281bf8c69,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,99,20,c84v2_a7f7a8d9126501bbff423d203963c091,c84l1_b6ca593557228aac2af8d2ac5cdc4b70,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,104,21,c84v2_9b77cc25ab6ac2dcb16e141d17c05079,c84l1_bd7c403fb5b241e7e929be7e90a081bf,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,109,22,c84v2_6e079984c8399c83dd16ecf70dfb5fed,c84l1_502bceed3bed75f6e4c5a8b5a1426082,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,114,23,c84v2_7c14d926214b528a7cc0b778a1922efa,c84l1_a8cebe73003a2638eb6974461613752a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,119,24,c84v2_d7b6cc0689cd6c0113ea58547784038d,c84l1_368033e7cb3886a79c1885770a848c55,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,124,25,c84v2_a029bd453838e3e79930c98ed81ea572,c84l1_0853571528ae4fcb5ee259a19c51e631,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,129,26,c84v2_1cd8f593a9799acdb0fdeae14cfd8b41,c84l1_ffb8dd0caa1910684b0749c38deb4743,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,134,27,c84v2_43346129c02c32b86bca0c8e7341f1e7,c84l1_02186bfde8af83eecc1e6194bc047e8e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,139,28,c84v2_194e8a4e6356422ba1f4154784345f2c,c84l1_8bced3ecafd16c404a15774fa4bb6746,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,144,29,c84v2_ac4c1c023cf4fc53e6ff23b74299be9e,c84l1_b6485f2da56b7f64adeb5bce9fc325b8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,149,30,c84v2_22b45c06640d363ac53332379786f843,c84l1_d461df5e8c8b0d35d2bc92051693bfda,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,154,31,c84v2_e39c719117c9f86df727e85000cd5aab,c84l1_9a723a8a9cdc858a7302af3d0878e0c8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,159,32,c84v2_5fe3af4fcc6f875d9c288fda7a177a43,c84l1_093d4f4d7d92047c900c98a16a66e54a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,164,33,c84v2_c03b6d7cf73af1c77182cefabdc1a1d6,c84l1_2818dba5c727482aee45be1af57ef6b1,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,169,34,c84v2_35bd4fc2489a0c508d87fc85ccd74347,c84l1_f44a041e8a8d7691e641c5668d4efe4e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,174,35,c84v2_fb8fb96bdc6d281ba8b7918146c80ee2,c84l1_800c0adef64b3f4bb90a9dfc82e9e643,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,179,36,c84v2_98c9a0eec3ae5dc3379150298642c788,c84l1_7951cc81add815919cded56ad58cfa36,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,184,37,c84v2_7bdf4d213ed9ea58d1819e0dfe45abed,c84l1_ddff9cad3b471bc1ae31116258866fa8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,189,38,c84v2_8db6a86d2ed677be03b2d6001649bc63,c84l1_9cd47bb9a4f7bac214c9ddd88b3ade82,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,194,39,c84v2_e51c1f880a7a37d497c55060d6262cc6,c84l1_f93721f2eb490bf79517684ecb333298,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,OACI,199,40,c84v2_70d4735f77552b96e32011ba4a806705,c84l1_64871239003e7a4e1dff0789d6eebc70,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,4,1,c84v2_ca4fc9172186061d4bf2872e3a7757d1,c84l1_c7a93c6acc4908d16cb85e0f4ac68d16,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,9,2,c84v2_c1668bd3de38833d3ef6080a5e51455f,c84l1_4e04c940676a86ad083cd06d493e2e88,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,14,3,c84v2_e9d40cf0e314928305eba4ff2cc77bf5,c84l1_e2a5be5c126688b11c7bc15ae60ae26d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,19,4,c84v2_2509990298121e173131f739091709fb,c84l1_4bf5d1f5bc33d98bb7ecba327133c3a5,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,24,5,c84v2_bbb2f71c927095e76d62158492f6aada,c84l1_9cd872a9b51c664e01937bf7a1ac533e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,29,6,c84v2_62f1d60eec68ccec82cb18e447fbaf12,c84l1_9bdb24d123bf4349a1a1436ed0bdf21d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,34,7,c84v2_582707fa647f4063be87b59b259bdda8,c84l1_a0e2a5193f45c7e762181d83099c7117,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,39,8,c84v2_31daf752ed1c64019d60c5f14e435574,c84l1_33dd1590989c113b6a736212dac76548,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,44,9,c84v2_a087c0955c53f7d22642d3ae8d81e333,c84l1_18e97ceb740fd0b30e0c6b81021c31ec,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,49,10,c84v2_89aabfea1020858a7e911461eff7fe17,c84l1_26afabe1a1337bb27b8398a6d6fa4985,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,54,11,c84v2_c4fc104f8c5e85b50ea77288463e7871,c84l1_1cdfb4d970666bf74fab1948a36493b3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,59,12,c84v2_d41de261620cd19b888eb2e024551212,c84l1_60f4570e3e6851e21514c9e861a59be0,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,64,13,c84v2_ac670cf2fd0cde0d360a1161fe2e7708,c84l1_481b24aa1f5e674a54d9cae4ba241830,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,69,14,c84v2_a7fd857857751d142963c658d6849193,c84l1_445156c3e6c7bb330093a5093f9751f2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,74,15,c84v2_ac796ac360b5f87119251a8d10d89b15,c84l1_60bae7ac4684bf88bb97bfa0f9ca4da7,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,79,16,c84v2_ff2ab4ba9fe74c20e2e38293a639c76b,c84l1_6a8821c3f7faa8c7ef559ebb5efaf4dc,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,84,17,c84v2_6e53bdbfb3ffa4f1b63089a174752cfc,c84l1_620dcf61c143b355a2d50356de0fb8a3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,89,18,c84v2_4a3aa2e7aab803f6af1258a968558f07,c84l1_3e31b3ba8d4d01591aa42710359967e1,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,94,19,c84v2_cf7e851c506a6cbbec3e77da15e90b2d,c84l1_5d94fa82aa662537eee7e03ef3ddbb7f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,99,20,c84v2_9fc22bc2f06524992b89303554b303d2,c84l1_5c6501653e2d9d33316a870af1f2ac40,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,104,21,c84v2_d75d9d4c528fb8e572a62f5c4bc5dc43,c84l1_35c508806697cf0f082e105edd80adcc,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,109,22,c84v2_0a1180dbfae1490752a18319f0927a01,c84l1_17af8c718404bee266d6afda9c6f2604,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,114,23,c84v2_d7e2e7b8266ede0e275923083cf3e698,c84l1_a14dd57ad0a8479a617cae231703817b,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,119,24,c84v2_c9c3e1f6e28c0e4d53304d7d1a860959,c84l1_470fd606b7478361154404643bea7aa3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,124,25,c84v2_1dc206b54c2a3f3213c26b6436d41212,c84l1_d50d0b224d88c2bd8de184067dc9d1c9,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,129,26,c84v2_731c54f04ced76a96a3b887d597a34a1,c84l1_407251563a97be866cb7244de21c5a1e,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,134,27,c84v2_358a5ef45f43119f8f1c27dbaa988004,c84l1_893ea3d28bb9f1260820bbdd37ccf635,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,139,28,c84v2_c7e8fc893d5070066ab160ef00ae3cb0,c84l1_b35504d4b059812fe30d1c544fbb3aee,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,144,29,c84v2_7c40d2f0ecb8d2d12230018095b62c49,c84l1_2ae7ff0acb5739dd1bdf7c5e647098d8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,149,30,c84v2_00f5d7010a2f09298db1fd6462b89924,c84l1_cffb13fab8e67a71f28ccc14e1229b65,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,154,31,c84v2_0aceb73405cf9fd35a109141505c7968,c84l1_c2d26aba69be6ce336568acaff489e9f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,159,32,c84v2_91cbd99aabf40ffdc9b6c61d1b6cbb3d,c84l1_d81ba72926dafb84e22245af75082915,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,164,33,c84v2_cc2df6521de48c3f5c5ad2dd8521d0bf,c84l1_e92bb2f803dc3ed2e9a4dbe8b8066a0f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,169,34,c84v2_7ba389473d4f8a4a4b44ea29966d2e7d,c84l1_d6d2a26b86bbecc751629005e0472f1d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,174,35,c84v2_927994e58b5b1bdbe576b246c7f4af56,c84l1_1bd997793702c395afa56f6b5586b132,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,179,36,c84v2_7d3ee74f40f4fee1fdd8193f3b173d99,c84l1_d8e14d01028ab1314e3d24a549edb040,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,184,37,c84v2_e12153d28aae3ed0a23de7a8af95d773,c84l1_c87f883f5abc73032a11e8e8bbee7e3a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,189,38,c84v2_54215469295900073d6a0229d9e5c50b,c84l1_91c1cdc939701b2ca9d5f2fc4856b7d6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,194,39,c84v2_9a173d417a6d81decca911fd4bb4aff5,c84l1_0ce94194e6d7200c908d2a6bc0cdc333,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,A,6,1,SRC,199,40,c84v2_4a600239fedc654c229ae77c4dcd5715,c84l1_29eaf86008b39dea5a6ad8e1a4a6b9c4,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,ERM,199,0,c84v2_9fa89b42539451a8e32077b5310ce380,c84l1_6d07fb1c03225f22ccab8eccb16e4777,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,4,1,c84v2_c94dcf9c17447d3262cbcbc0742abd7a,c84l1_76abe5996d8f1e01ccb0af29ffd053ad,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,9,2,c84v2_55c08f47efa9f16ecb684232a8fcfaa1,c84l1_269db9ae531f044802fb7b3ecebc3a40,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,14,3,c84v2_6c341c9459ff37e62f52875a085997e9,c84l1_33dde69278b48e35591e0010fad75330,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,19,4,c84v2_0e6bb9c87352a09367ea3a6ce3c8e033,c84l1_49102fddf69ad30b5d5a5035c5ed5862,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,24,5,c84v2_3b94fcd48f862c5dd7bff9f4d7fbdb0d,c84l1_2e84f5e24f2fa25044f0bc5fc7ab4dee,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,29,6,c84v2_241b6d8bf8b769a8a076a71873b78477,c84l1_22fea1fe2e4a23a99eb0e022dc9a4348,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,34,7,c84v2_7ad44386dc5b37e6b214c625efdc4ce3,c84l1_339b3cfceac185eefeeda8789226263f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,39,8,c84v2_6d5c2685b84ec9f20edac761fc30c156,c84l1_c821857427b14a912116f8dc7e47cbfb,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,44,9,c84v2_0ce345608132365d18da2ccccdba7962,c84l1_774ac4a2ab384a53a6032c98500df9ff,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,49,10,c84v2_96554af6c7cc1257a18f353ccdb59043,c84l1_7f92b064e8e25501dbf2f308fce3c399,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,54,11,c84v2_322dda0910e5926336dd960fbb72cd4d,c84l1_657ddcb9b66180b653451ec5a568c08f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,59,12,c84v2_46b4b9bbd30e569887e13a16f6e0df5e,c84l1_7f508eb89a1ce1da83eaa0f70dc4700f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,64,13,c84v2_fa50cb434909856a115c4beea5e79b7c,c84l1_2ab696c478cc24d3ffaad0dd4cb2bea8,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,69,14,c84v2_f59a190e7f7de77cf943ce01a5c77137,c84l1_c0e2a4b67415ccf5a0fb4e5edfd97822,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,74,15,c84v2_50363d43a99ea27d46b0469e2b63a317,c84l1_05b13ce974b9570f437446962b948ad2,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,79,16,c84v2_780b8c2d0113c81e2a132fb4975e698f,c84l1_e2546042a0bc001f64b604ac7a45179a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,84,17,c84v2_80f860fdbe3105290331c5026ccd032d,c84l1_02e3ce8cd2e2f90e2373996787c8c662,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,89,18,c84v2_fc7bc2201773bd156ac830a1e8f91600,c84l1_84b93adc2027aa15cce594320b578bc4,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,94,19,c84v2_95548d658959919b274d632d48c8f860,c84l1_b3a158e9b1112d7b17c45b98f6ac7a66,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,99,20,c84v2_276a5d80f09c961437984da1ac274910,c84l1_105c61c3e0b5812a449c0fa1d151cd0d,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,104,21,c84v2_4226acc8337adf4fd4b04ff36cddb1ec,c84l1_a21c17f126496e120d795486859fa5c3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,109,22,c84v2_14d1b33bfc0811875ecee4132b2084bb,c84l1_04f42ac2aa85f33b903acd3153b80a18,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,114,23,c84v2_eb21641d5cf93aac0409df6f8984abea,c84l1_f75e4987d8423314041f2d0abd7e5b5b,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,119,24,c84v2_af617700ada587f3298a76ac08a19a43,c84l1_000d62b62a7bf8f26b4627e0c5504d0f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,124,25,c84v2_2aeebd27e23d5c9da9e4a91e48ecc2a9,c84l1_3334f3d2c0d44e38dd762f90df8be223,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,129,26,c84v2_2320ff9c5440c2b0ec4fb667330aa138,c84l1_7a27c8cc37f42ae3cb3cc7ce62545c46,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,134,27,c84v2_d8b775c62a8d1081738f8b20230ef0a6,c84l1_95d1d9d5b1b3ea61a6517976fd992415,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,139,28,c84v2_ebe85419ade4c442bce6ecd76db9d728,c84l1_c48fd57d92bce2c04f57672406084dfb,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,144,29,c84v2_4d6fe74fc8a1087e3134d007d3573bf1,c84l1_978fba219abeada3d7187821a525decd,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,149,30,c84v2_68144e73cd9249e6169950e5daf2f6ff,c84l1_52aadd41b711b2c85143aa47ace4989a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,154,31,c84v2_5adf6ad88862fe2a934c87dce632b615,c84l1_e90646a00cb94b3bdddea15139a1cdda,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,159,32,c84v2_0da0a6eec960dd2424d36b358ab4f3c7,c84l1_7e7eafa7ca51ad7fbaafc36401baed48,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,164,33,c84v2_8f1a8b16f7ab73f14a731110b630b6e3,c84l1_7bf7fe4d6980205ab0a8afa2e9afc6a3,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,169,34,c84v2_098936c304bd600900a0664f11d4fc00,c84l1_3d6a97f8a1e59e38032f821e9cac0484,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,174,35,c84v2_b1c9a4ca109da0b4a5e239cc4c9a9355,c84l1_b09187ba25f58e2dc7d91517e5ec4705,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,179,36,c84v2_4fa6eecd36779130a85ed089035d6e3a,c84l1_4bfb333f125540d521f50b864b030266,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,184,37,c84v2_21a02ff882209cb4f7d06cdb59b55c7a,c84l1_f5f63bb98089c46914b64e8ff313c1fb,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,189,38,c84v2_76bbc0d003be3f4b5951f5d7a31c7c11,c84l1_b5fbac868fa1341b0a8ed5eba9938cfc,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,194,39,c84v2_db63e61f2c72d401212db7341f276fab,c84l1_b746fa61b4d36739ab0d3468493494ec,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,OACI,199,40,c84v2_b6097c3e4a3d819cfb7b90d603268d38,c84l1_2c6f9493ff08c886f04b6fb2467444fc,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,4,1,c84v2_66a53b6efac24a5da79bdb16c9dc257f,c84l1_93aa6434186fe95b20544b759ec3767f,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,9,2,c84v2_529e171d2781e250a97a66ce9b92cc1c,c84l1_3307086e88f7dd136453d2f1eff05fae,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,14,3,c84v2_8f9243c23ddb8356984c77ce1b2209e7,c84l1_107df3180924284b6328c073829c6318,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,19,4,c84v2_7024f302dde09bee3f7d9bf2d3e11835,c84l1_b246e73b615ab4465787a7aa3f9e4789,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,24,5,c84v2_ec592a4ffb76bab35862a0445bb370b6,c84l1_8e05ae4debdfaa4b5eba841e165bb47a,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,29,6,c84v2_ebbeb9e1bf12a68630355e8cf21f14d6,c84l1_063bf912eaf29f9c8390b6b9f89ffd05,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,34,7,c84v2_e6b0681c61d6b1aa7d9efb3af6477bb6,c84l1_03437a3e2c06b40de5e3f31dc4b09e14,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,39,8,c84v2_73755d2c90b5f4705d6ee628515b1ec4,c84l1_478c69e0cdf8d59eb0159a7c12000752,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,44,9,c84v2_06437c193e844c7c54d61b5a690fc0b6,c84l1_e95f8b079351b94ca5c5a08f72a31173,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,49,10,c84v2_c06dd7fce1f48d4c1c9200c8e47bcb60,c84l1_5aac5d6cfb3c0bd4ec330c28608cad24,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,54,11,c84v2_76a59da5745de2e68ad046a6caa69496,c84l1_1076489796448a6cb5664fedd1c3de49,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,59,12,c84v2_7561a240cb93ad2fdf65ed8d6c4d37bb,c84l1_8a43f50595cfad0150aa90ca91d283c6,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,64,13,c84v2_1a56db1c98f02f9da2e74ea5ea1fa3dd,c84l1_758d956b5003662cf4bb6debf8a86af0,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,69,14,c84v2_a25b7030630506f7d8d92e3af355e3fe,c84l1_01da71600b6a73373343eccb9205e4aa,1,0,1,historical_ID_predated_scientific_level1_intervention
Cho2017,B,5,1,SRC,74,15,c84v2_37ad5323a526c93352aa11dd317b1109,c84l1_32e7f7677619607c64bdff9f4d73821c,1,0,1,historical_ID_predated_scientific_level1_intervention
