dataset,target_subject,token_seed,rho,subj_decode_bacc,chance,subj_decodable,py_match_max,n_rows_kept_frac,kish_eff_n_frac,n_subj_diversity,l4_head_subj_align,l5_heldin_reliance,l5_minus_H0,cd_pred_rate,cd_pred_rate_minus_H0,reweight_task_bacc,reweight_task_drop,poscontrol_corrupt_task_bacc,poscontrol_corrupt_task_drop,poscontrol_corrupt_cd_minus_H0
BNCI2015_001,7,20260724,0.0,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1247,0.0017,0.0,0.4633,0.0,0.6222,0.0,0.6222,0.0,0.0
BNCI2015_001,7,20260724,0.5,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1247,0.0017,0.0,0.4633,0.0,0.6222,0.0,0.6144,0.0078,-0.0333
BNCI2015_001,7,20260724,0.8,0.8372,0.0909,True,0.0,1.0,0.7352,8,0.0937,0.0089,0.0072,0.4411,-0.0222,0.63,-0.0078,0.5589,0.0633,0.0044
BNCI2015_001,7,20260725,0.0,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1254,0.05,0.0,0.5979,0.0,0.7093,0.0,0.7093,0.0,0.0
BNCI2015_001,7,20260725,0.5,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1254,0.05,0.0,0.5979,0.0,0.7093,0.0,0.6214,0.0879,-0.0293
BNCI2015_001,7,20260725,0.8,0.8372,0.0909,True,0.0,1.0,0.7346,8,0.0884,0.0293,-0.0207,0.6471,0.0493,0.6914,0.0179,0.5307,0.1786,-0.08
BNCI2015_001,7,20260726,0.0,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1253,0.0407,0.0,0.6079,0.0,0.6707,0.0,0.6707,0.0,0.0
BNCI2015_001,7,20260726,0.5,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1253,0.0407,0.0,0.6079,0.0,0.6707,0.0,0.5479,0.1229,-0.2071
BNCI2015_001,7,20260726,0.8,0.8372,0.0909,True,0.0,1.0,0.7346,8,0.0467,0.0271,-0.0136,0.515,-0.0929,0.6307,0.04,0.5071,0.1636,-0.2836
BNCI2015_001,7,20260727,0.0,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1195,0.105,0.0,0.5783,0.0,0.84,0.0,0.84,0.0,0.0
BNCI2015_001,7,20260727,0.5,0.8372,0.0909,True,0.0,1.0,1.0,8,0.1195,0.105,0.0,0.5783,0.0,0.84,0.0,0.7592,0.0808,0.0275
BNCI2015_001,7,20260727,0.8,0.8372,0.0909,True,0.0,1.0,0.7353,8,0.0646,0.0492,-0.0558,0.575,-0.0033,0.8217,0.0183,0.62,0.22,-0.0533
BNCI2015_001,7,20260728,0.0,0.8372,0.0909,True,0.0,1.0,1.0,8,0.2003,0.0817,0.0,0.4983,0.0,0.75,0.0,0.75,0.0,0.0
BNCI2015_001,7,20260728,0.5,0.8372,0.0909,True,0.0,1.0,1.0,8,0.2003,0.0817,0.0,0.4983,0.0,0.75,0.0,0.6967,0.0533,0.005
BNCI2015_001,7,20260728,0.8,0.8372,0.0909,True,0.0,1.0,0.7353,8,0.1607,0.0717,-0.01,0.4858,-0.0125,0.7225,0.0275,0.6517,0.0983,0.0117
BNCI2015_001,8,20260721,0.0,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0839,0.125,0.0,0.4656,0.0,0.6856,0.0,0.6856,0.0,0.0
BNCI2015_001,8,20260721,0.5,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0839,0.125,0.0,0.4656,0.0,0.6856,0.0,0.5819,0.1038,0.0638
BNCI2015_001,8,20260721,0.8,0.8249,0.0909,True,0.0,1.0,0.7352,8,0.0981,0.1119,-0.0131,0.4644,-0.0013,0.6519,0.0338,0.525,0.1606,0.0431
BNCI2015_001,8,20260722,0.0,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0998,0.1208,0.0,0.6642,0.0,0.7258,0.0,0.7258,0.0,0.0
BNCI2015_001,8,20260722,0.5,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0998,0.1208,0.0,0.6642,0.0,0.7258,0.0,0.6133,0.1125,-0.0975
BNCI2015_001,8,20260722,0.8,0.8249,0.0909,True,0.0,1.0,0.7346,8,0.0365,0.0358,-0.085,0.6525,-0.0117,0.6758,0.05,0.5158,0.21,-0.24
BNCI2015_001,8,20260723,0.0,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0879,0.0914,0.0,0.5314,0.0,0.6671,0.0,0.6671,0.0,0.0
BNCI2015_001,8,20260723,0.5,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0879,0.0914,0.0,0.5314,0.0,0.6671,0.0,0.5264,0.1407,-0.075
BNCI2015_001,8,20260723,0.8,0.8249,0.0909,True,0.0,1.0,0.7347,8,0.0661,0.0529,-0.0386,0.5536,0.0221,0.6079,0.0593,0.5029,0.1643,-0.1814
BNCI2015_001,8,20260724,0.0,0.8249,0.0909,True,0.0,1.0,1.0,8,0.125,0.1817,0.0,0.5825,0.0,0.7725,0.0,0.7725,0.0,0.0
BNCI2015_001,8,20260724,0.5,0.8249,0.0909,True,0.0,1.0,1.0,8,0.125,0.1817,0.0,0.5825,0.0,0.7725,0.0,0.6142,0.1583,0.045
BNCI2015_001,8,20260724,0.8,0.8249,0.0909,True,0.0,1.0,0.7353,8,0.0507,0.095,-0.0867,0.62,0.0375,0.7133,0.0592,0.4575,0.315,-0.0167
BNCI2015_001,8,20260725,0.0,0.8249,0.0909,True,0.0,1.0,1.0,8,0.1276,-0.02,0.0,0.4357,0.0,0.6457,0.0,0.6457,0.0,0.0
BNCI2015_001,8,20260725,0.5,0.8249,0.0909,True,0.0,1.0,1.0,8,0.1276,-0.02,0.0,0.4357,0.0,0.6457,0.0,0.6414,0.0043,0.0943
BNCI2015_001,8,20260725,0.8,0.8249,0.0909,True,0.0,1.0,0.7353,8,0.0972,0.0021,0.0221,0.4643,0.0286,0.6429,0.0029,0.5486,0.0971,0.2386
BNCI2015_001,8,20260726,0.0,0.8249,0.0909,True,0.0,1.0,1.0,8,0.1085,0.0643,0.0,0.5093,0.0,0.6207,0.0,0.6207,0.0,0.0
BNCI2015_001,8,20260726,0.5,0.8249,0.0909,True,0.0,1.0,1.0,8,0.1085,0.0643,0.0,0.5093,0.0,0.6207,0.0,0.5829,0.0379,-0.1264
BNCI2015_001,8,20260726,0.8,0.8249,0.0909,True,0.0,1.0,0.7347,8,0.1147,0.0757,0.0114,0.4036,-0.1057,0.6107,0.01,0.535,0.0857,-0.1843
BNCI2015_001,8,20260727,0.0,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0596,0.15,0.0,0.3757,0.0,0.6843,0.0,0.6843,0.0,0.0
BNCI2015_001,8,20260727,0.5,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0596,0.15,0.0,0.3757,0.0,0.6843,0.0,0.6193,0.065,-0.0536
BNCI2015_001,8,20260727,0.8,0.8249,0.0909,True,0.0,1.0,0.7347,8,0.0472,0.115,-0.035,0.3821,0.0064,0.6721,0.0121,0.5486,0.1357,-0.0729
BNCI2015_001,8,20260728,0.0,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0715,0.1325,0.0,0.53,0.0,0.72,0.0,0.72,0.0,0.0
BNCI2015_001,8,20260728,0.5,0.8249,0.0909,True,0.0,1.0,1.0,8,0.0715,0.1325,0.0,0.53,0.0,0.72,0.0,0.6275,0.0925,-0.0225
BNCI2015_001,8,20260728,0.8,0.8249,0.0909,True,0.0,1.0,0.7346,8,0.0256,0.0617,-0.0708,0.5392,0.0092,0.6975,0.0225,0.5475,0.1725,-0.0742
BNCI2015_001,9,20260721,0.0,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1272,0.0336,0.0,0.4871,0.0,0.7757,0.0,0.7757,0.0,0.0
BNCI2015_001,9,20260721,0.5,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1272,0.0336,0.0,0.4871,0.0,0.7757,0.0,0.5993,0.1764,0.1264
BNCI2015_001,9,20260721,0.8,0.8342,0.0909,True,0.0,1.0,0.7353,8,0.1371,0.0393,0.0057,0.5229,0.0357,0.7386,0.0371,0.495,0.2807,0.1364
BNCI2015_001,9,20260722,0.0,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1021,0.0533,0.0,0.5158,0.0,0.8658,0.0,0.8658,0.0,0.0
BNCI2015_001,9,20260722,0.5,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1021,0.0533,0.0,0.5158,0.0,0.8658,0.0,0.69,0.1758,-0.0242
BNCI2015_001,9,20260722,0.8,0.8342,0.0909,True,0.0,1.0,0.7346,8,0.0847,0.045,-0.0083,0.5175,0.0017,0.8308,0.035,0.5808,0.285,-0.0767
BNCI2015_001,9,20260723,0.0,0.8342,0.0909,True,0.0,1.0,1.0,8,0.0891,0.0593,0.0,0.5421,0.0,0.7893,0.0,0.7893,0.0,0.0
BNCI2015_001,9,20260723,0.5,0.8342,0.0909,True,0.0,1.0,1.0,8,0.0891,0.0593,0.0,0.5421,0.0,0.7893,0.0,0.5964,0.1929,-0.0014
BNCI2015_001,9,20260723,0.8,0.8342,0.0909,True,0.0,1.0,0.7347,8,0.1087,0.0414,-0.0179,0.5614,0.0193,0.7214,0.0679,0.5021,0.2871,-0.0957
BNCI2015_001,9,20260724,0.0,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1686,-0.0406,0.0,0.2756,0.0,0.6869,0.0,0.6869,0.0,0.0
BNCI2015_001,9,20260724,0.5,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1686,-0.0406,0.0,0.2756,0.0,0.6869,0.0,0.6769,0.01,0.0037
BNCI2015_001,9,20260724,0.8,0.8342,0.0909,True,0.0,1.0,0.7346,8,0.1619,-0.0238,0.0169,0.3,0.0244,0.7,-0.0131,0.6331,0.0538,0.165
BNCI2015_001,9,20260725,0.0,0.8342,0.0909,True,0.0,1.0,1.0,8,0.104,-0.0014,0.0,0.3657,0.0,0.78,0.0,0.78,0.0,0.0
BNCI2015_001,9,20260725,0.5,0.8342,0.0909,True,0.0,1.0,1.0,8,0.104,-0.0014,0.0,0.3657,0.0,0.78,0.0,0.7371,0.0429,0.2071
BNCI2015_001,9,20260725,0.8,0.8342,0.0909,True,0.0,1.0,0.7353,8,0.0663,0.0264,0.0279,0.465,0.0993,0.8064,-0.0264,0.64,0.14,0.3829
BNCI2015_001,9,20260726,0.0,0.8342,0.0909,True,0.0,1.0,1.0,8,0.0909,0.0579,0.0,0.4957,0.0,0.7643,0.0,0.7643,0.0,0.0
BNCI2015_001,9,20260726,0.5,0.8342,0.0909,True,0.0,1.0,1.0,8,0.0909,0.0579,0.0,0.4957,0.0,0.7643,0.0,0.6171,0.1471,-0.3
BNCI2015_001,9,20260726,0.8,0.8342,0.0909,True,0.0,1.0,0.7407,8,0.1028,0.0586,0.0007,0.465,-0.0307,0.7407,0.0236,0.5229,0.2414,-0.4143
BNCI2015_001,9,20260727,0.0,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1065,0.0117,0.0,0.5267,0.0,0.8317,0.0,0.8317,0.0,0.0
BNCI2015_001,9,20260727,0.5,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1065,0.0117,0.0,0.5267,0.0,0.8317,0.0,0.7167,0.115,0.0367
BNCI2015_001,9,20260727,0.8,0.8342,0.0909,True,0.0,1.0,0.735,8,0.0818,0.0167,0.005,0.5717,0.045,0.7733,0.0583,0.4483,0.3833,-0.12
BNCI2015_001,9,20260728,0.0,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1272,0.0,0.0,0.3471,0.0,0.7186,0.0,0.7186,0.0,0.0
BNCI2015_001,9,20260728,0.5,0.8342,0.0909,True,0.0,1.0,1.0,8,0.1272,0.0,0.0,0.3471,0.0,0.7186,0.0,0.6521,0.0664,-0.0036
BNCI2015_001,9,20260728,0.8,0.8342,0.0909,True,0.0,1.0,0.7353,8,0.1484,0.0036,0.0036,0.3214,-0.0257,0.6929,0.0257,0.5771,0.1414,0.0443
